,Comments,Datetime,num_words
220,"if tuition and enrichment centres are suspended, then how about those sports classes like football and swimming clases?",2020-03-26,18
221,"What about those hair salons, beauty salons, physio outlets, tuina & spa etc? Not at risk?",2020-03-25,15
222,If we have doubts on the social distance measure where do we go and ask ? ,2020-03-25,15
223,Why are the private adult music/singing centres still giving lessons given that the space is so restricted?,2020-03-25,18
224,Gym should be close since sweat are everywhere.,2020-03-26,8
225,So gym is not affected ,2020-03-25,5
226,Lifts too. These people pack themselves in like sardines at the mrt. ,2020-03-25,12
227,Toilets also sometime more than 10 persons inside there 🤔 ,2020-03-26,8
228,Can U do this inside the mrt train n buses first???,2020-03-26,11
229,Is this 1pax/16 square meter or 1pax/16 square meter,2020-03-25,7
231,"How about for Spa, Massage or beauty industry? ",2020-03-26,8
233,How to practice social distance in MRT trains? Distribute masks for everyone? Social distance for election polling day?,2020-03-25,18
235,Any different between social distancing and safe distancing? ,2020-03-30,8
238,We need to improve on the on-line grocery shopping. Had personally tried on Fairprice 's online grocery since Thursday afternoon 26th March and had not been able to get a delivery slot.  There is no feasible help from the helpcenter. ,2020-03-28,38
240,https://youtu.be/KNIZofPB8ZM This song should be played in all supermarkets and anywhere with PA system to drum in to everyone.,2020-03-26,18
241,"Hi, are we able to report those who have gatherings of >10 pax?",2020-03-29,12
242,"Ok lah, read in full. Will comply. PS: You can still hold elections despite the new safe distancing measures, you are paid to figure this out, haha, go do some more homework!",2020-03-25,32
243,Please get your staff to visit hawker center. Many people does not practice social distancing. Tomorrow morning go check out kampung Admiralty Foodfare ,2020-03-30,23
244,Swimming lesson will be suspended? Because it consider enrichment?,2020-03-25,9
245,"Fairprice.com.sg, please help to provide the on-line facility in this fight for COVID-19.  Thank you. ",2020-03-28,13
246,"All the SG clean ambassadors should be issued with a whistle to protect themselves, just blow the whistle when get physical abuses to attract help and attention. Thank you to all SG clean ambassadors, you all have done a great job. 👏👏👏",2020-04-20,41
247,"Thank you & salute to all our SG clean ambassadors! Great work! Do take care of urself, drink more water & stay safe.",2020-04-20,21
248,Thank you and take care of yourselves as you all try to keep Singapore Safe and sound,2020-04-20,17
249,Thank you for your service. It really means alot to this nation. We pray for your safety and your well being. 👍👍👍,2020-04-20,21
250,Thank so much for all the those volunteers.  Nowadays the weather is so hot. All of you must take care urself too. During this period of times.  感恩🙏🏼,2020-04-20,27
251,It’s seriously a thankless task when you read about the abuses that some of the ambassadors suffered. Really grateful for all the work that Safe-Distancing and SG Clean ambassadors are doing! Please take good care yourselves! THANK YOU! 🙏,2020-04-20,38
252,Thank you! It is certainly not an easy task. Stay safe all!,2020-04-20,12
253,Just take the advice and be happy to ppl helps you willing... they are also taking risks n at the same time their families do worried for them too,2020-04-20,29
254,But some people took us for granted. Giving them a piece of advice to wear mask when I spotted them walking. A aunty with daughter. Her mother claims just took out to catch a breathe which i spotted her way from far .... Some more her daughter give me a attitude look ☹,2020-04-20,51
255,"Thank you so much. Take good care of yourself, stay safe, stay healthy🙏😘",2020-04-20,13
256,Thank you very much for your volunteerism to keep us safe. ,2020-04-20,11
257,Sometimes you'll meet very nice people. Anyway thank you. Be strong and stay safe🙏🙏,2020-04-20,13
258,Thank u for being in the front line 🙏🏼❤️🏆🎖,2020-04-20,8
260,Thank you very much. Please take care,2020-04-20,7
261,Well done Ambassadors. God loves you and blesses you. Amen. Shalom. 👐 👐 👐,2020-04-20,11
263,Thank all those staying at home too..,2020-04-20,7
265,You guys are doing Great👏👏👏,2020-04-20,5
268,How I apply this job?,2020-04-20,5
274,just wondering why need to hand out flyers. it can get contaminated and still cause spread. virus spread is by contact on any surface. how about ask them to bring out their phone and flash a QR code and make sure person read the webpage in front of you.,2020-04-21,49
275,Whistle won't help much...Best each shld armed w a Stunt gun,2020-04-20,11
277,"order number: 176686  &order number: 177259 I canceled my order on 1st April 2020. Bullionstar Singapore / (scammer) is liable for damages due to tort, so please return me my full remittance now. After deposit payments were made by me (the customer ) via bank transfers, the seller Bullion star Singapore became uncontactable. From now on, please refund even a small amount every day. Please reply me by e-mail about [When] [how much] [deadline] you can full refund to me?  Almost all staffs of Bullionstar Singapore have disappeared. ''"" Bullionstar Singapore ignores the contact from me.(I'm a customer)   Bullionstar Singapore staff [Jerome told me ''I'll all amount  refund to you' 'on 1st April 2020]. But with no refund or contact, Jerome once again said to me [20th April 2020 that I would refund].  However, the Bullionstar Singapore staff [Jerome  has further broken the promise again.  I cannot contact you at all. Please contact me.  The face book was also blocked. Where is my money? Where did all the staff go?  Bullionstar Singapore, you must  Give the money back 139843 NZD to me Immidiatry.I waiting almost 1month already. You send it  from RHB Singapore [International remittance fees pay  by Bullion star Singapore] and send me certificate proof of remittance to me.      To    BullionStar Singapore STAFFS,↓↓↓!!!!①[See Hong Kang]🖕🖕💩💩☠️☠️😠hong.kang@@bullionstar.com       support@bullionstar.com ②Luka Chua]  luke.chua@bullionstar.com ③Jerome Liew🖕☠️jerome.liew@bullionstar.com ④Pratheesh Prasobhan👎.com  Pratheesh Prasobhan@bullionstar.com If Bullionstar Singapore does not respond to the Refund, I will file a civil action against the court and take necessary legal procedures such as seizure and provisional seizure.",2020-04-23,243
278,"Stay at home....this way you will help yourself, others and government to come over this difficult situation🙏🙏🙏",2020-04-14,18
279,The best is stay at home                      Keep safe                      Protect                      Keep                      Distance                      Save lives,2020-04-14,13
280,"How to maintain 1 m social distancing, with a passenger beside you, inside the car?",2020-04-15,14
