,Post Description,Post Datetime,Comments,Comment Datetime,num_words
21,"In the recent two weeks, new cases and clusters have emerged. They are likely the result of increased activities over the year-end period (typically new cases present themselves with a 1-2 week lag). Our vulnerabilities have gone up, and we cannot afford to take any chances. The situation can escalate rapidly especially with Chinese New Year coming up soon. Remember cases spiked after CNY last year, and we had many clusters then linked to CNY activities and gatherings.

So we are making a pre-emptive move now to tighten our measures. Under the current rule, home visits are allowed for up to 8 visitors at any time. From 26 Jan onwards, we will limit such visits to 8 distinct visitors per household per day.  For those who are planning to go out visiting, we strongly advise that you minimise your physical gatherings. In particular over the CNY period, visit your family members only, and do not exceed more than two visits per day. 

When dining out, keep your masks on if you are not eating/drinking, and refrain from singing or talking loudly. So during the lohei, masks must remain on, and there should be no shouting of auspicious phrases. For reunion dinners, keep to one table of not more than 8 pax and ensure there are no multiple table bookings, or intermingling across tables. 

I know many will be disappointed at these new restrictions especially over the festive season. But I hope everyone understands why they are necessary. The virus is raging everywhere in the world. Many places in Asia that have successfully controlled the infection are now seeing a rise in cases. Places like China, Taiwan and Hong Kong have all imposed curbs on their CNY celebrations. 

Likewise, we must be mentally prepared that CNY this year will not be the same as before. It will be quieter and more subdued. We will need to stay disciplined and vigilant. I seek everyone’s cooperation on these new measures. If we all do our part, we can continue to keep the infection under control until we get the vaccines out to everyone in Singapore later this year.",2021-01-22 15:28:26+00:00,Proud to be a Singaporean.,2021-01-22 18:05:17+00:00,5
22,"In the recent two weeks, new cases and clusters have emerged. They are likely the result of increased activities over the year-end period (typically new cases present themselves with a 1-2 week lag). Our vulnerabilities have gone up, and we cannot afford to take any chances. The situation can escalate rapidly especially with Chinese New Year coming up soon. Remember cases spiked after CNY last year, and we had many clusters then linked to CNY activities and gatherings.

So we are making a pre-emptive move now to tighten our measures. Under the current rule, home visits are allowed for up to 8 visitors at any time. From 26 Jan onwards, we will limit such visits to 8 distinct visitors per household per day.  For those who are planning to go out visiting, we strongly advise that you minimise your physical gatherings. In particular over the CNY period, visit your family members only, and do not exceed more than two visits per day. 

When dining out, keep your masks on if you are not eating/drinking, and refrain from singing or talking loudly. So during the lohei, masks must remain on, and there should be no shouting of auspicious phrases. For reunion dinners, keep to one table of not more than 8 pax and ensure there are no multiple table bookings, or intermingling across tables. 

I know many will be disappointed at these new restrictions especially over the festive season. But I hope everyone understands why they are necessary. The virus is raging everywhere in the world. Many places in Asia that have successfully controlled the infection are now seeing a rise in cases. Places like China, Taiwan and Hong Kong have all imposed curbs on their CNY celebrations. 

Likewise, we must be mentally prepared that CNY this year will not be the same as before. It will be quieter and more subdued. We will need to stay disciplined and vigilant. I seek everyone’s cooperation on these new measures. If we all do our part, we can continue to keep the infection under control until we get the vaccines out to everyone in Singapore later this year.",2021-01-22 15:28:26+00:00,I want to protest and filed a complaint !  Why can not say auspicious words or phrases !? And why need to wear a mask even for one or two minutes only !?,2021-01-23 03:51:45+00:00,30
26,"It’s that time of the year for Edusave awards! But it’s a completely different format this year - masked up, no large gatherings, and strict safe management measures. Congrats to all our award recipients! 

Appreciate everyone’s cooperation under these exceptional circumstances. Hopefully we can return to our usual ceremony by next year!",2021-01-09 01:09:24+00:00,"having short hair just gives me anxiety. i’m constantly thinking people are judging how shitty my hair looks and it terrifies me. which is the reason why i get all confident and wild at the end of the year, my long hair just gives me faith in myself. it’s not about style or aesthetics or looking good, it’s the strength it gives me. i can’t focus in school, at work, at home, anywhere. the constant fear that i have is killing me on the inside. and everywhere i go, i see girls with their beautiful flowing hair tied up, i may look fine, but the truth is, it hurts me and i’m crying on the inside. this short hair that to me, symbolises slavery terrifies me. it makes me vulnerable. no matter how many times people say it looks good or i don’t look bad, i just can’t. i feel like i’m getting dragged down. i can’t go out without feeling unprotected.#justicefortheboys",2021-01-09 01:13:58+00:00,171
27,"It’s that time of the year for Edusave awards! But it’s a completely different format this year - masked up, no large gatherings, and strict safe management measures. Congrats to all our award recipients! 

Appreciate everyone’s cooperation under these exceptional circumstances. Hopefully we can return to our usual ceremony by next year!",2021-01-09 01:09:24+00:00,Hoorayyyy Congratulation to the receiving participants 🤗🤗🤗🤗,2021-01-09 01:30:12+00:00,6
32,"It’s that time of the year for Edusave awards! But it’s a completely different format this year - masked up, no large gatherings, and strict safe management measures. Congrats to all our award recipients! 

Appreciate everyone’s cooperation under these exceptional circumstances. Hopefully we can return to our usual ceremony by next year!",2021-01-09 01:09:24+00:00,"Chines new year is coming, we have to be careful with the import cases especially. With the new variant creating havoc throughout the world 🌎 need to impose additional restrictions and vaccines airport’s and seaports workers",2021-01-10 10:28:04+00:00,36
33,"It’s that time of the year for Edusave awards! But it’s a completely different format this year - masked up, no large gatherings, and strict safe management measures. Congrats to all our award recipients! 

Appreciate everyone’s cooperation under these exceptional circumstances. Hopefully we can return to our usual ceremony by next year!",2021-01-09 01:09:24+00:00,Glad that we had ceremonies this year even though it was a very short one. Thank you for making it happened!,2021-01-11 11:38:18+00:00,21
34,"Entering Waterway Primary this morning, I saw our P1 students walking in hand in hand to school with their parents. Many of them were nervous and excited when I met them in the canteen, where they were to bid goodbye to their parents and head to their classrooms. 

But surprisingly, despite first-day jitters, I didn't see any tears. Instead, there were lots of smiles and encouraging words. Teachers were on hand to reassure the P1s and provide close attention to those who needed it. The Principal Mrs Wee told me that with the other levels staying home today, the extra pairs of hands really made a difference in helping to smoothen this transition, and to help the P1s get used to the Safe Management Measures in schools. 

Stay tuned for a video later to hear what some students and parents have to say about their #firstdayofschool!",2021-01-04 11:39:53+00:00,Can you come to Marsilling primary school,2021-01-04 11:41:42+00:00,7
35,"Entering Waterway Primary this morning, I saw our P1 students walking in hand in hand to school with their parents. Many of them were nervous and excited when I met them in the canteen, where they were to bid goodbye to their parents and head to their classrooms. 

But surprisingly, despite first-day jitters, I didn't see any tears. Instead, there were lots of smiles and encouraging words. Teachers were on hand to reassure the P1s and provide close attention to those who needed it. The Principal Mrs Wee told me that with the other levels staying home today, the extra pairs of hands really made a difference in helping to smoothen this transition, and to help the P1s get used to the Safe Management Measures in schools. 

Stay tuned for a video later to hear what some students and parents have to say about their #firstdayofschool!",2021-01-04 11:39:53+00:00,"Mr Wong, how does it feel sitting in the classroom? This arrangement of having the p1s starting school a day earlier will help them have a feel of school but it may be overwhelming when the other levels coming in from tomorrow. The",2021-01-04 11:44:29+00:00,42
37,"Entering Waterway Primary this morning, I saw our P1 students walking in hand in hand to school with their parents. Many of them were nervous and excited when I met them in the canteen, where they were to bid goodbye to their parents and head to their classrooms. 

But surprisingly, despite first-day jitters, I didn't see any tears. Instead, there were lots of smiles and encouraging words. Teachers were on hand to reassure the P1s and provide close attention to those who needed it. The Principal Mrs Wee told me that with the other levels staying home today, the extra pairs of hands really made a difference in helping to smoothen this transition, and to help the P1s get used to the Safe Management Measures in schools. 

Stay tuned for a video later to hear what some students and parents have to say about their #firstdayofschool!",2021-01-04 11:39:53+00:00,"Mr Wong, they have big bag on day one of school.  Hopefully not too heavy.",2021-01-04 12:03:59+00:00,15
40,"Entering Waterway Primary this morning, I saw our P1 students walking in hand in hand to school with their parents. Many of them were nervous and excited when I met them in the canteen, where they were to bid goodbye to their parents and head to their classrooms. 

But surprisingly, despite first-day jitters, I didn't see any tears. Instead, there were lots of smiles and encouraging words. Teachers were on hand to reassure the P1s and provide close attention to those who needed it. The Principal Mrs Wee told me that with the other levels staying home today, the extra pairs of hands really made a difference in helping to smoothen this transition, and to help the P1s get used to the Safe Management Measures in schools. 

Stay tuned for a video later to hear what some students and parents have to say about their #firstdayofschool!",2021-01-04 11:39:53+00:00,"I remember on my eldest child’s first day of school, the principal gave a short briefing and assured all anxious parents that their children will be well taken care of. “Trust us.” he said and I did.  Everything turned out well😀💪",2021-01-04 13:31:49+00:00,42
46,"Entering Waterway Primary this morning, I saw our P1 students walking in hand in hand to school with their parents. Many of them were nervous and excited when I met them in the canteen, where they were to bid goodbye to their parents and head to their classrooms. 

But surprisingly, despite first-day jitters, I didn't see any tears. Instead, there were lots of smiles and encouraging words. Teachers were on hand to reassure the P1s and provide close attention to those who needed it. The Principal Mrs Wee told me that with the other levels staying home today, the extra pairs of hands really made a difference in helping to smoothen this transition, and to help the P1s get used to the Safe Management Measures in schools. 

Stay tuned for a video later to hear what some students and parents have to say about their #firstdayofschool!",2021-01-04 11:39:53+00:00,We can’t focus on our studies when Teachers put attire as their first priority in school we come to school to learn but us guys are getting complains over our hair which makes no sense since girls can have long hair what about us guys. It feels literally like forcing a girl to cut their hair to our school rule length as guys. We feel anxiety and insecurity dealing with this rule for years please do something about it before it affects us and future generations,2021-01-05 14:01:14+00:00,87
47,"Entering Waterway Primary this morning, I saw our P1 students walking in hand in hand to school with their parents. Many of them were nervous and excited when I met them in the canteen, where they were to bid goodbye to their parents and head to their classrooms. 

But surprisingly, despite first-day jitters, I didn't see any tears. Instead, there were lots of smiles and encouraging words. Teachers were on hand to reassure the P1s and provide close attention to those who needed it. The Principal Mrs Wee told me that with the other levels staying home today, the extra pairs of hands really made a difference in helping to smoothen this transition, and to help the P1s get used to the Safe Management Measures in schools. 

Stay tuned for a video later to hear what some students and parents have to say about their #firstdayofschool!",2021-01-04 11:39:53+00:00,It’ll be good to let only the P1s start school first! Or stagger the levels. The p2-p6 were happy to get an extra day off 😂,2021-01-06 07:17:59+00:00,24
48,"Entering Waterway Primary this morning, I saw our P1 students walking in hand in hand to school with their parents. Many of them were nervous and excited when I met them in the canteen, where they were to bid goodbye to their parents and head to their classrooms. 

But surprisingly, despite first-day jitters, I didn't see any tears. Instead, there were lots of smiles and encouraging words. Teachers were on hand to reassure the P1s and provide close attention to those who needed it. The Principal Mrs Wee told me that with the other levels staying home today, the extra pairs of hands really made a difference in helping to smoothen this transition, and to help the P1s get used to the Safe Management Measures in schools. 

Stay tuned for a video later to hear what some students and parents have to say about their #firstdayofschool!",2021-01-04 11:39:53+00:00,It’ll be good to let only the P1s start school first! Or stagger the levels. The p2-p6 were happy to get an extra day off 😂,2021-01-06 07:18:00+00:00,24
61,"University hostels have welcomed their students back, but with strict safe distancing requirements and measures in place, such as restrictions on external visitors and compulsory declaration of temperature and ARI symptoms daily. 

I visited NUS’ College of Alice and Peter Tan yesterday to see how everyone is coping. Spoke with a few students - glad to hear that they are happy to be back on campus, and are adjusting well to the new measures. 

I know it is not easy living “together apart” but I seek everyone’s cooperation and patience. These measures must be taken seriously, so that we can gradually and safely resume more activities on our university campuses.",2020-09-09 12:42:14+00:00,All Shopping mall must be controland limited time only,2020-09-09 13:39:36+00:00,9
65,"University hostels have welcomed their students back, but with strict safe distancing requirements and measures in place, such as restrictions on external visitors and compulsory declaration of temperature and ARI symptoms daily. 

I visited NUS’ College of Alice and Peter Tan yesterday to see how everyone is coping. Spoke with a few students - glad to hear that they are happy to be back on campus, and are adjusting well to the new measures. 

I know it is not easy living “together apart” but I seek everyone’s cooperation and patience. These measures must be taken seriously, so that we can gradually and safely resume more activities on our university campuses.",2020-09-09 12:42:14+00:00,I love seeing my ministers at work🤗,2020-09-10 23:33:31+00:00,7
79,"My first NDOC at @moesingapore. A big thank you to all teachers and staff for their hard work and dedication over the past few months. 

Many shared how they also helped out with Covid-19 by volunteering as safe distancing ambassadors or contact tracers. Their selflessness truly embodies the Singapore spirit! 

#SGUnited #SingaporeTogether",2020-08-07 15:07:48+00:00,HI PLEASE RAISE AWARENESS for my page so young students don’t become victim to job SCAMS,2020-08-08 07:17:53+00:00,17
80,"My first NDOC at @moesingapore. A big thank you to all teachers and staff for their hard work and dedication over the past few months. 

Many shared how they also helped out with Covid-19 by volunteering as safe distancing ambassadors or contact tracers. Their selflessness truly embodies the Singapore spirit! 

#SGUnited #SingaporeTogether",2020-08-07 15:07:48+00:00,"@_annafxtrader I’m happy, and at the same time grateful to Anna for helping me trade, I earned over €40,000",2020-08-08 10:31:40+00:00,18
82,"My first NDOC at @moesingapore. A big thank you to all teachers and staff for their hard work and dedication over the past few months. 

Many shared how they also helped out with Covid-19 by volunteering as safe distancing ambassadors or contact tracers. Their selflessness truly embodies the Singapore spirit! 

#SGUnited #SingaporeTogether",2020-08-07 15:07:48+00:00,CHECK OUT MY PAGE FOR SINGAPORE’s TOP STUDENT JOB SCAM !!!!!!!! please address this issue. MANY students have been scammed of their time and not paid salary for their part time work!!!!!! PLEASE do something 😭😭😭😭,2020-08-08 19:26:22+00:00,35
83,"My first NDOC at @moesingapore. A big thank you to all teachers and staff for their hard work and dedication over the past few months. 

Many shared how they also helped out with Covid-19 by volunteering as safe distancing ambassadors or contact tracers. Their selflessness truly embodies the Singapore spirit! 

#SGUnited #SingaporeTogether",2020-08-07 15:07:48+00:00,Would you be commenting on how no social distancing is observed during the NDP? Compared to your comments when the Worker Party's voters celebrated together?,2020-08-09 06:00:19+00:00,24
84,"While we must continue to be vigilant during this period, we also recognise the need for key life events to continue. The Taskforce is therefore easing some restrictions in a calibrated manner.

Marriage solemnisations will be allowed to take place with 50 persons (up from the current 20 persons) at venues such as places of worship, HDB common areas, and other external venues. In addition we will launch a pilot where each wedding couple will be allowed to hold a reception (including food and drinks) with up to 50 attendees in venues that are permitted to serve food and drinks, ie restaurants and hotels. Prevailing safe management measures must be strictly adhered to, eg 5 to a table, wearing of masks, no live performances or singing etc. 

For wakes, we will allow 30 persons (up from 20) to be present at any one time to pay their last respects. 

The above changes will take effect from 4 Aug. The Taskforce will continue to monitor the situation closely, and will consider what other activities can be resumed gradually and safely. But we must all do our part too, by adjusting our expectations, lifestyles and norms, as we are not going back to the way things were before Covid-19.",2020-07-31 02:39:15+00:00,"Thank you Mr Wong for sharing this good news! Really appreciate the hard work and effort from you and your team 😄 on a side note, it would be great if you can credit the photographer who took this picture, i think he/she will be very grateful to you for doing so 😊",2020-07-31 02:49:31+00:00,52
86,"While we must continue to be vigilant during this period, we also recognise the need for key life events to continue. The Taskforce is therefore easing some restrictions in a calibrated manner.

Marriage solemnisations will be allowed to take place with 50 persons (up from the current 20 persons) at venues such as places of worship, HDB common areas, and other external venues. In addition we will launch a pilot where each wedding couple will be allowed to hold a reception (including food and drinks) with up to 50 attendees in venues that are permitted to serve food and drinks, ie restaurants and hotels. Prevailing safe management measures must be strictly adhered to, eg 5 to a table, wearing of masks, no live performances or singing etc. 

For wakes, we will allow 30 persons (up from 20) to be present at any one time to pay their last respects. 

The above changes will take effect from 4 Aug. The Taskforce will continue to monitor the situation closely, and will consider what other activities can be resumed gradually and safely. But we must all do our part too, by adjusting our expectations, lifestyles and norms, as we are not going back to the way things were before Covid-19.",2020-07-31 02:39:15+00:00,Thank you sir & the taskforce for taking this into consideration. This means a lot to us and we are grateful 💟,2020-07-31 02:54:21+00:00,20
