,Post Description,Post Datetime,Comments,Comment Datetime,num_words
35,We recorded zero cases in the community and migrant worker dormitories yesterday - the first time this has happened in more than 6 months. A big shout out and “Thank You” to our frontliners and to all who have been working so hard to control the infection over the past few months. But please remember: the virus has not been eradicated. It’s still circulating in our community. So we still need to keep our guard up and stay very disciplined in complying with all the necessary safeguards. That’s the mindset that will enable us to continue on this path of progressive re-opening in a safe and sustainable manner.,2020-10-14 13:26:24+00:00,Thanks Sir. It is really challenging being in the front line.,2020-10-14 14:57:11+00:00,11
36,We recorded zero cases in the community and migrant worker dormitories yesterday - the first time this has happened in more than 6 months. A big shout out and “Thank You” to our frontliners and to all who have been working so hard to control the infection over the past few months. But please remember: the virus has not been eradicated. It’s still circulating in our community. So we still need to keep our guard up and stay very disciplined in complying with all the necessary safeguards. That’s the mindset that will enable us to continue on this path of progressive re-opening in a safe and sustainable manner.,2020-10-14 13:26:24+00:00,"thank you too, Minister Wong ❤️",2020-10-14 13:27:57+00:00,5
38,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,👍 thank u for all your hard work and all the frontiers👏👏,2020-08-07 12:07:51+00:00,11
45,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,👍👍💪🏼💪🏼Greatly appreciate the Min Wong & JTF 👏👏 what a task,2020-08-07 14:34:04+00:00,9
51,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,Awesome! Thanks to the team!,2020-08-08 01:40:22+00:00,5
52,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,HI PLEASE RAISE AWARENESS for my page so young students don’t become victim to job SCAMS,2020-08-08 07:17:59+00:00,17
54,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,"@_annafxtrader I’m happy, and at the same time grateful to Anna for helping me trade, I earned over €40,000",2020-08-08 10:31:47+00:00,18
57,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,CHECK OUT MY PAGE FOR SINGAPORE’s TOP STUDENT JOB SCAM !!!!!!!! please address this issue. MANY students have been scammed of their time and not paid salary for their part time work!!!!!! PLEASE do something 😭😭😭😭,2020-08-08 19:26:27+00:00,35
58,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,Thank you sir and thank you to all the frontline workers and the workers in the dorms too! Happy National Day!!,2020-08-09 00:31:47+00:00,21
59,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,🙏🙌🏻Saying a big Thank You with a grateful heart on National Day!,2020-08-09 02:50:39+00:00,12
62,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,Thanks for the hard work. Yet its time to let the FWs out for their mental health sake as long as they are cleared or negative Covid-19. Can't imagine being locked in for 4 months....I would have lost my sanity !!,2020-08-07 09:59:54+00:00,39
63,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,Thank you  to all of your hard work God bless you all 👏👏❤️❤️,2020-08-07 10:20:31+00:00,12
64,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,Well done and a BIG THANK YOU to our frontiers for working tirelessly to achieve this great milestone and keeping us safe,2020-08-07 10:30:24+00:00,22
65,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,👍 why is the infested people are from the dormitories? I guess the virus are being spread by these groups of foreign workers?,2020-08-07 10:52:50+00:00,22
68,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,Good job and keep it up,2020-08-07 10:59:34+00:00,6
70,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,"Thanks Minister and all at work in the dormitories. Please give the workers back their freedom, for the sake of their mental health.",2020-08-07 11:17:40+00:00,23
72,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,"We are grateful for their service, hardwork and sacrifice",2020-08-07 11:27:37+00:00,9
73,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,Happy to be part of the swab ops team! i see it as doing my national service for my beloved country ❤️🇸🇬,2020-08-07 09:26:03+00:00,21
74,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,"Thank you Minister @lawrencewongst and the joint task force for achieving this milestone. More importantly, the migrant workers can resume their responsibilities to their respective projects. All the best!",2020-08-07 09:27:21+00:00,28
77,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,"Thank u Minister n to the entire taskforce who worked so tirelessly to rein in the infections. Truly thankful that amidst the pandemic, we always felt assured that Sgp was in gd hands.",2020-08-07 09:30:45+00:00,33
78,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,Thank you for all your hard work 🙏🙏,2020-08-07 09:38:22+00:00,7
79,"#AchievementUnlocked in our fight against Covid-19: By the end of today, we would have completed testing of all workers in the dormitories. Only the final batch of workers who are still in quarantine for up to another 2 weeks are left. By the end of this month, the vast majority of migrant workers in the dorms will be able to resume work.
&nbsp;
Our officers on the Joint Taskforce have worked very hard during these past 4 months to accomplish this - thank you for your unwavering commitment and dedication!",2020-08-07 09:21:55+00:00,Thank you for your hard work Sir. So grateful 🧡,2020-08-07 09:43:00+00:00,9
82,"Testing is a critical enabler of our fight against COVID-19. That’s why we have been steadily building up our national testing capacity. 
From an average of 2,900 tests per day in early April, we are now able to conduct more than 8,000 tests per day. We are continuing to expand our testing capacity in the coming weeks and months. 
To date, Singapore has tested about 2100 per 100,000 persons. In comparison, the testing figures are 1600 in the US, 1100 in South Korea, and 1000 in the UK. The higher intensity of testing allows us to pick up more cases. 
In our migrant worker dormitories, for example, we have been testing around 3000 workers every day (including the workers that are asymptomatic), and will continue to do more tests.  So far, more than 21,000 migrant workers living in dormitories have been tested. This means that we have tested about 1 in 15 workers in dormitories (or 6500 per 100,000). One urgent priority is to test migrant workers who have moved out of the dormitories but are continuing to work in essential services. This is to reduce the risk of transmission in workplaces and to the wider community. We are also doing more tests to protect vulnerable groups. For instance, we are testing the staff at nursing homes and senior residential homes, as well as healthcare workers and frontline officers.
As more testing capacity is brought on-stream, we will gradually expand testing to the wider pool of workers. This expanded testing regime is of critical importance in enabling us to safely resume economic activities beyond the circuit breaker period.",2020-04-28 02:22:36+00:00,"keep going sir,you’ve our backs 💪🏽",2020-04-28 02:51:07+00:00,7
83,"Testing is a critical enabler of our fight against COVID-19. That’s why we have been steadily building up our national testing capacity. 
From an average of 2,900 tests per day in early April, we are now able to conduct more than 8,000 tests per day. We are continuing to expand our testing capacity in the coming weeks and months. 
To date, Singapore has tested about 2100 per 100,000 persons. In comparison, the testing figures are 1600 in the US, 1100 in South Korea, and 1000 in the UK. The higher intensity of testing allows us to pick up more cases. 
In our migrant worker dormitories, for example, we have been testing around 3000 workers every day (including the workers that are asymptomatic), and will continue to do more tests.  So far, more than 21,000 migrant workers living in dormitories have been tested. This means that we have tested about 1 in 15 workers in dormitories (or 6500 per 100,000). One urgent priority is to test migrant workers who have moved out of the dormitories but are continuing to work in essential services. This is to reduce the risk of transmission in workplaces and to the wider community. We are also doing more tests to protect vulnerable groups. For instance, we are testing the staff at nursing homes and senior residential homes, as well as healthcare workers and frontline officers.
As more testing capacity is brought on-stream, we will gradually expand testing to the wider pool of workers. This expanded testing regime is of critical importance in enabling us to safely resume economic activities beyond the circuit breaker period.",2020-04-28 02:22:36+00:00,Jia you 😀we Singaporeans are in good hands and we simply just need to do our part to stay home stay safe :),2020-04-28 02:58:29+00:00,22
85,"Testing is a critical enabler of our fight against COVID-19. That’s why we have been steadily building up our national testing capacity. 
From an average of 2,900 tests per day in early April, we are now able to conduct more than 8,000 tests per day. We are continuing to expand our testing capacity in the coming weeks and months. 
To date, Singapore has tested about 2100 per 100,000 persons. In comparison, the testing figures are 1600 in the US, 1100 in South Korea, and 1000 in the UK. The higher intensity of testing allows us to pick up more cases. 
In our migrant worker dormitories, for example, we have been testing around 3000 workers every day (including the workers that are asymptomatic), and will continue to do more tests.  So far, more than 21,000 migrant workers living in dormitories have been tested. This means that we have tested about 1 in 15 workers in dormitories (or 6500 per 100,000). One urgent priority is to test migrant workers who have moved out of the dormitories but are continuing to work in essential services. This is to reduce the risk of transmission in workplaces and to the wider community. We are also doing more tests to protect vulnerable groups. For instance, we are testing the staff at nursing homes and senior residential homes, as well as healthcare workers and frontline officers.
As more testing capacity is brought on-stream, we will gradually expand testing to the wider pool of workers. This expanded testing regime is of critical importance in enabling us to safely resume economic activities beyond the circuit breaker period.",2020-04-28 02:22:36+00:00,We can do this together #sgunited❤️,2020-04-28 03:23:12+00:00,5
89,"Testing is a critical enabler of our fight against COVID-19. That’s why we have been steadily building up our national testing capacity. 
From an average of 2,900 tests per day in early April, we are now able to conduct more than 8,000 tests per day. We are continuing to expand our testing capacity in the coming weeks and months. 
To date, Singapore has tested about 2100 per 100,000 persons. In comparison, the testing figures are 1600 in the US, 1100 in South Korea, and 1000 in the UK. The higher intensity of testing allows us to pick up more cases. 
In our migrant worker dormitories, for example, we have been testing around 3000 workers every day (including the workers that are asymptomatic), and will continue to do more tests.  So far, more than 21,000 migrant workers living in dormitories have been tested. This means that we have tested about 1 in 15 workers in dormitories (or 6500 per 100,000). One urgent priority is to test migrant workers who have moved out of the dormitories but are continuing to work in essential services. This is to reduce the risk of transmission in workplaces and to the wider community. We are also doing more tests to protect vulnerable groups. For instance, we are testing the staff at nursing homes and senior residential homes, as well as healthcare workers and frontline officers.
As more testing capacity is brought on-stream, we will gradually expand testing to the wider pool of workers. This expanded testing regime is of critical importance in enabling us to safely resume economic activities beyond the circuit breaker period.",2020-04-28 02:22:36+00:00,@lawrencewongst  this is amazing! So proud! 👍,2020-04-28 03:48:04+00:00,5
91,"Testing is a critical enabler of our fight against COVID-19. That’s why we have been steadily building up our national testing capacity. 
From an average of 2,900 tests per day in early April, we are now able to conduct more than 8,000 tests per day. We are continuing to expand our testing capacity in the coming weeks and months. 
To date, Singapore has tested about 2100 per 100,000 persons. In comparison, the testing figures are 1600 in the US, 1100 in South Korea, and 1000 in the UK. The higher intensity of testing allows us to pick up more cases. 
In our migrant worker dormitories, for example, we have been testing around 3000 workers every day (including the workers that are asymptomatic), and will continue to do more tests.  So far, more than 21,000 migrant workers living in dormitories have been tested. This means that we have tested about 1 in 15 workers in dormitories (or 6500 per 100,000). One urgent priority is to test migrant workers who have moved out of the dormitories but are continuing to work in essential services. This is to reduce the risk of transmission in workplaces and to the wider community. We are also doing more tests to protect vulnerable groups. For instance, we are testing the staff at nursing homes and senior residential homes, as well as healthcare workers and frontline officers.
As more testing capacity is brought on-stream, we will gradually expand testing to the wider pool of workers. This expanded testing regime is of critical importance in enabling us to safely resume economic activities beyond the circuit breaker period.",2020-04-28 02:22:36+00:00,the test kits from where do the MOH get? There were two local patents not sure if there not using it. But one of the test kits ‘cepat’ can detect for 5mins,2020-04-28 06:55:52+00:00,31
93,"Testing is a critical enabler of our fight against COVID-19. That’s why we have been steadily building up our national testing capacity. 
From an average of 2,900 tests per day in early April, we are now able to conduct more than 8,000 tests per day. We are continuing to expand our testing capacity in the coming weeks and months. 
To date, Singapore has tested about 2100 per 100,000 persons. In comparison, the testing figures are 1600 in the US, 1100 in South Korea, and 1000 in the UK. The higher intensity of testing allows us to pick up more cases. 
In our migrant worker dormitories, for example, we have been testing around 3000 workers every day (including the workers that are asymptomatic), and will continue to do more tests.  So far, more than 21,000 migrant workers living in dormitories have been tested. This means that we have tested about 1 in 15 workers in dormitories (or 6500 per 100,000). One urgent priority is to test migrant workers who have moved out of the dormitories but are continuing to work in essential services. This is to reduce the risk of transmission in workplaces and to the wider community. We are also doing more tests to protect vulnerable groups. For instance, we are testing the staff at nursing homes and senior residential homes, as well as healthcare workers and frontline officers.
As more testing capacity is brought on-stream, we will gradually expand testing to the wider pool of workers. This expanded testing regime is of critical importance in enabling us to safely resume economic activities beyond the circuit breaker period.",2020-04-28 02:22:36+00:00,🙏Good to rush and bring infection under control even is too late,2020-04-28 23:49:47+00:00,12
94,"Testing is a critical enabler of our fight against COVID-19. That’s why we have been steadily building up our national testing capacity. 
From an average of 2,900 tests per day in early April, we are now able to conduct more than 8,000 tests per day. We are continuing to expand our testing capacity in the coming weeks and months. 
To date, Singapore has tested about 2100 per 100,000 persons. In comparison, the testing figures are 1600 in the US, 1100 in South Korea, and 1000 in the UK. The higher intensity of testing allows us to pick up more cases. 
In our migrant worker dormitories, for example, we have been testing around 3000 workers every day (including the workers that are asymptomatic), and will continue to do more tests.  So far, more than 21,000 migrant workers living in dormitories have been tested. This means that we have tested about 1 in 15 workers in dormitories (or 6500 per 100,000). One urgent priority is to test migrant workers who have moved out of the dormitories but are continuing to work in essential services. This is to reduce the risk of transmission in workplaces and to the wider community. We are also doing more tests to protect vulnerable groups. For instance, we are testing the staff at nursing homes and senior residential homes, as well as healthcare workers and frontline officers.
As more testing capacity is brought on-stream, we will gradually expand testing to the wider pool of workers. This expanded testing regime is of critical importance in enabling us to safely resume economic activities beyond the circuit breaker period.",2020-04-28 02:22:36+00:00,Im just very surprised you all say to protect the vulnerable groups from the virus. Why is mOH allowing TTSH to house covid patients in renci community hospital nursing block which holds chronic wards and other vulnerable wards? The bed crunch may be a real concern but why put a time bomb in the same block as nursing high risk vulnerable patients??? It takes just one leak to cause death to the already vulnerable group!,2020-05-09 01:34:31+00:00,75
96,"We are going all out to suppress the virus outbreak in the foreign worker dormitories. 
It’s a massive undertaking involving many people on the frontline - SAF and SPF officers, officials from MOM, as well as our healthcare doctors and nurses. 
They are going into the dorms to actively test the workers and isolate the infected ones from the healthy, and to ensure their overall well-being. The vast majority of the workers are young, and they tend to have very mild cough/cold symptoms that are not picked up by temperature taking alone. So the teams are working doubly hard to sweep through the dorms and test the workers, and this is also the reason why we are seeing such high reported cases every day.  We have to expect the numbers to remain high for some time as we continue this effort to swab, test and isolate the workers. 
To take care of the infected workers, we are rapidly expanding our community care facilities at the Singapore Expo and other sites. After the workers fully recover (and test negative), they will need a place to stay. So we are also preparing additional facilities to accommodate them. 
Covid-19 will be with us for many months, and likely beyond the end of the year. We have to be prepared for future waves of infection and we have to steel ourselves for a long fight. As we all do our part to stay home, let’s also remember our frontline personnel working round the clock, as well as our foreign workers who are fighting the virus alongside Singaporeans. We will overcome this together.",2020-04-17 15:14:21+00:00,Thankssss. May great wisdom granted to the team at work! We r all in this together. ❤️,2020-04-18 06:16:03+00:00,16
97,"We are going all out to suppress the virus outbreak in the foreign worker dormitories. 
It’s a massive undertaking involving many people on the frontline - SAF and SPF officers, officials from MOM, as well as our healthcare doctors and nurses. 
They are going into the dorms to actively test the workers and isolate the infected ones from the healthy, and to ensure their overall well-being. The vast majority of the workers are young, and they tend to have very mild cough/cold symptoms that are not picked up by temperature taking alone. So the teams are working doubly hard to sweep through the dorms and test the workers, and this is also the reason why we are seeing such high reported cases every day.  We have to expect the numbers to remain high for some time as we continue this effort to swab, test and isolate the workers. 
To take care of the infected workers, we are rapidly expanding our community care facilities at the Singapore Expo and other sites. After the workers fully recover (and test negative), they will need a place to stay. So we are also preparing additional facilities to accommodate them. 
Covid-19 will be with us for many months, and likely beyond the end of the year. We have to be prepared for future waves of infection and we have to steel ourselves for a long fight. As we all do our part to stay home, let’s also remember our frontline personnel working round the clock, as well as our foreign workers who are fighting the virus alongside Singaporeans. We will overcome this together.",2020-04-17 15:14:21+00:00,The sacrifices by the people who stayed bravely at the frontline to take care of the infected workers and working round the clock to contain the virus will be remembered. You are the heroes of Singapore. Thank you!,2020-04-18 06:38:44+00:00,38
98,"We are going all out to suppress the virus outbreak in the foreign worker dormitories. 
It’s a massive undertaking involving many people on the frontline - SAF and SPF officers, officials from MOM, as well as our healthcare doctors and nurses. 
They are going into the dorms to actively test the workers and isolate the infected ones from the healthy, and to ensure their overall well-being. The vast majority of the workers are young, and they tend to have very mild cough/cold symptoms that are not picked up by temperature taking alone. So the teams are working doubly hard to sweep through the dorms and test the workers, and this is also the reason why we are seeing such high reported cases every day.  We have to expect the numbers to remain high for some time as we continue this effort to swab, test and isolate the workers. 
To take care of the infected workers, we are rapidly expanding our community care facilities at the Singapore Expo and other sites. After the workers fully recover (and test negative), they will need a place to stay. So we are also preparing additional facilities to accommodate them. 
Covid-19 will be with us for many months, and likely beyond the end of the year. We have to be prepared for future waves of infection and we have to steel ourselves for a long fight. As we all do our part to stay home, let’s also remember our frontline personnel working round the clock, as well as our foreign workers who are fighting the virus alongside Singaporeans. We will overcome this together.",2020-04-17 15:14:21+00:00,And your team at MND. They are awesome! 👍💪,2020-04-18 07:28:22+00:00,8
