,Post Description,Post Datetime,Comments,Comment Datetime,num_words
46,"your covid-19 questions answered:

how can the vaccine be safe when it was developed so quickly?

#vaccineqnsanswered #vaccinationsg",2021-02-09 10:00:36+00:00,"Everyone of us, our body react differently to the vaccine. As a matter of fact, the vaccine is not fully studied. Anything that is not known for certain may pose a risk in some ways. And it may cause us harm & even death. In the end, we are the one who have to go through the unneccessary suffering should anything happen to us after the vaccination.",2021-03-05 13:52:24+00:00,66
48,"your covid-19 questions answered:

how can the vaccine be safe when it was developed so quickly?

#vaccineqnsanswered #vaccinationsg",2021-02-09 10:00:36+00:00,Yes!! It's time to listen to the science,2021-02-09 13:54:44+00:00,7
49,"your covid-19 questions answered:

how can the vaccine be safe when it was developed so quickly?

#vaccineqnsanswered #vaccinationsg",2021-02-09 10:00:36+00:00,After registering when will the invite come for normal EP holders ?,2021-03-09 02:29:01+00:00,11
51,"your covid-19 questions answered:

why should we get vaccinated when community cases are low?

#vaccineqnsanswered #vaccinationsg",2021-02-08 12:51:33+00:00,"I think any reasonable people know that we Should get vaccinated to protect our society, our own health and in not very near future our wealth. Instead of talking about Why and trying to convince, can we please elaborate how reliable are the current brands of vaccine we have?",2021-02-08 14:52:05+00:00,49
52,"your covid-19 questions answered:

why should we get vaccinated when community cases are low?

#vaccineqnsanswered #vaccinationsg",2021-02-08 12:51:33+00:00,Is everyone suitable to be vaccinated ? Especially a person who's already on lots of medications and weak,2021-02-09 08:23:35+00:00,16
53,"your covid-19 questions answered:

why should we get vaccinated when community cases are low?

#vaccineqnsanswered #vaccinationsg",2021-02-08 12:51:33+00:00,The problem is are these vaccines effective against covid and safe to humans without side effects,2021-02-08 12:59:49+00:00,16
54,"your covid-19 questions answered:

why should we get vaccinated when community cases are low?

#vaccineqnsanswered #vaccinationsg",2021-02-08 12:51:33+00:00,PM LEE Took The Vaccine 💉👏👏👏👍👏👍👍👍👏👏❤️,2021-02-08 13:16:46+00:00,5
55,"your covid-19 questions answered:

why should we get vaccinated when community cases are low?

#vaccineqnsanswered #vaccinationsg",2021-02-08 12:51:33+00:00,When can someone with history of drug Allergy be vaccinated?,2021-03-05 16:18:22+00:00,10
56,"your covid-19 questions answered:

why should we get vaccinated when community cases are low?

#vaccineqnsanswered #vaccinationsg",2021-02-08 12:51:33+00:00,Always better be safe than sorry!!,2021-02-08 17:52:00+00:00,6
63,"the covid-19 vaccine is especially important for seniors, because covid-19 can be a very serious and dangerous illness for an older person.
by getting vaccinated, you will protect yourself, your families and your friends.",2021-02-04 04:25:38+00:00,"Open the borders, make vaccination required for all travel - I’m sure we can get 80%+ vaccination rate :)",2021-02-04 04:38:38+00:00,17
64,"the covid-19 vaccine is especially important for seniors, because covid-19 can be a very serious and dangerous illness for an older person.
by getting vaccinated, you will protect yourself, your families and your friends.",2021-02-04 04:25:38+00:00,how do we know it's our turn to go get vaccinated??,2021-02-04 05:54:57+00:00,10
65,"the covid-19 vaccine is especially important for seniors, because covid-19 can be a very serious and dangerous illness for an older person.
by getting vaccinated, you will protect yourself, your families and your friends.",2021-02-04 04:25:38+00:00,Can children get vaccinated? Just asking XD,2021-02-04 06:05:55+00:00,7
71,"the covid-19 vaccine is especially important for seniors, because covid-19 can be a very serious and dangerous illness for an older person.
by getting vaccinated, you will protect yourself, your families and your friends.",2021-02-04 04:25:38+00:00,Why never protect yr wife by vaccination??,2021-02-06 02:27:59+00:00,7
74,"the covid-19 vaccine is especially important for seniors, because covid-19 can be a very serious and dangerous illness for an older person.
by getting vaccinated, you will protect yourself, your families and your friends.",2021-02-04 04:25:38+00:00,I know how much you love us,2021-02-04 20:53:57+00:00,7
79,"vaccinations for seniors will start from 27 jan at ang mo kio and tanjong pagar, and progressively extended to seniors across the island in mid-feb 👵👴

protect yourself and your loved ones. get vaccinated when it is offered to you, and encourage your parents and grandparents to do so too! 🙏🏻

for more: 
- go.gov.sg/govsg-22jan21-ig (link in bio)
- vaccine.gov.sg",2021-01-23 02:06:27+00:00,I am a medical problems patient. I cannot take vaccinated lah.,2021-01-23 05:16:32+00:00,11
81,"vaccinations for seniors will start from 27 jan at ang mo kio and tanjong pagar, and progressively extended to seniors across the island in mid-feb 👵👴

protect yourself and your loved ones. get vaccinated when it is offered to you, and encourage your parents and grandparents to do so too! 🙏🏻

for more: 
- go.gov.sg/govsg-22jan21-ig (link in bio)
- vaccine.gov.sg",2021-01-23 02:06:27+00:00,How about PRs stuck abroad?,2021-01-24 03:39:08+00:00,5
83,"vaccinations for seniors will start from 27 jan at ang mo kio and tanjong pagar, and progressively extended to seniors across the island in mid-feb 👵👴

protect yourself and your loved ones. get vaccinated when it is offered to you, and encourage your parents and grandparents to do so too! 🙏🏻

for more: 
- go.gov.sg/govsg-22jan21-ig (link in bio)
- vaccine.gov.sg",2021-01-23 02:06:27+00:00,"Be careful of the new variant of COVID that is super infectious. If this goes into community, it will derail our vaccination program. The unknown deadly South Africa variant may pose serious risk",2021-01-23 19:43:55+00:00,33
84,"vaccinations for seniors will start from 27 jan at ang mo kio and tanjong pagar, and progressively extended to seniors across the island in mid-feb 👵👴

protect yourself and your loved ones. get vaccinated when it is offered to you, and encourage your parents and grandparents to do so too! 🙏🏻

for more: 
- go.gov.sg/govsg-22jan21-ig (link in bio)
- vaccine.gov.sg",2021-01-23 02:06:27+00:00,and when is our turn,2021-01-23 06:11:50+00:00,5
89,"pm received his first dose of covid-19 vaccination on 8 january 2021. 

you are also strongly encouraged to go for it, when you are notified of your eligibility. do your part to protect yourself and others.

for more info on the covid-19 vaccines: go.gov.sg/govsg-vaccines (link in bio)",2021-01-09 03:46:30+00:00,@covid.dados A primeira pessoa a ser vacinada em Singapura 🇸🇬 foi o primeiro ministro.Exemplos...,2021-01-09 03:56:17+00:00,11
90,"pm received his first dose of covid-19 vaccination on 8 january 2021. 

you are also strongly encouraged to go for it, when you are notified of your eligibility. do your part to protect yourself and others.

for more info on the covid-19 vaccines: go.gov.sg/govsg-vaccines (link in bio)",2021-01-09 03:46:30+00:00,"Any schedule, or prognosis when all will be done?",2021-01-09 04:08:25+00:00,9
93,"pm received his first dose of covid-19 vaccination on 8 january 2021. 

you are also strongly encouraged to go for it, when you are notified of your eligibility. do your part to protect yourself and others.

for more info on the covid-19 vaccines: go.gov.sg/govsg-vaccines (link in bio)",2021-01-09 03:46:30+00:00,"Lead by example, best leader 👍😍",2021-01-09 04:57:26+00:00,5
99,"pm received his first dose of covid-19 vaccination on 8 january 2021. 

you are also strongly encouraged to go for it, when you are notified of your eligibility. do your part to protect yourself and others.

for more info on the covid-19 vaccines: go.gov.sg/govsg-vaccines (link in bio)",2021-01-09 03:46:30+00:00,"Our most inherently Aluring Quintessentially Blessed Exquisitely sublime Greetings and most Luminously Impassionate, Radiantly Exhilerating, Whole hearted Blissful Congratulations to you@leeprimeminister @leehsienloong  for taking the first dose of COVID19 vaccination as on 08th January 2021 thereby showing & paving the way forward to the Nation at large and leading by Example,,, 👍👍💑❤👄💋💙💖💘💞💝🎂🎂🍺🍻🍻🍷😘💟🍷💄🎂🍺🍻👍💑🎇❤👄💋💙💖💘💞💝😘💟🍷💄🎂🍺🍻👍💑🎇❤👄💋💙💖💘💞💝😘💟🍷💄🎂🍺🍻💙💘💖💘💙💘💖💘💙💘💖💘💙💘💙💙💘💖💙💘💝😘💟🍷🍻💑🌹🌺🌹💋💙💙💘💙💘💙💙💘💙💘💘",2021-01-09 16:20:35+00:00,47
101,"pm received his first dose of covid-19 vaccination on 8 january 2021. 

you are also strongly encouraged to go for it, when you are notified of your eligibility. do your part to protect yourself and others.

for more info on the covid-19 vaccines: go.gov.sg/govsg-vaccines (link in bio)",2021-01-09 03:46:30+00:00,Singapore is the best leader in the world  Good job,2021-01-10 06:02:52+00:00,10
105,"with more of us vaccinated, it will be harder for covid-19 to spread, protecting ourselves as well as our loved ones.

read more about how the vaccinations are being prioritised: go.gov.sg/govsg-vaccines3 (link in bio)",2021-01-09 02:50:08+00:00,Might be good to answer another question: can I choose which producer's vaccine to take?,2021-01-09 03:16:59+00:00,14
106,"with more of us vaccinated, it will be harder for covid-19 to spread, protecting ourselves as well as our loved ones.

read more about how the vaccinations are being prioritised: go.gov.sg/govsg-vaccines3 (link in bio)",2021-01-09 02:50:08+00:00,"As long as not from ""China"" then OK",2021-01-09 03:35:45+00:00,8
108,"with more of us vaccinated, it will be harder for covid-19 to spread, protecting ourselves as well as our loved ones.

read more about how the vaccinations are being prioritised: go.gov.sg/govsg-vaccines3 (link in bio)",2021-01-09 02:50:08+00:00,If someone pass the covid to you too late better take the jab now 😷🇸🇬,2021-01-09 11:40:35+00:00,14
109,"with more of us vaccinated, it will be harder for covid-19 to spread, protecting ourselves as well as our loved ones.

read more about how the vaccinations are being prioritised: go.gov.sg/govsg-vaccines3 (link in bio)",2021-01-09 02:50:08+00:00,Is there error in the short link to find out more about the COVID-19 vaccines? (Go.gov.sg/govsg-vaccines3),2021-01-09 11:41:25+00:00,15
110,"with more of us vaccinated, it will be harder for covid-19 to spread, protecting ourselves as well as our loved ones.

read more about how the vaccinations are being prioritised: go.gov.sg/govsg-vaccines3 (link in bio)",2021-01-09 02:50:08+00:00,i would take the jab only if it doesnt contain penicillen how do i verify this.,2021-01-10 13:20:47+00:00,16
112,"with more of us vaccinated, it will be harder for covid-19 to spread, protecting ourselves as well as our loved ones.

read more about how the vaccinations are being prioritised: go.gov.sg/govsg-vaccines3 (link in bio)",2021-01-09 02:50:08+00:00,How do I know it’s safe,2021-02-05 01:24:49+00:00,7
113,"with more of us vaccinated, it will be harder for covid-19 to spread, protecting ourselves as well as our loved ones.

read more about how the vaccinations are being prioritised: go.gov.sg/govsg-vaccines3 (link in bio)",2021-01-09 02:50:08+00:00,why would we not take it,2021-02-05 10:08:25+00:00,6
114,"with more of us vaccinated, it will be harder for covid-19 to spread, protecting ourselves as well as our loved ones.

read more about how the vaccinations are being prioritised: go.gov.sg/govsg-vaccines3 (link in bio)",2021-01-09 02:50:08+00:00,Apparently if you're a swabber employed under a recruitment agency you DONT count as a priority. Absurd.,2021-02-11 09:01:44+00:00,16
116,"all vaccines used in singapore must comply with @who guidelines and be approved by the health sciences authority. 👩‍🔬👨‍🔬

so when your turn comes, get the covid-19 vaccine to protect yourself and your loved ones! 👍

for more details: go.gov.sg/govsg-vaccines2-ig (link in bio)",2021-01-08 03:22:44+00:00,I would like to ask when they conducting the tests how many of them are asians? And why there are people who had vaccinated fall down ( one of the nurse in USA) I don’t want to challenge with the gov but I really want to know more data instead of these ( things can just be found online .....),2021-01-08 04:17:38+00:00,58
123,"all vaccines used in singapore must comply with @who guidelines and be approved by the health sciences authority. 👩‍🔬👨‍🔬

so when your turn comes, get the covid-19 vaccine to protect yourself and your loved ones! 👍

for more details: go.gov.sg/govsg-vaccines2-ig (link in bio)",2021-01-08 03:22:44+00:00,Are there any long term side effects from this vaccine? Probably cant be answered because there have not been any evidence yet 😔,2021-01-27 23:24:52+00:00,22
124,"all vaccines used in singapore must comply with @who guidelines and be approved by the health sciences authority. 👩‍🔬👨‍🔬

so when your turn comes, get the covid-19 vaccine to protect yourself and your loved ones! 👍

for more details: go.gov.sg/govsg-vaccines2-ig (link in bio)",2021-01-08 03:22:44+00:00,Safe or not im still not taking any of that thing  hahahahaha,2021-01-29 00:59:49+00:00,12
125,"all vaccines used in singapore must comply with @who guidelines and be approved by the health sciences authority. 👩‍🔬👨‍🔬

so when your turn comes, get the covid-19 vaccine to protect yourself and your loved ones! 👍

for more details: go.gov.sg/govsg-vaccines2-ig (link in bio)",2021-01-08 03:22:44+00:00,"Nahhh . Im not taking any vaccines ,. Not happy ? Want to fine ? Classic lah singapore everything money hahahhahaa",2021-02-05 18:16:32+00:00,17
127,"how does a vaccine protect you from the covid-19 virus?  why do we need it? 🤔 

vaccines help our bodies produce antibodies to the virus - there are different methods of doing so, such as using a weakened or inactive virus 🦠, or the newer mrna technology 🔬. want to find out more? read on at go.gov.sg/govsg-vaccines1-ig (link in bio!)",2021-01-07 02:00:32+00:00,Best wishes for vaccination process to start... Wish everything goes well in Singapore again.,2021-01-07 02:03:40+00:00,14
128,"how does a vaccine protect you from the covid-19 virus?  why do we need it? 🤔 

vaccines help our bodies produce antibodies to the virus - there are different methods of doing so, such as using a weakened or inactive virus 🦠, or the newer mrna technology 🔬. want to find out more? read on at go.gov.sg/govsg-vaccines1-ig (link in bio!)",2021-01-07 02:00:32+00:00,Can't yall just say the long term effect ald,2021-01-07 02:10:04+00:00,8
129,"how does a vaccine protect you from the covid-19 virus?  why do we need it? 🤔 

vaccines help our bodies produce antibodies to the virus - there are different methods of doing so, such as using a weakened or inactive virus 🦠, or the newer mrna technology 🔬. want to find out more? read on at go.gov.sg/govsg-vaccines1-ig (link in bio!)",2021-01-07 02:00:32+00:00,Actually you should ask is side effects than how it works.,2021-01-07 03:11:57+00:00,11
135,"how does a vaccine protect you from the covid-19 virus?  why do we need it? 🤔 

vaccines help our bodies produce antibodies to the virus - there are different methods of doing so, such as using a weakened or inactive virus 🦠, or the newer mrna technology 🔬. want to find out more? read on at go.gov.sg/govsg-vaccines1-ig (link in bio!)",2021-01-07 02:00:32+00:00,"Good luck to those taking the yet unproven vaccines and suffering it's adverse side effects later on. Imagine this , a brand new aircraft in the 1800s yet untested is now approved for passenger flight the day after it was built . You willing to take the risk ? If so , then good luck to you.",2021-01-07 10:31:01+00:00,51
138,"how does a vaccine protect you from the covid-19 virus?  why do we need it? 🤔 

vaccines help our bodies produce antibodies to the virus - there are different methods of doing so, such as using a weakened or inactive virus 🦠, or the newer mrna technology 🔬. want to find out more? read on at go.gov.sg/govsg-vaccines1-ig (link in bio!)",2021-01-07 02:00:32+00:00,State the effects lah also,2021-01-29 23:29:21+00:00,5
140,"the covid-19 vaccination exercise for singapore’s healthcare workers started today.🏥

read more about the safety and efficacy of vaccines at go.gov.sg/govsg-vaccines-ig (link in bio)",2020-12-30 15:06:35+00:00,Is it safe in not wearing gloves when handling needles?  Is this the standard SOP?,2020-12-30 15:26:22+00:00,15
144,"the covid-19 vaccination exercise for singapore’s healthcare workers started today.🏥

read more about the safety and efficacy of vaccines at go.gov.sg/govsg-vaccines-ig (link in bio)",2020-12-30 15:06:35+00:00,"So little is mentioned about the vaccines .  Like ,not everyone is suitable , what are the side effects , etc etc",2020-12-31 08:41:16+00:00,19
146,"the covid-19 vaccination exercise for singapore’s healthcare workers started today.🏥

read more about the safety and efficacy of vaccines at go.gov.sg/govsg-vaccines-ig (link in bio)",2020-12-30 15:06:35+00:00,Why is it administered without gloves? Is it acceptable ? Saw future US vice-president’s vaccination was done by a nurse with gloves.,2020-12-31 13:36:07+00:00,21
147,"the covid-19 vaccination exercise for singapore’s healthcare workers started today.🏥

read more about the safety and efficacy of vaccines at go.gov.sg/govsg-vaccines-ig (link in bio)",2020-12-30 15:06:35+00:00,Appreciated the sweet gesture from Sg government bring the fireworks near to several locations near the neighbourhood's  across the whole island.👍🏾👍🏾🥰 we are still able to celebrate the happy moments in secure and comfortable manner。新加坡人很幸福有细心的领袖帶领国 人度过冠病的挑战到解封第三阶段。从分发口罩到追踪器和加速数嗎转型，保工作和种々并怀政策。感恩。。proud to be a native Singaporean.希望无罩日子快耒。2021会更好，祝国人安康幸福满分。👀🤜😷🤞😃https://www.instagram.com/p/CJeHCBFlTOWtG3tMEVCAVVDe-7oWV1uC3GqLRI0/?igshid=1kbnpd2qamcqr,2020-12-31 18:53:03+00:00,40
150,"the covid-19 vaccination exercise for singapore’s healthcare workers started today.🏥

read more about the safety and efficacy of vaccines at go.gov.sg/govsg-vaccines-ig (link in bio)",2020-12-30 15:06:35+00:00,Yes and why is it done without gloves😱👎,2021-01-01 10:44:51+00:00,8
152,"the covid-19 vaccination exercise for singapore’s healthcare workers started today.🏥

read more about the safety and efficacy of vaccines at go.gov.sg/govsg-vaccines-ig (link in bio)",2020-12-30 15:06:35+00:00,"Is it true? Anyone from NZ does not have to be quarantined, if they have negative Covid-19 test results??",2021-01-02 11:17:56+00:00,19
160,"🛬 the first shipment of covid-19 vaccines arrived in singapore on 21 december.

the pfizer-biontech covid-19 vaccine was transported on singapore airlines flight sq7979, which departed on sunday 20 december from brussels, and landed at singapore changi airport at 7.36pm on monday.

the vaccines were packed in thermal shipper boxes filled with dry ice designed to keep the vials at -70 degree celsius.

upon arrival, ground handler sats moved the vaccines to its cold chain facility. they were then loaded onto a refrigerated truck that would send them to an external storage facility&nbsp;with capabilities to handle ultra-cold storage at about -80 degree celsius.

staff and logistics partners have been trained up to who standards to be able to handle the cargo safely.

for more information on how singapore secured access to the vaccines, go to&nbsp;go.gov.sg/vaccinearrival-sg-ig (link in bio)

photos: ministry of communications and information (mci)",2020-12-24 03:09:24+00:00,Amazing care shown towards Singaporeans. Filled with immense gratitude. Proud & blessed Singaporean.🙏🇸🇬🇸🇬,2020-12-24 04:43:22+00:00,12
163,"🛬 the first shipment of covid-19 vaccines arrived in singapore on 21 december.

the pfizer-biontech covid-19 vaccine was transported on singapore airlines flight sq7979, which departed on sunday 20 december from brussels, and landed at singapore changi airport at 7.36pm on monday.

the vaccines were packed in thermal shipper boxes filled with dry ice designed to keep the vials at -70 degree celsius.

upon arrival, ground handler sats moved the vaccines to its cold chain facility. they were then loaded onto a refrigerated truck that would send them to an external storage facility&nbsp;with capabilities to handle ultra-cold storage at about -80 degree celsius.

staff and logistics partners have been trained up to who standards to be able to handle the cargo safely.

for more information on how singapore secured access to the vaccines, go to&nbsp;go.gov.sg/vaccinearrival-sg-ig (link in bio)

photos: ministry of communications and information (mci)",2020-12-24 03:09:24+00:00,Now they have to make another vaccine for the valarnt virus,2020-12-24 07:02:10+00:00,11
167,"🛬 the first shipment of covid-19 vaccines arrived in singapore on 21 december.

the pfizer-biontech covid-19 vaccine was transported on singapore airlines flight sq7979, which departed on sunday 20 december from brussels, and landed at singapore changi airport at 7.36pm on monday.

the vaccines were packed in thermal shipper boxes filled with dry ice designed to keep the vials at -70 degree celsius.

upon arrival, ground handler sats moved the vaccines to its cold chain facility. they were then loaded onto a refrigerated truck that would send them to an external storage facility&nbsp;with capabilities to handle ultra-cold storage at about -80 degree celsius.

staff and logistics partners have been trained up to who standards to be able to handle the cargo safely.

for more information on how singapore secured access to the vaccines, go to&nbsp;go.gov.sg/vaccinearrival-sg-ig (link in bio)

photos: ministry of communications and information (mci)",2020-12-24 03:09:24+00:00,Vaccines won't cure.don't be so happy😢😢,2020-12-25 06:43:03+00:00,5
