,Unnamed: 0,Comments,Datetime,num_words
17,22,"☝️ One Minute - Lets Everybody Pray 🙏  ( No Boundaries, No Colour, No Race, No Religious, No Caste )        *****Gentle Reminder *****",2020-04-13,17
18,23,NO 😷 wearing of masks should banned entry to EVERYWHERE.  No one should sell anything to people without 😷 masks   Stringent action must be enforced No more excuses  😡,2020-04-13,26
19,24,"Kindly provide updates on their living conditions, the number of workers per room n the distance between them. ",2020-07-08,18
20,25,Shouldn't have happened. 30 minutes is way too long to disperse.,2020-07-07,9
21,26,Get those complaints Kings n queens to the dormitory to help since no jobs these days❗ this will help them to mature thereafter,2020-07-08,23
22,29,Recovered workers means what? No longer infectious? Look like a prison.,2020-07-08,11
23,31,"Kindly provide updates on their living conditions, the number of workers per room n the distance between them. ",2020-07-08,18
24,32,Shouldn't have happened. 30 minutes is way too long to disperse.,2020-07-07,9
25,33,Get those complaints Kings n queens to the dormitory to help since no jobs these days❗ this will help them to mature thereafter,2020-07-08,23
26,36,Recovered workers means what? No longer infectious? Look like a prison.,2020-07-08,11
27,38,"Kindly provide updates on their living conditions, the number of workers per room n the distance between them. ",2020-07-08,18
28,39,Shouldn't have happened. 30 minutes is way too long to disperse.,2020-07-07,9
29,40,Get those complaints Kings n queens to the dormitory to help since no jobs these days❗ this will help them to mature thereafter,2020-07-08,23
30,43,Recovered workers means what? No longer infectious? Look like a prison.,2020-07-08,11
31,45,"Very seldom I hear about collective this and that - when it comes to resources. But when all lives are threatened, then starts teaching about it. Asking people to survive on their own get out to work if can find anything here.",2020-01-31,41
32,46,"Yes, we will care for each other 🙂 thanks ",2020-01-31,8
33,48,Thise who think only themselves are not so bright hence self defense.  These are the ones who suffer the worst of everything too . Hence good luck is alway not on their side. Poor people,2020-02-01,34
34,49,Just admit that you are no prepare.,2020-01-31,7
35,51,No smoke without fire!!! Not to TCSS,2020-01-31,7
36,52,We have higher number of infected people than Malaysia.. anyway reason why,2020-01-30,12
37,54,Cannot find enough masks how to hoard?,2020-01-31,7
38,56,Please stop China flight! Is so scary,2020-01-30,7
39,57,We can’t buy hand sanitizer n mask! Tell me how ??,2020-01-30,11
40,59,Stop all flights from China is the best.,2020-01-30,8
41,60,"Yes stopping China flights is the first defence, why didn't they do that in the beginning of this year",2020-01-31,18
42,61,"If you ppl are vigilant enough, this would not have happened.",2020-01-30,11
43,62,Please stop all the flights from China.,2020-01-30,7
44,63,"Hello, 3M operates in Singapore no? Why should there be a shortage?",2020-01-31,11
45,64,"Hmm lets be realistic, taiwan is not exporting anymore mask and China needs them most. How many more mask can we get in the market when most came from wuhan?! Hence the need to reduce local consumption and avoid hoarding so that frontliners in hospital have adequate supplies.",2020-01-31,48
46,65,Hoarding Mask??? I cant even get 1! All sold out!! What rubbish!,2020-01-31,11
47,66,The virus broke out way before CNY. No precaution was taken. The sars ordeal thought you nothing.,2020-01-30,17
48,68,"People who work at the airport are told to wear mask as they come into contact with tourists who visit their stalls. If government holding back the stock of masks, are these people to stop wearing masks at work?",2020-01-31,39
49,69,"Very seldom I hear about collective this and that - when it comes to resources. But when all lives are threatened, then starts teaching about it. Asking people to survive on their own get out to work if can find anything here.",2020-01-31,41
50,70,"Yes, we will care for each other 🙂 thanks ",2020-01-31,8
51,72,Thise who think only themselves are not so bright hence self defense.  These are the ones who suffer the worst of everything too . Hence good luck is alway not on their side. Poor people,2020-02-01,34
52,73,Just admit that you are no prepare.,2020-01-31,7
53,75,No smoke without fire!!! Not to TCSS,2020-01-31,7
54,76,We have higher number of infected people than Malaysia.. anyway reason why,2020-01-30,12
55,78,Cannot find enough masks how to hoard?,2020-01-31,7
56,80,Please stop China flight! Is so scary,2020-01-30,7
57,81,We can’t buy hand sanitizer n mask! Tell me how ??,2020-01-30,11
58,83,Stop all flights from China is the best.,2020-01-30,8
59,84,"Yes stopping China flights is the first defence, why didn't they do that in the beginning of this year",2020-01-31,18
60,85,"If you ppl are vigilant enough, this would not have happened.",2020-01-30,11
61,86,Please stop all the flights from China.,2020-01-30,7
62,87,"Hello, 3M operates in Singapore no? Why should there be a shortage?",2020-01-31,11
63,88,"Hmm lets be realistic, taiwan is not exporting anymore mask and China needs them most. How many more mask can we get in the market when most came from wuhan?! Hence the need to reduce local consumption and avoid hoarding so that frontliners in hospital have adequate supplies.",2020-01-31,48
64,89,Hoarding Mask??? I cant even get 1! All sold out!! What rubbish!,2020-01-31,11
65,90,The virus broke out way before CNY. No precaution was taken. The sars ordeal thought you nothing.,2020-01-30,17
66,92,"People who work at the airport are told to wear mask as they come into contact with tourists who visit their stalls. If government holding back the stock of masks, are these people to stop wearing masks at work?",2020-01-31,39
67,93,"Frontliners, government and whoever helping to stop the spread of this virus are very very tired. Please just adhere to staying home and stay safe 🙏 for the benefits of all",2020-04-15,30
68,94,"Please mandate those who are running or jogging to wear masks as well. If they can’t comply to that, they should just exercise at home. Thanks!",2020-04-14,27
69,95,"Dear Sir, Thank You. I have been waiting for you to implement mandatory to wear Mask when the Circuit Breaker Period started. And since Mask is mandatory, there should not have exceptional like baby or those that need to exercise. I think baby should not even go out and we really do not need to do any vigorous exercise for THESE 2 MONTHS ! These 2 critical months cannot afford to waste even a single day to educate some brainless ppl or ""testing out"". As long you are out of the house, Mask On ! no exception ! If surgical Mask is limited, let's the whole Singapore come together to sew 3 ply cloth masks and distribute to everyone and ensure everyone has enough. Any items that we may face shortages in the near months, let's start to ration NOW to ensure sustainability for a longer periods.",2020-04-15,139
70,96,"While the intent is good and understandable, there are simply too many changes being announced every other day. Hard for the layman on the street to catch up. Should have been more decisive earlier. Let’s learn from this so that we can do better in execution and public communication when the next pandemic strikes.",2020-04-15,55
71,97,All our family stay at home during this CB period. But still we have a family need to work as usual. He is not able to perform full base of work from home and no choice but to report to office. He is not a frontline personnel but is consider a global business. We will still have the risk so long as other family member need to work out from the house. Kindly consider fully lockdown during this critical period. Thank you.,2020-04-15,82
72,98,"Now , we know y our poor MP Dr Chia went stall to stall to hand reuseable masks to hawkers in his ward. He is a bro amongst us. He was trying to help.",2020-04-14,33
73,99,"Yes, please ban exercise. Do be more decisive and implement strict rules from start rather than tweak them as we go along. There’s no room for error",2020-04-15,28
74,100,"Pls ask the ex actresses/ actors  to re- announce the important of using mask now. Don’t forget to  add in apology  for wrongly informed the public not to wear when well, But only wear mask when sick. The 2 months of ""not to wear mask when well"" campaign  had made some of us who have common sense, were condemned for wearing mask in the public.",2020-04-14,65
75,101,"If a jogger who may be asymptomatic or a virus carrier without clinical symptoms coughs or sneezes, his dispersed droplets would remain airborne,   when other healthy joggers who run pass, won't they inhale or contact the mucus membrane and get transmitted.",2020-04-15,40
76,102,Put mask means put mask...the law must apply to all otherwise none at all.  Is jogging consider essential at this moment?Can they exercise inside the house?only 1 irresponsible jogger is good enough to create another cluster.,2020-04-15,38
77,103,"Just exercise at home. There are barre, yoga, matwork pilates as well as the simple push up and squats and planking. Wow I can go on and on on exercises that can be done at home. All the need to run and jog, sorry to say, an excuse to escape boredom at home. ",2020-04-14,53
78,104,"Children must be kept at home at all times during CB unless they are heading to KKH, NUH, or medical clinics There is no reason for children to be outdoors during this Pandemic. So, wearing masks for children should not be an issue since they are to remain at home at all times.",2020-04-14,53
79,105,What CB....people will think CB + y...why not like every other nation used “Lock down” Than people will understand!! By the way who’s idea it’s to used CB?? I really like to know...lmfao.,2020-04-15,37
80,106,"circuit breaker is not enough, as so many new cases popping up, i think we may need a big isolator to switch off everything",2020-04-15,24
81,107,today clementi mall security guard was scolded for asking a man to leave the mall as he is without a mask. Guard was an old man and had to faced such an aggresssive man.. can u help to request some enforcers to be around the mall... ,2020-04-14,46
82,108,"👍👍  Brilliant!  At this ""advanced stage"" to making it mandatory for everyone to wear a mask when outside.   a.  Don't leave home without Mask! b.  Don’t take it (mask) OFF!   (WARNING:  it can’t protect you if you’re not wearing it. Wear MASK to stem Covid outBREAK !",2020-04-15,47
83,109,Why still let people jog outside? No treadmill haa? No jog for one month can dia haa? Just do simple exercise in your house laaa. Why need to bother jogging outside? ,2020-04-15,31
84,110,"Appreciate the efforts keeping this all under control, and kudos to the frontline/essential services providers during this trying period. Everyone has a part to play, and adhering to safety protocol minimises your risk exposure to the virus, and in turn others'.   Thanks to the volunteers as well. Certainly hope corporate/student volunteers are not volunteered by their companies/institutions (against their will). Regardless, hoping there are measures in place for volunteers to safeguard themselves, and fellow volunteers/the public from the latter!",2020-04-17,83
85,111,Please don't gather at the park for exercise there's lot of place that we can do the exercise go round the neibourhood for jog or walking,2020-04-15,24
86,112,Majority of the cluster are the foreign workers why still focus on the locals ???,2020-04-15,14
87,113,"We are now in great trouble........isn't it? Don't be stubborn, just follows what the goverment implemented for the sake of the people's and the country. MAJULAH SINGAPURA .......🙏Ameen🙏",2020-04-15,26
88,114,"Sir, the number of Covid 19 infected people keep rising. I was sharing this with my 10 year old son that we facing problem housing them comfortably while being isolated.   He suggested housing them on cruise ships which are now unable to operate their business.  Workable?",2020-04-15,44
89,115,"at the start there wasn't enough mask n we need to reserve for the health care like the hospital and front line workers. Just look at some western countries, some hospital ran out of protecting gears that doctors and nurses have to sacrifice their lives. Imagine our population all wear surgical mask at the start, millions of mask a day will be disposed. When our healthcare and worse the sick also couldn't get a mask then that will lead to a catastrophe. Now China has opened up their production and many millions of mask is produced everyday. Now mask is available in most places. I remember I can't even get any at that time.",2020-04-15,111
90,116,"Well, some old folks refused to wear and the police officers seems helpless. How can we reinforce all must wear masks? Some were also given gentle warnings when they were out but no fines. When I went to buy dinner for my family, I saw a handful of them not wearing masks and I hardly see any police officers around in the evening time. FYI. ",2020-04-15,65
91,117,"In fact, those jogging along the road post a very big problem as the deep breathing of each step of their running can blow the virus further than normal breathing. Anyone pass by them could easily caught the virus.",2020-04-14,39
92,118,How to wear a mask in a call centre environment  whole day?  we need to talk to customers non stop?  This is worst than people doing exercise. Have you take this group of people into consideration when making this law?,2020-04-15,40
93,119,"Please don’t just read 1 article and believe it’s gospel. With or without Covid-19, running has always been a solitary endeavor.  There are many factors in play. Exercise, especially cardio has been linked to positive mental health state. There are other social costs that may outlast Covid-19. Hence it is a balance of the scale. Avoid being unnecessarily alarmist. Have trust in our government. https://www.runnersworld.com/news/a31439358/running-during-coronavirus/",2020-04-15,65
94,120,We need a very tight rein on every dormitory in sg right now. They are our ticking timebombs. Meantime please take extra care for all nursing homes too.,2020-04-15,28
95,121,"As the death toll from covid19 mounts, it is time to consider charging doctors who have been advocating no masks if well...resulting in massive infection and thousands of deaths. Reckless dangerous advice given by medical experts leading to death and serious disease  has to be accounted for.",2020-04-16,48
96,122,Day by day ur convey of people about covit19 is excellent... Singapore will over come this critisis... Love SG,2020-04-15,19
97,123,Very logical procedures. Wear mask now that free mask are given. Be responsible everybody.,2020-04-14,14
98,124,Support compulsory mask wearing totally. Covid is here to stay. Wearing mask is good personal hygiene,2020-04-15,16
99,125,"Before CB a few regular joggers in d garden. After CB so many new joggers in d garden. One behind another. Now , they are allowed not to wear masks after all d deep breathing n strenuous exercise. Is d control measures getting more stricter or what?",2020-04-15,46
100,126,Now even the homeless has free masks from government. No lame excuses not to wear,2020-04-15,15
101,127,I shall chant a prayer in my own tradition tonight and pray that this difficult phase too shall pass.,2020-04-14,19
102,128,Children and elderly should not go out at all...,2020-04-15,9
103,129,"Joggers, pet walkers etc should not be exception. Everyone to wear mask and not to leave home unless essential. No exceptions.",2020-04-15,21
104,130,Prata man up north has opened a branch down south.,2020-04-15,10
105,131,Is it true that the circuit breaker will be extended? ,2020-04-14,10
106,132,do we need to wear a mask when we are out to dispose of trash at the common rubbish chute?,2020-04-15,20
107,133,It amazes me on how many changes...I sometimes really can't catch up...,2020-04-15,12
108,134,Tuas still.lots of workers there. Better go check.,2020-04-17,7
109,135,How abt when driving in own car??,2020-04-15,7
110,136,"Every wrong decision cost lives. Be wise. Jogging is not an essential activity. There are so many exercises to do indoors. Why must insist on jogging and joggers expel so much droplets when they run. If they have the virus how? Also they draw in a lot of oxygen too. They could be inhaling deeply those infected aerosol particles. For the love of your family and your own life, stay home. A run is not worth dying for. If it is so, one’s life is meaningless.   Do read the excellent article Joyce Tan shared.   https://www.news.com.au/lifestyle/health/health-problems/coronavirus-runners-can-infect-you-with-covid19-even-if-youre-2m-away/news-story/b916247fa481018bae6ce75925654ed1?utm_source=News.com.au&utm_campaign=EditorialSF&utm_medium=Facebook&utm_content=SocialFlow",2020-04-14,95
111,137,"The government took a gamble asking Singapore residents to wear mask only when one is sick. This gamble failed and the price to pay is a lot costlier than perhaps getting every Singapore residents to wear mask 2 months ago. It cost one approximately $30 a month to wear mask everyday. Now, circuit breaker resulted many business closed down. Many lost over hundreds or thousands of dollars per month of their income. A much heavier price the Singapore residents now have to pay. Also, the government should make up their mind on what policy to enforce. I am hearing changes and new restrictions every other day. Yesterday, not wearing mask is not an offense. Today, it cost $300 fine. How confusing it is with the sudden change. Those who  did not get this news update will be slap with $300 fine. I hope the government can reflect and do better when they make policy changes.",2020-04-15,151
112,138,Wear gloves for all in dorms!,2020-04-16,6
113,139,What took you people so long?,2020-04-14,6
114,140,"What wearing a mask is compulsory? When their is a but or exemption?  The Virus doesn't care who you are. It doesn't care about your age or what you are doing! It just want to find a host and replicate itself. It does not care less. Can you identify that those exemptions are 100% free from the virus or not carriers? If not the more stringent measures that you say will be futile. When the rest of Sg are abiding. All it takes is for these exemptions to spread the virus. From single digits to double digits to triple digits and more?  Don't get me wrong. The measures are good long awaited for. Better late than never. But have some sense on the matter. These exemptions actively breaths, pant. If they are carriers. It is as bad as coughing and sneezing everywhere they went. All that cross their path gets infected and infect those they go back to. All those people who are the country's essential workers and those who needs essential services.  Is it not what the circuit breaker is all about.",2020-04-18,178
115,141,New Zealand is in lock down for 4 weeks and is at alert level 4. Tomorrow we will know if New Zealand will come down to alert level 3. We can do this if we all unite together against covid 19 in new Zealand Singapore and the Philippines.,2020-04-19,44
116,142,"Hi sir, for praticising Taiji outdoor, should we wear mask?",2020-04-15,10
117,143,Still allow people to exercise outdoors... Insanity at its PEAK... PERHAPS 😔 😔 😔,2020-04-15,11
118,144,they are not sharp when dealing  with  such problems,2020-04-15,9
119,145,Can child-size masks be provided as well?,2020-04-15,6
120,146,Is running an essential activity when others are told to STAYATHOME?,2020-04-15,11
121,147,"I have ashtma, mean to say I can't go out? I can't put mask for so long...",2020-04-15,15
122,148,No need to go out to do exercise do at home if not caught virus worst ..... n never ending c.breaker mean for wat....,2020-04-15,22
123,149,No running as the deeper you breath the further the breath goes. Just stop.,2020-04-15,14
124,150,Nothing is constant except change. Everyday new rule added,2020-04-15,9
125,151,Why closure of TCM medical hall? TCM play a important role in China Wuhan speedy recovery of 97.8 % of the COVID 19 patients. Hope review your policies again.,2020-04-15,26
126,152,All leave home start jogging la.,2020-04-15,6
127,153,"Calling all who strolls, walking of dogs, joggers and cyclists to wear masks...   A lone jogger in which safe distancing is not applicable when he jogs past me will leave his micro-droplets behind for me to pick up... Even though I'm wearing a reusable mask, Dr Leong Hoe Nam said, it is only 50% effective if the other person does not...  I do not wish to be one of the statistics of the growing number of unlinked cases even though i have activated the TraceTogether app...  Imagine the load this will cause to the contact tracers and the frontliners...  https://medium.com/@jurgenthoelen/belgian-dutch-study-why-in-times-of-covid-19-you-can-not-walk-run-bike-close-to-each-other-a5df19c77d08",2020-04-15,96
128,154,Beside wearing mask also don't forget to keep safe distance from other people which are both equally important to contain the virus.,2020-04-15,21
129,155,"I need an answer from the Task Force to this 👇  I do my one-hour brisk walk everyday. I do it at a pace of 6kph, sometimes faster, in order to gain as much aerobic benefits as possible. This pace is even faster than some of the very slow joggers. The amount of air intake required at this level of exertion is no less than that for slow jog. Here's my question:  Will I be fined for doing my brisk walk without wearing the mask? I am now 68 and have a lower back problem, making it rather risky for me to jog. Owing to this, I have stopped jogging.  I believe other brisk walkers like me are equally keen to know the answer too.",2020-04-15,120
130,157,"Good job! Especially on the revoking passes/ PR status on foreigners. Seems like westerner do not believe on wearing mask, saw so many of them in the park/ roadside playing with young children and in cold storage without mask.",2020-04-15,39
131,158,"How do u maintain safe distancing for joggers and all who share paths when the walking path is so narrow?   Be it those who walks behind or oncoming at you (even though it is very transient), they will leave behind their micro-droplets for the slower one to inhale...",2020-04-15,47
132,159,Shut down better for ppl,2020-04-15,5
133,162,Thank you Sir and take care 🙏🙏🙏,2020-04-15,6
134,166,GOVERNMENT DONE THE MOST FANTASTIC TIGHTEN AND MANDOTORY IS TO CARE VERYONE IS HEALTHY AND CONCERN SG UNITED KEEP SAFE 👍👍 ❤️❤️💪💪👍👍❤️❤️❤️ STAY AT HOME KEEP SAFE PROTECT KEEP DISTANCE SAVE LIVES,2020-04-14,30
135,167,Die Lor  Tomorrow I will see a lot of people jogging 🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️ 🤣🤣,2020-04-14,11
136,169,how about strenuous exercise like cycling ?,2020-04-14,6
137,171,"Very seldom I hear about collective this and that - when it comes to resources. But when all lives are threatened, then starts teaching about it. Asking people to survive on their own get out to work if can find anything here.",2020-01-31,41
138,172,"Yes, we will care for each other 🙂 thanks ",2020-01-31,8
139,174,Thise who think only themselves are not so bright hence self defense.  These are the ones who suffer the worst of everything too . Hence good luck is alway not on their side. Poor people,2020-02-01,34
140,175,Just admit that you are no prepare.,2020-01-31,7
141,177,No smoke without fire!!! Not to TCSS,2020-01-31,7
142,178,We have higher number of infected people than Malaysia.. anyway reason why,2020-01-30,12
143,180,Cannot find enough masks how to hoard?,2020-01-31,7
144,182,Please stop China flight! Is so scary,2020-01-30,7
145,183,We can’t buy hand sanitizer n mask! Tell me how ??,2020-01-30,11
146,185,Stop all flights from China is the best.,2020-01-30,8
147,186,"Yes stopping China flights is the first defence, why didn't they do that in the beginning of this year",2020-01-31,18
148,187,"If you ppl are vigilant enough, this would not have happened.",2020-01-30,11
149,188,Please stop all the flights from China.,2020-01-30,7
150,189,"Hello, 3M operates in Singapore no? Why should there be a shortage?",2020-01-31,11
151,190,"Hmm lets be realistic, taiwan is not exporting anymore mask and China needs them most. How many more mask can we get in the market when most came from wuhan?! Hence the need to reduce local consumption and avoid hoarding so that frontliners in hospital have adequate supplies.",2020-01-31,48
152,191,Hoarding Mask??? I cant even get 1! All sold out!! What rubbish!,2020-01-31,11
153,192,The virus broke out way before CNY. No precaution was taken. The sars ordeal thought you nothing.,2020-01-30,17
154,194,"People who work at the airport are told to wear mask as they come into contact with tourists who visit their stalls. If government holding back the stock of masks, are these people to stop wearing masks at work?",2020-01-31,39
155,195,"Frontliners, government and whoever helping to stop the spread of this virus are very very tired. Please just adhere to staying home and stay safe 🙏 for the benefits of all",2020-04-15,30
156,196,"Please mandate those who are running or jogging to wear masks as well. If they can’t comply to that, they should just exercise at home. Thanks!",2020-04-14,27
157,197,"Dear Sir, Thank You. I have been waiting for you to implement mandatory to wear Mask when the Circuit Breaker Period started. And since Mask is mandatory, there should not have exceptional like baby or those that need to exercise. I think baby should not even go out and we really do not need to do any vigorous exercise for THESE 2 MONTHS ! These 2 critical months cannot afford to waste even a single day to educate some brainless ppl or ""testing out"". As long you are out of the house, Mask On ! no exception ! If surgical Mask is limited, let's the whole Singapore come together to sew 3 ply cloth masks and distribute to everyone and ensure everyone has enough. Any items that we may face shortages in the near months, let's start to ration NOW to ensure sustainability for a longer periods.",2020-04-15,139
158,198,"While the intent is good and understandable, there are simply too many changes being announced every other day. Hard for the layman on the street to catch up. Should have been more decisive earlier. Let’s learn from this so that we can do better in execution and public communication when the next pandemic strikes.",2020-04-15,55
159,199,All our family stay at home during this CB period. But still we have a family need to work as usual. He is not able to perform full base of work from home and no choice but to report to office. He is not a frontline personnel but is consider a global business. We will still have the risk so long as other family member need to work out from the house. Kindly consider fully lockdown during this critical period. Thank you.,2020-04-15,82
160,200,"Now , we know y our poor MP Dr Chia went stall to stall to hand reuseable masks to hawkers in his ward. He is a bro amongst us. He was trying to help.",2020-04-14,33
161,201,"Yes, please ban exercise. Do be more decisive and implement strict rules from start rather than tweak them as we go along. There’s no room for error",2020-04-15,28
162,202,"Pls ask the ex actresses/ actors  to re- announce the important of using mask now. Don’t forget to  add in apology  for wrongly informed the public not to wear when well, But only wear mask when sick. The 2 months of ""not to wear mask when well"" campaign  had made some of us who have common sense, were condemned for wearing mask in the public.",2020-04-14,65
163,203,"If a jogger who may be asymptomatic or a virus carrier without clinical symptoms coughs or sneezes, his dispersed droplets would remain airborne,   when other healthy joggers who run pass, won't they inhale or contact the mucus membrane and get transmitted.",2020-04-15,40
164,204,Put mask means put mask...the law must apply to all otherwise none at all.  Is jogging consider essential at this moment?Can they exercise inside the house?only 1 irresponsible jogger is good enough to create another cluster.,2020-04-15,38
165,205,"Just exercise at home. There are barre, yoga, matwork pilates as well as the simple push up and squats and planking. Wow I can go on and on on exercises that can be done at home. All the need to run and jog, sorry to say, an excuse to escape boredom at home. ",2020-04-14,53
166,206,"Children must be kept at home at all times during CB unless they are heading to KKH, NUH, or medical clinics There is no reason for children to be outdoors during this Pandemic. So, wearing masks for children should not be an issue since they are to remain at home at all times.",2020-04-14,53
167,207,What CB....people will think CB + y...why not like every other nation used “Lock down” Than people will understand!! By the way who’s idea it’s to used CB?? I really like to know...lmfao.,2020-04-15,37
168,208,"circuit breaker is not enough, as so many new cases popping up, i think we may need a big isolator to switch off everything",2020-04-15,24
169,209,today clementi mall security guard was scolded for asking a man to leave the mall as he is without a mask. Guard was an old man and had to faced such an aggresssive man.. can u help to request some enforcers to be around the mall... ,2020-04-14,46
170,210,"👍👍  Brilliant!  At this ""advanced stage"" to making it mandatory for everyone to wear a mask when outside.   a.  Don't leave home without Mask! b.  Don’t take it (mask) OFF!   (WARNING:  it can’t protect you if you’re not wearing it. Wear MASK to stem Covid outBREAK !",2020-04-15,47
171,211,Why still let people jog outside? No treadmill haa? No jog for one month can dia haa? Just do simple exercise in your house laaa. Why need to bother jogging outside? ,2020-04-15,31
172,212,"Appreciate the efforts keeping this all under control, and kudos to the frontline/essential services providers during this trying period. Everyone has a part to play, and adhering to safety protocol minimises your risk exposure to the virus, and in turn others'.   Thanks to the volunteers as well. Certainly hope corporate/student volunteers are not volunteered by their companies/institutions (against their will). Regardless, hoping there are measures in place for volunteers to safeguard themselves, and fellow volunteers/the public from the latter!",2020-04-17,83
173,213,Please don't gather at the park for exercise there's lot of place that we can do the exercise go round the neibourhood for jog or walking,2020-04-15,24
174,214,Majority of the cluster are the foreign workers why still focus on the locals ???,2020-04-15,14
175,215,"We are now in great trouble........isn't it? Don't be stubborn, just follows what the goverment implemented for the sake of the people's and the country. MAJULAH SINGAPURA .......🙏Ameen🙏",2020-04-15,26
176,216,"Sir, the number of Covid 19 infected people keep rising. I was sharing this with my 10 year old son that we facing problem housing them comfortably while being isolated.   He suggested housing them on cruise ships which are now unable to operate their business.  Workable?",2020-04-15,44
177,217,"at the start there wasn't enough mask n we need to reserve for the health care like the hospital and front line workers. Just look at some western countries, some hospital ran out of protecting gears that doctors and nurses have to sacrifice their lives. Imagine our population all wear surgical mask at the start, millions of mask a day will be disposed. When our healthcare and worse the sick also couldn't get a mask then that will lead to a catastrophe. Now China has opened up their production and many millions of mask is produced everyday. Now mask is available in most places. I remember I can't even get any at that time.",2020-04-15,111
178,218,"Well, some old folks refused to wear and the police officers seems helpless. How can we reinforce all must wear masks? Some were also given gentle warnings when they were out but no fines. When I went to buy dinner for my family, I saw a handful of them not wearing masks and I hardly see any police officers around in the evening time. FYI. ",2020-04-15,65
179,219,"In fact, those jogging along the road post a very big problem as the deep breathing of each step of their running can blow the virus further than normal breathing. Anyone pass by them could easily caught the virus.",2020-04-14,39
180,220,How to wear a mask in a call centre environment  whole day?  we need to talk to customers non stop?  This is worst than people doing exercise. Have you take this group of people into consideration when making this law?,2020-04-15,40
181,221,"Please don’t just read 1 article and believe it’s gospel. With or without Covid-19, running has always been a solitary endeavor.  There are many factors in play. Exercise, especially cardio has been linked to positive mental health state. There are other social costs that may outlast Covid-19. Hence it is a balance of the scale. Avoid being unnecessarily alarmist. Have trust in our government. https://www.runnersworld.com/news/a31439358/running-during-coronavirus/",2020-04-15,65
182,222,We need a very tight rein on every dormitory in sg right now. They are our ticking timebombs. Meantime please take extra care for all nursing homes too.,2020-04-15,28
183,223,"As the death toll from covid19 mounts, it is time to consider charging doctors who have been advocating no masks if well...resulting in massive infection and thousands of deaths. Reckless dangerous advice given by medical experts leading to death and serious disease  has to be accounted for.",2020-04-16,48
184,224,Day by day ur convey of people about covit19 is excellent... Singapore will over come this critisis... Love SG,2020-04-15,19
185,225,Very logical procedures. Wear mask now that free mask are given. Be responsible everybody.,2020-04-14,14
186,226,Support compulsory mask wearing totally. Covid is here to stay. Wearing mask is good personal hygiene,2020-04-15,16
187,227,"Before CB a few regular joggers in d garden. After CB so many new joggers in d garden. One behind another. Now , they are allowed not to wear masks after all d deep breathing n strenuous exercise. Is d control measures getting more stricter or what?",2020-04-15,46
188,228,Now even the homeless has free masks from government. No lame excuses not to wear,2020-04-15,15
189,229,I shall chant a prayer in my own tradition tonight and pray that this difficult phase too shall pass.,2020-04-14,19
190,230,Children and elderly should not go out at all...,2020-04-15,9
191,231,"Joggers, pet walkers etc should not be exception. Everyone to wear mask and not to leave home unless essential. No exceptions.",2020-04-15,21
192,232,Prata man up north has opened a branch down south.,2020-04-15,10
193,233,Is it true that the circuit breaker will be extended? ,2020-04-14,10
194,234,do we need to wear a mask when we are out to dispose of trash at the common rubbish chute?,2020-04-15,20
195,235,It amazes me on how many changes...I sometimes really can't catch up...,2020-04-15,12
196,236,Tuas still.lots of workers there. Better go check.,2020-04-17,7
197,237,How abt when driving in own car??,2020-04-15,7
