,Post Description,Post Datetime,Comments,Comment Datetime,num_words
51,"A year since the first COVID-19 case was confirmed in Singapore, the virus has taken the world by storm. 

I was invited to speak at the inaugural @temasekshophouse Conversation yesterday on “Do Good, Together"" on COVID-19 lessons for Disease X. 

The lessons from SARS in 2003 put us in a better position for COVID-19. But COVID-19 also taught us that the nature of each virus, and indeed, each crisis, is different. There will be more lessons to be learnt, and some to be unlearnt, before this crisis is over. The key is to stay nimble and learn as we go. But I shared the fundamentals that will strengthen our overall resilience in preparation for the next global pandemic — continued investment in science and tech, enhancing global cooperation, and strengthening our sense of solidarity and unity in good times.

I thank @temasekfoundation for organising this series of conversations. I hope that the event has galvanized more stakeholders — including companies and philanthropies — to further step forward to overcome COVID-19 and build a more resilient future, for Singapore and the world. 

#SGUnited
#TemasekShophouseConversations 

(MCI Photos by Fyrol)",2021-01-21 12:00:12+00:00,Agree with what you said! Press On!,2021-01-21 13:07:54+00:00,7
53,"A year since the first COVID-19 case was confirmed in Singapore, the virus has taken the world by storm. 

I was invited to speak at the inaugural @temasekshophouse Conversation yesterday on “Do Good, Together"" on COVID-19 lessons for Disease X. 

The lessons from SARS in 2003 put us in a better position for COVID-19. But COVID-19 also taught us that the nature of each virus, and indeed, each crisis, is different. There will be more lessons to be learnt, and some to be unlearnt, before this crisis is over. The key is to stay nimble and learn as we go. But I shared the fundamentals that will strengthen our overall resilience in preparation for the next global pandemic — continued investment in science and tech, enhancing global cooperation, and strengthening our sense of solidarity and unity in good times.

I thank @temasekfoundation for organising this series of conversations. I hope that the event has galvanized more stakeholders — including companies and philanthropies — to further step forward to overcome COVID-19 and build a more resilient future, for Singapore and the world. 

#SGUnited
#TemasekShophouseConversations 

(MCI Photos by Fyrol)",2021-01-21 12:00:12+00:00,Via still quite a lot of disobedient immature sinkee 🇸🇬mammal party humans still sabo and engage virus back in precaution or they have lost their thinking🧠🤪🏩🏡💝🌈,2021-01-21 15:23:02+00:00,26
62,"Last year, @comchestsg received more donations than in the previous year. The response reflects the generosity of our companies and people, despite the disruptions brought about by COVID. 
 
Had the opportunity to host lunch virtually for some of their corporate donors to thank them for their support. They also gave some good suggestions on how to further encourage giving. 
 
I hope to see more companies and individuals coming forward to give back to society and work with ComChest. Together, we can build a caring and inclusive Singapore for all. 👍
 
(Had a fruitful networking session with corporate donors from Singapore, Kuala Lumpur and Hong Kong at the virtual ComChest lunch last week.)",2021-01-21 08:53:32+00:00,"Mr heng, it had been a very tough year for you. thank you for your devotion and working so hard for Singapore. please also take care of your health.",2021-01-21 14:41:59+00:00,29
71,"Had the opportunity to discuss areas of collaboration and #SGBudget2021 with almost 150 business leaders from different sectors yesterday, as part of the Emerging Stronger Conversation. As with many other meetings and engagements these days, we did so virtually.
 
It has almost been a year since COVID-19 started. By now most of us have adapted to online meetings and discussions. Yesterday, we organised the session differently. We first held the discussion in small virtual breakout rooms, before having plenary discussions.
 
Managed to drop by a number of the small group discussions — still getting used to “virtual room hopping”. Some technical details to be ironed out, but I found this format more interactive and useful. Hope the participants felt the same way.
 
Change is a constant. We will need to continue to adapt to the changing pandemic situation and prepare ourselves for a post-COVID future. In some ways, how we conduct our discussions showed how we have adapted. From face-to-face meetings to video calls. From holding a simple virtual conference, to experimenting with more interactive formats.
 
How we build capacity for change will chart the course of our economy. The more we build an innovative culture, invest in transformation and skills, and remain agile in our business operations, the more we can emerge stronger from this crisis.
 
I thank our workers and businesses for their resilience and unity through a very difficult year. And I look forward to working with them to chart a better future for everyone.",2021-01-15 01:00:04+00:00,"Ah Heng!! Boy, boy. Where is the East Coast Plan you promised in GE 2020?",2021-01-16 08:50:43+00:00,14
75,"Had the opportunity to discuss areas of collaboration and #SGBudget2021 with almost 150 business leaders from different sectors yesterday, as part of the Emerging Stronger Conversation. As with many other meetings and engagements these days, we did so virtually.
 
It has almost been a year since COVID-19 started. By now most of us have adapted to online meetings and discussions. Yesterday, we organised the session differently. We first held the discussion in small virtual breakout rooms, before having plenary discussions.
 
Managed to drop by a number of the small group discussions — still getting used to “virtual room hopping”. Some technical details to be ironed out, but I found this format more interactive and useful. Hope the participants felt the same way.
 
Change is a constant. We will need to continue to adapt to the changing pandemic situation and prepare ourselves for a post-COVID future. In some ways, how we conduct our discussions showed how we have adapted. From face-to-face meetings to video calls. From holding a simple virtual conference, to experimenting with more interactive formats.
 
How we build capacity for change will chart the course of our economy. The more we build an innovative culture, invest in transformation and skills, and remain agile in our business operations, the more we can emerge stronger from this crisis.
 
I thank our workers and businesses for their resilience and unity through a very difficult year. And I look forward to working with them to chart a better future for everyone.",2021-01-15 01:00:04+00:00,Sole proprietor operating the business to get income while being a caregiver to family member eg my mum who is demented. I can''t work but need income for my own expenses to survive,2021-01-15 04:55:03+00:00,32
76,"Had the opportunity to discuss areas of collaboration and #SGBudget2021 with almost 150 business leaders from different sectors yesterday, as part of the Emerging Stronger Conversation. As with many other meetings and engagements these days, we did so virtually.
 
It has almost been a year since COVID-19 started. By now most of us have adapted to online meetings and discussions. Yesterday, we organised the session differently. We first held the discussion in small virtual breakout rooms, before having plenary discussions.
 
Managed to drop by a number of the small group discussions — still getting used to “virtual room hopping”. Some technical details to be ironed out, but I found this format more interactive and useful. Hope the participants felt the same way.
 
Change is a constant. We will need to continue to adapt to the changing pandemic situation and prepare ourselves for a post-COVID future. In some ways, how we conduct our discussions showed how we have adapted. From face-to-face meetings to video calls. From holding a simple virtual conference, to experimenting with more interactive formats.
 
How we build capacity for change will chart the course of our economy. The more we build an innovative culture, invest in transformation and skills, and remain agile in our business operations, the more we can emerge stronger from this crisis.
 
I thank our workers and businesses for their resilience and unity through a very difficult year. And I look forward to working with them to chart a better future for everyone.",2021-01-15 01:00:04+00:00,Yes fully agree that change is constant and we need to stay resilient to survive. Wonder if the discussion includes sole op,2021-01-15 04:52:44+00:00,22
88,"ART at Parliament⁣
⁣
Took the Antigen Rapid Test (ART) today at Parliament House.⁣
⁣
Have been tested on a number of occasions. The swabs are not as uncomfortable as they look, and I’m always impressed by how quick and fuss-free the process is. Got my results in under 15 minutes. More frequent and widespread testing will become a regular feature of our living with COVID-19. Together with safe management measures and contact tracing, testing is a key tool in our fight against the pandemic.⁣
⁣
We may be in Phase 3, but we must not forget the collective effort and sacrifices that got us here. Even with vaccines authorised for use, the virus will be with us for some time and much uncertainty remains ahead. I urge everyone to remain vigilant, continue to practice good personal hygiene, and adhere to safe management measures. This will enable us to resume more activities and further open our economy.⁣
⁣
(MCI Photo by Chwee)",2021-01-05 13:11:56+00:00,What a great way our leaders has shown and lead us.... 👍💙 God bless them.,2021-01-05 13:19:49+00:00,14
102,"ART at Parliament⁣
⁣
Took the Antigen Rapid Test (ART) today at Parliament House.⁣
⁣
Have been tested on a number of occasions. The swabs are not as uncomfortable as they look, and I’m always impressed by how quick and fuss-free the process is. Got my results in under 15 minutes. More frequent and widespread testing will become a regular feature of our living with COVID-19. Together with safe management measures and contact tracing, testing is a key tool in our fight against the pandemic.⁣
⁣
We may be in Phase 3, but we must not forget the collective effort and sacrifices that got us here. Even with vaccines authorised for use, the virus will be with us for some time and much uncertainty remains ahead. I urge everyone to remain vigilant, continue to practice good personal hygiene, and adhere to safe management measures. This will enable us to resume more activities and further open our economy.⁣
⁣
(MCI Photo by Chwee)",2021-01-05 13:11:56+00:00,Great stuff! Next to be vaccinated to boost confidence in government efforts to vaccinate Singaporeans.,2021-01-06 05:52:46+00:00,15
104,"ART at Parliament⁣
⁣
Took the Antigen Rapid Test (ART) today at Parliament House.⁣
⁣
Have been tested on a number of occasions. The swabs are not as uncomfortable as they look, and I’m always impressed by how quick and fuss-free the process is. Got my results in under 15 minutes. More frequent and widespread testing will become a regular feature of our living with COVID-19. Together with safe management measures and contact tracing, testing is a key tool in our fight against the pandemic.⁣
⁣
We may be in Phase 3, but we must not forget the collective effort and sacrifices that got us here. Even with vaccines authorised for use, the virus will be with us for some time and much uncertainty remains ahead. I urge everyone to remain vigilant, continue to practice good personal hygiene, and adhere to safe management measures. This will enable us to resume more activities and further open our economy.⁣
⁣
(MCI Photo by Chwee)",2021-01-05 13:11:56+00:00,Thank you for setting the example! Covid-19 Test is the way of life now. 👍,2021-01-06 08:54:13+00:00,14
107,"ART at Parliament⁣
⁣
Took the Antigen Rapid Test (ART) today at Parliament House.⁣
⁣
Have been tested on a number of occasions. The swabs are not as uncomfortable as they look, and I’m always impressed by how quick and fuss-free the process is. Got my results in under 15 minutes. More frequent and widespread testing will become a regular feature of our living with COVID-19. Together with safe management measures and contact tracing, testing is a key tool in our fight against the pandemic.⁣
⁣
We may be in Phase 3, but we must not forget the collective effort and sacrifices that got us here. Even with vaccines authorised for use, the virus will be with us for some time and much uncertainty remains ahead. I urge everyone to remain vigilant, continue to practice good personal hygiene, and adhere to safe management measures. This will enable us to resume more activities and further open our economy.⁣
⁣
(MCI Photo by Chwee)",2021-01-05 13:11:56+00:00,I believe in Singapore and Japan. Concurs the boss,2021-01-07 06:09:03+00:00,9
114,"Here’s a lookback at 2020 — a year like no other, a crisis of a generation. 

We are ending the year on a brighter note than at the start of the COVID-19 pandemic. But we must remain vigilant and persevere in the fight against the virus.
 
Here’s wishing everyone a happy New Year. Enjoy the first long weekend of the new year. Stay safe and stay healthy!

#SGUnited",2020-12-31 05:59:47+00:00,Yes. A generation of crisis that is behind us now and we shall look forward to a bright 2021 New Year. This Crisis has proven that we are in the Capable Hands of the PAP Government.👏👏🤝🤝💙💙👍,2020-12-31 11:24:41+00:00,35
118,"GRATITUDE AND DETERMINATION
 
I plan to send off 2020 with gratitude, and enter 2021 with determination.
 
My gratitude is for everyone who made it possible to bring us safely through the year — our courageous healthcare workers who kept us safe, our essential workers who kept us going, and volunteers in every field who continued to look out for those in need. I am also thankful to my colleagues in the Multi-Ministry Taskforce on COVID-19, the Emerging Stronger Taskforce and my team at @mof_sg.
 
Most of all, I am grateful for Singaporeans’ unity, resilience, solidarity and fortitude this year — for having so much heart and spirit, and for adapting to the crisis and adhering to safe management measures, and for inspiring, encouraging and supporting one another through this period. You have kept me going, and you have been my reason to keep working hard.
 
My determination for 2021 is to ensure that we emerge from the year stronger as we gradually resume a greater degree of normalcy and rebuild our economy. There are many unknowns and uncertainties ahead, but as long as we stay united and grow our adaptive capacities for change, we are in a good position to deal with the challenges ahead.
 
As we approach the last few days of 2020, do join me to thank the people who have made a difference to us and our loved ones this year. Do remember to stay vigilant even as we embark on Phase 3.
 
So how do you plan to face the new year?
 
(Looking beyond the waves to appreciate the sunrise overlooking Bedok Jetty. / MCI Photo by Terence Tan)",2020-12-30 11:01:26+00:00,"Thank you for your sincerity, care and concerns of Singapore and Singaporeans👏👏👏",2020-12-30 13:19:54+00:00,12
122,"GRATITUDE AND DETERMINATION
 
I plan to send off 2020 with gratitude, and enter 2021 with determination.
 
My gratitude is for everyone who made it possible to bring us safely through the year — our courageous healthcare workers who kept us safe, our essential workers who kept us going, and volunteers in every field who continued to look out for those in need. I am also thankful to my colleagues in the Multi-Ministry Taskforce on COVID-19, the Emerging Stronger Taskforce and my team at @mof_sg.
 
Most of all, I am grateful for Singaporeans’ unity, resilience, solidarity and fortitude this year — for having so much heart and spirit, and for adapting to the crisis and adhering to safe management measures, and for inspiring, encouraging and supporting one another through this period. You have kept me going, and you have been my reason to keep working hard.
 
My determination for 2021 is to ensure that we emerge from the year stronger as we gradually resume a greater degree of normalcy and rebuild our economy. There are many unknowns and uncertainties ahead, but as long as we stay united and grow our adaptive capacities for change, we are in a good position to deal with the challenges ahead.
 
As we approach the last few days of 2020, do join me to thank the people who have made a difference to us and our loved ones this year. Do remember to stay vigilant even as we embark on Phase 3.
 
So how do you plan to face the new year?
 
(Looking beyond the waves to appreciate the sunrise overlooking Bedok Jetty. / MCI Photo by Terence Tan)",2020-12-30 11:01:26+00:00,Thanks DPM Heng for an inspiring new year message,2020-12-30 13:54:43+00:00,9
123,"GRATITUDE AND DETERMINATION
 
I plan to send off 2020 with gratitude, and enter 2021 with determination.
 
My gratitude is for everyone who made it possible to bring us safely through the year — our courageous healthcare workers who kept us safe, our essential workers who kept us going, and volunteers in every field who continued to look out for those in need. I am also thankful to my colleagues in the Multi-Ministry Taskforce on COVID-19, the Emerging Stronger Taskforce and my team at @mof_sg.
 
Most of all, I am grateful for Singaporeans’ unity, resilience, solidarity and fortitude this year — for having so much heart and spirit, and for adapting to the crisis and adhering to safe management measures, and for inspiring, encouraging and supporting one another through this period. You have kept me going, and you have been my reason to keep working hard.
 
My determination for 2021 is to ensure that we emerge from the year stronger as we gradually resume a greater degree of normalcy and rebuild our economy. There are many unknowns and uncertainties ahead, but as long as we stay united and grow our adaptive capacities for change, we are in a good position to deal with the challenges ahead.
 
As we approach the last few days of 2020, do join me to thank the people who have made a difference to us and our loved ones this year. Do remember to stay vigilant even as we embark on Phase 3.
 
So how do you plan to face the new year?
 
(Looking beyond the waves to appreciate the sunrise overlooking Bedok Jetty. / MCI Photo by Terence Tan)",2020-12-30 11:01:26+00:00,Happy New Year 2021 to you and family.,2020-12-30 13:56:25+00:00,7
127,"GRATITUDE AND DETERMINATION
 
I plan to send off 2020 with gratitude, and enter 2021 with determination.
 
My gratitude is for everyone who made it possible to bring us safely through the year — our courageous healthcare workers who kept us safe, our essential workers who kept us going, and volunteers in every field who continued to look out for those in need. I am also thankful to my colleagues in the Multi-Ministry Taskforce on COVID-19, the Emerging Stronger Taskforce and my team at @mof_sg.
 
Most of all, I am grateful for Singaporeans’ unity, resilience, solidarity and fortitude this year — for having so much heart and spirit, and for adapting to the crisis and adhering to safe management measures, and for inspiring, encouraging and supporting one another through this period. You have kept me going, and you have been my reason to keep working hard.
 
My determination for 2021 is to ensure that we emerge from the year stronger as we gradually resume a greater degree of normalcy and rebuild our economy. There are many unknowns and uncertainties ahead, but as long as we stay united and grow our adaptive capacities for change, we are in a good position to deal with the challenges ahead.
 
As we approach the last few days of 2020, do join me to thank the people who have made a difference to us and our loved ones this year. Do remember to stay vigilant even as we embark on Phase 3.
 
So how do you plan to face the new year?
 
(Looking beyond the waves to appreciate the sunrise overlooking Bedok Jetty. / MCI Photo by Terence Tan)",2020-12-30 11:01:26+00:00,Thank you DPM Heng for your determination  and sincerity. Happy New Year and may God bless and guide you❤,2020-12-30 15:30:51+00:00,19
128,"GRATITUDE AND DETERMINATION
 
I plan to send off 2020 with gratitude, and enter 2021 with determination.
 
My gratitude is for everyone who made it possible to bring us safely through the year — our courageous healthcare workers who kept us safe, our essential workers who kept us going, and volunteers in every field who continued to look out for those in need. I am also thankful to my colleagues in the Multi-Ministry Taskforce on COVID-19, the Emerging Stronger Taskforce and my team at @mof_sg.
 
Most of all, I am grateful for Singaporeans’ unity, resilience, solidarity and fortitude this year — for having so much heart and spirit, and for adapting to the crisis and adhering to safe management measures, and for inspiring, encouraging and supporting one another through this period. You have kept me going, and you have been my reason to keep working hard.
 
My determination for 2021 is to ensure that we emerge from the year stronger as we gradually resume a greater degree of normalcy and rebuild our economy. There are many unknowns and uncertainties ahead, but as long as we stay united and grow our adaptive capacities for change, we are in a good position to deal with the challenges ahead.
 
As we approach the last few days of 2020, do join me to thank the people who have made a difference to us and our loved ones this year. Do remember to stay vigilant even as we embark on Phase 3.
 
So how do you plan to face the new year?
 
(Looking beyond the waves to appreciate the sunrise overlooking Bedok Jetty. / MCI Photo by Terence Tan)",2020-12-30 11:01:26+00:00,"Me Too! 🌈Sending off year 2020 with gratitude and many many thanks to all who have not abandoned or ignored, those who help to protect, save life & those who encouraged and stretched out their helping hands, ears and gave their precious time🙏🏻🙏🏻🙏🏻🙏🏻🌈My New Year’s Wish🎁All Will Be Safe & Continue To Be Mentally Positive & Be Happy.....LIFE WILL BE BETTER TOMORROW🌈🙌",2020-12-30 17:01:24+00:00,62
