,Post Description,Post Datetime,Comments,Comment Datetime,num_words
16,"This brings the total number of cases to 59,879. #linkinbio

Photo from Getty",2021-02-22 09:52:34+00:00,"I’m sorry guys, I’m the community case",2021-02-22 10:58:03+00:00,9
17,"This brings the total number of cases to 59,879. #linkinbio

Photo from Getty",2021-02-22 09:52:34+00:00,NOOO! The streaks!! They’re broken!,2021-02-22 10:03:27+00:00,6
18,"This brings the total number of cases to 59,879. #linkinbio

Photo from Getty",2021-02-22 09:52:34+00:00,"I hope SG doesn't reach 60,000 cases but it seems like it will, sad",2021-02-22 14:39:49+00:00,12
19,"This brings the total number of cases to 59,879. #linkinbio

Photo from Getty",2021-02-22 09:52:34+00:00,And I was in school when I was notified about this,2021-02-22 11:39:25+00:00,11
20,"This brings the total number of cases to 59,879. #linkinbio

Photo from Getty",2021-02-22 09:52:34+00:00,who knew that there would be one day that the streaks made would always be broken because of a community case or two,2021-02-22 11:40:02+00:00,23
21,"This brings the total number of cases to 59,879. #linkinbio

Photo from Getty",2021-02-22 09:52:34+00:00,Wah! Still wanna bring in imported cases from India and Indonesia?? 🇮🇳🇮🇩,2021-02-22 14:02:51+00:00,11
22,"This brings the total number of cases to 59,879. #linkinbio

Photo from Getty",2021-02-22 09:52:34+00:00,"When I lost my job, I thought I have lost it all. With the little cast of $1000 and I got $10000 within a week of trade, she may not know it but really she have save me@grace_crypto_forex",2021-02-23 01:10:29+00:00,36
23,"This brings the total number of cases to 59,879. #linkinbio

Photo from Getty",2021-02-22 09:52:34+00:00,"Regarding bitcoin investment particularly, @grace_crypto_forex is ahead of the game, $12,000 made already",2021-02-23 02:10:55+00:00,11
27,"This brings the total number of cases to 59,869. #linkinbio

Photo from Lawrence Wong / FB",2021-02-21 11:05:33+00:00,I have a question: Anyone know where is the background picture at? I remember seeing it as far back as last year,2021-02-21 11:30:03+00:00,22
28,"This brings the total number of cases to 59,869. #linkinbio

Photo from Lawrence Wong / FB",2021-02-21 11:05:33+00:00,Why is everybody spelling it as s'pore now?,2021-02-21 12:08:12+00:00,7
29,"This brings the total number of cases to 59,869. #linkinbio

Photo from Lawrence Wong / FB",2021-02-21 11:05:33+00:00,and yet people still visits changi airport.,2021-02-22 13:41:27+00:00,7
30,"This brings the total number of cases to 59,869. #linkinbio

Photo from Lawrence Wong / FB",2021-02-21 11:05:33+00:00,"Only 3 person at counter to register!! Waited for half hour!! After registration, wait again for ???? Feedback : more staff needed to handle or less people for vaccinations at any one time.",2021-02-21 12:09:26+00:00,30
32,"This brings the total number of cases to 59,869. #linkinbio

Photo from Lawrence Wong / FB",2021-02-21 11:05:33+00:00,Oh wow! Streaks! Come on SG! Hwaiting! JiaYou!,2021-02-21 11:48:21+00:00,8
33,"This brings the total number of cases to 59,869. #linkinbio

Photo from Lawrence Wong / FB",2021-02-21 11:05:33+00:00,Wah! How many from India?? 🇮🇳🦠,2021-02-21 16:34:35+00:00,5
34,"This brings the total number of cases to 59,869. #linkinbio

Photo from Lawrence Wong / FB",2021-02-21 11:05:33+00:00,Ma' am very happy for the profit $90000 thank you so much Mrs. Helen 🙌😍 @helen_secured_investment,2021-02-21 14:50:10+00:00,13
35,"This brings the total number of cases to 59,869. #linkinbio

Photo from Lawrence Wong / FB",2021-02-21 11:05:33+00:00,Feels happy making money from home despite the economy situation I kept making money every 7 working days thanks to you @eliztrades,2021-02-22 00:40:56+00:00,20
37,"This brings the total number of cases to 59,858. #linkinbio

Photo from Maverick Asio/SOPA Images/LightRocket via Getty Images",2021-02-20 12:34:48+00:00,come redeem your “before 10000 likes ticket” here!!!,2021-02-20 12:37:09+00:00,7
41,"This brings the total number of cases to 59,858. #linkinbio

Photo from Maverick Asio/SOPA Images/LightRocket via Getty Images",2021-02-20 12:34:48+00:00,"@grace_crypto_forex your kind is what we need in this world, your honesty and skills suprise me, waking up to see my earnings of £8,000 in my wallet gives me joy thanks ma’am",2021-02-21 03:40:26+00:00,31
43,"This brings the total number of cases to 59,858. #linkinbio

Photo from Maverick Asio/SOPA Images/LightRocket via Getty Images",2021-02-20 12:34:48+00:00,"@grace_crypto_forex have done me so well. With as low as $1,000 I made $10,000 profits on crypto and stocks.",2021-02-21 04:40:58+00:00,16
44,"This brings the total number of cases to 59,858. #linkinbio

Photo from Maverick Asio/SOPA Images/LightRocket via Getty Images",2021-02-20 12:34:48+00:00,"@grace_crypto_forex you are a woman of your words, my accounts has been credited with $9,000 successfully as assured..God bless you @grace_crypto_forex",2021-02-21 04:59:44+00:00,19
45,"This brings the total number of cases to 59,858. #linkinbio

Photo from Maverick Asio/SOPA Images/LightRocket via Getty Images",2021-02-20 12:34:48+00:00,"At least pay my bills and take good care of my entire family. Thank you @grace_crypto_forex for you have brought happiness to me with just an investment of £800 I got £8,000",2021-02-21 04:01:51+00:00,29
46,"This brings the total number of cases to 59,858. #linkinbio

Photo from Maverick Asio/SOPA Images/LightRocket via Getty Images",2021-02-20 12:34:48+00:00,"Can’t explain how I feel at the moment after investing $1,200 and earn profit of $15,000 through the help of @grace_crypto_forex",2021-02-21 04:23:05+00:00,19
48,"This brings the total number of cases to 59,846. #linkinbio 

Photo from Suhaimi Abdullah/Getty Images.",2021-02-19 11:12:33+00:00,ITS THE BOTS COMMENTING FIRST ON THE POST FOR ME SSBSJSBSJSBSJSV,2021-02-19 11:14:38+00:00,11
52,"This brings the total number of cases to 59,846. #linkinbio 

Photo from Suhaimi Abdullah/Getty Images.",2021-02-19 11:12:33+00:00,How many from India and Indonesia?? 🇮🇳🇮🇩,2021-02-19 19:26:05+00:00,6
54,"This brings the total number of cases to 59,846. #linkinbio 

Photo from Suhaimi Abdullah/Getty Images.",2021-02-19 11:12:33+00:00,the pic is so trippy,2021-02-19 11:45:07+00:00,5
57,"This brings the total number of cases to 59,832. #linkinbio

Photo by Jason Fan",2021-02-18 09:52:22+00:00,Could have used a better picture... For a moment thought got local cases,2021-02-18 10:15:47+00:00,13
58,"This brings the total number of cases to 59,832. #linkinbio

Photo by Jason Fan",2021-02-18 09:52:22+00:00,👍🏻 job 🇸🇬. Stay 💪🏻 & we will fight this together 😷. 🛫,2021-02-18 10:26:08+00:00,7
59,"This brings the total number of cases to 59,832. #linkinbio

Photo by Jason Fan",2021-02-18 09:52:22+00:00,OH MY MOTHER FATHER GENTLEMAN 😂😂😂 BROTHER YOU OK OR NOT? 😂😂 LIMPEH LAUGH UNTIL CRY LIAO! STEADY AH!!!,2021-02-18 10:15:28+00:00,17
69,"The total number of cases in Singapore is now 59,821. #linkinbio 

Photo via Getty Images",2021-02-17 10:57:35+00:00,We are getting there Singaporeans! 179 to go!,2021-02-17 12:02:39+00:00,7
70,"The total number of cases in Singapore is now 59,821. #linkinbio 

Photo via Getty Images",2021-02-17 10:57:35+00:00,Here b4 yethidran starts crying about imported cases,2021-02-17 11:46:50+00:00,7
71,"The total number of cases in Singapore is now 59,821. #linkinbio 

Photo via Getty Images",2021-02-17 10:57:35+00:00,How many from India and Indonesia?? 🇮🇳🇮🇩,2021-02-17 15:54:44+00:00,6
72,"The total number of cases in Singapore is now 59,821. #linkinbio 

Photo via Getty Images",2021-02-17 10:57:35+00:00,Circuit breaker got sequel liao,2021-02-18 18:15:23+00:00,5
74,"The total number of cases in Singapore is now 59,821. #linkinbio 

Photo via Getty Images",2021-02-17 10:57:35+00:00,it’s one case not the end of the world,2021-02-17 11:11:03+00:00,10
77,"The total number of cases in Singapore is now 59,821. #linkinbio 

Photo via Getty Images",2021-02-17 10:57:35+00:00,"I finally gained financial freedom after investing with @robert_dieg0 and got $25,500 after putting $3000 Now I can pay my debts and take care of my family in these hard times",2021-02-17 11:10:14+00:00,28
78,"The total number of cases in Singapore is now 59,821. #linkinbio 

Photo via Getty Images",2021-02-17 10:57:35+00:00,"Sir @michael.james.fxt I did not know how to start appreciating you for you this great opportunity you gave me  I received my $7,000 profit you are such a good man I'm happy",2021-02-17 12:38:20+00:00,29
80,"This brings the total number of cases to 59,810. #linkinbio

Photo from Josephine Teo / FB",2021-02-16 11:55:20+00:00,Wah finally barely any cases,2021-02-16 11:59:44+00:00,5
82,"This brings the total number of cases to 59,810. #linkinbio

Photo from Josephine Teo / FB",2021-02-16 11:55:20+00:00,Let’s see if Yethidran starts crying over 1 imported case,2021-02-16 12:51:47+00:00,10
84,"This brings the total number of cases to 59,810. #linkinbio

Photo from Josephine Teo / FB",2021-02-16 11:55:20+00:00,"Pls keep up the good work,I was excited when I opened my wallet and saw the profit of $11,750 from the investment of $1000. God bless you @michael.james.fxt",2021-02-16 19:39:16+00:00,26
89,"13 of the imported cases were placed on Stay-Home Notice upon arrival in Singapore.

The remaining imported case tested negative for Covid-19 upon arrival in Singapore on Feb. 10 for a work project here, and was on a controlled itinerary during his stay.

He subsequently tested positive for Covid-19 infection on Feb. 12 as part of MOH's regular testing of such travellers. #linkinbio 

Photo from Getty Images.",2021-02-14 09:29:43+00:00,"Within 2 days, the guy who tested negative when he arrived and wandered around Singapore in a controlled itinerary develops COVID-19. That’s scary!",2021-02-14 17:33:09+00:00,23
90,"13 of the imported cases were placed on Stay-Home Notice upon arrival in Singapore.

The remaining imported case tested negative for Covid-19 upon arrival in Singapore on Feb. 10 for a work project here, and was on a controlled itinerary during his stay.

He subsequently tested positive for Covid-19 infection on Feb. 12 as part of MOH's regular testing of such travellers. #linkinbio 

Photo from Getty Images.",2021-02-14 09:29:43+00:00,"While we Singaporean’s are maintaining safe measures, our govt still want to bring in imported cases??How ironic and idiotic of them",2021-02-14 16:08:31+00:00,23
96,"This brings the total number of cases in Singapore to 59,786. #linkinbio 

Photo via Discovery Walking Tours TV/YouTube.",2021-02-13 10:01:36+00:00,Trade is booming it seems,2021-02-14 14:56:45+00:00,5
100,"This brings the total number of cases in Singapore to 59,786. #linkinbio 

Photo via Discovery Walking Tours TV/YouTube.",2021-02-13 10:01:36+00:00,How many they still wanna import from India and Indonesia? 🇮🇳🇮🇩🦠,2021-02-14 02:29:02+00:00,10
101,"This brings the total number of cases in Singapore to 59,786. #linkinbio 

Photo via Discovery Walking Tours TV/YouTube.",2021-02-13 10:01:36+00:00,Very good all you Chinese people don’t know how to follow SOP right.....we had hari Raya and Deepavali and Christmas all 0 cases....CNY all go visiting go laohei go reunion dinner right.......very good Chinese,2021-02-13 10:04:01+00:00,37
103,"This brings the total number of cases in Singapore to 59,786. #linkinbio 

Photo via Discovery Walking Tours TV/YouTube.",2021-02-13 10:01:36+00:00,I just want to say a big thank you to @earnwith__olivia I was nobody Until a good friend of mine introduced you to me since then it’s been both but financial success for me,2021-02-13 11:07:05+00:00,34
107,"This brings the total number of cases in Singapore to 59,777. #linkinbio 

Photo by Zheng Zhangxin.",2021-02-12 08:30:36+00:00,Thanks a lot dumbass 60%For giving our frontliners more troubleDon’t complain why we still have covid cases in our country!,2021-02-12 10:35:20+00:00,21
109,"This brings the total number of cases in Singapore to 59,759. #linkinbio 

Photo via Unsplash.",2021-02-11 11:06:53+00:00,im scared the community cases will go up during chinese new year 😢😢,2021-02-11 11:07:56+00:00,12
110,"This brings the total number of cases in Singapore to 59,759. #linkinbio 

Photo via Unsplash.",2021-02-11 11:06:53+00:00,Behind the guy mask open😮,2021-02-11 11:41:59+00:00,5
111,"This brings the total number of cases in Singapore to 59,759. #linkinbio 

Photo via Unsplash.",2021-02-11 11:06:53+00:00,Why am i not surprised..... 🙄🤦🏻‍♀️,2021-02-11 11:17:38+00:00,5
114,"This brings the total number of cases in Singapore to 59,759. #linkinbio 

Photo via Unsplash.",2021-02-11 11:06:53+00:00,3 NEW cases in community then this will multiply 😕,2021-02-12 06:49:21+00:00,8
116,"The total number of cases in Singapore is now 59,747. #linkinbio 

Photo by Zheng Zhangxin.",2021-02-10 09:03:07+00:00,ah shit here we go again,2021-02-10 09:22:57+00:00,6
118,"The total number of cases in Singapore is now 59,747. #linkinbio 

Photo by Zheng Zhangxin.",2021-02-10 09:03:07+00:00,"Uh oh , chances of dorm cases rise again",2021-02-10 09:06:14+00:00,8
120,"The total number of cases in Singapore is now 59,747. #linkinbio 

Photo by Zheng Zhangxin.",2021-02-10 09:03:07+00:00,How many from India and Indonesia?? 🇮🇳🇮🇩,2021-02-11 00:48:14+00:00,6
122,"The total number of cases in Singapore is now 59,747. #linkinbio 

Photo by Zheng Zhangxin.",2021-02-10 09:03:07+00:00,I casually scroll my feed until i have to rescroll cos i saw the word dorm 😮,2021-02-10 09:45:35+00:00,16
123,"The total number of cases in Singapore is now 59,747. #linkinbio 

Photo by Zheng Zhangxin.",2021-02-10 09:03:07+00:00,"You guys know the condition of dormitories.. i'd say - ""good luck"" to us now.",2021-02-10 10:57:50+00:00,13
124,"The total number of cases in Singapore is now 59,747. #linkinbio 

Photo by Zheng Zhangxin.",2021-02-10 09:03:07+00:00,Tdy case would be 3 local transmitted. Let's bet,2021-02-10 16:08:41+00:00,7
134,"There are no locally-transmitted cases today. #linkinbio 

Photo via Unsplash.",2021-02-09 09:45:39+00:00,Here bef fuckup vanlee fitness,2021-02-09 13:07:05+00:00,5
140,"Both locally transmitted cases are in the community. #linkinbio 

Photo by Suhaimi Abdullah via Getty Images.",2021-02-08 08:04:51+00:00,"Stay safe my lovelies, have a happy and safe CNY ❤️💞",2021-02-08 08:09:21+00:00,10
141,"Both locally transmitted cases are in the community. #linkinbio 

Photo by Suhaimi Abdullah via Getty Images.",2021-02-08 08:04:51+00:00,Always be vigilant everyday. Don't let your guard down.,2021-02-08 09:12:15+00:00,8
142,"Both locally transmitted cases are in the community. #linkinbio 

Photo by Suhaimi Abdullah via Getty Images.",2021-02-08 08:04:51+00:00,here before the money bots arrive,2021-02-08 08:09:16+00:00,6
143,"Both locally transmitted cases are in the community. #linkinbio 

Photo by Suhaimi Abdullah via Getty Images.",2021-02-08 08:04:51+00:00,Ai yo. CNY not yet but the spread is already in making. Stay safe all. 🙏,2021-02-08 08:50:51+00:00,15
144,"Both locally transmitted cases are in the community. #linkinbio 

Photo by Suhaimi Abdullah via Getty Images.",2021-02-08 08:04:51+00:00,That’s what locally transmitted means,2021-02-08 08:17:30+00:00,6
149,"Both locally transmitted cases are in the community. #linkinbio 

Photo by Suhaimi Abdullah via Getty Images.",2021-02-08 08:04:51+00:00,when u haven’t reach the minimum word count,2021-02-08 08:52:21+00:00,9
154,"This brings the total number of cases to 59,699. #linkinbio 

Image via Getty Images.",2021-02-07 08:41:55+00:00,"change the  5 to 6, it bcomes 69,699. my math power sia HAH",2021-02-07 08:44:50+00:00,10
155,"This brings the total number of cases to 59,699. #linkinbio 

Image via Getty Images.",2021-02-07 08:41:55+00:00,"That was so anti climatic after many of getting around 10+ cases, and then here’s just 1...",2021-02-07 08:45:52+00:00,16
157,"This brings the total number of cases to 59,699. #linkinbio 

Image via Getty Images.",2021-02-07 08:41:55+00:00,Need to go back phase 2,2021-02-07 08:58:17+00:00,5
159,"This brings the total number of cases to 59,699. #linkinbio 

Image via Getty Images.",2021-02-07 08:41:55+00:00,"one day it will reach 69,420",2021-02-07 12:21:56+00:00,5
161,"This brings the total number of cases to 59,699. #linkinbio 

Image via Getty Images.",2021-02-07 08:41:55+00:00,The streaks continuously break... I’ve a feeling it’s gonna restart tomorrow and then break the day after tomorrow,2021-02-07 08:51:22+00:00,20
164,"This brings the total number of cases to 59,649. #linkinbio 

Image via Unsplash.",2021-02-05 10:19:40+00:00,these 2 fellas gonne bring the government into a frenzy,2021-02-05 10:28:25+00:00,9
166,"This brings the total number of cases to 59,649. #linkinbio 

Image via Unsplash.",2021-02-05 10:19:40+00:00,why cant they stop importing people? (Sorry for ignorant question),2021-02-05 10:29:26+00:00,10
168,"This brings the total number of cases to 59,649. #linkinbio 

Image via Unsplash.",2021-02-05 10:19:40+00:00,"How many from India?? 🇮🇳Hey 60% dumbos, don’t complain since you all voted for it!",2021-02-05 17:53:07+00:00,15
170,"This brings the total number of cases to 59,649. #linkinbio 

Image via Unsplash.",2021-02-05 10:19:40+00:00,"Now I’m one of the beneficiary of Mrs Charlene platform, Dm her and get paid😊 @Charlene_options.jr",2021-02-05 17:36:05+00:00,16
172,The Covid-19 pandemic first arrived in Singapore about a year ago. Here's a look at the key events that have happened since then.,2021-02-04 13:40:06+00:00,"20-40 imported cases a day is not good at all, but puts into perspective that stretch when we had 700-800 cases a day",2021-02-04 16:14:11+00:00,21
173,The Covid-19 pandemic first arrived in Singapore about a year ago. Here's a look at the key events that have happened since then.,2021-02-04 13:40:06+00:00,"April 20th, highest number of cases, also the day where weed smokers get high. Coincidence?",2021-02-04 14:18:01+00:00,14
174,The Covid-19 pandemic first arrived in Singapore about a year ago. Here's a look at the key events that have happened since then.,2021-02-04 13:40:06+00:00,It’s been a year wow...,2021-02-04 13:44:20+00:00,6
175,The Covid-19 pandemic first arrived in Singapore about a year ago. Here's a look at the key events that have happened since then.,2021-02-04 13:40:06+00:00,Spanish Flu hit the 3rd year and mutate to the point where it start killing even healthy people within a day. Goto stop the spread!,2021-02-04 15:42:11+00:00,24
176,The Covid-19 pandemic first arrived in Singapore about a year ago. Here's a look at the key events that have happened since then.,2021-02-04 13:40:06+00:00,Hopefully it will end soon,2021-02-04 13:41:11+00:00,5
177,The Covid-19 pandemic first arrived in Singapore about a year ago. Here's a look at the key events that have happened since then.,2021-02-04 13:40:06+00:00,It dips just like amc and gme,2021-02-05 03:57:58+00:00,7
178,The Covid-19 pandemic first arrived in Singapore about a year ago. Here's a look at the key events that have happened since then.,2021-02-04 13:40:06+00:00,People who liked Corona : my reasons are beyond your understanding,2021-02-04 14:33:00+00:00,10
180,The Covid-19 pandemic first arrived in Singapore about a year ago. Here's a look at the key events that have happened since then.,2021-02-04 13:40:06+00:00,"The dorms were where COVID really hit off. I'm guessing due to how the dorms were designed, it caused an easy spread. But luckily it has ended. Looking forward to COVID ending 😁",2021-02-06 04:30:42+00:00,31
184,"This brings the total number of cases to 59,624. #linkinbio 

Image via Tan Guan Zhen.",2021-02-04 08:31:23+00:00,"Restart and break, then restart again",2021-02-04 09:36:56+00:00,6
185,"This brings the total number of cases to 59,624. #linkinbio 

Image via Tan Guan Zhen.",2021-02-04 08:31:23+00:00,"I dont get it, where are the imported cases coming from ?",2021-02-04 09:36:34+00:00,11
188,"This brings the total number of cases to 59,624. #linkinbio 

Image via Tan Guan Zhen.",2021-02-04 08:31:23+00:00,Here b4 a certain person starts ranting,2021-02-04 10:38:47+00:00,6
189,"This brings the total number of cases to 59,624. #linkinbio 

Image via Tan Guan Zhen.",2021-02-04 08:31:23+00:00,Tooo many... Foreign in sg 😂😂😂😂,2021-02-04 18:10:12+00:00,5
190,"This brings the total number of cases to 59,624. #linkinbio 

Image via Tan Guan Zhen.",2021-02-04 08:31:23+00:00,"Well SG imports lots of stuff, so till today no surprises there....",2021-02-04 14:08:24+00:00,12
191,"This brings the total number of cases to 59,624. #linkinbio 

Image via Tan Guan Zhen.",2021-02-04 08:31:23+00:00,Stop import people for fuck sake,2021-02-04 17:44:08+00:00,6
192,"This brings the total number of cases to 59,624. #linkinbio 

Image via Tan Guan Zhen.",2021-02-04 08:31:23+00:00,"Hello I'm old money collector and I just wanna informed you to PM me back if you have old Malaysian, Dubai, UAE,Singapore,Brunei,China coin,old juries,old lamp or note for sale!!!! ?????????? ✅✅✅✅",2021-02-04 12:05:41+00:00,33
195,"This brings the total number of cases to 59,584. #linkinbio 

Image via Andrew Koay.",2021-02-02 09:27:46+00:00,Must be tough to constantly look for new pictures to update us on covid status 😂.Hope all of these will end soon😢,2021-02-02 09:30:28+00:00,22
196,"This brings the total number of cases to 59,584. #linkinbio 

Image via Andrew Koay.",2021-02-02 09:27:46+00:00,Where are most of these imports coming from ?,2021-02-02 11:03:43+00:00,8
202,"This brings the total number of cases to 59,584. #linkinbio 

Image via Andrew Koay.",2021-02-02 09:27:46+00:00,Just like the Covid imported cases. Our cockles are imported too 😁,2021-02-03 10:35:51+00:00,11
209,"This brings the total number of cases to 59,536. #linkinbio

Photo from SingHealth / FB",2021-01-31 08:35:39+00:00,Tbh for the uncle who worked at Yishun Broadway Coffee shop how did he even contact the virus and if he contacted the virus while working does this mean that yishun has asymptomatic and unidentified cases🤷‍♀️ so technically our community cases would have been higher but they just lingering in the crowd,2021-01-31 08:39:20+00:00,52
211,"This brings the total number of cases to 59,536. #linkinbio

Photo from SingHealth / FB",2021-01-31 08:35:39+00:00,The instant streak restart is proof Singapore is trying their very best! Keep it up!,2021-01-31 08:38:41+00:00,15
212,"This brings the total number of cases to 59,536. #linkinbio

Photo from SingHealth / FB",2021-01-31 08:35:39+00:00,Still not enough right? Pls import more. 😝,2021-01-31 08:43:20+00:00,7
215,"This brings the total number of cases to 59,536. #linkinbio

Photo from SingHealth / FB",2021-01-31 08:35:39+00:00,pay import tax or not?,2021-01-31 08:50:31+00:00,5
216,"This brings the total number of cases to 59,536. #linkinbio

Photo from SingHealth / FB",2021-01-31 08:35:39+00:00,Any data released to know imported cases are coming in from which country(s). ?,2021-01-31 08:40:53+00:00,14
217,"This brings the total number of cases to 59,536. #linkinbio

Photo from SingHealth / FB",2021-01-31 08:35:39+00:00,Onwards to 60000 casesThanks a lot 60% free loaders,2021-01-31 17:19:38+00:00,7
219,"There are three new cases of locally-transmitted Covid-19 infection, after a week of having zero community cases. #linkinbio

Photo from Unsplash",2021-01-30 08:32:48+00:00,Covid cases really be like 📉📈📉📈,2021-01-30 08:50:07+00:00,5
220,"There are three new cases of locally-transmitted Covid-19 infection, after a week of having zero community cases. #linkinbio

Photo from Unsplash",2021-01-30 08:32:48+00:00,Who broke the streak own up own up 😭,2021-01-30 08:34:02+00:00,8
224,"There are three new cases of locally-transmitted Covid-19 infection, after a week of having zero community cases. #linkinbio

Photo from Unsplash",2021-01-30 08:32:48+00:00,Ooofff new cases. What to do now,2021-01-30 08:33:43+00:00,7
227,"There are three new cases of locally-transmitted Covid-19 infection, after a week of having zero community cases. #linkinbio

Photo from Unsplash",2021-01-30 08:32:48+00:00,"Honestly are you kidding me? Over 50 imported cases today? What next, 100  ew cases sometime next month?? When the hell is the government going to STOP importing those from the highly infected countries??",2021-01-30 12:37:24+00:00,32
229,"There are three new cases of locally-transmitted Covid-19 infection, after a week of having zero community cases. #linkinbio

Photo from Unsplash",2021-01-30 08:32:48+00:00,Mission failed. We'll get em next time,2021-01-30 08:36:22+00:00,6
231,"This brings the total number of cases to 59,449. #linkinbio

Photo from Suhaimi Abdullah via Getty Images",2021-01-29 12:08:05+00:00,but there are 5 cases of B117 variant within the community,2021-01-29 12:49:02+00:00,9
232,"This brings the total number of cases to 59,449. #linkinbio

Photo from Suhaimi Abdullah via Getty Images",2021-01-29 12:08:05+00:00,"stop teasing me covid, blue balls the last time u did this 😡",2021-01-29 12:10:32+00:00,12
236,"This brings the total number of cases to 59,449. #linkinbio

Photo from Suhaimi Abdullah via Getty Images",2021-01-29 12:08:05+00:00,This didn’t age very well,2021-01-30 13:28:02+00:00,6
241,"This brings the total number of cases to 59,425. #linkinbio

Photo from Zheng zhangxin",2021-01-28 13:04:47+00:00,Is it possible to stop highlighting the number of days with no community cases? I think it may encourage some people to start letting their guards down😅,2021-01-28 13:11:45+00:00,27
242,"This brings the total number of cases to 59,425. #linkinbio

Photo from Zheng zhangxin",2021-01-28 13:04:47+00:00,how bout u deport back the imported cases,2021-01-28 13:14:48+00:00,8
243,"This brings the total number of cases to 59,425. #linkinbio

Photo from Zheng zhangxin",2021-01-28 13:04:47+00:00,Streaks! Streaks! Streaks! Stay strong Singapore! I know you can do it!!!,2021-01-28 13:11:03+00:00,12
244,"This brings the total number of cases to 59,425. #linkinbio

Photo from Zheng zhangxin",2021-01-28 13:04:47+00:00,Corona be like: can we get 60000 casesBut seriously corona sucks,2021-01-28 13:09:10+00:00,10
245,"This brings the total number of cases to 59,425. #linkinbio

Photo from Zheng zhangxin",2021-01-28 13:04:47+00:00,“If I speak I’m in big trouble”,2021-01-28 13:12:05+00:00,8
251,"All 25 cases are imported. They had already been placed on Stay-Home Notice upon arrival in Singapore. #linkinbio

Photo by Joshua Lee",2021-01-27 11:11:34+00:00,Why still let them in?  Why???,2021-01-27 12:43:26+00:00,6
252,"All 25 cases are imported. They had already been placed on Stay-Home Notice upon arrival in Singapore. #linkinbio

Photo by Joshua Lee",2021-01-27 11:11:34+00:00,After CNY total lockdown... Believe it or not...,2021-01-27 11:41:37+00:00,8
254,"All 25 cases are imported. They had already been placed on Stay-Home Notice upon arrival in Singapore. #linkinbio

Photo by Joshua Lee",2021-01-27 11:11:34+00:00,How many from India and Indonesia?? 🇮🇳🇮🇩,2021-01-27 16:03:24+00:00,6
255,"All 25 cases are imported. They had already been placed on Stay-Home Notice upon arrival in Singapore. #linkinbio

Photo by Joshua Lee",2021-01-27 11:11:34+00:00,The lack of political will n stubborn refusal n lack of mature realism to fully manage this will make the world spiral downwards as the virus mutates every day.. We should either have a full phase 1 lockdown for 1 year or just go totally herd mentality ... This try this n try that w not get us anywhere but merely drag us to a slow painful dread n doom..,2021-01-27 11:56:51+00:00,67
258,"This brings the total number of cases to 59,366. #linkinbio

Photo from Mothership files",2021-01-26 11:15:14+00:00,Nice no cases in community,2021-01-26 11:17:05+00:00,5
259,"This brings the total number of cases to 59,366. #linkinbio

Photo from Mothership files",2021-01-26 11:15:14+00:00,Why are cases imported??? From where? Who ordered them ah?,2021-01-26 11:26:19+00:00,10
