,Post Description,Post Datetime,Comments,Comment Datetime,num_words
665,"The 22-year-old later tested positive for Covid-19.
Full story in bio @straits_times 
#Covid19 #coronavirus #StraitsTimes",2020-12-11 02:35:10+00:00,Fail: You just can't seem to get the hang of that bubble tea can you?,2020-12-11 02:56:17+00:00,14
667,"The 22-year-old later tested positive for Covid-19.
Full story in bio @straits_times 
#Covid19 #coronavirus #StraitsTimes",2020-12-11 02:35:10+00:00,"I’m not saying she’s right, I’m just saying I understand.",2020-12-11 03:02:17+00:00,13
668,"The 22-year-old later tested positive for Covid-19.
Full story in bio @straits_times 
#Covid19 #coronavirus #StraitsTimes",2020-12-11 02:35:10+00:00,She could have order grab food instead,2020-12-11 03:02:18+00:00,7
674,"The 22-year-old later tested positive for Covid-19.
Full story in bio @straits_times 
#Covid19 #coronavirus #StraitsTimes",2020-12-11 02:35:10+00:00,would’ve done the same,2020-12-11 02:40:14+00:00,5
675,"The 22-year-old later tested positive for Covid-19.
Full story in bio @straits_times 
#Covid19 #coronavirus #StraitsTimes",2020-12-11 02:35:10+00:00,the true question is: what was the sugar level of her drink? 🤔,2020-12-11 02:40:40+00:00,12
678,"The 22-year-old later tested positive for Covid-19.
Full story in bio @straits_times 
#Covid19 #coronavirus #StraitsTimes",2020-12-11 02:35:10+00:00,What was she thinking? How inconsiderate can she be ?,2020-12-11 02:42:55+00:00,9
679,"The 22-year-old later tested positive for Covid-19.
Full story in bio @straits_times 
#Covid19 #coronavirus #StraitsTimes",2020-12-11 02:35:10+00:00,Things u do for bubble tea 😬,2020-12-11 02:43:35+00:00,6
680,"The 22-year-old later tested positive for Covid-19.
Full story in bio @straits_times 
#Covid19 #coronavirus #StraitsTimes",2020-12-11 02:35:10+00:00,"When the Govt mentioned abt implementing the travel bubble, this is not what they are referring to.",2020-12-11 02:44:56+00:00,17
681,"The 22-year-old later tested positive for Covid-19.
Full story in bio @straits_times 
#Covid19 #coronavirus #StraitsTimes",2020-12-11 02:35:10+00:00,LOL like this phase 3 unlikely to happen,2020-12-11 02:44:59+00:00,7
682,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,What does he have actually ?,2020-12-10 13:27:43+00:00,5
684,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,"Well the test can't be 100% accurate right, so a false positive was bound to happen",2020-12-10 14:22:41+00:00,14
686,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,For no reason make people panic.,2020-12-10 14:45:08+00:00,6
688,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,"A cruise to nowhere and covid comes out of no where, how can we trust the test if its not even credible in the 1st place 🤔",2020-12-10 16:46:27+00:00,25
689,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,Can you imagine the person tested the so called covid positive was actually a troller?,2020-12-10 16:55:07+00:00,15
693,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,Can it get anymore shambolic than this?🤦‍♂️,2020-12-10 20:50:11+00:00,7
697,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,"later someone onboard have covid, calling it rn",2020-12-11 02:18:52+00:00,8
698,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,"At least, a good news",2020-12-11 11:55:06+00:00,5
699,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,Why need so many test to show negative?,2020-12-11 13:03:42+00:00,8
700,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,Happy for him but sad for the rest who have their trip cut short bcos of hom,2020-12-11 13:56:24+00:00,17
702,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,Bruh then those who had to cut short their vacation .....,2020-12-12 13:03:45+00:00,10
703,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,Naughty naughty you teasing me,2020-12-12 14:00:29+00:00,5
704,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,i can’t imagine how pissed the passengers are after they realised that it was negative n their trip was cut short and they were put in a somewhat stressful situation,2020-12-13 16:09:23+00:00,31
705,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,What do we expect MOH to say?,2020-12-14 07:51:07+00:00,7
706,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,"Lol, make us go back and cut short our trip.",2020-12-10 10:26:01+00:00,10
707,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,this covid is naughty ah,2020-12-10 10:27:00+00:00,5
710,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,Better to be safe than sorry,2020-12-10 11:00:05+00:00,6
711,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,@deniseodorissi nao sei se vc viu essa hostoria,2020-12-10 11:01:15+00:00,7
712,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,Covid be playing games huh,2020-12-10 11:37:38+00:00,5
713,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,Well this was all a thoroughly worthwhile use of time and resources wasn’t it? FFS.,2020-12-10 11:39:16+00:00,16
714,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,I guess that’s... positive news,2020-12-10 11:41:46+00:00,6
716,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,"U are on a ship: kalm  SOMEOEN on ur ship tests positive: panik.  Gets evacuated by group:kalm.  That one 83 year old : tests negative, super kalmmmmm",2020-12-10 12:43:35+00:00,26
717,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,Ship: *turns back* virus: ok now i am not doing it,2020-12-10 13:16:36+00:00,11
719,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,Scared tf out of us,2020-12-10 09:48:35+00:00,5
720,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,This covid is a joke,2020-12-10 09:49:11+00:00,5
723,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,i felt sorry for the cruise and airline industry people.. must be hard having all this for much longer time,2020-12-10 09:52:17+00:00,20
724,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,The best thing to do to protect your family from having covid19 Pandemic virus is don't travel overseas wait for the vaccine to arrive Singapore than take the vaccine jab than able to enjoy themselves at a holiday without worrying about getting covid19 virus,2020-12-10 09:52:51+00:00,43
726,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,"Now it may say ""NEGATIVE"" but in days or week it can change to ""POSITIVE"". All this we won't know what will happen next. Right?! Best is to take daily supplements, so that our body immune system is strong & health. Stay safe to all of you guys.",2020-12-10 10:02:58+00:00,46
728,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,That's a fun ship.  Crazy that they even have bumper cars on board.,2020-12-10 10:08:55+00:00,12
729,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,Quack test was done on board? So confusing,2020-12-10 10:11:22+00:00,8
733,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,Why like that ... like cannot really enjoy the trip to nowhere .... 🤣,2020-12-10 09:39:58+00:00,11
734,"The 83-year-old cruise passenger tested positive for Covid-19 on Wednesday morning while on board the ship. However, 2 tests that were conducted on Wednesday night were found to be negative.
The National Public Health Laboratory conducted another test on Thursday to confirm his Covid-19 status, which MOH said was also negative.
MOH said it has rescinded the quarantine orders of close contacts who were earlier quarantined as a precaution while investigations were being done.
The ministry added that it will support the laboratory on board the Quantum of the Seas ship in its review of its testing processes.
Link in bio @straits_times
📸: Ariffin Jamar
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-10 09:31:49+00:00,Covid-19 is playing tricks now,2020-12-10 09:42:57+00:00,5
735,"The 83-year-old man had tested positive for Covid-19 on Wednesday morning while he was on board Royal Caribbean's Quantum of the Seas cruise ship.
His original polymerase chain reaction sample was retested at the National Public Health Laboratory (NPHL) and came back negative for Covid-19 infection, says MOH. A second fresh sample was tested and also found to be negative.
NPHL will conduct another test on Thursday to confirm his Covid-19 status.
Link in bio @straits_times
📸: Kevin Lim
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-09 15:20:25+00:00,no surprise the ship was called quantum,2020-12-09 15:21:38+00:00,7
736,"The 83-year-old man had tested positive for Covid-19 on Wednesday morning while he was on board Royal Caribbean's Quantum of the Seas cruise ship.
His original polymerase chain reaction sample was retested at the National Public Health Laboratory (NPHL) and came back negative for Covid-19 infection, says MOH. A second fresh sample was tested and also found to be negative.
NPHL will conduct another test on Thursday to confirm his Covid-19 status.
Link in bio @straits_times
📸: Kevin Lim
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-09 15:20:25+00:00,No wonder COVID-19 is so difficult to eradicate. Even PCRs cnt detect any traces in the 2nd round,2020-12-09 15:26:21+00:00,17
738,"The 83-year-old man had tested positive for Covid-19 on Wednesday morning while he was on board Royal Caribbean's Quantum of the Seas cruise ship.
His original polymerase chain reaction sample was retested at the National Public Health Laboratory (NPHL) and came back negative for Covid-19 infection, says MOH. A second fresh sample was tested and also found to be negative.
NPHL will conduct another test on Thursday to confirm his Covid-19 status.
Link in bio @straits_times
📸: Kevin Lim
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-09 15:20:25+00:00,False positive. Then later negative. That's so scary,2020-12-09 15:56:40+00:00,7
741,"The 83-year-old man had tested positive for Covid-19 on Wednesday morning while he was on board Royal Caribbean's Quantum of the Seas cruise ship.
His original polymerase chain reaction sample was retested at the National Public Health Laboratory (NPHL) and came back negative for Covid-19 infection, says MOH. A second fresh sample was tested and also found to be negative.
NPHL will conduct another test on Thursday to confirm his Covid-19 status.
Link in bio @straits_times
📸: Kevin Lim
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-09 15:20:25+00:00,Who would go on a cruise during the pandemic? Fools! 🙄,2020-12-09 16:18:38+00:00,10
742,"The 83-year-old man had tested positive for Covid-19 on Wednesday morning while he was on board Royal Caribbean's Quantum of the Seas cruise ship.
His original polymerase chain reaction sample was retested at the National Public Health Laboratory (NPHL) and came back negative for Covid-19 infection, says MOH. A second fresh sample was tested and also found to be negative.
NPHL will conduct another test on Thursday to confirm his Covid-19 status.
Link in bio @straits_times
📸: Kevin Lim
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-09 15:20:25+00:00,The cruise is hoping their onboard test was a false positive,2020-12-09 16:19:41+00:00,11
743,"The 83-year-old man had tested positive for Covid-19 on Wednesday morning while he was on board Royal Caribbean's Quantum of the Seas cruise ship.
His original polymerase chain reaction sample was retested at the National Public Health Laboratory (NPHL) and came back negative for Covid-19 infection, says MOH. A second fresh sample was tested and also found to be negative.
NPHL will conduct another test on Thursday to confirm his Covid-19 status.
Link in bio @straits_times
📸: Kevin Lim
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-09 15:20:25+00:00,So how accurate are such tests??!! Quite scary...,2020-12-09 16:27:01+00:00,8
745,"The 83-year-old man had tested positive for Covid-19 on Wednesday morning while he was on board Royal Caribbean's Quantum of the Seas cruise ship.
His original polymerase chain reaction sample was retested at the National Public Health Laboratory (NPHL) and came back negative for Covid-19 infection, says MOH. A second fresh sample was tested and also found to be negative.
NPHL will conduct another test on Thursday to confirm his Covid-19 status.
Link in bio @straits_times
📸: Kevin Lim
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-09 15:20:25+00:00,"So I have confusion, is it positive or negative?",2020-12-09 17:29:21+00:00,9
747,"The 83-year-old man had tested positive for Covid-19 on Wednesday morning while he was on board Royal Caribbean's Quantum of the Seas cruise ship.
His original polymerase chain reaction sample was retested at the National Public Health Laboratory (NPHL) and came back negative for Covid-19 infection, says MOH. A second fresh sample was tested and also found to be negative.
NPHL will conduct another test on Thursday to confirm his Covid-19 status.
Link in bio @straits_times
📸: Kevin Lim
#royalcaribbean #quantumoftheseas #cruisetonowhere #coronavirus #covid19 #StraitsTimes",2020-12-09 15:20:25+00:00,"In the end,it turned out to be a false alarm phew,what a scare",2020-12-10 00:42:00+00:00,15
