thread,datetime,thread_url,post_id,post_timestamp,post_text
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132913587,6/3/2021 22:54,JoeNan wrote: As per topic. They quietly let the bluster of imposing it on everyone die down liao? Many took already never bring out keep at home. Already cannot make it.
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132913595,6/3/2021 22:54,"Peasantboy wrote: Recently, a lot of government failures... Jialat every 4-6mths need to change battery. Can\x92t even change it yourself. Such a huge waste of time. Might as well give us the token with spare batteries to last 2 years. the same thing will happen to vaccination. once new version of vaccine is out in next 6-9 months those who jabbed last 2 months will need to go again."
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132913604,6/3/2021 22:55,haoren wrote: will it still work after 1 year? battery only last 6 months I think
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132913639,6/3/2021 22:58,"JoeNan wrote: As per topic. They quietly let the bluster of imposing it on everyone die down liao? Waiting to go Parliament to make that law If this thing crash and burn due to TT Vivian's big mouth, Ho Jinx will be absolutely furious"
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132913662,6/3/2021 22:59,kanna embarrassed big big liao still keep on talk about it meh
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132913663,6/3/2021 22:59,mryongtan wrote: battery only last 6 months I think most batt is dead 3-4 months
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132913674,6/3/2021 23:00,Now focus on vaccination Sent from Samsung SM-N960F using GAGT
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132913720,6/3/2021 23:03,"Peasantboy wrote: Recently, a lot of government failures... Jialat every 4-6mths need to change battery. Can\x92t even change it yourself. Such a huge waste of time. Might as well give us the token with spare batteries to last 2 years. Huh cannot change batt ourselves? Then how ah? Expect us to go trade in?"
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132913745,6/3/2021 23:04,nose major crime happening that leequire use of tt data?
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132914254,6/3/2021 23:48,How many million dollars spent on this endeavour which started with a bang and just faded away...
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132914305,6/3/2021 23:53,Execution and deployment is a failure. They should have a internal review to find out what went wrong and why.. Too eager to roll out? Too stubborn to admit shortcomings? SG is the easiest place to roll out such things yet still can screw up so badly
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132914336,6/3/2021 23:56,Now oredi move on to COVID passport liao.
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132914353,6/3/2021 23:58,tauntme wrote: Execution and deployment is a failure. They should have a internal review to find out what went wrong and why.. Too eager to roll out? Too stubborn to admit shortcomings? SG is the easiest place to roll out such things yet still can screw up so badly Ya How many did Salty Dragon slap for tgis farce This is the opportunity for Salty Lizard to shine
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132914360,6/3/2021 23:59,Vaccine is the new savior
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132914707,7/3/2021 0:29,Really wasted money on this just cause got greedy add in policing. Really draw snake add feet
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132915244,7/3/2021 1:58,Tracetogether silently kena phased out? Now March liao. I assume more than 80% collected liao. Still no islandwide complusory?
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132915252,7/3/2021 1:59,I\x92m still using safe entry I guess for their tracing purposes that is enough
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132915254,7/3/2021 1:59,No use TT not happy Use TT also not happy
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132915259,7/3/2021 2:01,Is this to fund LHL's son's portfolio? Spent so much money is it to showcase his clown prince? I'm asking only Sent from 10char using GAGT
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132915269,7/3/2021 2:03,xtemujin wrote: No use TT not happy Use TT also not happy Not that. Is they spent so much money on a failed project. And they kept quiet about it.
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132915347,7/3/2021 2:29,You do realise any of the government app is buggy slow and zero updates after created? Do for sake of doing
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132915407,7/3/2021 2:50,Ya lor i thought they want make mandatory? How come no sound liao? Dont want offend the foreigners is it as fts dont want to use TT?
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132915454,7/3/2021 3:08,Many go take becos its free. Jus look at the Chinatown father n son case. Both kana covid n hv token but nvr bring out n just leave at hm. Then in the first place why go collect? Waste time only
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132916972,7/3/2021 9:50,I have my TT token wrapped in aluminium foil. I don't think government is able to track me via TT.
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132919748,7/3/2021 12:45,Another failed government initiative.
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132919791,7/3/2021 12:48,Amazing how u can fail to make people use something even if u have the power make it mandatory
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132919800,7/3/2021 12:49,Dracky wrote: I have my TT token wrapped in aluminium foil. I don't think government is able to track me via TT. just remove the batt
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132919836,7/3/2021 12:52,"Neon92 wrote: What is this overpumped $$ failed app? stupid thing needs data everywhere to check in, should just implement sync in the back ground"
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132919842,7/3/2021 12:52,"screwed up liao ... both vivian's name, as well as govtech's name."
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132919915,7/3/2021 12:56,desmond_yee1 wrote: cause alot of TT token now out of batt Same as mine no more batt... Pappy rather play pattern rather than using what is adopted worldwide. https://www.theonlinecitizen.com/2020/12/10/new-zealand-adopts-apple-google-contact-tracing-framework-for-covid-19-spore-chooses-to-distribute-more-tracetogether-tokens/
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132919934,7/3/2021 12:57,so will from govtech go back to google?
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132919967,7/3/2021 12:59,TT will die a natural death and with it the millions spent \U0001f601
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132919974,7/3/2021 13:00,PeanutButtor wrote: Same as mine no more batt... Pappy rather play pattern rather than using what is adopted worldwide. https://www.theonlinecitizen.com/202...gether-tokens/ when you collected?
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132919992,7/3/2021 13:01,Vivian really good for nothing Waste money for YOG Waste money for TT Only good at gesticulating like a mime in Parliament during his speeches
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132920010,7/3/2021 13:03,"PeanutButtor wrote: Same as mine no more batt... Pappy rather play pattern rather than using what is adopted worldwide. https://www.theonlinecitizen.com/2020/12/10/new-zealand-adopts-apple-google-contact-tracing-framework-for-covid-19-spore-chooses-to-distribute-more-tracetogether-tokens/ If u no more batt, go CC and get it replaced. They will give u a new token."
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132920013,7/3/2021 13:03,as usual we spend millions to invent the wheel bcos we wanna use it for polis......
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132920038,7/3/2021 13:04,"Well, it either keeps grassroots bolunteers busy or people gainfully employed in the process. Similar in the security industries, keep adding headcounts to justify security matters Peasantboy wrote: Recently, a lot of government failures... Jialat every 4-6mths need to change battery. Can\x92t even change it yourself. Such a huge waste of time. Might as well give us the token with spare batteries to last 2 years."
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132920047,7/3/2021 13:05,desmond_yee1 wrote: when you collected? Should be the first batch ones here: https://forums.hardwarezone.com.sg/e...#post132496863
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132920064,7/3/2021 13:06,"Peasantboy wrote: Recently, a lot of government failures... Jialat every 4-6mths need to change battery. Can\x92t even change it yourself. Such a huge waste of time. Might as well give us the token with spare batteries to last 2 years. Use app also can what. Here's the token: https://forums.hardwarezone.com.sg/e...#post132496863"
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132920195,7/3/2021 13:16,i dont think govtech roll out ready yet
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132920778,7/3/2021 13:53,"Yeah when I went to collect, the girl told me the battery will die out in 4-6mths (not sure what factors affect the battery life). Then she told me to come back to exchange for a new token -.-\x93\x94\x94 apparently we can\x92t change the batteries ourselves I can\x92t imagine doing that. Honestly I\x92ve better things to do with my time then to queue, hoping they\x92re open or have tokens for me to collect. lemefirefly wrote: Huh cannot change batt ourselves? Then how ah? Expect us to go trade in?"
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132920804,7/3/2021 13:54,This kind of innovation so useless.... simi trace with bluetooth... u know how many pings u will get just by taking the MRT? Even MRT pass by the station also ping with everyone on the station... whats the point? Bluetooth is not designed to be used like this... but some scholar thinks its a good idea.. Bloody stupid
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132920811,7/3/2021 13:55,dont you realize they like to do things half way? initial stage say until v big. then later die down again.
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132920849,7/3/2021 13:57,"Yes, keep the stirring going. Edmwers forgot to stir their daily sh*t pot. So not use to it siah. I am so used to the foul mouth of edmwers."
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132920914,7/3/2021 14:02,"Its a bit weird still. Just go supermarket , can only check in using the token. Cannot check out. They say use QR code if want to check out out. Sent from An Alternative Viewpoint On Life using GAGT"
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132920922,7/3/2021 14:03,Got vaccine liao what
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132920933,7/3/2021 14:03,Left pocket. Right pocket. Who cares about your pathetic life
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132920946,7/3/2021 14:05,I still haven\x92t collected mine sia
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132920954,7/3/2021 14:06,"natsuoto wrote: I still haven\x92t collected mine sia Me too, no plans to get it at all!"
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132920960,7/3/2021 14:06,U forgot phitam whipped out his hp on parliament only to discover that most of the pap miw never switch on or carry the trace together token or app? Sia sway crown prince to the max. Suppose to use this to claim credit and parachute in. Nobody talked about that after the incident.
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132921003,7/3/2021 14:09,most using it liao of course no one talk about it la
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132960432,9/3/2021 19:05,"Bro\x92s, this TT token need to Leeturn or not huh??? If leeport loss need to go sign 1206??"
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132960439,9/3/2021 19:05,What to talk about???
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132960462,9/3/2021 19:06,"Why need to install batt??? Afterall u need QR Code from tt for scanning Peasantboy wrote: Yeah when I went to collect, the girl told me the battery will die out in 4-6mths (not sure what factors affect the battery life). Then she told me to come back to exchange for a new token -.-\u201c\u201d\u201d apparently we can\u2019t change the batteries ourselves I can\u2019t imagine doing that. Honestly I\u2019ve better things to do with my time then to queue, hoping they\u2019re open or have tokens for me to collect."
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132960639,9/3/2021 19:17,"Now is VACCINE the in thing to psycho people to take, not TT"
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,132960710,9/3/2021 19:21,now agenda is to push vaccine
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,133026086,13/3/2021 15:25,Hahaha.....
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,133026119,13/3/2021 15:28,"Just like crypto, the stir and hype only lasts as much as the number of supporters. Edmw only has finite number of bbfa."
You realise no talk of Tracetogether recently?,7/3/2021 14:09,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/you-realise-no-talk-tracetogether-recently-6477690.html,133026702,13/3/2021 16:00,thought there was some brief mention a few days abt schools gg to get the students collect the TT token?
Did 158 put words in Vivian's mouth by saying that 90% citizen are using TT?,28/2/2021 10:56,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/did-158-put-words-vivians-mouth-saying-90%25-citizen-using-tt-6473597.html,132786870,27/2/2021 16:10,
Did 158 put words in Vivian's mouth by saying that 90% citizen are using TT?,28/2/2021 10:56,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/did-158-put-words-vivians-mouth-saying-90%25-citizen-using-tt-6473597.html,132787702,27/2/2021 17:00,I\x92m actually not surprised. The tokens were all snapped up & there wasn\x92t any stock until mid-Dec last year. And lots of ppl have downloaded & installed the app as well.
Did 158 put words in Vivian's mouth by saying that 90% citizen are using TT?,28/2/2021 10:56,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/did-158-put-words-vivians-mouth-saying-90%25-citizen-using-tt-6473597.html,132787715,27/2/2021 17:01,I haven't collect. So I'm the 10% Sent from \u4f60\u662f\u6211\u7684\u5c0f\u554a\u5c0f\u82f9\u679c\u513f\u600e\u4e48\u7231\u4f60\u90fd\u4e0d\u5acc\u591a\u7ea2\u7ea2\u7684\u5c0f\u8138\u513f\u6e29\u6696\u6211\u7684\u5fc3\u7a9d\u70b9\u4eae\u6211\u751f\u547d\u7684\u706b\u706b\u706b\u706b\u706b\u706b using GAGT
