,Post Description,Post Datetime,Comments,Comment Datetime,num_words
28,Education Minister Ong Ye Kung spoke about the need to reopen schools during a doorstop interview at Xingnan Primary School today.,2020-06-02 13:56:09+00:00,I’m so happy kids back to school! Huhu🎉😜,2020-06-02 22:43:35+00:00,9
29,Education Minister Ong Ye Kung spoke about the need to reopen schools during a doorstop interview at Xingnan Primary School today.,2020-06-02 13:56:09+00:00,"Prolonged school closure is necessary for the sake of safety. I always believed that one has to lose something in order to gain something. In this  situation, to gain health and safety is a must. I shall emphasize on the side effects of kids wearing masks for long hours. One has to inhale and exhale many times within an hour.  Will that affect them? Will that have greater impact on our kids?",2020-06-02 22:54:39+00:00,72
30,Education Minister Ong Ye Kung spoke about the need to reopen schools during a doorstop interview at Xingnan Primary School today.,2020-06-02 13:56:09+00:00,I just got off from a public bus. I took the bus to fetch my son from school today. I was shocked and disappointed that the social distancing measures stickers were already taken off.  1 of school safety measures is social distancing but yet it's not happening in the bus. Where are the stickers? Did they take out in time of kids reopening to school? This is absolutely risk taking and dangerous esp for kids taking public bus to and fro school. I am totally devastated😢😢😢😢😢😢😢,2020-06-03 05:04:56+00:00,84
31,Education Minister Ong Ye Kung spoke about the need to reopen schools during a doorstop interview at Xingnan Primary School today.,2020-06-02 13:56:09+00:00,"I’m also worry , ya can just open school after one month later,  or after maybe later after really safe",2020-06-03 05:29:16+00:00,20
32,Education Minister Ong Ye Kung spoke about the need to reopen schools during a doorstop interview at Xingnan Primary School today.,2020-06-02 13:56:09+00:00,my classmates keep taking off mask and it's making me scared lah sia if i die i haunt ong ye kung forever,2020-06-03 07:55:26+00:00,21
33,Education Minister Ong Ye Kung spoke about the need to reopen schools during a doorstop interview at Xingnan Primary School today.,2020-06-02 13:56:09+00:00,You can’t please. The kids are thrilled with school’s reopening. It’s the parents who are being difficult.,2020-06-03 08:09:40+00:00,20
35,Education Minister Ong Ye Kung spoke about the need to reopen schools during a doorstop interview at Xingnan Primary School today.,2020-06-02 13:56:09+00:00,if second wave of cases come I’ll literally roll on the floor laughing I’m not even kidding. I’ll laugh in the governments face,2020-06-04 07:03:27+00:00,26
36,"On May 19, the Covid-19 Multi-Ministry Taskforce announced in a press conference a 3-phased approach Singapore will embark on when circuit breaker ends on Jun. 2. Why do we need 3 phases? How long will each phase last, and why? Here are the reasons.",2020-05-24 03:24:12+00:00,Why is school opened now? Dats some bullshit Govt say no can go visit other people home and yet in school we not even 2 meters apart 🤦‍♂️,2020-05-24 17:15:30+00:00,26
39,"On May 19, the Covid-19 Multi-Ministry Taskforce announced in a press conference a 3-phased approach Singapore will embark on when circuit breaker ends on Jun. 2. Why do we need 3 phases? How long will each phase last, and why? Here are the reasons.",2020-05-24 03:24:12+00:00,Coming to 3 months lockdown .. th,2020-05-25 01:55:51+00:00,5
40,"On May 19, the Covid-19 Multi-Ministry Taskforce announced in a press conference a 3-phased approach Singapore will embark on when circuit breaker ends on Jun. 2. Why do we need 3 phases? How long will each phase last, and why? Here are the reasons.",2020-05-24 03:24:12+00:00,@ekkaphon_h very clear explanation and actionable,2020-05-25 02:08:09+00:00,5
42,"On May 19, the Covid-19 Multi-Ministry Taskforce announced in a press conference a 3-phased approach Singapore will embark on when circuit breaker ends on Jun. 2. Why do we need 3 phases? How long will each phase last, and why? Here are the reasons.",2020-05-24 03:24:12+00:00,will we go back to school & uni in phase 1 or 2,2020-05-25 03:26:56+00:00,10
44,"On May 19, the Covid-19 Multi-Ministry Taskforce announced in a press conference a 3-phased approach Singapore will embark on when circuit breaker ends on Jun. 2. Why do we need 3 phases? How long will each phase last, and why? Here are the reasons.",2020-05-24 03:24:12+00:00,I srsly hope my obs dont kena cancel,2020-05-25 14:28:49+00:00,8
45,"On May 19, the Covid-19 Multi-Ministry Taskforce announced in a press conference a 3-phased approach Singapore will embark on when circuit breaker ends on Jun. 2. Why do we need 3 phases? How long will each phase last, and why? Here are the reasons.",2020-05-24 03:24:12+00:00,Isn't this a breach of human liberty 🤔?,2020-05-26 04:09:00+00:00,6
48,"On Jun. 1, Singapore's Circuit Breaker will be officially over, and we will move into 3 phases of re-opening the country. Some restrictions are still in place, while others have been eased. But can you finally meet your friends in Phase 1? Can you go back to the gym? Can your HDB flat resume renovations?

Here's what you need to take note of. (Soon, you'll be able to see your ah gong ah ma again.)",2020-05-22 08:16:06+00:00,"Whatt must wear mask to school everyday, damn tiring",2020-05-23 11:42:52+00:00,9
50,"On Jun. 1, Singapore's Circuit Breaker will be officially over, and we will move into 3 phases of re-opening the country. Some restrictions are still in place, while others have been eased. But can you finally meet your friends in Phase 1? Can you go back to the gym? Can your HDB flat resume renovations?

Here's what you need to take note of. (Soon, you'll be able to see your ah gong ah ma again.)",2020-05-22 08:16:06+00:00,my bestfriend is my mum,2020-05-23 17:08:10+00:00,5
52,"On Jun. 1, Singapore's Circuit Breaker will be officially over, and we will move into 3 phases of re-opening the country. Some restrictions are still in place, while others have been eased. But can you finally meet your friends in Phase 1? Can you go back to the gym? Can your HDB flat resume renovations?

Here's what you need to take note of. (Soon, you'll be able to see your ah gong ah ma again.)",2020-05-22 08:16:06+00:00,So nothing is changing except schools and grandparents visiting rights.,2020-05-24 02:18:53+00:00,10
54,"On Jun. 1, Singapore's Circuit Breaker will be officially over, and we will move into 3 phases of re-opening the country. Some restrictions are still in place, while others have been eased. But can you finally meet your friends in Phase 1? Can you go back to the gym? Can your HDB flat resume renovations?

Here's what you need to take note of. (Soon, you'll be able to see your ah gong ah ma again.)",2020-05-22 08:16:06+00:00,"So same two cannot visit twice in single day, but no limit on time together in that day? Logic?",2020-05-24 19:34:56+00:00,19
55,"On Jun. 1, Singapore's Circuit Breaker will be officially over, and we will move into 3 phases of re-opening the country. Some restrictions are still in place, while others have been eased. But can you finally meet your friends in Phase 1? Can you go back to the gym? Can your HDB flat resume renovations?

Here's what you need to take note of. (Soon, you'll be able to see your ah gong ah ma again.)",2020-05-22 08:16:06+00:00,Tertiary opening for practical and lab sessions is honestly the dumbest thing I've heard in my life. Imagine having a lab session at 9-11am then having to rush home for zoom classes at 12pm. We macam wont go home and stay at campus for zoom lol,2020-05-26 05:35:44+00:00,44
57,"On Jun. 1, Singapore's Circuit Breaker will be officially over, and we will move into 3 phases of re-opening the country. Some restrictions are still in place, while others have been eased. But can you finally meet your friends in Phase 1? Can you go back to the gym? Can your HDB flat resume renovations?

Here's what you need to take note of. (Soon, you'll be able to see your ah gong ah ma again.)",2020-05-22 08:16:06+00:00,So the 300 bucks thing still applies?,2020-05-28 20:00:12+00:00,6
59,"On Jun. 1, Singapore's Circuit Breaker will be officially over, and we will move into 3 phases of re-opening the country. Some restrictions are still in place, while others have been eased. But can you finally meet your friends in Phase 1? Can you go back to the gym? Can your HDB flat resume renovations?

Here's what you need to take note of. (Soon, you'll be able to see your ah gong ah ma again.)",2020-05-22 08:16:06+00:00,Cb i lazy wear mask alrd i going to die of suffocation,2020-06-15 09:55:05+00:00,12
61,"The final phase of the end of CB will be a safe and ""sustainable state"", but with some measures still in place, possibly until a Covid-19 vaccine is found. It's a new normal for Singapore.",2020-05-19 13:13:36+00:00,"End of Cb doesn't mean normal, wear a mask only if u don't feel well, fw unwell but cannot go for test, stay calm we have prepared since SARS... Cases have been single digit for some time and now the goal post has moved. When it was time to be prudent with masks early on action was not taken. Now when it's time to revive an economy from coma and kickstart the morale of people then humji and keep using the safe word. Can't be only me who feels this way",2020-05-19 14:09:02+00:00,87
62,"The final phase of the end of CB will be a safe and ""sustainable state"", but with some measures still in place, possibly until a Covid-19 vaccine is found. It's a new normal for Singapore.",2020-05-19 13:13:36+00:00,Don’t take the vaccine. It will contain a microchip by Bill Gates,2020-05-19 14:51:19+00:00,13
65,"The final phase of the end of CB will be a safe and ""sustainable state"", but with some measures still in place, possibly until a Covid-19 vaccine is found. It's a new normal for Singapore.",2020-05-19 13:13:36+00:00,Dun tell me I have to wear a mask forever...,2020-05-20 01:26:33+00:00,10
66,"The final phase of the end of CB will be a safe and ""sustainable state"", but with some measures still in place, possibly until a Covid-19 vaccine is found. It's a new normal for Singapore.",2020-05-19 13:13:36+00:00,U are A Electrical Engineer but U have Not set the overload setting for each CB. Now it trip to the Main Panel.,2020-05-20 03:25:18+00:00,23
68,"The final phase of the end of CB will be a safe and ""sustainable state"", but with some measures still in place, possibly until a Covid-19 vaccine is found. It's a new normal for Singapore.",2020-05-19 13:13:36+00:00,So after 1st of June should be phase 2 already right?? Than why things can't go back to normal for more ppl and businesses??,2020-05-20 19:45:08+00:00,21
69,"The final phase of the end of CB will be a safe and ""sustainable state"", but with some measures still in place, possibly until a Covid-19 vaccine is found. It's a new normal for Singapore.",2020-05-19 13:13:36+00:00,'Until Vaccine is found' means GG💪,2020-05-21 00:23:59+00:00,6
70,"The final phase of the end of CB will be a safe and ""sustainable state"", but with some measures still in place, possibly until a Covid-19 vaccine is found. It's a new normal for Singapore.",2020-05-19 13:13:36+00:00,A vaccine is not guaranteed. What happen if a vaccine is never found?!? Then forever cannot go back to normal?,2020-05-21 04:39:43+00:00,20
71,"The final phase of the end of CB will be a safe and ""sustainable state"", but with some measures still in place, possibly until a Covid-19 vaccine is found. It's a new normal for Singapore.",2020-05-19 13:13:36+00:00,"After CB, the government should not be using the criteria whether a biz is carrying out essential services to open in phase 1 or 2 or 3. Rather the criteria used by the government should be whether the company has put in place sufficient safe social distancing measures before it qualifies to be open for business. Shops have been closed for more than 2 months already. Rental and salaries still need to be paid. If shops are not allowed to open soon, all of us will be out of business. It is not fair to specify what kind of business can be open in the various phases. Please reconsider. Our livelihood is at stake",2020-05-21 13:55:32+00:00,110
73,"School holidays will end on Jun. 1, and Minister Ong Ye Kung announced today that not all students will return to school at the same time. “We will do this for two cycles, so four weeks.. By then I hope we will be able to move on to a new phase of opening, and then after that, have all students back in school.”",2020-05-19 13:06:17+00:00,Time to start studying. The lazing around stops 2nd June.. Yay!!!!,2020-05-19 13:11:04+00:00,10
74,"School holidays will end on Jun. 1, and Minister Ong Ye Kung announced today that not all students will return to school at the same time. “We will do this for two cycles, so four weeks.. By then I hope we will be able to move on to a new phase of opening, and then after that, have all students back in school.”",2020-05-19 13:06:17+00:00,1+1 more imp than our diploma 😔 @m1chvel,2020-05-19 13:11:34+00:00,5
76,"School holidays will end on Jun. 1, and Minister Ong Ye Kung announced today that not all students will return to school at the same time. “We will do this for two cycles, so four weeks.. By then I hope we will be able to move on to a new phase of opening, and then after that, have all students back in school.”",2020-05-19 13:06:17+00:00,Hi! Please kindly checkout my studygram for free notes! Thank you🦋,2020-05-19 13:20:28+00:00,11
77,"School holidays will end on Jun. 1, and Minister Ong Ye Kung announced today that not all students will return to school at the same time. “We will do this for two cycles, so four weeks.. By then I hope we will be able to move on to a new phase of opening, and then after that, have all students back in school.”",2020-05-19 13:06:17+00:00,How about the private schools like KAPLAN?,2020-05-19 13:33:16+00:00,7
78,"School holidays will end on Jun. 1, and Minister Ong Ye Kung announced today that not all students will return to school at the same time. “We will do this for two cycles, so four weeks.. By then I hope we will be able to move on to a new phase of opening, and then after that, have all students back in school.”",2020-05-19 13:06:17+00:00,Who else's sch dgaf abt social distancing? And just let u hang out w Ur friends?,2020-05-19 13:37:11+00:00,15
79,"School holidays will end on Jun. 1, and Minister Ong Ye Kung announced today that not all students will return to school at the same time. “We will do this for two cycles, so four weeks.. By then I hope we will be able to move on to a new phase of opening, and then after that, have all students back in school.”",2020-05-19 13:06:17+00:00,Poly kids would love the rotations too😥,2020-05-19 14:24:40+00:00,7
80,"School holidays will end on Jun. 1, and Minister Ong Ye Kung announced today that not all students will return to school at the same time. “We will do this for two cycles, so four weeks.. By then I hope we will be able to move on to a new phase of opening, and then after that, have all students back in school.”",2020-05-19 13:06:17+00:00,ITE also too those who are in their finale year in neitec,2020-05-20 05:56:07+00:00,12
81,"School holidays will end on Jun. 1, and Minister Ong Ye Kung announced today that not all students will return to school at the same time. “We will do this for two cycles, so four weeks.. By then I hope we will be able to move on to a new phase of opening, and then after that, have all students back in school.”",2020-05-19 13:06:17+00:00,@ryanloshini babe I think we will be all the way back to sch. Not the weekly rotation like mainstream,2020-05-20 06:41:04+00:00,18
82,"At a press conference on May 19, the Multi-Ministry Taskforce has announced that some restrictions will be eased as the circuit breaker comes to an end, and this will be done in 3 phases. (And no, you still can't meet your bf/gf or friends 😭)",2020-05-19 12:37:10+00:00,"""exit cb"" when shops not allowed to open yet they wanna host an indoor NDP. We don't care about NDP, hardly anyone even watches. We more worried for our family and our livelihoods...",2020-05-20 08:17:23+00:00,32
83,"At a press conference on May 19, the Multi-Ministry Taskforce has announced that some restrictions will be eased as the circuit breaker comes to an end, and this will be done in 3 phases. (And no, you still can't meet your bf/gf or friends 😭)",2020-05-19 12:37:10+00:00,Depression has entered the chat:,2020-05-20 09:43:47+00:00,5
87,"At a press conference on May 19, the Multi-Ministry Taskforce has announced that some restrictions will be eased as the circuit breaker comes to an end, and this will be done in 3 phases. (And no, you still can't meet your bf/gf or friends 😭)",2020-05-19 12:37:10+00:00,People and their gym.. Nothing else to do is it.,2020-05-20 13:53:33+00:00,10
93,"At a press conference on May 19, the Multi-Ministry Taskforce has announced that some restrictions will be eased as the circuit breaker comes to an end, and this will be done in 3 phases. (And no, you still can't meet your bf/gf or friends 😭)",2020-05-19 12:37:10+00:00,Can my uni fees be paid then coz like ya know... No more income and oso ppl are becoming more mentally unstable coz like ya know... No more friends and friends drifting apart even more. Help,2020-05-26 08:54:53+00:00,36
94,"""Grandparents and parents, please stay at home. Don't go visiting your children, because we do want to keep you safe at home."" .
.
After the CB ends on Jun. 1, up to 2 people from each household will be able to visit parents or grandparents staying elsewhere once a day, according to Health Minister Gan Kim Yong. However, seniors are advised not to leave their homes to visit family members.

He added that for seniors who have no children, exceptions will be made on appeal basis where their siblings or nieces and nephews can visit them.",2020-05-19 12:24:18+00:00,just watch as some selfish ignorant people abuse and exploit this change to go out and have fun lol,2020-05-19 12:47:11+00:00,19
97,"""Grandparents and parents, please stay at home. Don't go visiting your children, because we do want to keep you safe at home."" .
.
After the CB ends on Jun. 1, up to 2 people from each household will be able to visit parents or grandparents staying elsewhere once a day, according to Health Minister Gan Kim Yong. However, seniors are advised not to leave their homes to visit family members.

He added that for seniors who have no children, exceptions will be made on appeal basis where their siblings or nieces and nephews can visit them.",2020-05-19 12:24:18+00:00,How Old may I know? 60+? Is it old,2020-05-19 16:02:35+00:00,8
98,"""Grandparents and parents, please stay at home. Don't go visiting your children, because we do want to keep you safe at home."" .
.
After the CB ends on Jun. 1, up to 2 people from each household will be able to visit parents or grandparents staying elsewhere once a day, according to Health Minister Gan Kim Yong. However, seniors are advised not to leave their homes to visit family members.

He added that for seniors who have no children, exceptions will be made on appeal basis where their siblings or nieces and nephews can visit them.",2020-05-19 12:24:18+00:00,"Maybe if my parents die, then 10 people can visit them?Or maybe if the funeral conduct WAKE, then more than 10 people can visit them using RITUAL as a reason???",2020-05-20 01:39:21+00:00,29
99,"""Grandparents and parents, please stay at home. Don't go visiting your children, because we do want to keep you safe at home."" .
.
After the CB ends on Jun. 1, up to 2 people from each household will be able to visit parents or grandparents staying elsewhere once a day, according to Health Minister Gan Kim Yong. However, seniors are advised not to leave their homes to visit family members.

He added that for seniors who have no children, exceptions will be made on appeal basis where their siblings or nieces and nephews can visit them.",2020-05-19 12:24:18+00:00,Ridiculous to set 2 pax at any one visit! C'mon my 16-month old granddaughter is not going to sit still throughout the journey and my son needs to focus on driving. Duh... 🤦🏻‍♀️🙄,2020-05-20 02:10:47+00:00,30
101,"""Grandparents and parents, please stay at home. Don't go visiting your children, because we do want to keep you safe at home."" .
.
After the CB ends on Jun. 1, up to 2 people from each household will be able to visit parents or grandparents staying elsewhere once a day, according to Health Minister Gan Kim Yong. However, seniors are advised not to leave their homes to visit family members.

He added that for seniors who have no children, exceptions will be made on appeal basis where their siblings or nieces and nephews can visit them.",2020-05-19 12:24:18+00:00,Alrdy see families going to ntuc. How are they going to check?,2020-05-20 05:35:07+00:00,12
102,"""Grandparents and parents, please stay at home. Don't go visiting your children, because we do want to keep you safe at home."" .
.
After the CB ends on Jun. 1, up to 2 people from each household will be able to visit parents or grandparents staying elsewhere once a day, according to Health Minister Gan Kim Yong. However, seniors are advised not to leave their homes to visit family members.

He added that for seniors who have no children, exceptions will be made on appeal basis where their siblings or nieces and nephews can visit them.",2020-05-19 12:24:18+00:00,"After CB, the government should not be using the criteria whether a biz is carrying out essential services to open in phase 1 or 2 or 3. Rather the criteria used by the government should be whether the company has put in place sufficient safe social distancing measures before it qualifies to be open for business. Shops have been closed for more than 2 months already. Rental and salaries still need to be paid. If shops are not allowed to open soon, all of us will be out of business. It is not fair to specify what kind of business can be open in the various phases. Please reconsider. Our livelihood is at stake",2020-05-21 13:56:14+00:00,110
104,"""Grandparents and parents, please stay at home. Don't go visiting your children, because we do want to keep you safe at home."" .
.
After the CB ends on Jun. 1, up to 2 people from each household will be able to visit parents or grandparents staying elsewhere once a day, according to Health Minister Gan Kim Yong. However, seniors are advised not to leave their homes to visit family members.

He added that for seniors who have no children, exceptions will be made on appeal basis where their siblings or nieces and nephews can visit them.",2020-05-19 12:24:18+00:00,"Only 1 to 2 ppl can visit family, but its ok for NDP to hv 80 to 100 staff👌🏻",2020-05-22 02:59:33+00:00,15
105,"""Grandparents and parents, please stay at home. Don't go visiting your children, because we do want to keep you safe at home."" .
.
After the CB ends on Jun. 1, up to 2 people from each household will be able to visit parents or grandparents staying elsewhere once a day, according to Health Minister Gan Kim Yong. However, seniors are advised not to leave their homes to visit family members.

He added that for seniors who have no children, exceptions will be made on appeal basis where their siblings or nieces and nephews can visit them.",2020-05-19 12:24:18+00:00,Is wearing mask in public places still enforce after CB is lifted?,2020-05-23 02:22:04+00:00,12
106,"Health Minister Gan Kim Yong said earlier today (May 15) at a press conference that the Multi Ministry Taskforce is ""making preparations to ease some of the circuit breaker restrictions"" and that most of the community cases appear to be related to ""work or households"". In order to control the transmissions between households and workplaces, telecommuting will still be here to stay.

Looks like you won't be going back to the office anytime soon.",2020-05-15 12:40:44+00:00,Must well don't go sec 3 lah,2020-05-16 04:43:20+00:00,5
107,"Health Minister Gan Kim Yong said earlier today (May 15) at a press conference that the Multi Ministry Taskforce is ""making preparations to ease some of the circuit breaker restrictions"" and that most of the community cases appear to be related to ""work or households"". In order to control the transmissions between households and workplaces, telecommuting will still be here to stay.

Looks like you won't be going back to the office anytime soon.",2020-05-15 12:40:44+00:00,@hidayahbeeve @latifahrbnyyh @jasiyafais so if they call us back we know they aint care about us 🤡,2020-05-16 05:44:34+00:00,13
108,"Health Minister Gan Kim Yong said earlier today (May 15) at a press conference that the Multi Ministry Taskforce is ""making preparations to ease some of the circuit breaker restrictions"" and that most of the community cases appear to be related to ""work or households"". In order to control the transmissions between households and workplaces, telecommuting will still be here to stay.

Looks like you won't be going back to the office anytime soon.",2020-05-15 12:40:44+00:00,President come and see in Singapore,2020-05-16 06:56:00+00:00,6
110,"Health Minister Gan Kim Yong said earlier today (May 15) at a press conference that the Multi Ministry Taskforce is ""making preparations to ease some of the circuit breaker restrictions"" and that most of the community cases appear to be related to ""work or households"". In order to control the transmissions between households and workplaces, telecommuting will still be here to stay.

Looks like you won't be going back to the office anytime soon.",2020-05-15 12:40:44+00:00,This statement is disconnected with the ground where most people live in small flats that are not conducive to work in. Not everyone has extra rooms they can convert into an office and the resources to build a decent work environment at home.,2020-05-16 09:54:44+00:00,43
114,"Health Minister Gan Kim Yong said earlier today (May 15) at a press conference that the Multi Ministry Taskforce is ""making preparations to ease some of the circuit breaker restrictions"" and that most of the community cases appear to be related to ""work or households"". In order to control the transmissions between households and workplaces, telecommuting will still be here to stay.

Looks like you won't be going back to the office anytime soon.",2020-05-15 12:40:44+00:00,can play mj or not impt,2020-05-16 17:46:07+00:00,6
