,Post Description,Post Datetime,Comments,Comment Datetime,num_words
370,"Workers and students head back to schools and offices as Singapore's Covid-19 circuit breaker eases.ƒœ
Did you go back to your school or workplace today? ƒœ
????: Gin Tay, Chong Jun Liang, Gavin Foo ƒœ
#Covid19 #coronavirus #circuitbreaker #backtoschool #StraitsTimes ƒœ
ƒœ",2020-06-02 02:42:25+00:00,How not to spread Covid again? Goes back to Square One!,2020-06-03 09:30:26+00:00,11
371,"Workers and students head back to schools and offices as Singapore's Covid-19 circuit breaker eases.ƒœ
Did you go back to your school or workplace today? ƒœ
????: Gin Tay, Chong Jun Liang, Gavin Foo ƒœ
#Covid19 #coronavirus #circuitbreaker #backtoschool #StraitsTimes ƒœ
ƒœ",2020-06-02 02:42:25+00:00,Get ready for more corona because its gonna get crowded,2020-06-03 11:38:14+00:00,10
372,"Workers and students head back to schools and offices as Singapore's Covid-19 circuit breaker eases.ƒœ
Did you go back to your school or workplace today? ƒœ
????: Gin Tay, Chong Jun Liang, Gavin Foo ƒœ
#Covid19 #coronavirus #circuitbreaker #backtoschool #StraitsTimes ƒœ
ƒœ",2020-06-02 02:42:25+00:00,Now not only must we deal with COVID-19 but Dengue too ??????¯ƒ?ƒ??‹? be careful people,2020-06-05 02:20:20+00:00,14
373,"Workers and students head back to schools and offices as Singapore's Covid-19 circuit breaker eases.ƒœ
Did you go back to your school or workplace today? ƒœ
????: Gin Tay, Chong Jun Liang, Gavin Foo ƒœ
#Covid19 #coronavirus #circuitbreaker #backtoschool #StraitsTimes ƒœ
ƒœ",2020-06-02 02:42:25+00:00,??????¯ƒ?ƒ??‹?Oh 2nd wave will hit soon.. Wait and see...,2020-06-02 02:56:41+00:00,8
374,"Workers and students head back to schools and offices as Singapore's Covid-19 circuit breaker eases.ƒœ
Did you go back to your school or workplace today? ƒœ
????: Gin Tay, Chong Jun Liang, Gavin Foo ƒœ
#Covid19 #coronavirus #circuitbreaker #backtoschool #StraitsTimes ƒœ
ƒœ",2020-06-02 02:42:25+00:00,"The worst thing is that social distancing is gone , sure 3rd wave will spike ,more local new cases coming",2020-06-02 02:57:25+00:00,18
375,"Workers and students head back to schools and offices as Singapore's Covid-19 circuit breaker eases.ƒœ
Did you go back to your school or workplace today? ƒœ
????: Gin Tay, Chong Jun Liang, Gavin Foo ƒœ
#Covid19 #coronavirus #circuitbreaker #backtoschool #StraitsTimes ƒœ
ƒœ",2020-06-02 02:42:25+00:00,Hey there @straits_times donƒ??t mind me asking I tough only those on the list of businesses which can operate today would be able to operate donƒ??t mind me asking : I tough only uniform shop can operate : but donƒ??t mind me asking retail selling clothes isnƒ??t supposed to operate,2020-06-02 03:02:45+00:00,47
377,"Workers and students head back to schools and offices as Singapore's Covid-19 circuit breaker eases.ƒœ
Did you go back to your school or workplace today? ƒœ
????: Gin Tay, Chong Jun Liang, Gavin Foo ƒœ
#Covid19 #coronavirus #circuitbreaker #backtoschool #StraitsTimes ƒœ
ƒœ",2020-06-02 02:42:25+00:00,I'm sure a third wave will come,2020-06-02 03:46:59+00:00,6
378,"Workers and students head back to schools and offices as Singapore's Covid-19 circuit breaker eases.ƒœ
Did you go back to your school or workplace today? ƒœ
????: Gin Tay, Chong Jun Liang, Gavin Foo ƒœ
#Covid19 #coronavirus #circuitbreaker #backtoschool #StraitsTimes ƒœ
ƒœ",2020-06-02 02:42:25+00:00,Stay safe everyone's specially those kids whom travel alone to school n back hm,2020-06-02 03:50:27+00:00,13
384,"Workers and students head back to schools and offices as Singapore's Covid-19 circuit breaker eases.ƒœ
Did you go back to your school or workplace today? ƒœ
????: Gin Tay, Chong Jun Liang, Gavin Foo ƒœ
#Covid19 #coronavirus #circuitbreaker #backtoschool #StraitsTimes ƒœ
ƒœ",2020-06-02 02:42:25+00:00,No social distancing in trains buses and in school?,2020-06-02 05:05:24+00:00,9
385,"Workers and students head back to schools and offices as Singapore's Covid-19 circuit breaker eases.ƒœ
Did you go back to your school or workplace today? ƒœ
????: Gin Tay, Chong Jun Liang, Gavin Foo ƒœ
#Covid19 #coronavirus #circuitbreaker #backtoschool #StraitsTimes ƒœ
ƒœ",2020-06-02 02:42:25+00:00,Ah yes first day train congestion not bad,2020-06-02 02:44:52+00:00,8
386,"Workers and students head back to schools and offices as Singapore's Covid-19 circuit breaker eases.ƒœ
Did you go back to your school or workplace today? ƒœ
????: Gin Tay, Chong Jun Liang, Gavin Foo ƒœ
#Covid19 #coronavirus #circuitbreaker #backtoschool #StraitsTimes ƒœ
ƒœ",2020-06-02 02:42:25+00:00,More and more people taking public transport 3rd wave coming,2020-06-02 02:44:56+00:00,9
387,"Workers and students head back to schools and offices as Singapore's Covid-19 circuit breaker eases.ƒœ
Did you go back to your school or workplace today? ƒœ
????: Gin Tay, Chong Jun Liang, Gavin Foo ƒœ
#Covid19 #coronavirus #circuitbreaker #backtoschool #StraitsTimes ƒœ
ƒœ",2020-06-02 02:42:25+00:00,"Slowly, but surely, life will slowly resume. ???",2020-06-02 02:48:11+00:00,7
388,"Workers and students head back to schools and offices as Singapore's Covid-19 circuit breaker eases.ƒœ
Did you go back to your school or workplace today? ƒœ
????: Gin Tay, Chong Jun Liang, Gavin Foo ƒœ
#Covid19 #coronavirus #circuitbreaker #backtoschool #StraitsTimes ƒœ
ƒœ",2020-06-02 02:42:25+00:00,What happened to social distancing lol,2020-06-02 02:52:26+00:00,6
390,Residents of Pulau Ubin have been particularly hard-hit by the circuit breaker measures. Here's how the villagers on the island have been faring: https://str.sg/JdRv,2020-06-01 05:55:49+00:00,The n park treat them nice first later they say they need the land to build commercial building,2020-06-01 07:43:45+00:00,18
391,Residents of Pulau Ubin have been particularly hard-hit by the circuit breaker measures. Here's how the villagers on the island have been faring: https://str.sg/JdRv,2020-06-01 05:55:49+00:00,Thanks to the Npark Team???¦,2020-06-02 01:04:23+00:00,5
392,Residents of Pulau Ubin have been particularly hard-hit by the circuit breaker measures. Here's how the villagers on the island have been faring: https://str.sg/JdRv,2020-06-01 05:55:49+00:00,The Nparks staff are doing beyond their duties! Great people! ?????¯,2020-06-02 02:27:03+00:00,10
393,Residents of Pulau Ubin have been particularly hard-hit by the circuit breaker measures. Here's how the villagers on the island have been faring: https://str.sg/JdRv,2020-06-01 05:55:49+00:00,Are we allow to go Pulau Ubin now?,2020-06-02 03:54:54+00:00,8
397,Residents of Pulau Ubin have been particularly hard-hit by the circuit breaker measures. Here's how the villagers on the island have been faring: https://str.sg/JdRv,2020-06-01 05:55:49+00:00,Anyone cycling in the island MUST VERY careful,2020-06-03 04:14:05+00:00,8
398,Residents of Pulau Ubin have been particularly hard-hit by the circuit breaker measures. Here's how the villagers on the island have been faring: https://str.sg/JdRv,2020-06-01 05:55:49+00:00,Are we able to visit Pulau Ubin in Phase 2?,2020-06-19 19:25:09+00:00,9
402,"From bubble tea to visiting your significant other, here are frequently asked questions about what you can do when Singapore's circuit breaker is lifted from June 2.
Link in bio @straits_times
????: Gavin Foo
#coronavirus #covid19 #StraitsTimes #SGUnited #StayHome #circuitbreaker",2020-05-27 08:26:00+00:00,You can buy official band merch from @gigmerch ??????¯,2020-05-27 08:44:43+00:00,7
403,"From bubble tea to visiting your significant other, here are frequently asked questions about what you can do when Singapore's circuit breaker is lifted from June 2.
Link in bio @straits_times
????: Gavin Foo
#coronavirus #covid19 #StraitsTimes #SGUnited #StayHome #circuitbreaker",2020-05-27 08:26:00+00:00,So can choose to wear either face sheild or mask rite,2020-05-27 09:15:07+00:00,11
405,"From bubble tea to visiting your significant other, here are frequently asked questions about what you can do when Singapore's circuit breaker is lifted from June 2.
Link in bio @straits_times
????: Gavin Foo
#coronavirus #covid19 #StraitsTimes #SGUnited #StayHome #circuitbreaker",2020-05-27 08:26:00+00:00,@jeremyy_ng a scam is what it is,2020-05-27 09:33:04+00:00,6
406,"From bubble tea to visiting your significant other, here are frequently asked questions about what you can do when Singapore's circuit breaker is lifted from June 2.
Link in bio @straits_times
????: Gavin Foo
#coronavirus #covid19 #StraitsTimes #SGUnited #StayHome #circuitbreaker",2020-05-27 08:26:00+00:00,Basically it probably won't be the same anyway,2020-05-27 09:48:36+00:00,7
407,"From bubble tea to visiting your significant other, here are frequently asked questions about what you can do when Singapore's circuit breaker is lifted from June 2.
Link in bio @straits_times
????: Gavin Foo
#coronavirus #covid19 #StraitsTimes #SGUnited #StayHome #circuitbreaker",2020-05-27 08:26:00+00:00,"basically, you can just go and f**k yourself during Phase 1 of the post-Covid-19 circuit breaker period.",2020-05-27 10:22:44+00:00,16
408,"From bubble tea to visiting your significant other, here are frequently asked questions about what you can do when Singapore's circuit breaker is lifted from June 2.
Link in bio @straits_times
????: Gavin Foo
#coronavirus #covid19 #StraitsTimes #SGUnited #StayHome #circuitbreaker",2020-05-27 08:26:00+00:00,How many phases in all? What is the timeline for each phases?,2020-05-27 10:40:58+00:00,12
410,"From bubble tea to visiting your significant other, here are frequently asked questions about what you can do when Singapore's circuit breaker is lifted from June 2.
Link in bio @straits_times
????: Gavin Foo
#coronavirus #covid19 #StraitsTimes #SGUnited #StayHome #circuitbreaker",2020-05-27 08:26:00+00:00,2nd wave said see you soon,2020-05-27 11:28:59+00:00,5
412,"From bubble tea to visiting your significant other, here are frequently asked questions about what you can do when Singapore's circuit breaker is lifted from June 2.
Link in bio @straits_times
????: Gavin Foo
#coronavirus #covid19 #StraitsTimes #SGUnited #StayHome #circuitbreaker",2020-05-27 08:26:00+00:00,"Either we have hbl and no school or we have sch and no HBL , why need alternate weeks lmao",2020-05-27 14:12:39+00:00,19
415,"From bubble tea to visiting your significant other, here are frequently asked questions about what you can do when Singapore's circuit breaker is lifted from June 2.
Link in bio @straits_times
????: Gavin Foo
#coronavirus #covid19 #StraitsTimes #SGUnited #StayHome #circuitbreaker",2020-05-27 08:26:00+00:00,Is jb border can open? If can i want balek kmpg haha,2020-05-28 14:13:54+00:00,12
416,"From bubble tea to visiting your significant other, here are frequently asked questions about what you can do when Singapore's circuit breaker is lifted from June 2.
Link in bio @straits_times
????: Gavin Foo
#coronavirus #covid19 #StraitsTimes #SGUnited #StayHome #circuitbreaker",2020-05-27 08:26:00+00:00,Stay sanitized and stay safe with @joonacare.sg,2020-05-28 15:42:50+00:00,6
417,"From bubble tea to visiting your significant other, here are frequently asked questions about what you can do when Singapore's circuit breaker is lifted from June 2.
Link in bio @straits_times
????: Gavin Foo
#coronavirus #covid19 #StraitsTimes #SGUnited #StayHome #circuitbreaker",2020-05-27 08:26:00+00:00,When can we to meet friends,2020-05-29 11:08:20+00:00,6
420,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,All the recruits face looks “Sianz” 😁,2020-05-26 13:47:41+00:00,6
422,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,"One thing for sure, has chamber exercise going to be a Breeze for them🤪",2020-05-26 13:54:33+00:00,14
423,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,@ramenhairdo @djseptemberfest good luck recruit Lin and recruit Ng,2020-05-26 13:57:42+00:00,7
424,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,Wow i just ORD sia & looking at this kinda..hmmm nevermind haha,2020-05-26 15:03:33+00:00,12
426,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,Can feel the sianness thru the photos,2020-05-26 15:43:54+00:00,7
427,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,@tayzixian how do they train with mask on?,2020-05-26 15:54:37+00:00,7
430,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,Where got time ROD lo🙌,2020-05-27 00:48:30+00:00,5
431,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,"Still a W, rest 2 month only to pop 2-4weeks later",2020-05-27 01:18:58+00:00,10
432,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,So cap on or off?,2020-05-27 03:08:46+00:00,5
433,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,What is all this? Oh ya ORD OH,2020-05-27 03:52:07+00:00,8
436,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,Do they get new issue of camouflage mask?,2020-05-27 11:37:51+00:00,8
437,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,@kailiang505 you rather do this or report back to office. Lol,2020-05-27 12:51:57+00:00,10
438,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,press F for our NSmen,2020-05-27 15:47:07+00:00,5
441,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,"Today’s soldiers are a pampered bunch. Trolley duffel bags, air-conditioned coaches for transportation, catered meals, etc. I wonder if their domestic helpers help them to make their beds, polish their boots and clean their rifles. Training to be men? Hmmm 🤔",2020-05-28 02:26:42+00:00,40
443,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,Confirm got bmtc cluster de,2020-05-26 11:06:08+00:00,5
446,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,most of the recruit probably report sick for 5 day mc lol,2020-05-26 11:59:13+00:00,11
447,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,they look damn sad bro,2020-05-26 12:03:11+00:00,5
449,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,Well done soldiers boys! Soon u will be real men!,2020-05-26 12:14:53+00:00,10
451,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,What does “graduate 2 to 4 weeks later than scheduled” mean? Does it mean their pop dates were already announced and then changed?,2020-05-26 12:17:10+00:00,21
453,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,@ywb_billy ur men are back in action 👀,2020-05-26 12:27:29+00:00,6
454,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,What kind of BMT will the recruits do with their mask on they can't possibly do running or marching with their mask on,2020-05-26 10:27:30+00:00,22
457,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,*Whispers in Owadio* Tbh BMT has to be the most memorable experience during my NSF life no doubt.,2020-05-26 10:29:21+00:00,18
459,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,4 more cycles to MR LO!!!,2020-05-26 10:37:55+00:00,5
461,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,wow @marcussss____ featured in 8th pic SIOL,2020-05-26 10:40:01+00:00,5
462,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,Pic 3: When you are dead on the inside,2020-05-26 10:47:47+00:00,8
468,"It's back to BMT for these recruits.
About 1,500 out of 6,300 recruits reported back for duty at the Singapore Armed Forces (SAF) Ferry Terminal following a 2-month training suspension.
Recruits who were affected by the 7-week suspension will graduate 2 to 4 weeks later than scheduled, said the SAF.
Link in bio @straits_times
????: Kevin Lim
#singaporeanson #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-26 10:21:07+00:00,@marine_teng  I SEE ALL THE SMELLY FACES,2020-05-26 10:26:01+00:00,6
470,"Class will be in session on June 2. But not everyone will need to be in their campus then.
Here's how classes will look like when Singapore's circuit breaker ends. 
More details in the link in bio @straits_times
#backtoschool #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-19 13:49:31+00:00,What about those in tertiary level?,2020-05-19 14:21:20+00:00,6
473,"Class will be in session on June 2. But not everyone will need to be in their campus then.
Here's how classes will look like when Singapore's circuit breaker ends. 
More details in the link in bio @straits_times
#backtoschool #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-19 13:49:31+00:00,So like... Is there school on 16 June,2020-05-19 15:29:32+00:00,7
476,"Class will be in session on June 2. But not everyone will need to be in their campus then.
Here's how classes will look like when Singapore's circuit breaker ends. 
More details in the link in bio @straits_times
#backtoschool #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-19 13:49:31+00:00,i miss all of my friends and family ????????,2020-05-19 16:12:00+00:00,8
477,"Class will be in session on June 2. But not everyone will need to be in their campus then.
Here's how classes will look like when Singapore's circuit breaker ends. 
More details in the link in bio @straits_times
#backtoschool #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-19 13:49:31+00:00,How about those in tertiary level,2020-05-19 16:56:08+00:00,6
481,"Class will be in session on June 2. But not everyone will need to be in their campus then.
Here's how classes will look like when Singapore's circuit breaker ends. 
More details in the link in bio @straits_times
#backtoschool #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-19 13:49:31+00:00,I hope the numbers stay down once they resume  so they donƒ??t go back to lockdown and cause more disruption.,2020-05-19 20:44:10+00:00,20
482,"Class will be in session on June 2. But not everyone will need to be in their campus then.
Here's how classes will look like when Singapore's circuit breaker ends. 
More details in the link in bio @straits_times
#backtoschool #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-19 13:49:31+00:00,"The critical behaviour which needs to be emphasised is respect for each person's well-being through hygiene, regardless. What irks me is the lack of public posters reminding and informing people of appropriate social behaviour. That should be ramped up.",2020-05-19 22:29:37+00:00,37
483,"Class will be in session on June 2. But not everyone will need to be in their campus then.
Here's how classes will look like when Singapore's circuit breaker ends. 
More details in the link in bio @straits_times
#backtoschool #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-19 13:49:31+00:00,"Condo facilities? Tennis, basketball courts? Can they be used by same family if social distancing practiced?",2020-05-19 22:35:49+00:00,16
484,"Class will be in session on June 2. But not everyone will need to be in their campus then.
Here's how classes will look like when Singapore's circuit breaker ends. 
More details in the link in bio @straits_times
#backtoschool #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-19 13:49:31+00:00,But i dowan go back,2020-05-20 03:54:03+00:00,5
489,"Class will be in session on June 2. But not everyone will need to be in their campus then.
Here's how classes will look like when Singapore's circuit breaker ends. 
More details in the link in bio @straits_times
#backtoschool #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-19 13:49:31+00:00,So need to be apart in a chair for eveyone?,2020-05-27 07:10:18+00:00,10
490,"Class will be in session on June 2. But not everyone will need to be in their campus then.
Here's how classes will look like when Singapore's circuit breaker ends. 
More details in the link in bio @straits_times
#backtoschool #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-19 13:49:31+00:00,???›the home school is so tiring . I am glad the school is back,2020-05-27 07:11:14+00:00,13
492,"Class will be in session on June 2. But not everyone will need to be in their campus then.
Here's how classes will look like when Singapore's circuit breaker ends. 
More details in the link in bio @straits_times
#backtoschool #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-19 13:49:31+00:00,@straits_times will there be Physical education?,2020-05-19 13:56:00+00:00,5
493,"Class will be in session on June 2. But not everyone will need to be in their campus then.
Here's how classes will look like when Singapore's circuit breaker ends. 
More details in the link in bio @straits_times
#backtoschool #coronavirus #covid19 #StraitsTimes #SGUnited #circuitbreaker",2020-05-19 13:49:31+00:00,Need wear mask still when go to school? ://,2020-05-19 13:57:09+00:00,8
494,"Back to school ????.
Daily classes on school premises will be held only for the graduating cohorts of students in Primary 6, Secondary 4 and 5. Students will wear masks or face shields while attending their lessons.
All other students will alternate weekly between home-based learning and classes in school.
For more on the other adjustments planned for schools and pre-schools, hit the link in bio @straits_times
????: Gavin Foo
#backtoschool #coronavirus #covid19 #StraitsTimes #SGUnited #StayHome #circuitbreaker",2020-05-19 12:18:06+00:00,"Oh yeah, btw no cca my fellow homies and gals",2020-05-19 16:13:14+00:00,10
