,Post Description,Post Datetime,Comments,Comment Datetime,num_words
39,"Got my second dose of the COVID-19 vaccine at Singapore General Hospital (@sghseen) this morning. With that I have completed the full vaccination regimen.
⠀⠀⠀⠀⠀⠀⠀
Just like my first jab, it was quick and painless. The doctors watched me for 30 minutes afterwards, just in case. Happy to share that I feel fine.
⠀⠀⠀⠀⠀⠀⠀
We are ramping up the vaccine programme and opening more vaccination centres. Do go for your vaccination when your turn comes. It will protect not only yourself, but also your family, friends and everyone you come in contact with. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",2021-01-29 01:38:47+00:00,"Just got my second dose of COVID-19 vaccine today too, 5min ago.",2021-01-29 02:30:13+00:00,11
40,"Got my second dose of the COVID-19 vaccine at Singapore General Hospital (@sghseen) this morning. With that I have completed the full vaccination regimen.
⠀⠀⠀⠀⠀⠀⠀
Just like my first jab, it was quick and painless. The doctors watched me for 30 minutes afterwards, just in case. Happy to share that I feel fine.
⠀⠀⠀⠀⠀⠀⠀
We are ramping up the vaccine programme and opening more vaccination centres. Do go for your vaccination when your turn comes. It will protect not only yourself, but also your family, friends and everyone you come in contact with. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",2021-01-29 01:38:47+00:00,"Takecare and sehat selalu, Mr Lee 👍🏼👍🏼👍🏼👍🏼👍🏼",2021-01-29 01:46:26+00:00,6
42,"Got my second dose of the COVID-19 vaccine at Singapore General Hospital (@sghseen) this morning. With that I have completed the full vaccination regimen.
⠀⠀⠀⠀⠀⠀⠀
Just like my first jab, it was quick and painless. The doctors watched me for 30 minutes afterwards, just in case. Happy to share that I feel fine.
⠀⠀⠀⠀⠀⠀⠀
We are ramping up the vaccine programme and opening more vaccination centres. Do go for your vaccination when your turn comes. It will protect not only yourself, but also your family, friends and everyone you come in contact with. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",2021-01-29 01:38:47+00:00,Wow that’s good! Take care n hope all are safe now!,2021-01-29 02:45:14+00:00,12
43,"Got my second dose of the COVID-19 vaccine at Singapore General Hospital (@sghseen) this morning. With that I have completed the full vaccination regimen.
⠀⠀⠀⠀⠀⠀⠀
Just like my first jab, it was quick and painless. The doctors watched me for 30 minutes afterwards, just in case. Happy to share that I feel fine.
⠀⠀⠀⠀⠀⠀⠀
We are ramping up the vaccine programme and opening more vaccination centres. Do go for your vaccination when your turn comes. It will protect not only yourself, but also your family, friends and everyone you come in contact with. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",2021-01-29 01:38:47+00:00,"Well done PM Lee, stay healthy and safe always👏👏👏",2021-01-29 02:54:13+00:00,9
48,"Our COVID-19 vaccination programme is underway.
⠀⠀⠀⠀⠀⠀⠀
I’ve already had my jab, and am due for my second dose soon. Some Ministers have also been vaccinated, to show confidence in the vaccine.
⠀⠀⠀⠀⠀⠀⠀
When your turn comes, I strongly encourage you to take it up too. Especially seniors like myself, for whom COVID-19 can be a serious and dangerous illness. Vaccination will not only protect yourself from COVID-19, but also help keep your loved ones safe. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",2021-01-27 07:35:55+00:00,I am always cofident and assertive in SG Govt. very swift and very efficient and anticipative...,2021-01-27 08:33:00+00:00,16
49,"Our COVID-19 vaccination programme is underway.
⠀⠀⠀⠀⠀⠀⠀
I’ve already had my jab, and am due for my second dose soon. Some Ministers have also been vaccinated, to show confidence in the vaccine.
⠀⠀⠀⠀⠀⠀⠀
When your turn comes, I strongly encourage you to take it up too. Especially seniors like myself, for whom COVID-19 can be a serious and dangerous illness. Vaccination will not only protect yourself from COVID-19, but also help keep your loved ones safe. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",2021-01-27 07:35:55+00:00,"Vaccines are for 16yrs old and above as announced previously.  A lots of countries are purchasing to get their vaccines done on their people but understand delivery may be disrupted due to high demands for vaccines. Don't delay when u receive notification to go for jab. Stay united, stay safe and stay protected.💪🙏",2021-01-27 09:51:42+00:00,51
50,"Our COVID-19 vaccination programme is underway.
⠀⠀⠀⠀⠀⠀⠀
I’ve already had my jab, and am due for my second dose soon. Some Ministers have also been vaccinated, to show confidence in the vaccine.
⠀⠀⠀⠀⠀⠀⠀
When your turn comes, I strongly encourage you to take it up too. Especially seniors like myself, for whom COVID-19 can be a serious and dangerous illness. Vaccination will not only protect yourself from COVID-19, but also help keep your loved ones safe. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",2021-01-27 07:35:55+00:00,"💕💗💝💖🌸🌺💮 dear sir, u r a greatest world leaders.全心全意照顾人民🤗 国民要团结一致👍nice in pink color.",2021-01-27 09:40:19+00:00,12
51,"Our COVID-19 vaccination programme is underway.
⠀⠀⠀⠀⠀⠀⠀
I’ve already had my jab, and am due for my second dose soon. Some Ministers have also been vaccinated, to show confidence in the vaccine.
⠀⠀⠀⠀⠀⠀⠀
When your turn comes, I strongly encourage you to take it up too. Especially seniors like myself, for whom COVID-19 can be a serious and dangerous illness. Vaccination will not only protect yourself from COVID-19, but also help keep your loved ones safe. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",2021-01-27 07:35:55+00:00,"Thank you! I am waiting for mine, and also encouraging everyone to have it too.",2021-01-27 09:17:19+00:00,15
52,"Our COVID-19 vaccination programme is underway.
⠀⠀⠀⠀⠀⠀⠀
I’ve already had my jab, and am due for my second dose soon. Some Ministers have also been vaccinated, to show confidence in the vaccine.
⠀⠀⠀⠀⠀⠀⠀
When your turn comes, I strongly encourage you to take it up too. Especially seniors like myself, for whom COVID-19 can be a serious and dangerous illness. Vaccination will not only protect yourself from COVID-19, but also help keep your loved ones safe. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",2021-01-27 07:35:55+00:00,Yes PM Lee! Hope that the entire population is vaccinated!,2021-01-27 07:38:18+00:00,10
53,"Our COVID-19 vaccination programme is underway.
⠀⠀⠀⠀⠀⠀⠀
I’ve already had my jab, and am due for my second dose soon. Some Ministers have also been vaccinated, to show confidence in the vaccine.
⠀⠀⠀⠀⠀⠀⠀
When your turn comes, I strongly encourage you to take it up too. Especially seniors like myself, for whom COVID-19 can be a serious and dangerous illness. Vaccination will not only protect yourself from COVID-19, but also help keep your loved ones safe. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",2021-01-27 07:35:55+00:00,Thank you for vaccinating us 👏my question is do children under 5 years also need to take this ?,2021-01-27 07:49:37+00:00,17
54,"Our COVID-19 vaccination programme is underway.
⠀⠀⠀⠀⠀⠀⠀
I’ve already had my jab, and am due for my second dose soon. Some Ministers have also been vaccinated, to show confidence in the vaccine.
⠀⠀⠀⠀⠀⠀⠀
When your turn comes, I strongly encourage you to take it up too. Especially seniors like myself, for whom COVID-19 can be a serious and dangerous illness. Vaccination will not only protect yourself from COVID-19, but also help keep your loved ones safe. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",2021-01-27 07:35:55+00:00,Do kids have to take it,2021-01-27 07:39:39+00:00,6
55,"Our COVID-19 vaccination programme is underway.
⠀⠀⠀⠀⠀⠀⠀
I’ve already had my jab, and am due for my second dose soon. Some Ministers have also been vaccinated, to show confidence in the vaccine.
⠀⠀⠀⠀⠀⠀⠀
When your turn comes, I strongly encourage you to take it up too. Especially seniors like myself, for whom COVID-19 can be a serious and dangerous illness. Vaccination will not only protect yourself from COVID-19, but also help keep your loved ones safe. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",2021-01-27 07:35:55+00:00,Thank you PM. Waiting patiently for my turn,2021-01-27 09:11:38+00:00,8
57,"Our COVID-19 vaccination programme is underway.
⠀⠀⠀⠀⠀⠀⠀
I’ve already had my jab, and am due for my second dose soon. Some Ministers have also been vaccinated, to show confidence in the vaccine.
⠀⠀⠀⠀⠀⠀⠀
When your turn comes, I strongly encourage you to take it up too. Especially seniors like myself, for whom COVID-19 can be a serious and dangerous illness. Vaccination will not only protect yourself from COVID-19, but also help keep your loved ones safe. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",2021-01-27 07:35:55+00:00,Thank you PM Lee and all healthcare workers👏🏻👏🏻👏🏻,2021-01-27 08:20:23+00:00,8
58,"Our COVID-19 vaccination programme is underway.
⠀⠀⠀⠀⠀⠀⠀
I’ve already had my jab, and am due for my second dose soon. Some Ministers have also been vaccinated, to show confidence in the vaccine.
⠀⠀⠀⠀⠀⠀⠀
When your turn comes, I strongly encourage you to take it up too. Especially seniors like myself, for whom COVID-19 can be a serious and dangerous illness. Vaccination will not only protect yourself from COVID-19, but also help keep your loved ones safe. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",2021-01-27 07:35:55+00:00,Great President for his nation ❤️❤️❤️,2021-01-27 08:15:52+00:00,5
60,"We began vaccinating seniors 70 and above in Ang Mo Kio and Tanjong Pagar today. These two estates have older residents than most other estates.
⠀⠀⠀⠀⠀⠀⠀
I dropped by Ang Mo Kio Polyclinic this morning to see how the pilot exercise was going. Pleased to see a good turn out today!
⠀⠀⠀⠀⠀⠀⠀
The vaccination programme will be rolled out to other estates from mid-February. If you have seniors at home who have received the letter, please help them make their appointment for their vaccination. I encourage everyone to get vaccinated as soon as you can. The more of us are protected, the sooner we can get back to a more normal life. – LHL
⠀⠀⠀⠀⠀⠀⠀
(MCI Photos by Fyrol)⠀⠀⠀⠀⠀⠀⠀",2021-01-27 05:12:47+00:00,"Go for it when offers.  The pandemic is raging with variants and will not disappear by itself.  Other than those who are pregnant or have extreme allergy, don't be afraid of the jab that are meant to protect u.",2021-01-27 07:31:35+00:00,38
63,"We began vaccinating seniors 70 and above in Ang Mo Kio and Tanjong Pagar today. These two estates have older residents than most other estates.
⠀⠀⠀⠀⠀⠀⠀
I dropped by Ang Mo Kio Polyclinic this morning to see how the pilot exercise was going. Pleased to see a good turn out today!
⠀⠀⠀⠀⠀⠀⠀
The vaccination programme will be rolled out to other estates from mid-February. If you have seniors at home who have received the letter, please help them make their appointment for their vaccination. I encourage everyone to get vaccinated as soon as you can. The more of us are protected, the sooner we can get back to a more normal life. – LHL
⠀⠀⠀⠀⠀⠀⠀
(MCI Photos by Fyrol)⠀⠀⠀⠀⠀⠀⠀",2021-01-27 05:12:47+00:00,"Thank you, Sir. You must also rest well.",2021-01-27 10:50:27+00:00,8
64,"We began vaccinating seniors 70 and above in Ang Mo Kio and Tanjong Pagar today. These two estates have older residents than most other estates.
⠀⠀⠀⠀⠀⠀⠀
I dropped by Ang Mo Kio Polyclinic this morning to see how the pilot exercise was going. Pleased to see a good turn out today!
⠀⠀⠀⠀⠀⠀⠀
The vaccination programme will be rolled out to other estates from mid-February. If you have seniors at home who have received the letter, please help them make their appointment for their vaccination. I encourage everyone to get vaccinated as soon as you can. The more of us are protected, the sooner we can get back to a more normal life. – LHL
⠀⠀⠀⠀⠀⠀⠀
(MCI Photos by Fyrol)⠀⠀⠀⠀⠀⠀⠀",2021-01-27 05:12:47+00:00,"Dear PM Lee, if and when we get vaccinated, can we get a group pic with you too? 😜",2021-01-27 07:25:21+00:00,18
67,"We began vaccinating seniors 70 and above in Ang Mo Kio and Tanjong Pagar today. These two estates have older residents than most other estates.
⠀⠀⠀⠀⠀⠀⠀
I dropped by Ang Mo Kio Polyclinic this morning to see how the pilot exercise was going. Pleased to see a good turn out today!
⠀⠀⠀⠀⠀⠀⠀
The vaccination programme will be rolled out to other estates from mid-February. If you have seniors at home who have received the letter, please help them make their appointment for their vaccination. I encourage everyone to get vaccinated as soon as you can. The more of us are protected, the sooner we can get back to a more normal life. – LHL
⠀⠀⠀⠀⠀⠀⠀
(MCI Photos by Fyrol)⠀⠀⠀⠀⠀⠀⠀",2021-01-27 05:12:47+00:00,I am eagerly awaiting my turn!,2021-01-27 06:00:25+00:00,6
73,"Was at Singapore General Hospital (@sghseen) this morning to take a look at the start of COVID-19 vaccinations for healthcare workers from public institutions today. I also got my first dose of the jab!

It was quite painless, with the tiny needle and the steady hands of Senior Staff Nurse Fatimah Mohd Shah. I was observed for 30 minutes after getting the vaccine but I am happy to report that I feel fine and have no side effects.

I am confident that the vaccine is safe and effective. We will have ample vaccines for everyone, so I hope Singaporeans and long-term residents will get vaccinated when your turn comes, and help keep everyone safer. – LHL

([1,2,4,5] MCI Photo by Fyrol; [3] Photo by me)",2021-01-08 06:00:15+00:00,Thank you for leading by example PM Lee! So grateful for your leadership! 🙆🏻‍♀️🙆🏻‍♀️,2021-01-10 02:20:44+00:00,13
74,"Was at Singapore General Hospital (@sghseen) this morning to take a look at the start of COVID-19 vaccinations for healthcare workers from public institutions today. I also got my first dose of the jab!

It was quite painless, with the tiny needle and the steady hands of Senior Staff Nurse Fatimah Mohd Shah. I was observed for 30 minutes after getting the vaccine but I am happy to report that I feel fine and have no side effects.

I am confident that the vaccine is safe and effective. We will have ample vaccines for everyone, so I hope Singaporeans and long-term residents will get vaccinated when your turn comes, and help keep everyone safer. – LHL

([1,2,4,5] MCI Photo by Fyrol; [3] Photo by me)",2021-01-08 06:00:15+00:00,Just curious why the nurse never wear hand gloves when handling this?,2021-01-10 15:49:48+00:00,12
76,"Was at Singapore General Hospital (@sghseen) this morning to take a look at the start of COVID-19 vaccinations for healthcare workers from public institutions today. I also got my first dose of the jab!

It was quite painless, with the tiny needle and the steady hands of Senior Staff Nurse Fatimah Mohd Shah. I was observed for 30 minutes after getting the vaccine but I am happy to report that I feel fine and have no side effects.

I am confident that the vaccine is safe and effective. We will have ample vaccines for everyone, so I hope Singaporeans and long-term residents will get vaccinated when your turn comes, and help keep everyone safer. – LHL

([1,2,4,5] MCI Photo by Fyrol; [3] Photo by me)",2021-01-08 06:00:15+00:00,❤️ PM please be healthy always ❤️ please dont get sick 🙏,2021-01-12 04:02:26+00:00,9
79,"Was at Singapore General Hospital (@sghseen) this morning to take a look at the start of COVID-19 vaccinations for healthcare workers from public institutions today. I also got my first dose of the jab!

It was quite painless, with the tiny needle and the steady hands of Senior Staff Nurse Fatimah Mohd Shah. I was observed for 30 minutes after getting the vaccine but I am happy to report that I feel fine and have no side effects.

I am confident that the vaccine is safe and effective. We will have ample vaccines for everyone, so I hope Singaporeans and long-term residents will get vaccinated when your turn comes, and help keep everyone safer. – LHL

([1,2,4,5] MCI Photo by Fyrol; [3] Photo by me)",2021-01-08 06:00:15+00:00,why the nurses no glove? SO UNPROFESSIONAL!!!,2021-01-13 23:44:35+00:00,7
80,"Was at Singapore General Hospital (@sghseen) this morning to take a look at the start of COVID-19 vaccinations for healthcare workers from public institutions today. I also got my first dose of the jab!

It was quite painless, with the tiny needle and the steady hands of Senior Staff Nurse Fatimah Mohd Shah. I was observed for 30 minutes after getting the vaccine but I am happy to report that I feel fine and have no side effects.

I am confident that the vaccine is safe and effective. We will have ample vaccines for everyone, so I hope Singaporeans and long-term residents will get vaccinated when your turn comes, and help keep everyone safer. – LHL

([1,2,4,5] MCI Photo by Fyrol; [3] Photo by me)",2021-01-08 06:00:15+00:00,Greetings from Indonesia.. wondering why the nurse is not wearing gloves 🧤,2021-01-14 01:57:23+00:00,11
82,"Was at Singapore General Hospital (@sghseen) this morning to take a look at the start of COVID-19 vaccinations for healthcare workers from public institutions today. I also got my first dose of the jab!

It was quite painless, with the tiny needle and the steady hands of Senior Staff Nurse Fatimah Mohd Shah. I was observed for 30 minutes after getting the vaccine but I am happy to report that I feel fine and have no side effects.

I am confident that the vaccine is safe and effective. We will have ample vaccines for everyone, so I hope Singaporeans and long-term residents will get vaccinated when your turn comes, and help keep everyone safer. – LHL

([1,2,4,5] MCI Photo by Fyrol; [3] Photo by me)",2021-01-08 06:00:15+00:00,Hell no i heard theres soo many side effects from americans im scared to get it 🤒,2021-02-02 12:02:26+00:00,16
83,"Was at Singapore General Hospital (@sghseen) this morning to take a look at the start of COVID-19 vaccinations for healthcare workers from public institutions today. I also got my first dose of the jab!

It was quite painless, with the tiny needle and the steady hands of Senior Staff Nurse Fatimah Mohd Shah. I was observed for 30 minutes after getting the vaccine but I am happy to report that I feel fine and have no side effects.

I am confident that the vaccine is safe and effective. We will have ample vaccines for everyone, so I hope Singaporeans and long-term residents will get vaccinated when your turn comes, and help keep everyone safer. – LHL

([1,2,4,5] MCI Photo by Fyrol; [3] Photo by me)",2021-01-08 06:00:15+00:00,"Thank you Sir, you are the best leader! 👏",2021-03-05 13:55:48+00:00,8
87,"Got my first dose of the COVID-19 vaccine today, together with Director of Medical Services A/Prof Kenneth Mak. We got vaccinated early to show Singaporeans we are confident that the vaccine is safe and effective.
⠀⠀⠀⠀⠀⠀⠀
Prof Mak and I were monitored for 30 minutes after the jab, just in case we developed any side effects, e.g. allergic reactions. Happy to report that we both felt fine.
⠀⠀⠀⠀⠀⠀⠀
Today we started vaccinating healthcare workers from public healthcare institutions. We aim to start vaccinating elderly people from February, and then other Singaporeans and long-term residents.
⠀⠀⠀⠀⠀⠀⠀
Vaccinations are voluntary, but I hope that when it’s your turn, you will go for it.&nbsp;It will be free, it will protect you and your family, and it will help keep everyone safe. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",2021-01-08 04:43:11+00:00,Well done Mr PM Sir👏🏼👏🏼you’re a great model to the nation. Stay well and God bless us all🤗,2021-01-10 14:36:51+00:00,20
91,"Got my first dose of the COVID-19 vaccine today, together with Director of Medical Services A/Prof Kenneth Mak. We got vaccinated early to show Singaporeans we are confident that the vaccine is safe and effective.
⠀⠀⠀⠀⠀⠀⠀
Prof Mak and I were monitored for 30 minutes after the jab, just in case we developed any side effects, e.g. allergic reactions. Happy to report that we both felt fine.
⠀⠀⠀⠀⠀⠀⠀
Today we started vaccinating healthcare workers from public healthcare institutions. We aim to start vaccinating elderly people from February, and then other Singaporeans and long-term residents.
⠀⠀⠀⠀⠀⠀⠀
Vaccinations are voluntary, but I hope that when it’s your turn, you will go for it.&nbsp;It will be free, it will protect you and your family, and it will help keep everyone safe. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",2021-01-08 04:43:11+00:00,I swear if im thst nurse i will be very nervous with all the captures gg on,2021-01-11 09:09:45+00:00,17
93,"Got my first dose of the COVID-19 vaccine today, together with Director of Medical Services A/Prof Kenneth Mak. We got vaccinated early to show Singaporeans we are confident that the vaccine is safe and effective.
⠀⠀⠀⠀⠀⠀⠀
Prof Mak and I were monitored for 30 minutes after the jab, just in case we developed any side effects, e.g. allergic reactions. Happy to report that we both felt fine.
⠀⠀⠀⠀⠀⠀⠀
Today we started vaccinating healthcare workers from public healthcare institutions. We aim to start vaccinating elderly people from February, and then other Singaporeans and long-term residents.
⠀⠀⠀⠀⠀⠀⠀
Vaccinations are voluntary, but I hope that when it’s your turn, you will go for it.&nbsp;It will be free, it will protect you and your family, and it will help keep everyone safe. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",2021-01-08 04:43:11+00:00,the camara sounds like shots being fired,2021-01-12 11:45:08+00:00,7
