,Post Description,Post Datetime,Comments,Comment Datetime,num_words
33,"Singapore’s Covid-19 front-liners who shook off fear of exposure to infection, worked long hours and researched vaccines were collectively named The Straits Times Singaporean of the Year 2020.

They were represented by 5 people, including a nurse clinician and a swabber, who received the award from President Halimah Yacob.

""Covid-19 has united us and we have emerged stronger. The battle is not over yet but we have each other's strength and shoulder to rely on,” said the NCID’s executive director Leo Yee Sin.
Full story in bio @straits_times
📸: Desmond Wee
#StraitsTimes #Singapore #Coronavirus",2021-02-02 12:22:32+00:00,Thank you our heroes for all your hard work so that we are safe❤️❤️❤️❤️,2021-02-02 12:40:34+00:00,14
40,"2 community vaccination centres began operations today, in the latest phase of the country's Covid-19 vaccination drive. Here is a guide to getting your jabs.",2021-01-27 04:13:46+00:00,(Dont forget to sanitise your hands along the way too),2021-01-27 04:19:55+00:00,10
41,"2 community vaccination centres began operations today, in the latest phase of the country's Covid-19 vaccination drive. Here is a guide to getting your jabs.",2021-01-27 04:13:46+00:00,Did I see she pinch his arm before injecting???,2021-01-27 09:46:46+00:00,9
44,"This will ensure that when more Covid-19 vaccines arrive, they can be quickly distributed to the population, in particular the elderly, said Trade and Industry Minister Chan Chun Sing.
 
Each community vaccination centre will be able to administer 2,000 vaccinations per day.

Link in bio @straits_times
📸: Gavin Foo
#Coronavirus #Covid19 #StraitsTimes",2021-01-26 13:34:18+00:00,since when did singapore have towns 😭,2021-01-26 14:00:44+00:00,6
45,"This will ensure that when more Covid-19 vaccines arrive, they can be quickly distributed to the population, in particular the elderly, said Trade and Industry Minister Chan Chun Sing.
 
Each community vaccination centre will be able to administer 2,000 vaccinations per day.

Link in bio @straits_times
📸: Gavin Foo
#Coronavirus #Covid19 #StraitsTimes",2021-01-26 13:34:18+00:00,"genuine question, are we able to opt out of the vaccination process? what might the consequences be?",2021-01-26 13:41:54+00:00,17
47,"This will ensure that when more Covid-19 vaccines arrive, they can be quickly distributed to the population, in particular the elderly, said Trade and Industry Minister Chan Chun Sing.
 
Each community vaccination centre will be able to administer 2,000 vaccinations per day.

Link in bio @straits_times
📸: Gavin Foo
#Coronavirus #Covid19 #StraitsTimes",2021-01-26 13:34:18+00:00,"I just hope covid in our town will be gone and no community cases with the vaccine ,except for the imported cases.",2021-01-26 13:54:02+00:00,22
48,"This will ensure that when more Covid-19 vaccines arrive, they can be quickly distributed to the population, in particular the elderly, said Trade and Industry Minister Chan Chun Sing.
 
Each community vaccination centre will be able to administer 2,000 vaccinations per day.

Link in bio @straits_times
📸: Gavin Foo
#Coronavirus #Covid19 #StraitsTimes",2021-01-26 13:34:18+00:00,saying town as if singapore very big,2021-01-27 06:00:49+00:00,7
55,"This will ensure that when more Covid-19 vaccines arrive, they can be quickly distributed to the population, in particular the elderly, said Trade and Industry Minister Chan Chun Sing.
 
Each community vaccination centre will be able to administer 2,000 vaccinations per day.

Link in bio @straits_times
📸: Gavin Foo
#Coronavirus #Covid19 #StraitsTimes",2021-01-26 13:34:18+00:00,NO CHINA VACCINE PLEASE..DONT TRUST CHINA AT ALL...COUNTRY TAT MAKE FAKE MILK POWDER TAT MAKE THEIR OWN BABIES SICK ARE NOT FIT TO MAKE VACCINE FOR THE WORLD,2021-01-26 13:51:15+00:00,30
56,"""The rules around wearing of masks, upholding of safe distancing measures, and avoiding crowded places - these will continue to be part of everyday life,"" said Education Minister Lawrence Wong.

In a positive scenario, the world ends up developing a vaccine that works against all strains of the coronavirus. Alternatively, vaccination ends up looking like a flu jab, where a new formulation is created on a regular basis.

In the worst case, the world remains always a step behind an evolving virus, said Mr Wong.

Link in bio @straits_times
📸: Lim Yaohui
#coronavirus #covid19 #StraitsTimes",2021-01-26 00:42:08+00:00,I got 5 years to glow up before I take off my mask LMAO,2021-01-26 00:51:43+00:00,13
57,"""The rules around wearing of masks, upholding of safe distancing measures, and avoiding crowded places - these will continue to be part of everyday life,"" said Education Minister Lawrence Wong.

In a positive scenario, the world ends up developing a vaccine that works against all strains of the coronavirus. Alternatively, vaccination ends up looking like a flu jab, where a new formulation is created on a regular basis.

In the worst case, the world remains always a step behind an evolving virus, said Mr Wong.

Link in bio @straits_times
📸: Lim Yaohui
#coronavirus #covid19 #StraitsTimes",2021-01-26 00:42:08+00:00,"Wish we could know who specifically released this virus.They should be made to account for this, costing people their lives others to lose their livelihoods. They should have to pay for this.",2021-01-26 00:59:18+00:00,31
58,"""The rules around wearing of masks, upholding of safe distancing measures, and avoiding crowded places - these will continue to be part of everyday life,"" said Education Minister Lawrence Wong.

In a positive scenario, the world ends up developing a vaccine that works against all strains of the coronavirus. Alternatively, vaccination ends up looking like a flu jab, where a new formulation is created on a regular basis.

In the worst case, the world remains always a step behind an evolving virus, said Mr Wong.

Link in bio @straits_times
📸: Lim Yaohui
#coronavirus #covid19 #StraitsTimes",2021-01-26 00:42:08+00:00,I guessed travelling for leisure will be further delayed ...,2021-01-26 00:52:04+00:00,9
59,"""The rules around wearing of masks, upholding of safe distancing measures, and avoiding crowded places - these will continue to be part of everyday life,"" said Education Minister Lawrence Wong.

In a positive scenario, the world ends up developing a vaccine that works against all strains of the coronavirus. Alternatively, vaccination ends up looking like a flu jab, where a new formulation is created on a regular basis.

In the worst case, the world remains always a step behind an evolving virus, said Mr Wong.

Link in bio @straits_times
📸: Lim Yaohui
#coronavirus #covid19 #StraitsTimes",2021-01-26 00:42:08+00:00,Wake me up in 5 years time,2021-01-26 04:01:54+00:00,6
60,"""The rules around wearing of masks, upholding of safe distancing measures, and avoiding crowded places - these will continue to be part of everyday life,"" said Education Minister Lawrence Wong.

In a positive scenario, the world ends up developing a vaccine that works against all strains of the coronavirus. Alternatively, vaccination ends up looking like a flu jab, where a new formulation is created on a regular basis.

In the worst case, the world remains always a step behind an evolving virus, said Mr Wong.

Link in bio @straits_times
📸: Lim Yaohui
#coronavirus #covid19 #StraitsTimes",2021-01-26 00:42:08+00:00,How did he estimate pandemic will take  4 to 5 years to recover? Is it pandemic OR economic?,2021-01-26 01:25:01+00:00,16
61,"""The rules around wearing of masks, upholding of safe distancing measures, and avoiding crowded places - these will continue to be part of everyday life,"" said Education Minister Lawrence Wong.

In a positive scenario, the world ends up developing a vaccine that works against all strains of the coronavirus. Alternatively, vaccination ends up looking like a flu jab, where a new formulation is created on a regular basis.

In the worst case, the world remains always a step behind an evolving virus, said Mr Wong.

Link in bio @straits_times
📸: Lim Yaohui
#coronavirus #covid19 #StraitsTimes",2021-01-26 00:42:08+00:00,"In World war 2 our forefathers tasted what’s it like to have our freedom taken away by the Japanese. Now, in our generation we will taste what’s it like to have our freedom taken away by an invisible virus",2021-01-26 04:40:36+00:00,40
63,"""The rules around wearing of masks, upholding of safe distancing measures, and avoiding crowded places - these will continue to be part of everyday life,"" said Education Minister Lawrence Wong.

In a positive scenario, the world ends up developing a vaccine that works against all strains of the coronavirus. Alternatively, vaccination ends up looking like a flu jab, where a new formulation is created on a regular basis.

In the worst case, the world remains always a step behind an evolving virus, said Mr Wong.

Link in bio @straits_times
📸: Lim Yaohui
#coronavirus #covid19 #StraitsTimes",2021-01-26 00:42:08+00:00,"Lawrence shouldn’t say things for the sake of saying, when things don’t turn out as it is, then a flurry of excuses is expected, like; it’s not unexpected, it’s actually not a bad thing, etc. Don’t forget you’re speaking on the authority of the government.",2021-01-26 01:51:08+00:00,51
64,"""The rules around wearing of masks, upholding of safe distancing measures, and avoiding crowded places - these will continue to be part of everyday life,"" said Education Minister Lawrence Wong.

In a positive scenario, the world ends up developing a vaccine that works against all strains of the coronavirus. Alternatively, vaccination ends up looking like a flu jab, where a new formulation is created on a regular basis.

In the worst case, the world remains always a step behind an evolving virus, said Mr Wong.

Link in bio @straits_times
📸: Lim Yaohui
#coronavirus #covid19 #StraitsTimes",2021-01-26 00:42:08+00:00,"Not here for a long time, but here for a good time",2021-01-26 00:59:40+00:00,12
65,"""The rules around wearing of masks, upholding of safe distancing measures, and avoiding crowded places - these will continue to be part of everyday life,"" said Education Minister Lawrence Wong.

In a positive scenario, the world ends up developing a vaccine that works against all strains of the coronavirus. Alternatively, vaccination ends up looking like a flu jab, where a new formulation is created on a regular basis.

In the worst case, the world remains always a step behind an evolving virus, said Mr Wong.

Link in bio @straits_times
📸: Lim Yaohui
#coronavirus #covid19 #StraitsTimes",2021-01-26 00:42:08+00:00,Lawrence Wong I hope you are Lawrence Wrong 😭,2021-01-26 07:07:53+00:00,8
66,"""The rules around wearing of masks, upholding of safe distancing measures, and avoiding crowded places - these will continue to be part of everyday life,"" said Education Minister Lawrence Wong.

In a positive scenario, the world ends up developing a vaccine that works against all strains of the coronavirus. Alternatively, vaccination ends up looking like a flu jab, where a new formulation is created on a regular basis.

In the worst case, the world remains always a step behind an evolving virus, said Mr Wong.

Link in bio @straits_times
📸: Lim Yaohui
#coronavirus #covid19 #StraitsTimes",2021-01-26 00:42:08+00:00,So what’s the point for the vaccine then,2021-01-26 14:58:36+00:00,9
68,"2 vaccination centres at Changi Airport and Raffles City Convention Centre are already in operation, and 2 more will be ready next week.

Over 6,200 people have received their first doses of the Covid-19 vaccine since Singapore kicked off its vaccination drive on Dec 30.

Link in bio @straits_times
📸: Gavin Foo
#StraitsTimes #Covid19 #Coronavirus",2021-01-13 09:19:34+00:00,"Microchips for everyone!!! YOU GET A TAG, AND YOU GET A TAG, AND YOU GET A TAG",2021-01-13 09:49:02+00:00,17
69,"2 vaccination centres at Changi Airport and Raffles City Convention Centre are already in operation, and 2 more will be ready next week.

Over 6,200 people have received their first doses of the Covid-19 vaccine since Singapore kicked off its vaccination drive on Dec 30.

Link in bio @straits_times
📸: Gavin Foo
#StraitsTimes #Covid19 #Coronavirus",2021-01-13 09:19:34+00:00,That is great new hope more people are willing came forward to take the covid19 vaccines when it is rolled out into the public,2021-01-13 09:51:53+00:00,24
71,"2 vaccination centres at Changi Airport and Raffles City Convention Centre are already in operation, and 2 more will be ready next week.

Over 6,200 people have received their first doses of the Covid-19 vaccine since Singapore kicked off its vaccination drive on Dec 30.

Link in bio @straits_times
📸: Gavin Foo
#StraitsTimes #Covid19 #Coronavirus",2021-01-13 09:19:34+00:00,shouldnt all Community Centres be allocated in giving the vaccines to their respective residents pr's,2021-01-13 15:01:19+00:00,14
72,"2 vaccination centres at Changi Airport and Raffles City Convention Centre are already in operation, and 2 more will be ready next week.

Over 6,200 people have received their first doses of the Covid-19 vaccine since Singapore kicked off its vaccination drive on Dec 30.

Link in bio @straits_times
📸: Gavin Foo
#StraitsTimes #Covid19 #Coronavirus",2021-01-13 09:19:34+00:00,Is it a new practice that did not have to wear glove when doing injection.,2021-01-13 22:14:47+00:00,15
73,"PM @leehsienloong has received his Covid-19 vaccination. ""It’s painless, it’s effective, and it’s important,” he says. Singapore has also started vaccinating healthcare workers islandwide. 

#Covid19 #vaccine #StraitsTimes",2021-01-08 05:01:28+00:00,Different from the normal flu vaccines and well done PM Lee 😊👏,2021-01-08 05:02:42+00:00,11
74,"PM @leehsienloong has received his Covid-19 vaccination. ""It’s painless, it’s effective, and it’s important,” he says. Singapore has also started vaccinating healthcare workers islandwide. 

#Covid19 #vaccine #StraitsTimes",2021-01-08 05:01:28+00:00,No need for the nurse to wear gloves while giving vaccine?,2021-01-08 05:13:16+00:00,11
75,"PM @leehsienloong has received his Covid-19 vaccination. ""It’s painless, it’s effective, and it’s important,” he says. Singapore has also started vaccinating healthcare workers islandwide. 

#Covid19 #vaccine #StraitsTimes",2021-01-08 05:01:28+00:00,What if.... its vitamin c injection only?,2021-01-08 09:09:02+00:00,7
76,"PM @leehsienloong has received his Covid-19 vaccination. ""It’s painless, it’s effective, and it’s important,” he says. Singapore has also started vaccinating healthcare workers islandwide. 

#Covid19 #vaccine #StraitsTimes",2021-01-08 05:01:28+00:00,Such a great role model for everyone in Singapore.. God bless 👏👏👏👏,2021-01-08 07:36:16+00:00,11
77,"PM @leehsienloong has received his Covid-19 vaccination. ""It’s painless, it’s effective, and it’s important,” he says. Singapore has also started vaccinating healthcare workers islandwide. 

#Covid19 #vaccine #StraitsTimes",2021-01-08 05:01:28+00:00,The vaccine makes a strange sound.,2021-01-08 05:12:11+00:00,6
79,"PM @leehsienloong has received his Covid-19 vaccination. ""It’s painless, it’s effective, and it’s important,” he says. Singapore has also started vaccinating healthcare workers islandwide. 

#Covid19 #vaccine #StraitsTimes",2021-01-08 05:01:28+00:00,Just wondering what brand of vaccine PM took ?,2021-01-08 05:43:49+00:00,8
81,"PM @leehsienloong has received his Covid-19 vaccination. ""It’s painless, it’s effective, and it’s important,” he says. Singapore has also started vaccinating healthcare workers islandwide. 

#Covid19 #vaccine #StraitsTimes",2021-01-08 05:01:28+00:00,why never broadcast live on TV?,2021-01-08 06:55:45+00:00,6
82,"PM @leehsienloong has received his Covid-19 vaccination. ""It’s painless, it’s effective, and it’s important,” he says. Singapore has also started vaccinating healthcare workers islandwide. 

#Covid19 #vaccine #StraitsTimes",2021-01-08 05:01:28+00:00,"They ordered early and have enough for the entire population as well as foreign workers. Goos for them. While in the Philippines, the entitled already got their smuggled vaccines and everyone else will wait for end of 2021 to get the vaccine. Truly, this government is the best abs the brightest.",2021-01-08 12:00:53+00:00,50
83,"PM @leehsienloong has received his Covid-19 vaccination. ""It’s painless, it’s effective, and it’s important,” he says. Singapore has also started vaccinating healthcare workers islandwide. 

#Covid19 #vaccine #StraitsTimes",2021-01-08 05:01:28+00:00,He should only say it is effective after getting into direct contact with 100 covid patients and still not contract the virus 😂,2021-01-08 14:49:07+00:00,21
84,"PM @leehsienloong has received his Covid-19 vaccination. ""It’s painless, it’s effective, and it’s important,” he says. Singapore has also started vaccinating healthcare workers islandwide. 

#Covid19 #vaccine #StraitsTimes",2021-01-08 05:01:28+00:00,Wait this is so weird why are they not using gloves? Basic practice isn't it?,2021-01-08 17:47:32+00:00,14
86,"""The vaccines will arrive in Singapore in batches, given high global demand, especially from countries with high rates of infection,"" says Health Minister Gan Kim Yong.

Mr Gan added that there will be enough Covid-19 vaccines for Singaporeans and long-term residents of Singapore by the third quarter of 2021 if all goes according to plan.

Link in bio @straits_times
📸: MCI
#coronavirus #covid19 #covid19vacccine #StraitsTimes",2021-01-04 07:57:52+00:00,Ngl the packaging looks like maggi mee when I first looked at it,2021-01-04 08:03:21+00:00,13
87,"""The vaccines will arrive in Singapore in batches, given high global demand, especially from countries with high rates of infection,"" says Health Minister Gan Kim Yong.

Mr Gan added that there will be enough Covid-19 vaccines for Singaporeans and long-term residents of Singapore by the third quarter of 2021 if all goes according to plan.

Link in bio @straits_times
📸: MCI
#coronavirus #covid19 #covid19vacccine #StraitsTimes",2021-01-04 07:57:52+00:00,Good grief! No Sinovac please.  Can we really trust it? Has China released data on its side effects? We need transparency of information.,2021-01-04 14:47:11+00:00,23
89,"""The vaccines will arrive in Singapore in batches, given high global demand, especially from countries with high rates of infection,"" says Health Minister Gan Kim Yong.

Mr Gan added that there will be enough Covid-19 vaccines for Singaporeans and long-term residents of Singapore by the third quarter of 2021 if all goes according to plan.

Link in bio @straits_times
📸: MCI
#coronavirus #covid19 #covid19vacccine #StraitsTimes",2021-01-04 07:57:52+00:00,No sinovac. We cannot trust them!,2021-01-05 08:04:49+00:00,6
90,"""The vaccines will arrive in Singapore in batches, given high global demand, especially from countries with high rates of infection,"" says Health Minister Gan Kim Yong.

Mr Gan added that there will be enough Covid-19 vaccines for Singaporeans and long-term residents of Singapore by the third quarter of 2021 if all goes according to plan.

Link in bio @straits_times
📸: MCI
#coronavirus #covid19 #covid19vacccine #StraitsTimes",2021-01-04 07:57:52+00:00,That is great news for Singapore people,2021-01-04 08:00:09+00:00,7
92,"""The vaccines will arrive in Singapore in batches, given high global demand, especially from countries with high rates of infection,"" says Health Minister Gan Kim Yong.

Mr Gan added that there will be enough Covid-19 vaccines for Singaporeans and long-term residents of Singapore by the third quarter of 2021 if all goes according to plan.

Link in bio @straits_times
📸: MCI
#coronavirus #covid19 #covid19vacccine #StraitsTimes",2021-01-04 07:57:52+00:00,"Best not buy those manufactured in China....There are some ""black hearted"" 黑心 merchants or producers tat can make fake eggs n add all kinds of colours to fruits to make them look fresh n good and sell them to unsuspecting consumers...truly scary..But one of their MOST UNFORGIVABLE acts is making fake baby milk formula powder tat caused babies to fall sick after drinking...This is the Most Disgusting bcos babies are so defenceless n depend on milk powder to live on bcos not All mothers are able to breast feed their babies...so best not buy vaccine from China. Thank you very much..",2021-01-04 08:58:25+00:00,105
93,"""The vaccines will arrive in Singapore in batches, given high global demand, especially from countries with high rates of infection,"" says Health Minister Gan Kim Yong.

Mr Gan added that there will be enough Covid-19 vaccines for Singaporeans and long-term residents of Singapore by the third quarter of 2021 if all goes according to plan.

Link in bio @straits_times
📸: MCI
#coronavirus #covid19 #covid19vacccine #StraitsTimes",2021-01-04 07:57:52+00:00,Ask the minister or president go try first?,2021-01-04 23:35:51+00:00,8
94,"""The vaccines will arrive in Singapore in batches, given high global demand, especially from countries with high rates of infection,"" says Health Minister Gan Kim Yong.

Mr Gan added that there will be enough Covid-19 vaccines for Singaporeans and long-term residents of Singapore by the third quarter of 2021 if all goes according to plan.

Link in bio @straits_times
📸: MCI
#coronavirus #covid19 #covid19vacccine #StraitsTimes",2021-01-04 07:57:52+00:00,Ask the minister or president go try first?,2021-01-04 22:57:50+00:00,8
95,"""The vaccines will arrive in Singapore in batches, given high global demand, especially from countries with high rates of infection,"" says Health Minister Gan Kim Yong.

Mr Gan added that there will be enough Covid-19 vaccines for Singaporeans and long-term residents of Singapore by the third quarter of 2021 if all goes according to plan.

Link in bio @straits_times
📸: MCI
#coronavirus #covid19 #covid19vacccine #StraitsTimes",2021-01-04 07:57:52+00:00,Just dont use Sinovac on our own people,2021-01-06 07:28:42+00:00,8
97,"""I feel grateful and thankful for being the first to be vaccinated, I would encourage them (others) to go for it,"" said Ms Sarah Lim, who is part of the team that screens suspect Covid-19 cases.

Full story in bio @straits_times
📸: Kevin Lim
#StraitsTimes #Covid19 #coronavirus #covidvaccine",2020-12-30 02:50:50+00:00,i hope the vaccine would be a success:D,2020-12-30 02:52:28+00:00,8
98,"""I feel grateful and thankful for being the first to be vaccinated, I would encourage them (others) to go for it,"" said Ms Sarah Lim, who is part of the team that screens suspect Covid-19 cases.

Full story in bio @straits_times
📸: Kevin Lim
#StraitsTimes #Covid19 #coronavirus #covidvaccine",2020-12-30 02:50:50+00:00,May this be a success and bring good news to 2021!,2020-12-30 02:56:06+00:00,10
100,"""I feel grateful and thankful for being the first to be vaccinated, I would encourage them (others) to go for it,"" said Ms Sarah Lim, who is part of the team that screens suspect Covid-19 cases.

Full story in bio @straits_times
📸: Kevin Lim
#StraitsTimes #Covid19 #coronavirus #covidvaccine",2020-12-30 02:50:50+00:00,some people died from vaccine bro,2020-12-30 02:52:17+00:00,6
101,"""I feel grateful and thankful for being the first to be vaccinated, I would encourage them (others) to go for it,"" said Ms Sarah Lim, who is part of the team that screens suspect Covid-19 cases.

Full story in bio @straits_times
📸: Kevin Lim
#StraitsTimes #Covid19 #coronavirus #covidvaccine",2020-12-30 02:50:50+00:00,She gonna start climbing walls after the jab,2020-12-30 03:06:04+00:00,8
102,"""I feel grateful and thankful for being the first to be vaccinated, I would encourage them (others) to go for it,"" said Ms Sarah Lim, who is part of the team that screens suspect Covid-19 cases.

Full story in bio @straits_times
📸: Kevin Lim
#StraitsTimes #Covid19 #coronavirus #covidvaccine",2020-12-30 02:50:50+00:00,Good luck on getting affected by the sight effects lmao..,2020-12-30 03:57:07+00:00,10
103,"""I feel grateful and thankful for being the first to be vaccinated, I would encourage them (others) to go for it,"" said Ms Sarah Lim, who is part of the team that screens suspect Covid-19 cases.

Full story in bio @straits_times
📸: Kevin Lim
#StraitsTimes #Covid19 #coronavirus #covidvaccine",2020-12-30 02:50:50+00:00,Wish success for the vaccine 🙏😇,2020-12-30 05:09:49+00:00,5
