,Unnamed: 0,Post Description,Post Datetime,Comments,Comment Datetime,num_words
10,15,"Good news! We received our first shipment of Moderna vaccines this afternoon. This follows another batch of Pfizer-BioNTech vaccines that arrived this morning. These shipments will enable us to progressively roll out our vaccination programme, with vaccination for seniors in the community set to begin later next week.
 
We expect more vaccines from both Moderna and Pfizer-BioNTech to arrive over the coming months. We will continue to monitor our supplies closely, to meet our target of vaccinating all Singaporeans and long-term residents by the end of this year.

📷: MCI",2021-02-17 10:32:56+00:00,Thanks for doing such a great job. Well appreciated. 👏👏👏,2021-02-18 04:47:02+00:00,9
11,16,"The Health Sciences Authority has just authorised the Moderna vaccine for pandemic use and the first shipment is expected to arrive around March.  Together with the Pfizer-Biontech vaccine approved earlier, we now have two sources for vaccine supplies. We will continue to consider more vaccine options and progressively build up our vaccine supplies for the entire population.",2021-02-03 12:28:46+00:00,Sir - can we please choose which vaccine to take ? Regards.,2021-02-03 16:44:07+00:00,10
12,18,"The Health Sciences Authority has just authorised the Moderna vaccine for pandemic use and the first shipment is expected to arrive around March.  Together with the Pfizer-Biontech vaccine approved earlier, we now have two sources for vaccine supplies. We will continue to consider more vaccine options and progressively build up our vaccine supplies for the entire population.",2021-02-03 12:28:46+00:00,Thank you minister  pls give me export price rate,2021-02-03 12:41:45+00:00,9
13,19,"The Health Sciences Authority has just authorised the Moderna vaccine for pandemic use and the first shipment is expected to arrive around March.  Together with the Pfizer-Biontech vaccine approved earlier, we now have two sources for vaccine supplies. We will continue to consider more vaccine options and progressively build up our vaccine supplies for the entire population.",2021-02-03 12:28:46+00:00,"Thank you, minister Lawrence wong really appreciate your labour work to attend to all these matters that is beyond your control really appreciate you jumping on board to help us to solve all these big small problems just for the whole nation of singaporen out there",2021-02-03 13:34:33+00:00,46
14,21,"The Health Sciences Authority has just authorised the Moderna vaccine for pandemic use and the first shipment is expected to arrive around March.  Together with the Pfizer-Biontech vaccine approved earlier, we now have two sources for vaccine supplies. We will continue to consider more vaccine options and progressively build up our vaccine supplies for the entire population.",2021-02-03 12:28:46+00:00,Let's only use vaccines from reputable companies and not those from countries with a history of cover ups and dubious quality,2021-02-03 23:36:06+00:00,20
15,26,"The Health Sciences Authority has just authorised the Moderna vaccine for pandemic use and the first shipment is expected to arrive around March.  Together with the Pfizer-Biontech vaccine approved earlier, we now have two sources for vaccine supplies. We will continue to consider more vaccine options and progressively build up our vaccine supplies for the entire population.",2021-02-03 12:28:46+00:00,Well done! Hopefully the pandemic ends sooner.,2021-02-03 18:15:41+00:00,7
16,27,"The Health Sciences Authority has just authorised the Moderna vaccine for pandemic use and the first shipment is expected to arrive around March.  Together with the Pfizer-Biontech vaccine approved earlier, we now have two sources for vaccine supplies. We will continue to consider more vaccine options and progressively build up our vaccine supplies for the entire population.",2021-02-03 12:28:46+00:00,Welcome to the drugs that help more Singaporean,2021-02-03 15:03:01+00:00,8
17,28,"Vaccinations for seniors have started in Ang Mo Kio and Tanjong Pagar. More than 10k invites were sent out and the residents are steadily stepping forward for their vaccinations. By mid-Feb, we will progressively extend the invites to all seniors (above 70 years old) and scale up our vaccination programme nationwide.",2021-01-28 07:21:10+00:00,The new unknown COVID variants will derail our vaccination program if it enter our community. Back to square one ☝️ time to tighten borders . Be safe than sorry. Thank you sir ❤️,2021-01-28 08:02:46+00:00,30
18,31,"Vaccinations for seniors have started in Ang Mo Kio and Tanjong Pagar. More than 10k invites were sent out and the residents are steadily stepping forward for their vaccinations. By mid-Feb, we will progressively extend the invites to all seniors (above 70 years old) and scale up our vaccination programme nationwide.",2021-01-28 07:21:10+00:00,So glad for my elderly parents! Thank you. ❤️👏,2021-01-31 06:02:39+00:00,8
19,32,"Vaccinations for seniors have started in Ang Mo Kio and Tanjong Pagar. More than 10k invites were sent out and the residents are steadily stepping forward for their vaccinations. By mid-Feb, we will progressively extend the invites to all seniors (above 70 years old) and scale up our vaccination programme nationwide.",2021-01-28 07:21:10+00:00,Huge operation to get everyone vaccinated. Hope everyone is patient and understanding waiting for their turn.,2021-01-31 06:53:15+00:00,16
20,33,"Got my Covid-19 vaccination today together with @gankimyong while visiting Kwong Wai Shiu hospital. Both Kim Yong and I have been encouraging everyone to get vaccinated. So we felt we should do so early ourselves, to assure Singaporeans that we have full confidence in the safety and effectiveness of the vaccine.

I just took a flu jab last year. The process for the Covid vaccine is very similar. It was a painless and seamless procedure, and I didn’t feel any side effects, other than mild soreness in the arm. 

We are steadily ramping up our nationwide Covid vaccine programme. For now, the priority is to vaccinate healthcare and frontline workers, including those working at our border entry checkpoints like our air and sea port workers. Later this month, we will start the vaccination for seniors.  When your turn comes, do take up the vaccine to protect yourself and your loved ones.",2021-01-13 10:32:20+00:00,"singapore's education system is great except for the fact that it continously endangers the mental health of our children. you say that schools do their utmost to care for their students' mental health and yet it clearly has not been demonstrated with the transgender student. extremely disappointed, rly can't trust politicians' words after all 🙂 a failure to address the situation and/or making a PR apology will just do more damage fyi plz don't",2021-01-16 06:16:41+00:00,71
21,34,"Got my Covid-19 vaccination today together with @gankimyong while visiting Kwong Wai Shiu hospital. Both Kim Yong and I have been encouraging everyone to get vaccinated. So we felt we should do so early ourselves, to assure Singaporeans that we have full confidence in the safety and effectiveness of the vaccine.

I just took a flu jab last year. The process for the Covid vaccine is very similar. It was a painless and seamless procedure, and I didn’t feel any side effects, other than mild soreness in the arm. 

We are steadily ramping up our nationwide Covid vaccine programme. For now, the priority is to vaccinate healthcare and frontline workers, including those working at our border entry checkpoints like our air and sea port workers. Later this month, we will start the vaccination for seniors.  When your turn comes, do take up the vaccine to protect yourself and your loved ones.",2021-01-13 10:32:20+00:00,thats cool. now what r u going to do about ur ministry being so transphobic?,2021-01-16 12:20:49+00:00,15
22,35,"Got my Covid-19 vaccination today together with @gankimyong while visiting Kwong Wai Shiu hospital. Both Kim Yong and I have been encouraging everyone to get vaccinated. So we felt we should do so early ourselves, to assure Singaporeans that we have full confidence in the safety and effectiveness of the vaccine.

I just took a flu jab last year. The process for the Covid vaccine is very similar. It was a painless and seamless procedure, and I didn’t feel any side effects, other than mild soreness in the arm. 

We are steadily ramping up our nationwide Covid vaccine programme. For now, the priority is to vaccinate healthcare and frontline workers, including those working at our border entry checkpoints like our air and sea port workers. Later this month, we will start the vaccination for seniors.  When your turn comes, do take up the vaccine to protect yourself and your loved ones.",2021-01-13 10:32:20+00:00,Can you now address the issue of LGBTQ rights and why MOE has the right to block the treatment for a transgender student?,2021-01-16 02:46:01+00:00,23
23,36,"Got my Covid-19 vaccination today together with @gankimyong while visiting Kwong Wai Shiu hospital. Both Kim Yong and I have been encouraging everyone to get vaccinated. So we felt we should do so early ourselves, to assure Singaporeans that we have full confidence in the safety and effectiveness of the vaccine.

I just took a flu jab last year. The process for the Covid vaccine is very similar. It was a painless and seamless procedure, and I didn’t feel any side effects, other than mild soreness in the arm. 

We are steadily ramping up our nationwide Covid vaccine programme. For now, the priority is to vaccinate healthcare and frontline workers, including those working at our border entry checkpoints like our air and sea port workers. Later this month, we will start the vaccination for seniors.  When your turn comes, do take up the vaccine to protect yourself and your loved ones.",2021-01-13 10:32:20+00:00,"good job! 😃👍🏼 let's talk abt ur blatant transphobia. why do you feel so strongly about a trans girl... presenting as a girl in school...? are you projecting your biases or is it just perhaps, repressed experiences? lol anyway 😁",2021-01-16 04:24:27+00:00,37
24,37,"Got my Covid-19 vaccination today together with @gankimyong while visiting Kwong Wai Shiu hospital. Both Kim Yong and I have been encouraging everyone to get vaccinated. So we felt we should do so early ourselves, to assure Singaporeans that we have full confidence in the safety and effectiveness of the vaccine.

I just took a flu jab last year. The process for the Covid vaccine is very similar. It was a painless and seamless procedure, and I didn’t feel any side effects, other than mild soreness in the arm. 

We are steadily ramping up our nationwide Covid vaccine programme. For now, the priority is to vaccinate healthcare and frontline workers, including those working at our border entry checkpoints like our air and sea port workers. Later this month, we will start the vaccination for seniors.  When your turn comes, do take up the vaccine to protect yourself and your loved ones.",2021-01-13 10:32:20+00:00,Okay anyway give us our rights please,2021-01-16 15:26:32+00:00,7
25,39,"Got my Covid-19 vaccination today together with @gankimyong while visiting Kwong Wai Shiu hospital. Both Kim Yong and I have been encouraging everyone to get vaccinated. So we felt we should do so early ourselves, to assure Singaporeans that we have full confidence in the safety and effectiveness of the vaccine.

I just took a flu jab last year. The process for the Covid vaccine is very similar. It was a painless and seamless procedure, and I didn’t feel any side effects, other than mild soreness in the arm. 

We are steadily ramping up our nationwide Covid vaccine programme. For now, the priority is to vaccinate healthcare and frontline workers, including those working at our border entry checkpoints like our air and sea port workers. Later this month, we will start the vaccination for seniors.  When your turn comes, do take up the vaccine to protect yourself and your loved ones.",2021-01-13 10:32:20+00:00,Can you please address the issue of MOE misgendering a student and blocking her treatment?,2021-01-16 19:46:09+00:00,15
26,41,"Got my Covid-19 vaccination today together with @gankimyong while visiting Kwong Wai Shiu hospital. Both Kim Yong and I have been encouraging everyone to get vaccinated. So we felt we should do so early ourselves, to assure Singaporeans that we have full confidence in the safety and effectiveness of the vaccine.

I just took a flu jab last year. The process for the Covid vaccine is very similar. It was a painless and seamless procedure, and I didn’t feel any side effects, other than mild soreness in the arm. 

We are steadily ramping up our nationwide Covid vaccine programme. For now, the priority is to vaccinate healthcare and frontline workers, including those working at our border entry checkpoints like our air and sea port workers. Later this month, we will start the vaccination for seniors.  When your turn comes, do take up the vaccine to protect yourself and your loved ones.",2021-01-13 10:32:20+00:00,"great, youre vaccinated. time to treat that transphobia.",2021-01-16 18:28:20+00:00,8
27,42,"Got my Covid-19 vaccination today together with @gankimyong while visiting Kwong Wai Shiu hospital. Both Kim Yong and I have been encouraging everyone to get vaccinated. So we felt we should do so early ourselves, to assure Singaporeans that we have full confidence in the safety and effectiveness of the vaccine.

I just took a flu jab last year. The process for the Covid vaccine is very similar. It was a painless and seamless procedure, and I didn’t feel any side effects, other than mild soreness in the arm. 

We are steadily ramping up our nationwide Covid vaccine programme. For now, the priority is to vaccinate healthcare and frontline workers, including those working at our border entry checkpoints like our air and sea port workers. Later this month, we will start the vaccination for seniors.  When your turn comes, do take up the vaccine to protect yourself and your loved ones.",2021-01-13 10:32:20+00:00,"Hi is ""every school a good school"" applicable to trans students too?",2021-01-16 07:23:15+00:00,12
28,43,"Got my Covid-19 vaccination today together with @gankimyong while visiting Kwong Wai Shiu hospital. Both Kim Yong and I have been encouraging everyone to get vaccinated. So we felt we should do so early ourselves, to assure Singaporeans that we have full confidence in the safety and effectiveness of the vaccine.

I just took a flu jab last year. The process for the Covid vaccine is very similar. It was a painless and seamless procedure, and I didn’t feel any side effects, other than mild soreness in the arm. 

We are steadily ramping up our nationwide Covid vaccine programme. For now, the priority is to vaccinate healthcare and frontline workers, including those working at our border entry checkpoints like our air and sea port workers. Later this month, we will start the vaccination for seniors.  When your turn comes, do take up the vaccine to protect yourself and your loved ones.",2021-01-13 10:32:20+00:00,Yes good thing you got COVID vaccine but are you not going to address the issue of transphobia and how the MOE has addressed a Trans women as “him” where is basic respect to her pronouns,2021-01-16 16:04:02+00:00,36
29,44,"Got my Covid-19 vaccination today together with @gankimyong while visiting Kwong Wai Shiu hospital. Both Kim Yong and I have been encouraging everyone to get vaccinated. So we felt we should do so early ourselves, to assure Singaporeans that we have full confidence in the safety and effectiveness of the vaccine.

I just took a flu jab last year. The process for the Covid vaccine is very similar. It was a painless and seamless procedure, and I didn’t feel any side effects, other than mild soreness in the arm. 

We are steadily ramping up our nationwide Covid vaccine programme. For now, the priority is to vaccinate healthcare and frontline workers, including those working at our border entry checkpoints like our air and sea port workers. Later this month, we will start the vaccination for seniors.  When your turn comes, do take up the vaccine to protect yourself and your loved ones.",2021-01-13 10:32:20+00:00,so uh when are we gonna have our basic human rights,2021-01-17 03:14:06+00:00,11
30,45,"As we roll out our Covid-19 vaccination programme, starting with healthcare workers and frontliners, people naturally have concerns over the safety and efficacy of the vaccine. 

Was invited to a special episode of Talking Point to address these issues, alongside healthcare experts Assoc Prof Benjamin Ong and Assoc Prof Vernon Lee. I hope that through our assurance and explanations, you will have confidence to take up the vaccine when it is available to you, to protect yourselves and your loved ones from the virus. 

Catch the episode tomorrow, 7 Jan, on Channel 5 at 9.30pm.",2021-01-06 03:50:39+00:00,"Looking forward to the episode tomorrow on Ch5. Well done Minister @lawrencewongst, for holding the fort on the multi ministry task force!! We will get through this pandemic together!! #SGUNITED #SGTOGETHERSTRONGER 😷🙏🏻👍🏻🇸🇬",2021-01-06 03:55:48+00:00,27
31,47,"As we roll out our Covid-19 vaccination programme, starting with healthcare workers and frontliners, people naturally have concerns over the safety and efficacy of the vaccine. 

Was invited to a special episode of Talking Point to address these issues, alongside healthcare experts Assoc Prof Benjamin Ong and Assoc Prof Vernon Lee. I hope that through our assurance and explanations, you will have confidence to take up the vaccine when it is available to you, to protect yourselves and your loved ones from the virus. 

Catch the episode tomorrow, 7 Jan, on Channel 5 at 9.30pm.",2021-01-06 03:50:39+00:00,"Need to vaccinate or else cannot travel out later. 🙏safe for everyone ,no side effects etc Big thanks to Minister Gan, Minister Wong & all COVID Helpers.  Look forward we return back to normal times after this Awakening.",2021-01-06 06:51:56+00:00,37
32,48,"As we roll out our Covid-19 vaccination programme, starting with healthcare workers and frontliners, people naturally have concerns over the safety and efficacy of the vaccine. 

Was invited to a special episode of Talking Point to address these issues, alongside healthcare experts Assoc Prof Benjamin Ong and Assoc Prof Vernon Lee. I hope that through our assurance and explanations, you will have confidence to take up the vaccine when it is available to you, to protect yourselves and your loved ones from the virus. 

Catch the episode tomorrow, 7 Jan, on Channel 5 at 9.30pm.",2021-01-06 03:50:39+00:00,"Dear mr Lawrence Wong its about human rights,it doesnt bother me having long hair,but what bother me is my anxiety,when my hair shorter i got insecurei would say misandry , if a woman can cut their hair short or keep long hair why cant boy do the same thing?you all keep saying it’s discipline..uhm yall know Nabi Muhammad SAW also has a long hair right ? what does hair have to do with education?some says for discipline so um if u got long hair u got no discipline is it?I don't really think the length that matters. Panjang ke pendek ke tak kisah asalkan KEMAS. If boys can't have long hair as it is a ""distraction"" then someone tell me why girls can? boys can tie their hair too? right!? do ppl think tying hair is a feminine action like tf Come at me but this is the fact having short hair won’t proof you’re innocent or having long hair makes you gangster 😌✋🏾 the comment section is dry. short hair symbolises slavery and long hair symbolises freedom.",2021-01-06 09:45:42+00:00,183
33,49,"As we roll out our Covid-19 vaccination programme, starting with healthcare workers and frontliners, people naturally have concerns over the safety and efficacy of the vaccine. 

Was invited to a special episode of Talking Point to address these issues, alongside healthcare experts Assoc Prof Benjamin Ong and Assoc Prof Vernon Lee. I hope that through our assurance and explanations, you will have confidence to take up the vaccine when it is available to you, to protect yourselves and your loved ones from the virus. 

Catch the episode tomorrow, 7 Jan, on Channel 5 at 9.30pm.",2021-01-06 03:50:39+00:00,Safe for everyone ... thanks for all the efforts to keep community safe,2021-01-06 11:04:45+00:00,12
34,50,"As we roll out our Covid-19 vaccination programme, starting with healthcare workers and frontliners, people naturally have concerns over the safety and efficacy of the vaccine. 

Was invited to a special episode of Talking Point to address these issues, alongside healthcare experts Assoc Prof Benjamin Ong and Assoc Prof Vernon Lee. I hope that through our assurance and explanations, you will have confidence to take up the vaccine when it is available to you, to protect yourselves and your loved ones from the virus. 

Catch the episode tomorrow, 7 Jan, on Channel 5 at 9.30pm.",2021-01-06 03:50:39+00:00,"Thank you for your sincerity, care and concern of Singapore and Singaporeans👏👏👏",2021-01-06 12:31:30+00:00,12
35,51,"As we roll out our Covid-19 vaccination programme, starting with healthcare workers and frontliners, people naturally have concerns over the safety and efficacy of the vaccine. 

Was invited to a special episode of Talking Point to address these issues, alongside healthcare experts Assoc Prof Benjamin Ong and Assoc Prof Vernon Lee. I hope that through our assurance and explanations, you will have confidence to take up the vaccine when it is available to you, to protect yourselves and your loved ones from the virus. 

Catch the episode tomorrow, 7 Jan, on Channel 5 at 9.30pm.",2021-01-06 03:50:39+00:00,"Passengers from high risk countries should quarantine for 21 days due to the new variant. This is especially in phase three when the community will let their guard down . If the variant goes into community, it will spread like wild fire like in Britain and USA , all our previous success will goes down the drain , thank you sir",2021-01-06 14:21:50+00:00,57
36,53,"As we roll out our Covid-19 vaccination programme, starting with healthcare workers and frontliners, people naturally have concerns over the safety and efficacy of the vaccine. 

Was invited to a special episode of Talking Point to address these issues, alongside healthcare experts Assoc Prof Benjamin Ong and Assoc Prof Vernon Lee. I hope that through our assurance and explanations, you will have confidence to take up the vaccine when it is available to you, to protect yourselves and your loved ones from the virus. 

Catch the episode tomorrow, 7 Jan, on Channel 5 at 9.30pm.",2021-01-06 03:50:39+00:00,"Given that a number of asymptomic cases found positive long after their quarantine and their serological test showed positive, should we consider giving all incoming for serological test together with test for covid 19? Tis is to protect sg community",2021-01-06 16:12:35+00:00,39
37,54,"As we roll out our Covid-19 vaccination programme, starting with healthcare workers and frontliners, people naturally have concerns over the safety and efficacy of the vaccine. 

Was invited to a special episode of Talking Point to address these issues, alongside healthcare experts Assoc Prof Benjamin Ong and Assoc Prof Vernon Lee. I hope that through our assurance and explanations, you will have confidence to take up the vaccine when it is available to you, to protect yourselves and your loved ones from the virus. 

Catch the episode tomorrow, 7 Jan, on Channel 5 at 9.30pm.",2021-01-06 03:50:39+00:00,I m still awaiting news on sg task force vaccination plan for Singaporeans studying in high risk/red hot zones like UK n USA. They urgently needs the vaccination protection more than anyone of us in singapore.,2021-01-06 16:16:22+00:00,37
38,55,"As we roll out our Covid-19 vaccination programme, starting with healthcare workers and frontliners, people naturally have concerns over the safety and efficacy of the vaccine. 

Was invited to a special episode of Talking Point to address these issues, alongside healthcare experts Assoc Prof Benjamin Ong and Assoc Prof Vernon Lee. I hope that through our assurance and explanations, you will have confidence to take up the vaccine when it is available to you, to protect yourselves and your loved ones from the virus. 

Catch the episode tomorrow, 7 Jan, on Channel 5 at 9.30pm.",2021-01-06 03:50:39+00:00,"Your assurance means little, as we recall how TT data is being used beyond COVID19 contact tracing behind the scenes. We'd mask up, stay home as much as possible and practise good hand hygiene instead. Thanks, but no thanks.",2021-01-07 07:29:42+00:00,38
39,56,"As we roll out our Covid-19 vaccination programme, starting with healthcare workers and frontliners, people naturally have concerns over the safety and efficacy of the vaccine. 

Was invited to a special episode of Talking Point to address these issues, alongside healthcare experts Assoc Prof Benjamin Ong and Assoc Prof Vernon Lee. I hope that through our assurance and explanations, you will have confidence to take up the vaccine when it is available to you, to protect yourselves and your loved ones from the virus. 

Catch the episode tomorrow, 7 Jan, on Channel 5 at 9.30pm.",2021-01-06 03:50:39+00:00,🇬🇧 uk cases have topped 63000 and 1000 deaths daily . The new stain is terrifying as well as the unknown South Africa stain . Need to tighten borders till end March as vaccination rolls,2021-01-07 09:13:53+00:00,30
40,58,"Our Covid-19 vaccination programme begins today starting with healthcare workers. Senior staff nurse Sarah Lim at NCID is the first to be vaccinated. We will have enough vaccines for everyone in Singapore. The vaccines will be rolled out over the next few months in a phased and orderly manner, based on the prioritisation recommended by our Expert Committee. When the vaccine is made available to you, do take it up, so that you can protect yourself, your family members and the people around you.",2020-12-30 10:46:04+00:00,👍👍👏👏TQvm for all the advance planning to ride out the global health pandemic Min Wong & the rest of the ministries.,2020-12-30 11:14:09+00:00,20
41,59,"Our Covid-19 vaccination programme begins today starting with healthcare workers. Senior staff nurse Sarah Lim at NCID is the first to be vaccinated. We will have enough vaccines for everyone in Singapore. The vaccines will be rolled out over the next few months in a phased and orderly manner, based on the prioritisation recommended by our Expert Committee. When the vaccine is made available to you, do take it up, so that you can protect yourself, your family members and the people around you.",2020-12-30 10:46:04+00:00,the nurse administrating the injection forgot his gloves???,2020-12-30 11:15:34+00:00,8
42,60,"Our Covid-19 vaccination programme begins today starting with healthcare workers. Senior staff nurse Sarah Lim at NCID is the first to be vaccinated. We will have enough vaccines for everyone in Singapore. The vaccines will be rolled out over the next few months in a phased and orderly manner, based on the prioritisation recommended by our Expert Committee. When the vaccine is made available to you, do take it up, so that you can protect yourself, your family members and the people around you.",2020-12-30 10:46:04+00:00,How come nurse not wearing any gloves ? @lawrencewongst mr wong have you taken your vaccine ?,2020-12-30 14:05:52+00:00,14
43,62,"Our Covid-19 vaccination programme begins today starting with healthcare workers. Senior staff nurse Sarah Lim at NCID is the first to be vaccinated. We will have enough vaccines for everyone in Singapore. The vaccines will be rolled out over the next few months in a phased and orderly manner, based on the prioritisation recommended by our Expert Committee. When the vaccine is made available to you, do take it up, so that you can protect yourself, your family members and the people around you.",2020-12-30 10:46:04+00:00,What is the covid 19 Task Force vaccinations plan for Singaporeans outside singapore. Singaporeans studying at UK & USA?,2020-12-30 15:43:06+00:00,17
44,66,"Our Covid-19 vaccination programme begins today starting with healthcare workers. Senior staff nurse Sarah Lim at NCID is the first to be vaccinated. We will have enough vaccines for everyone in Singapore. The vaccines will be rolled out over the next few months in a phased and orderly manner, based on the prioritisation recommended by our Expert Committee. When the vaccine is made available to you, do take it up, so that you can protect yourself, your family members and the people around you.",2020-12-30 10:46:04+00:00,"🙏nammyohorengekyo😊 Wishing all, the best of health in all endeavour for 2021 and beyond.",2020-12-31 00:41:55+00:00,13
45,70,"Our Covid-19 vaccination programme begins today starting with healthcare workers. Senior staff nurse Sarah Lim at NCID is the first to be vaccinated. We will have enough vaccines for everyone in Singapore. The vaccines will be rolled out over the next few months in a phased and orderly manner, based on the prioritisation recommended by our Expert Committee. When the vaccine is made available to you, do take it up, so that you can protect yourself, your family members and the people around you.",2020-12-30 10:46:04+00:00,"With so many community cases, we should return to phase two. Easier to enforce and regulate . Plus the public have stronger mentality to stay safe",2020-12-31 08:41:09+00:00,25
46,71,"Our Covid-19 vaccination programme begins today starting with healthcare workers. Senior staff nurse Sarah Lim at NCID is the first to be vaccinated. We will have enough vaccines for everyone in Singapore. The vaccines will be rolled out over the next few months in a phased and orderly manner, based on the prioritisation recommended by our Expert Committee. When the vaccine is made available to you, do take it up, so that you can protect yourself, your family members and the people around you.",2020-12-30 10:46:04+00:00,I never thought I could overcome my financial problems but your guidance without any involvement help me to overcome it thanks ma’ma @earnwith__olivia,2020-12-31 09:06:50+00:00,23
