,Comments,Datetime,num_words
28,"vaccine passport.  WHO implement this policy on those world citizens who will be in public area for whatever activities (daily routine life) unless the citizens plan to remain stay in house forever and continue his/her daily routine (buy food/groceries online, work form home, in short whatever does in door until death) in the house (or it's compound area)for life.   However definitely those who hv vaccinated can freely stay or do whatever with the person who hv not vaccinated only in the house not in public area.   In short, those vaccinated, can leave house for shopping (buy groceries,etc) eats in restaurants, walk freely in public area, carry out daily prays in worship house, carry out whatever their religion events, prays aboard and in the country, travel across, cross state boards, attend weddings,  in other words do whatever in public area as usual. Hope understand the term "" public area"" (as you leave your house it's public area.    In any emergency (illness, sick) the unvaccinated person will be given in house treatment. Generally it will be complex part of life for those reject to accept vaccinated.   You may say this is indirect force attempt from your govt. This depends on your govt, to voice out  towards WHO as it is against human rights.   Either the citizens can do so.   It's not going to be easy, as until now the international human rights didn't say a word about this.   Here the politician plays very important role, either to defend their citizens either ignore it.   Vaccine is great effort, it's results for long term.govts fail to control birth esp among the citizens who comes under poverty line, as govts can't anymore allocate billions for education,health,homes,welfare funds,etc for the poor, as year by year this group of people (population) increase tremdously.   As this group of citizens hv big families, govt fail to educate, implement strict laws on family planning policy,etc.   The smaller the population easier to control ( political interest).   This is easiest part where the vaccine plays it's role.   As everything is well plan, who and whom should be given which dose. the other part is there will be new norma life, work from home, entrepreneurs/employer save on office rental, less cars on roads, whatever daily routine can be casey out through online   (internet and communication device, etc) huge change in many economic sectors, it's all about save cost, the employer gains.   There is con and pro.   Whatever coming back to vaccine passport is against human rights, let's see what's happen nxt.   There is some extremist ideologies remark on this,   "" if politicians (govt) plan to implement this vaccine passport and if fail to solved through out the human rights efforts, then the last option left for extremist to carry out assassination to vanish all those politicians and whoever part of this vaccine passport policy, it is better to vanish the politicians then vanishing the poor citizens """,2021-03-11,479
29,easy statistics from migrant workers,2021-03-09,5
30,"Where China is able to build a whole bloody building in just 3 days, Singapore gov still tell citizens that they need to wait for 3 - 4 years for BTOs, despite that, the huge influx of foreign workers didn't bring down the sale price but stressing our already overloaded infrastructure n amenities. How back dated n uninnovative Singapore has become n Singaporean are yet love to casually mock at others? I doubt some Singaporean really know what shameless mean? Lol",2021-03-09,76
31,Itâ€™s heartening to have the migrant workers vaccinated.,2021-03-09,8
32,After vaccination they will immediately go back,2021-03-08,7
34,Without foreigners there is no Singapore. Letâ€™s face reality. ,2021-03-08,9
35,"implement messy measures,some need 14 days,some 21 days,some no need,some less..some at residential,some at governement facilities..making things so complicated....terrible...just standardize all to 21 days regardless...",2021-02-03,31
36,All to suit their agenda,2021-02-03,5
37,Thanks for keeping us safe!,2021-02-03,5
38,"Now MOM realised that those ""tests"" prior to departure to Singapore have lots of fake.   Why not penalise the agencies that submit fraudulent pre-departure Covid-19 test results?",2021-02-03,26
39,Why not all foreigners who want to be in Singapore tested using same methods? Employers will bear these cost? ðŸ˜¡ðŸ¤¬ðŸ˜¡ðŸ¤¬ðŸ˜¡ðŸ¤¬,2021-02-03,19
40,"â€œThose who test positive can therefore be released from their stay-home notice period, said MOM.â€  ??? Apa",2021-02-03,14
41,Meaning they won't get infected again.,2021-02-03,5
42,Why discriminate maids and nannies? The Covid virus smart enough to target maids and nannies but are more lenient against people with other job scope?  Where did they get these experts and scholars from???,2021-02-03,34
43,"Min Aung Hlaing and all military servants, You must go to ICJ by criminal law.",2021-02-03,15
47,"Why only maids? Very discriminating as this should include those who want to come to this country. Sad that in this country those with money is treated differently from those who have not. All the hypocrisy about equality and justice. With those who support such a system, we know what kind of people these are. ",2021-02-03,55
50,Every visitor to Singapore must stay at designated quarantine facilities. No more staying at place of residence.,2021-02-03,17
51,"Great decision. Should consider 21 days for all arrival too. Recalled the last FW incident, after 14 days released, went back dorm to work the following 7 days than realised is infected. ðŸ˜­",2021-02-03,29
52,good policy since all of the infected recently are imported,2021-02-03,10
53,We known that many projects are delay due to lack of foreign workers but we still need to take extra safety. This new measured is greatly appreciate from the authority but not too sure why we still allow Dependant's Pass holder.  Stay safe....,2021-02-03,42
54,"there being several new virus strains evolving faster than vaccines can be developed... can we still afford to depend on foreign labor?  perhaps narcissistic gym rats can stop posting their gym sessions on social media, scrap their gym memberships, and join the manpower starved industries... get paid to burn calories is actually not a bad idea.",2021-02-03,56
55,Should be all imports inclusive.   What make the rest more special than foreign workers?,2021-02-03,14
56,Provide them with Singapore/ culture orientation/ safety/ legal recourse lessons online while they're being quarantined,2021-02-03,14
57,Yes yea this ruling should have made much earlier !!!! All these imports from so high risk countries and yet we continue letting them in - suppose to be Covid tested free - but they landed â€˜infected positiveâ€™ and yet we continue to let people from these â€˜negative-positiveâ€™ countries to come in .. these only mean that their â€˜negative testsâ€™ are unreliable and and most probably â€˜boughtâ€™... how can we continue to risk Sgp in this way with so many repeated â€˜infectedâ€™ imports from these high risk hotspot countries for so long to come in ... a stop has to be made ! ????? ðŸ˜‚ðŸ˜©ðŸ˜­ðŸ˜¡,2021-02-03,92
58,"One month,,change long better so community is safe...",2021-02-03,9
59,Now...shouldn't it be ALL for ALL newly arrived for the china wuhan virus testing??!!! well..best of course is close the door..,2021-02-03,22
60,Please check on the foreign domestic workers as well.,2021-02-03,9
61,How about those domestic workers?,2021-02-03,5
62,Those coming to visit fiance or fiancee also lah....as long as high risks places involved...,2021-02-03,16
63,"Once again it shows that when you have money, youâ€™ll be treated differently. Why not everybody who comes into the country. Covid virus has no eye if one is rich or poor. Even the virus knows equality but not this country. Sad.",2021-02-03,42
64,Half of the daily imported cases are arrivals from India and UAE. Those are work pass holders.,2021-02-03,17
65,One for all make it 30 days,2021-02-03,6
66,Finally... At least effort to gear up and adapt... ðŸ™ðŸ‘,2021-02-03,9
67,Don't follow other country not allow like australia .,2021-02-03,7
68,"they may came from same country, but diff treatment. those dependant pass shd be treated the same",2021-02-03,17
69,"Min Aung Hlaing and all military servants, You must go to ICJ by criminal law.",2021-02-03,15
72,Now virus smart already ...30 60 90 120 150 180 210 240 270 days also can,2021-02-03,7
75,"Umm... Not just the foreign workers. All from India, US, UK etc should be put on 21 days quarantine. Why the discrimination? Does the virus stay longer in a person who is poorer than one who is richer? ðŸ˜³ðŸ¤”ðŸ™„  Can viruses pick n choose? Perhaps MOH can enlighten the public,",2021-02-03,48
76,Take action against Burmese military leaders,2021-02-03,6
77,FANCIFUL names of silly strategies serving no useful purpose. It is better not to know what those people are doing. They are as useful as the earlier task force. ðŸ˜€ðŸ˜ƒ,2020-09-09,29
78,So months still cannot solve the problems why donâ€™t change your useless methods which spend a lot our people money on dormitories for foreigners but not Singaporean . Why why why no body dared to question their methods ,2020-09-09,37
79,I still can't understand why HKG can do better when enforcement of fines etc can surely help to cut down unnecessary repeat offenders!!,2020-09-10,22
80,Mom should assign uncover staff to investigate the spread. FW are not so easy to handle. They are smarter than u . Stay here safe n less worry. Return will never come back,2020-09-09,32
81,Need to separate them out further. They are still staying in too close proximity with each other.,2020-09-09,17
82,"As long the dormitories ,operator not brought to task,these will continue. Since your aultimate concern is to protect your cronies,more than the workers n citizens!!",2020-09-09,27
83,"Great, feed them and pay them with no work till 2024, JOSEPHIN has tones of $$$ from us!",2020-09-10,16
84,Yes we appreciate their contributions but we shouldnâ€™t pampered them and giving five meals a day . True ??? Three  healthy meals  will  do . Their employers should take over rather than MOM as their  monthly paying are their  master employers ,2020-09-09,38
85,"The dormitory, are they really clear of covid-19 ?  Why are there still have cases reported",2020-09-09,15
86,Make them pay for medication and isolation! They just need to congregate and thefore pass covid! If they pay they will learn!,2020-09-09,22
87,"Any deterrence measures to ensure that the workers wear mask, maintain social distancing, sanitise and practise personal hygience? In community, we saw residents and cleaners without masks and chatting away without social distancing. They will not bother as they will not be caught anyway. If people take pictures/report the large group of people without mask at void deck or playing basketball, appear that no action will be taken and netizens will criticise the post at social media ""aiya, so busy body?!"". So is it really busy body or a REAL CONCERN ? Soon nobody will bother anymore since deterrence without active detection is like tiger without teeth. Finally to all who still walk around without mask..""Good Luck!"".",2020-09-09,118
88,it will never never never end...why??why ?? y?..free treatment what..foc what...and think they bother...guess at least 30% of them don bother...lol...no worries what...lol...free treatment...free meals..no need to work..still got $$$ (i think)...lol...nice job in the whole world...,2020-09-09,49
89,Dom+ imported cases = how many ðŸ‡®ðŸ‡³nationals in sg?????? We are like ðŸ‡®ðŸ‡³ Covid relief friend.ðŸ˜¡ sg accepting more flights from India. Why ????,2020-09-10,21
90,"CCP needs to be eradicated along with their minions â€œThe WHOâ€ â€œThe CDCâ€ Fauci, Gates and Big Pharma!",2020-09-09,14
91,Fanciful name again ðŸ˜Ž multi layer strategies,2020-09-09,6
92,"We must implement WFH permanently else it will be like dorm, wide spread.",2020-09-10,13
93,Are we reading fake news everyday,2020-09-10,6
94,"If u all have learn from other countries, dont declared clear until it is really clear LOL",2020-09-09,17
96,Surely I am not the only one who have seen foreign workers wearing their masks on their necks.,2020-09-09,18
97,"Wasting time, money and resources. Stemmed the root!",2020-09-09,8
98,Trying to go short cut lah...don't underestimate Covid-19,2020-09-09,8
100,"I have reported a complaint to BCA about FWs at worksites not complying to the covid-19 rules and regulation, namely about wearing of face mask. The mask was not worn and or were worn but under the chin without covering the nose and mouth. This was about a month ago when the dorms started showing re-infected numbers after been declared cleared. Till today, I can still see the same happenings at construction sites. I have been wondering if the lady I spoke to in BCA have reported upwards to her manager or just couldn't be bordered? If she did, what have the manager done about my complain? Took bus 35 from Bedok Mall. This bus passes by a dormitory along Tanah Merah Costal road. Most of the time, I can see FWs standing outside their dorm door without social distancing and without putting on face mask. Occasionally, I can see them walking from 1 door to another and mix socializing.  So, I have expected to see that re-infections in dorms is very likely and high.  A sad encounter... with stupid people in the BCA. I could tell and felt that the lady I spoke to was not interested as she did not even asked for my particulars for me to expect BCA's feedback and actions taken.  Where are the dormitory ambassador to control and ensure proper mask wearing and socializing control in the dorms?  There is no whistle blowing contact to the correct agencies.  Maybe I should take some photos and call the police at the same time to make it an issue.  Talk so much about covid-19 numbers coming from FWs but has it improved?  There is a need to step up control and enforcement in dormitories and worksites.",2020-09-09,284
101,Still gt ppls believed in wat they say...,2020-09-11,8
102,Did they all go back to work and part of the community since Aug 11th?,2020-09-09,14
103,"Lol, declared free but hv 45 cases daily, what a joke",2020-09-09,10
105,"Multi layered ah, like kueh lapis ah... So good ah",2020-09-09,10
108,"I think some of the migrant worker in the dormitories purposely get infected so that they no need to goes to work and had free foods and salary.Might be the contractor should check them.If every day,we had repeat FW get infection,our government will had a big problem to look after them.All the effort goes down to drain.Million of dollars wasted.How long can our government spend to them?",2020-09-09,64
109,"The PCR Tests are unreliable.  ""If we do a PCR corona test on an immuned person, it is not a virus that is detected, but a small shattered part of the viral genome. The test comes back positive for as long as there are tiny shattered parts of the virus left. Correct: Even if the infectious viruses are long dead, a corona test can come back positive, because the PCR method multiplies even a tiny fraction of the viral genetic material enough to be detected.  The PCR test with its extreme sensitivity was initially perfect to find out where the virus could be. But this test cannot identify whether the virus is still alive, i.e. still infectous.""  Beda M Stadler, former director of the Institute for Immunology at the University of Bern, a biologist and professor emeritus ",2020-09-09,138
110,When u give them free food free wifi free 5 star accommodation courtesy of taxpayers this is bound to happen. Cut their pay if they donâ€™t maintain their hygiene. Cases will definitely drop,2020-09-09,32
111,As far as I haveb been informed these idiots are not using the mask properly,2020-09-09,15
112,"2 7 -2 8 hoa mai street, phu nhuan district. Coffee shop",2020-09-09,8
114,"What nonsense is this ? Cleared means cleared. This is nonsense, going to 1 year already still not solve not recover ? Who wants to work if you don't work and still get paid.",2020-09-09,30
115,"à¤œà¤¯ à¤®à¤¾à¤‚ à¤•à¤¾à¤²à¤°à¥‚à¤ªà¤¾à¤¨à¥€ à¤®à¤¾à¤‚ à¤•à¤¾à¤®à¤¾à¤–à¥à¤¯à¤¾ à¤¦à¥‡à¤µà¥€ à¤•à¥€ à¤œà¤¯ à¤¹à¥‹ ðŸŒ·(ASTROLOGER)ðŸŒ· ðŸ”± à¤…à¤˜à¥‹à¤°à¥€ à¤¬à¤¾à¤¬à¤¾ à¤¤à¤¾à¤‚à¤¤à¥à¤°à¤¿à¤• ðŸ”± +91-7508173904 à¤¸à¥à¤ªà¥‡à¤¶à¤² à¤¨à¥‹à¤Ÿ:-à¤µà¥à¤¯à¤°à¥à¤¥ à¤®à¥‡à¤‚ à¤«à¥‹à¤¨ à¤•à¤° à¤•à¤° à¤…à¤ªà¤¨à¤¾ à¤”à¤° à¤¹à¤®à¤¾à¤°à¤¾ à¤¸à¤®à¤¯ à¤¬à¤°à¥à¤¬à¤¾à¤¦ à¤¨à¤¾ à¤•à¤°à¥‡à¤‚. ðŸš©à¤¤à¤¾à¤‚à¤¤à¥à¤°à¤¿à¤• à¤ªà¥‚à¤œà¤¾ à¤¸à¤¾à¤®à¤—à¥à¤°à¥€ à¤•à¤¾ à¤–à¤°à¥à¤šà¤¾ à¤†à¤ªà¤•à¤¾ à¤¹à¥€ à¤¹à¥‹à¤—à¤¾.ðŸš©à¥¤ (à¤¹à¤° à¤¸à¤®à¤¸à¥à¤¯à¤¾ à¤•à¤¾ à¤¸à¤®à¤¾à¤§à¤¨ ) Specialist in:{Guru ji+7508173409 à¤‡à¤¨ à¤•à¤¾à¤°à¥à¤¯à¥‹ à¤®à¥‡ à¤®à¤¾à¤¹à¤¿à¤° : â€¢ à¤•à¤¿à¤¸à¥€ à¤•à¥€ à¤¶à¤¾à¤¦à¥€ à¤¤à¥‹à¤¡à¤¼à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤¸à¤¾à¤¸ à¤•à¥‹ à¤µà¤¶ à¤®à¥‡à¤‚ à¤•à¤°à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤¶à¤¤à¥à¤°à¥ à¤•à¥‹ à¤–à¤¼à¤¤à¥à¤® à¤•à¤°à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤¬à¥‰à¤¯à¤«à¥à¤°à¥‡à¤‚à¤¡ à¤•à¥€ à¤¶à¤¾à¤¦à¥€ à¤¤à¥‹à¤¡à¤¼à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤¬à¥‰à¤¯à¤«à¥à¤°à¥‡à¤‚à¤¡ à¤•à¥‡ à¤Šà¤ªà¤° à¤•à¤¾à¤²à¤¾ à¤œà¤¾à¤¦à¥‚ à¤•à¤°à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤¬à¤‚à¤—à¤¾à¤²à¥€ à¤µà¤¶à¥€à¤•à¤°à¤£ à¤•à¥‡ à¤®à¤¾à¤¹à¤¿à¤°, â€¢ à¤–à¥‹à¤ à¤ªà¥à¤¯à¤¾à¤° à¤•à¥‹ à¤œà¤²à¥à¤¦à¥€ à¤µà¤¾à¤ªà¤¸ à¤ªà¤¾à¤¨à¥‡ à¤•à¤¾ à¤µà¤¶à¥€à¤•à¤°à¤£, â€¢ à¤ªà¤¤à¤¿ à¤•à¥‹ à¤µà¤¶ à¤®à¥‡à¤‚ à¤•à¤°à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤¦à¥à¤¶à¥à¤®à¤¨ à¤•à¥‹ à¤®à¤¾à¤°à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤®à¤¨à¤ªà¤¸à¤‚à¤¦ à¤¶à¤¾à¤¦à¥€ à¤•à¤°à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤ªà¤¤à¤¿ à¤•à¤¾ à¤¦à¤¿à¤² à¤œà¥€à¤¤à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤—à¤°à¥à¤²à¤«à¥à¤°à¥‡à¤‚à¤¡ à¤•à¥‹ à¤µà¤¾à¤ªà¤¸ à¤ªà¤¾à¤¨à¥‡ à¤•à¤¾ à¤µà¤¶à¥€à¤•à¤°à¤£, â€¢ à¤ªà¥à¤°à¥‡à¤®à¥€ à¤•à¥‹ à¤ªà¤¾à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤¦à¥à¤¶à¥à¤®à¤¨ à¤•à¥‹ à¤–à¤¤à¥à¤® à¤•à¤°à¤¨à¥‡ à¤•à¤¾ à¤µà¤¶à¥€à¤•à¤°à¤£, â€¢ à¤—à¤°à¥à¤²à¤«à¥à¤°à¥‡à¤‚à¤¡ à¤¸à¥‡ à¤ªà¥€à¤›à¤¾ à¤›à¥à¤¡à¤¼à¤¾à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤¸à¤¾à¤¸ à¤¸à¥‡ à¤›à¥à¤Ÿà¤•à¤¾à¤°à¤¾ à¤ªà¤¾à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤ªà¤¤à¤¿ à¤•à¥‹ à¤…à¤ªà¤¨à¥‡ à¤µà¤¶ à¤®à¥‡à¤‚ à¤•à¤°à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤ªà¤¤à¤¿ à¤¸à¥‡ à¤¤à¤²à¤¾à¤• à¤²à¥‡à¤¨à¥‡ à¤•à¤¾ à¤µà¤¶à¥€à¤•à¤°à¤£, â€¢ à¤µà¤¶à¥€à¤•à¤°à¤£ à¤•à¤¾ à¤…à¤¸à¤° à¤–à¤¤à¥à¤® à¤•à¤°à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, à¤•à¥‡à¤µà¤² à¤‡à¤›à¥à¤• à¤œà¤°à¥‚à¤°à¤¤ à¤®à¤‚à¤¦ à¤¹à¥€ à¤¸à¤‚à¤ªà¤°à¥à¤• à¤•à¤°à¥‡ +91-7508173904 à¤¨à¥‹à¤Ÿ:à¤®à¥à¤²à¥à¤²à¥‡à¤®à¥Œà¤²à¤µà¥€,à¤¬à¤¾à¤¬à¤¾à¤“à¤‚,à¤¤à¤¾à¤‚à¤¤à¥à¤°à¤¿à¤•à¥‹à¤‚,à¤¸à¤®à¥à¤°à¤¾à¤Ÿà¥‹à¤‚ à¤µ à¤¬à¤‚à¤—à¤¾à¤²à¥€ à¤¬à¤¾à¤¬à¤¾à¤“à¤‚ à¤¸à¥‡ à¤§à¥‹à¤–à¤¾ à¤–à¤¾à¤ à¤¹à¥à¤ à¤µà¥à¤¯à¤•à¥à¤¤à¤¿ à¤à¤• à¤¬à¤¾à¤° à¤¸à¤‚à¤ªà¤°à¥à¤• à¤œà¤°à¥‚à¤° à¤•à¤°à¥‡à¤‚â€¢ à¤¨à¥‹à¤Ÿ:-à¤ªà¥à¤¯à¤¾à¤° à¤®à¥‡à¤‚ à¤§à¥‹à¤–à¤¾ à¤–à¤¾à¤ à¤¹à¥à¤ à¤µà¥à¤¯à¤•à¥à¤¤à¤¿ à¤à¤• à¤¬à¤¾à¤° à¤¸à¤‚à¤ªà¤°à¥à¤• à¤…à¤µà¤¶à¥à¤¯ à¤•à¤°à¥‡à¤‚ +91-7508173904",2020-09-09,5
116,"Similar to Singapore, management and hr takes up 30%, the primary workforce make up 70%",2020-06-27,13
117,Bangladeshis can provide a good working force in the palm oil industry.,2020-06-27,12
119,Because most Malaysian are in Singapore. ,2020-06-28,6
121,Just nice many Malaysian out of jobs can ask them to go ab work there.. please donâ€™t come back to Singapore first ..,2020-06-27,22
122,Those workers can get net pay of around Rm 2 000. But the works tough. Malaysians on the other hand prefer minimum paid jobs or other less demanding jobs with Government or related agencies. When Malaysia  put forward development plans Indonesians and Bangladeshis rejoice.,2020-06-27,42
123,Doubt they were swab tested for Covid-19 .,2020-06-27,7
124,"Dahil sa lockdown kami ay malawak na naghahanap para sa mga tao na magtrabaho mula sa bahay. Kumita ng $ 2,000 bawat linggo para sa karagdagang impormasyon makipag-ugnay sa kanya sa ibaba ðŸ‘‡ ðŸ‘‡ðŸ‘‡ https://www.facebook.com/Patrickdennis001",2020-06-28,29
125,At least Malaysia .currency low thier citizens have choices. And yet very near.Not like Singaporean. Need to go usa England. Euro.that is not worth it.very far.chinese alway say clever is enough. But not too clever. It make your own citizens suffer.,2020-06-27,37
126,pay your own people more la... 2nd largest but most cheap paying,2020-06-27,11
127,"Let only Indonesians or Nepalese in, no to Rohingyas!",2020-06-28,9
129,This means are we allowing all those technically so call â€œcleared workersâ€ back to work but still living in the same dormitories conditions? Itâ€™s back to square lahðŸ™ðŸ»,2020-06-25,25
130,Shall we clear Singapore Expo and Downtown Resort for disinfectant? Centralise resources for Community cases at Keppel area?,2020-06-24,18
131,Govt need them for logistical support for GE mah.,2020-06-24,9
132,"Clear also no use, 98% of the work site still not allowed to start works due to all the new measures implementedby mom and bca! Majority of the workers still have to stay inside the dorms",2020-06-23,35
133,"The reality is one small room staying 18 or 20 people currently there very difficult to maintain safe distance measure, easily can get affected again !!!! Also all the workers mentally and physically getting sick due to staying under one room for a long term",2020-06-24,42
134,"What happen to the rest of the 270,000 migrant workers? Not yet tested? And estm 100,000 outside the dorm? To think of it, it is very scary.",2020-06-24,25
135,Is there precautions to prevent another form spread. Since itâ€™s phrase 2. FW should had started to move around Singapore. ,2020-06-23,19
136,"so a minimum of 210,000 not cleared? no idea, if you dont wan to be transparent, just a worthless news",2020-06-23,19
137,By looking at the numbers of dormitories cases you can see how covid virus ðŸ¦  is scary. ðŸ™phase 2 please be careful.. no symptoms people is around donâ€™t stay out too often and too long.. ,2020-06-24,33
138,"After they are clear of Covid, how soon they can go back to work.",2020-06-24,14
139,Yes go go  Well done gahmen ðŸ‘ðŸ‘ Vote for PAP ðŸ’ª this coming GE,2020-06-23,12
140,Give permission to work.... Boringggg.ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ’˜,2020-06-24,5
141,Wah suddenly all cleared.. Ha3...10th July here we come..,2020-06-23,8
142,Balance not cleared no record??,2020-06-23,5
143,Wow!? Am I supposed to congratulate u? You look after so many foreigners!!!,2020-06-23,13
144,Why coffee shop no safe entry ???  If got convid cases eat there also donâ€™t know!!,2020-06-24,15
145,All prata numbers n sweep under carpet,2020-06-24,7
153,Sitrep MOH report says there are 323k workers in dorms. 79k cleared of Covid... Remaining 244k dorm residents how? https://covidsitrep.moh.gov.sg/,2020-06-24,16
154,"Relax la,  July u see spike la",2020-06-23,7
157,why cant MOM or BCA render more help to construction to get them resume business ? 4 months no income and counting...,2020-06-24,20
162,THEIRS NO CURE FOR THIS VIRUS. BECAREFUL CITIZENS DONT LET THEM IN YOUR HOME PLS BE CAREFUL.,2020-06-24,17
163,Those 'fully recovered ' actually how are they doing? any permanent lung scarring.lost of 30% function or other health  consequences? ,2020-06-26,17
164,"Magtrabaho mula sa bahay mayroon kang isang bitcoin wallet Maaari kong ipakita ang unang 20 tao kung paano kumita ng $ 1000 araw-araw ""kung interesado makipag-ugnay sa kanya sa ibaba. ðŸ‘‡ðŸ‘‡ðŸ‘‡ https://www.facebook.com/Patrickdennis001",2020-06-24,25
165,Cleared dorms but contractors got many things to do so they can go back to work. I hearsay some asking Desker or G-land there biz open? ðŸ¤£,2020-06-23,25
166,"Sigurado ka ba talagang interesado na magtrabaho mula sa ginhawa ng iyong tahanan gamit ang iyong PC o aparato ng telepono ng Android, isang mahusay na koneksyon sa internet at kumita ng 1 BTC sa loob lamang ng 7 araw    Inbox ako para sa karagdagang impormasyon makipag-ugnay sa kanya sa ibaba ðŸ‘‡ðŸ‘‡ðŸ‘‡ https://www.facebook.com/Patrickdennis001",2020-06-24,48
167,Mangyaring simulan ang jubilating ngayon nakakita ako ng isang lehitimong negosyante ng Bitcoin na nagtuturo at tumulong sa akin na kumita ng $ 1000 everyweek sa pandemyang ito hindi ko alam kung paano ipakita ang aking pagpapahalaga Gusto kong lahat ng sa iyo ay makinabang mula sa pls Makipag-ugnay sa aking account manager at siya  gagabay sa iyo: sa ibaba.   ðŸ‘‡ðŸ‘‡ðŸ‘‡ https://www.facebook.com/Patrickdennis001,2020-06-24,57
168,"I found something that's actually not a scam!! You  can get paid in 12 hours, you can save life's and earn huge profits in 12 hours,, just click this link and be among the testifier..ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ Https://www.facebook.com/Olivia.lisa.1446 ",2020-06-24,31
169,"We are not stupid, don't play with numbers. Today there are 10 cases in local community We don't need to know the average per day!   We are living in one big community. Is there really a need to differentiate unliked and linked and average per day per week or those  Last week was phase 1, today is phase 2. So are we in phase 1.5?",2020-06-22,59
170,Let's just wait for 2 to 3 more weeks for phase 2 clusters to start forming before saying is stable ..,2020-06-22,16
