,Comments,Datetime,num_words
116,"Over the years, authorities have further reduced the factory converted dormitory for primary use. In order to cut the cost of housing the workers at the dormitory and transportation to fetch the worker from the dormitory, we hope government will reconsider to allow more industrial premises which are suitable to operate as the primary dormantry to house their own workers.  This  will also help to prevent the wide spread of virus in the crowded dormitory and easier to contain the virus.",2020-04-07,81
117,Some of the posts here are absolutely racist or xenophobic ,2020-04-06,10
119,Why workers in the dormitories feedback that their toilets are overflow with URINE ??????    Where is the clearness and hygiene standards for those dormitories?????  Are your cultivating germs and viruses 🦠 for those poor workers  🙊🙉🙈,2020-04-06,33
120,Quarantine them at ST John island.,2020-04-06,6
121,"Just wonder keep them inside their room in 14 days like prisoners, will our special operation task force provide the security of the perimeter to prevent riot from happen, which are commonly happening inside prison.",2020-04-06,34
122," Maggio Capital is one of the legitimate proven and trusted hard money lending private company we have available today in the world today when it comes to online lending companies.We are specialist in equity-based, residential and commercial real estate loans through out California and international levels we give out loans of any kind including personal loan, student loans of any amount we loan out up to a million dollar. Speak to a decision maker today and open up new opportunities to achieve your financial goals kindly contact us with the details below  and get attended to by a loan consultant from our company thank you our loans are easy access to hard money at affordable loan interest rate transactions.  Email: Magiocapitalinternationalloans @ zohomail . com Company Phone:(619) 639-7590 Company Buisness whatsapp:+12019056637 ",2020-04-07,126
123,Why do Indians get infected so fast because they eat with their hands,2020-04-17,13
124,"With the strictly measurement I hope that the task force had to look into the consideration when there are always large groups of drinkers which loved to gather at coffee shop or hawkers centre to had their drinks. I hope the government will impose much heavy penalty to these group of people, is either the never get the message right or just irresponsible for the social........",2020-04-04,66
125,A lot of private gyms and gym outlets remain open.  Please take note.,2020-04-04,13
126,"with this measure coming in place , we need to expect people buying / take awy packed food from hawker centre / foodcourt. these will pose high usage of plastic bag / box. cause environmental problem , short of plastic supply is next immediate when local runs out stocks. can government send out a public notice to advice bring own 1) flask - for hot/cold drinks , 2) tin can - for food , 3) reusable / washable cloth bag to carry this stuffs. we cannot wait till happens after. ",2020-04-05,78
127,It’s not the availability of food resources that is of the immediate concern. It’s the high possibility of viral spread from concentrated human gathering at any single place is.,2020-04-04,31
128,No matter how much u educate they over buy and hoard. Non kiasu pple suffer...hougang fairprice every day long q...terrible. its been 3wks i am not able to buy my monthly essential.,2020-04-04,33
129,Don’t forget our foreign workers at the dormitories. They need the mask more urgently now. The medical staffs are highly stress up and overwhelmed.,2020-04-05,25
130,"Please look into the issue of making it compulsory for food handlers to wear a protective face gear when serving food. If they talk and serve food at the same time, saliva froglets can get into the food. I saw Taiwan and China food service staff wear those plastic mouth guard, Can we not have them here too. ",2020-04-04,58
131,The preventive measures is really appreciated. ,2020-04-04,6
132,our Government really do their best to keep all us safe so let do our part and stay home ...don’t panic buying and stay away from crowds...if everyone co operate then we can go back to our normal life .....,2020-04-05,41
133,Will Singapore companies that provide home moving or shifting services remain open during the new social distancing measures? ,2020-04-05,18
134,"Hi can i check with u,will toilet renovation considered essential as i am currently in the midst  of renovation of  3 toilets due to water proofing problems. ",2020-04-04,27
135,Thank you for all your hard work 💜,2020-04-04,7
136,True enough... ppl are following n polite too,2020-04-04,8
137,Heard that the food prices for essential goods going to be increased soon.Is it true?,2020-04-04,14
140,Mich Mich Joyce George Abrew Andrew Ykc Yee Wonhoy,2020-04-04,9
141,a partial lockdown is good enough at this moment.,2020-04-04,9
142,"In this highly contagious covid-19 , if an unwell person without symptoms brings their own containers to takeaway food, and somehow accidentally pass the droplets found on these containers to the staff of these takeaway food outlets, and the staff handles the food and the personal containers and then serve many other customers who do or do not bring their personal containers ; there might be risk. So in this covid-19 period, it’s questionable whether bringing your own containers will help. Some  patrons unwell who are asymptomatic ( ie not showing symptoms) might run the risk of passing to the food outlet staff. That’s why in the news above , Starbucks stopped accepting personal cups to buy coffee ( during this sensitive covid-19 period )",2020-04-04,121
143,"Bring your own containers??????  Maybe not.   https://www.channelnewsasia.com/news/world/starbucks-coronavirus-covid-19-reusable-cups-12507552  In this highly contagious covid-19 , if an unwell person without symptoms brings their own containers to takeaway food, and somehow accidentally pass the droplets found on these containers to the staff of these takeaway food outlets, and the staff handles the food and the personal containers and then serve many other customers who do or do not bring their personal containers ; there might be risk. So in this covid-19 period, it’s questionable whether bringing your own containers will help. Some  patrons unwell who are asymptomatic ( ie not showing symptoms) might run the risk of passing to the food outlet staff. That’s why in the news above , Starbucks stopped accepting personal cups to buy coffee ( during this sensitive covid-19 period )  Food for thots.",2020-04-04,130
145,"Great effort👍, stay united as one Singapore🇸🇬",2020-04-27,7
146,Well done Singapore.. Let United and jia you 😍🤗👍💋🥰🇸🇬💪,2020-04-27,8
147,"It any crisis like what wr are having now, the ones that truly count are the ones with modest status in work life. Not the ones who sit in big chairs and get the big bucks. Our frontliners are the real heroes. After the crisis and things go back to normal, they will be treated like dirt and still be paid with dirt. It is really time to relook our employment and economic models to treat and pay those that really matter. Security guards, cleaners, hospital staff, transport people etc. We can see clearly now who are the essential people in our system. Stop increasing the top and start paying more to the bottom. They deserve much more than what they are getting now. No need for clapping and no need to sing songs. Just pay them for their worth and no one can deny they are essential.",2020-04-28,148
148,Well done Singapore.. Somehow it brought me tears when playing this video. Stay at home all..,2020-04-29,16
149,"Truely  this  is  HOME, let’s cherish our  HOME",2020-04-27,9
150,Eve wong all the best this is home love heart care safe tks,2020-04-30,13
151,Are front liner are just to healthcare workers?? Can anyone here just tell me??,2020-04-27,14
153,One world united. Greetings from Germany 🍀🌈🌍,2020-04-28,6
158,Teo Chong Keat your voice too soft lah...haha,2020-04-30,9
160,Thanks a lot Dearest Singapore Government & all Singaporeans for keeping us as honourable partners in ur mind. We r all Bangladeshi grateful & we'll support to build Singapore as much as we can until our last breath in Singapore. Love you Singapore...,2020-05-01,40
161,Bedtime music for the soul 🕊   https://youtu.be/gzwZOxIxw_Q,2020-04-30,5
162,Thank you for taking care of these people who is helping to build and maintain our country. But pls make sure the gesture is not being abused cos some might think that getting sick means more benefits than being healthy and have to work. ,2020-04-09,44
163,Thank you on their behalf. The food that government provided to them is far more better than what they eat everyday from the dorm food operator,2020-04-09,26
164,"They are so blessed that they are working in Singapore, i thank our government on their behalf ❤🙏❤",2020-04-09,17
165,Thank you for taking care of our foreign workforce. They play such an essential role in our community as well as the country. What will we do without them.,2020-04-09,29
166,Thank you MOM... keep it up..... check on caterer Daily to ensure the workers are eating happily Check daily   eat yourself so u know that the workers are happy,2020-04-09,29
167,Thank you MOM!🙏 #SGUnited ! #SGTogether! We will over come this crisis! Pray for an end to this global pandemic! Pray for those who are sick in hospital/ICU be fully recovered.  Pray for  the safety of everyone in Singapore!!!! Pray there be a vaccine to cure Covid19! Stay home🏘 Stay Healthy💪 Stay safe🙏 Save lifes🙏 Take care all!!!❣,2020-04-09,56
168,"Dear MOM, since you are already putting in so much of effort, please also do educate the dormitory operators and employers on how then can help to begin maintaining good standards in the living conditions of these workers. Thanks.",2020-04-09,39
169,Thank you for taking good care of them! 🙏🏼 Kudos for updating us too! You are doing a great service!,2020-04-09,19
170,"Man die at home after tested at hospital, So that mean Xray may not accurate and also need to review hospital SOP to make sure all patient are properly tested without doubt before return home",2020-04-09,35
171,Great job guys! Touched to see that MOM is looking after the workers well. Hope the virus will be controlled soon 💪🏻💪🏻💪🏻,2020-04-09,21
172,All living spaces of FWs must be checked especially those housed above HDB shop units.,2020-04-09,15
173,"Thank you MOM! 💐. Please ensure they are well taken care of even when the battle is won, 👌☺️.",2020-04-10,17
174,"Ownself pat ownself on the back. The deterioration of food and hygiene standards happened on your watch. This is a repair job, not a charity offering",2020-04-09,26
175,The food which our government has provided to them is far better than they buy from their own. ,2020-04-12,18
176,Thank you MOM.you are helping to foreign workers.,2020-04-09,7
177,Quite a number of our FW are Halal and Vegetarians .  I trust our food catered to their needs n fill.,2020-04-09,20
178,"I believe MOH is doing all they can to support and provide for our foreign workers who are isolated in the 2 dormitories, many of us do not understand what's happening behind the scene and chose to believe what others post or said about it, hence creating unnecessary questions that further rise doubts in such chaotic times. Let the authorities do their work, they are no liable to answer every little thing they do now.",2020-04-09,73
179,Singapore is probably the only country that took great care of foreign workers in this time of despair! Great job and hope social media here don’t try to distort the situation. Selective videos and snapshots etc to discredit the good work. ,2020-04-09,42
180,Great. Salute the govt. Thank you very much.,2020-04-09,8
181,Safeguard the workers in SG. Dont treat them badly. They are humans.,2020-04-09,12
182,Pls keep checking in the people who cater for them.  They deserve much better...,2020-04-09,14
183,"Singapore is good to you, than you should be grateful and not go about creating social problems. Remember that",2020-04-09,19
184,"Well done, MOM! Thanks for providing them a balanced diet. ",2020-04-09,10
185,"Got issue then mom check,show dat ther r working,if not,ther r sleeping,inspect all dormitories all.in sg,not only the effected area",2020-04-09,24
186,thanks you mom for support us we are happy,2020-04-09,9
187,The big problem is the begbugs there..the hygiene there..,2020-04-09,10
191,Use the levy FW pay to look after them better.,2020-04-09,10
195,"Thanks for the update MOM. Not an easy job for both u guys and all parties concern to care for more than 20,000 daily w 3 meals given the current somewhat limited resources. For some who thinks tat u guys r stingy by giving so much rice instead of side dishes, pple must understand the eating culture of these foreign workers first before commenting.",2020-04-09,62
196,"I think meals are Perfectly Ok! 1 portion veggies, 1 portion meat or fish & more rice (they eat a lot of rice) is basic good diet. And it’s FREE, delivered to them. This is CRUNCH time, don’t expect 5-star meals. 🤗",2020-04-10,40
200,MOM give a foreign worker full basic money according to their monthly basic or give a half part of basic salary?? Anybody can give me correct information because of my boss say give only half salary.,2020-04-10,36
202,"Better accommodation, free food, full pay, free medical care, dont have to work, dont have to pay utilities, government even set up a clinic and remittance service IN dorm area, clean food and potable water..... all luxuri4e compared to where they came from..... all using SG taxpayers' money... which other MF still want to complain about human rights or abusing FW?  Maybe these MF opposition or haters can ""adopt"" some of these FW to stay in their own homes and pamper these FW at their own expenses themselves?",2020-04-09,88
203,Malaysian government just announce that it is not their responsibility to feed their foreign workers under lock down.,2020-04-20,18
205,Ya its abt time to look into these dormitrys. Must cultured them what is hygiene.,2020-04-09,15
206,Please Don’t leave home without a 😷 masks and  Social distancing too.  For our seek and each and every Singaporean life.  Let’s make this  ‘circuit breaker’ a success or else all efforts will go down the drain.  Frontline medical staffs will suffer endlessly. ❤️💪🏻🙏🏻,2020-04-09,44
207,"They are so blessed that they are working in Singapore, we are thank 🇸🇬 government. 🙏🙏",2020-04-09,14
208,All of them very lucky working in Singapore well take care Pls follow instructions stay at home ,2020-04-12,17
211,Great job MOM! Appreciate these updates!👍👍🙂.,2020-04-09,6
214,A very special manpower ministry that looks not just into fair employment but safe living for migrant workers. I can say MOM is committed to upgrade the living standards of our migrant workers. They in turn will be our valuable assets.,2020-06-02,41
215,I thought you guys always plan ahead. You even tell us that you had been prepared and preparing for something like a pandemic. I guess you guys screwed up big time and most of you not fitted for the job.,2020-06-02,40
216,"Apologising does not lower your dignity. In fact, it shows that you are sincere and ready to move on with more empathy.",2020-06-02,22
217,"“15 community cases” today... just saw school children crossing the road in a big group, totally no physical distancing at all, scary!",2020-06-04,21
218,Thank you Mr Gan and His Multi- Task Team for  leading the control of reducing the spread of Virus in the community,2020-06-02,22
219,What we need to ensure that this is carried out is continuous monitoring ,2020-06-02,13
222,Billions of dollars cld have been saved if only pap had listened to the ngos who had the foresight and highlighted all these years!,2020-06-11,24
223,Tq 4G task force..finally TAXPAYERS have to foot the bill for your screwups..Why are the GLCs and Property Developers companies not footing the bill to house their workers? Well done PAP..Socialise costs and Privatize Profits👏👏👏,2020-06-02,37
224,Thank you Mr Gan and His Multi- Task Team for  leading the control of reducing the spread of Virus in the community,2020-06-02,22
225,Go tough on errant dorm operators and employers ! Don’t waste taxpayers money !!,2020-06-05,13
227,Não entendo seu idioma ok obrigado pela atenção Estér Lúcia Mendes Pénteado Shalom Amém glória Apazdo Senhor Jesus Cristo Amém,2020-06-19,12
228,"Why is this the last for FWs? Daily report still in the hundreds...what was the cause? FWs in dorm not adhering to the rules than need to be fined. Can't go on like this... If u base on daily reports...locals very few cases to date. Majority are FWs, workpass thus these people r not doing their part. Please be firm with them. Thank you.",2020-07-18,65
229,Hope you can clear the earlier mess as many are suffering from its impact ,2020-07-17,14
230,"How to every day average of 3 digits is not matter of testing is a matter reduce cases, other than get better consultant from outside world.",2020-07-18,25
231,Why are there still so many cases at dormitories? Are we re-testing or they new cases?,2020-07-18,15
232,Why is not handler by health  department,2020-07-18,7
234,Took so long.... How many FW actually are there living here in Singapore?,2020-07-18,13
239,"Lawrence Wong, tks for the updates. And also thank u and your group for keeping the death rate here below 30, since November last year. No other country can do that, knowing very well that Singapore has A large influx of foreigners, to keep us going. 👍👍👍",2020-07-18,45
240,I doubt it will end it endless unless totally lock down but also no use once you let tourists arrival or borders access so best wear mask avoid over crowding maintain healthy lifestyle economy still need to open no other option available looking for vaccine not easy ,2020-07-18,47
241,"Hi Mr WONG.Any chance to video a test process of a FW so that we understand the full procedures, please?  Thank GOD for granting my wish to know what the test is. It wasn't a pleasant procedure...!! Stay Safe. everyone. Don yr mask esp the ones in yr FunPack! Nice!!",2020-07-25,48
242,Nonsense and nonsense more coming...hahaha,2020-07-18,6
243,Cover for MOM not doing their jobs only...at the end of the day is all we citizens and employers to do the job!,2020-05-16,24
244,Look like business is going down.. Need to spend $2000 to do a jobs $500.. And the $500 is not enough to pay $5000 over head.. No productive.. No enough Money to pay.. Hopefully Government can lower down the Levy.. 🙏🙏🙏,2020-05-16,36
245,Thank you Mr M Lawrence for sharing on the COVID 19  situation especially when the clusters of the migrant dorm started spreading began . It was indeed never an easy task to control the spread  but certainly the whole COVID Team has put many and much efforts to try and cease the spread of dorm from spreading fast to the  community   Though the numbers of the migrants clusters keep increasing but at least it is well controlled in the operation .,2020-05-16,78
246,I doubt we are able suggest implement at work site monitoring system it should be good enough ,2020-05-16,17
247,Good idea but that means every Singaporean will need to pay more $$$$$ for all services to pay Singaporeans replacing  FWs. Will all Singaporeans be willing to pay higher salaries than FWs to our own blue collar workers? ,2020-05-16,37
248,NO MORE new FWs PLEEEASE???  FWs do contribute to our economy But this virus is not going away maybe at least for 2years. Hire SOME %  of locals at higher pay - we have no choice Now until there is a proven vaccine. ,2020-05-16,40
249,"As long as we have done our part, it's good enough.",2020-05-16,10
250,First of all who will pay for this arrangement? ,2020-05-16,9
253,LOOKING FOR TROUBLE ND DEATH,2020-05-27,5
254,"It's GOOD PRACTICES, Good Regulations on construction dormitory, Isolation System , you need 2 times testing before / after daily work on-site. Report  immediately if you see anyone fall sicknesses.  Pay more intention for Flu, Coughing, Fever and Pneumonia.   Note, * Flu and Coughing - Flu Testing. * Fever and Pneumonia - Covid 19 Testing",2020-05-22,45
257,"Maggio Capital is one of the legitimate proven and trusted hard money lending private company we have available today in the world today when it comes to online lending companies, We are specialist in equity-based, residential and commercial real estate loans throughout California and international levels we give out loans of any kind including personal loan, student loans of any amount we loan out up to a million-dollar. Speak to a decision-maker today and open up new opportunities to achieve your financial goals kindly contact us with the details below and get attended to by a loan consultant from our company thank you our loans are easy to access to hard money at affordable loan interest rate transactions.  Email: Magiocapitalinternationalloans @ zohomail . com Company Phone:+1(201)905-6637 Company Business WhatsApp:+1(201)905-6637  Do you need a loan to settle your debt or to pay off your bills? Have you been turned down constantly by your Banks and other financial institutions just because you have a low credit score? Do you need a loan or funding for any reason such as the list below,  * Holiday Loans * Vehicle Loans * Real Estate Loans * Business Loans * Mortgage Loans * Construction Loan * Home Loans * Investment Loan * Debt Consolidation Loans * Personal Loans  Note: We give out loan at affordable interest rate per annun.  Interested persons should contact us via email: Magiocapitalinternationalloans @ zohomail . com to enable us to open a loan processing file or  contact us on Business WhatsApp:+1(201)905-6637  Warm Regards,",2020-05-16,235
258,"Negative comment people ever think if the  415,000 Malaysian that everyday come into Singapore to work but suddenly not working, who is going to fill in the gap ? What will happen to economy ? It will be great inconvenient for all of us too Please be fair, government is trying to assist the business that already hit badly by the covit issues. ",2020-03-17,60
259,"Proud of SG government and we always react very fast with good rationale and hearty consideration.    At the airport, all business tenants are required continue the businesses but with super slim travellers traffics.  Operating cost remain very high.  Will government look into this urgently too. The latest impose SHN will have another round of strong impacts to all businesses.",2020-03-19,59
260,"To accomodate these workers, the government can open those schools that has been closed. Give them a place where it is easier to control and monitor. Employers can pool to pay for the electricity and water.",2020-03-17,36
261,"Great initiatives! But will buesinesses get to enjoy these now? Immediate? SMEs unlike large organisations, will never be able to pull thru and will wind up within weeks",2020-03-18,28
262,Well...she will gain more vote from Malaysians. But Locals here....well???,2020-03-17,12
263,"S50 per head will be given for 14 days, but if Malaysia Government prolong the Lockdown, will Singapore Government still be giving Aids to them ? If so , think about the Locals , Taxi Drivers, PHVD drivers which are getting only S20 per day till May! They are living in Singapore 24/7 with housing and utilities bills !",2020-03-17,51
264,You give so many Malaysian in Singapore any break out how? You just our leader. Anything to our family how!!!,2020-03-17,20
