,Comments,Datetime,num_words
17,Completed 2 doses on 18-Feb-2021 on same day as new shipments arrivals  😊 ,2021-02-19,11
18,Thank you SG/ PM Lee my hubby has completed his vaccine 16Feb...we are looked after here thank you so much!!!❤❤❤,2021-02-18,20
19,"If we continue doing what we had been doing all along, like safe distancing, mask wearing or avoiding crowds, we don't really need to rush to get the vaccine. After all, most of us are all right and virus free. So just continue doing what we were doing. Let the front liners and the weak get the vaccine first.",2021-02-18,58
20,Thank You PM Lee.  The Lord bless you and keep you! ,2021-02-17,11
21,Hopefully we can speed up the vaccination process and become amongst earliest countries who have herd immunity! ,2021-02-18,17
22,Thank you for take good care of Singapore ,2021-02-18,8
23,Tq Sir 🙏 for ur concerning of our health. U alwayz put our health as a priority. We grateful for ur kindness. And we hope ur health is alwayz in a good shape. Hv a good eve n hv a good rest Sir ‼️🙂💕,2021-02-17,42
24,"Good evening Mr PM Lee . Thank you to You , Sire and Your Govt Cabinet to make a good run of safety since the CB Times till date and to take care of the Covid 19 situations with now the Vaccine Jabs",2021-02-17,40
25,So very grateful to be living in this exceptional country. We hope we have contributed well. Thank you for everything.,2021-02-18,20
26,Thank you Sir n all involved. At least there is hope.,2021-02-18,11
27,Many thanks PM Lee & team!  Wish all of you a blessed Niu Year. Stay safe & healthy too.,2021-02-17,17
28,"Thank you PM Sir, congratulations to Singapore 🇸🇬🙏🙏🙏🙏",2021-02-18,7
29,Modern day problems require Moderna solutions ,2021-02-17,6
30,That's £25 per shot! Not many people can afford it.,2021-02-18,8
31,Sir if take vaccine can reduce our taxes? Times are very hard ,2021-02-18,12
32,Thank you very much PM Lee and your team!,2021-02-17,9
33,So blessed Sg. While 3rd world countries cann't even make a  DEAL for a reservation of this vaccine.,2021-02-18,16
34,"How safe are these vaccines?  Heard that in Germany, many frontliners have bad effects.  How true is this?",2021-02-17,18
35,My neighbour next door try to control the cleaner to clean and wash her place and not my place. Today I come back in time to see the whole things so I told the cleaner why you wash clean their place and not mine. I ,2021-02-19,45
36,Our govt controls Covid very well...thank you sir,2021-02-17,9
37,"good luck to singaporian under your wise leadership, Sir.",2021-02-18,9
38,"Well done Singapore, well done SIA!",2021-02-18,6
39,Nor Josh  great to see SG accelerating like other world-leading vaccination nations such as the UK! I hope batches of Astrazeneca also arrive soon 💉💪🏼,2021-02-17,23
40,"Bravo , seamless approach to tackle problems with hand on commitment . Thumb Up 😄",2021-02-18,12
41,"Hope our turn soon as foreigner,  thanks singapore and all the minister.",2021-02-19,12
42,Thank you PM & your team so much!,2021-02-18,7
44,Even after vaccinne we still must wear mask maybe forever who knows,2021-02-17,12
45,"completed the second dose a few weeks ago, and it's a peace of mind.",2021-02-21,13
47,"Compared to people in many countries, Singaporeans are indeed very lucky to have great PM and his team that always care and hedge its people. Thank you to PM Lee and your team🙏🏻🙏🏻",2021-02-19,33
49,"Limpeh Singapore is the best managed country in the world hor. To all limpeh sarcastic followers, I receive my 2nd covid vaccine shot under the healthcare frontline priority group on 16 Feb. At 8 am and no symptoms thus far. From first Jab 21 days ago, the injection location sore feeling only comes in after many hours later. Edit. No side effects at all from the 2nd Jab. For 36 hrs already. Not even soreness of injection location.",2021-02-17,72
50,Sir. I had taken the ist dose of vaccine,2021-02-18,9
51,You are the best of Asia Mr PM,2021-02-17,8
52,Singaporean who very satisfied for your honesty and sincerity,2021-02-17,9
54,"Thank you so much, PM Lee!",2021-02-19,6
55,Thank you sir. I already got vaccinated. ,2021-02-18,7
56,Dear PM Lee. Happy tears! Bravo!😍,2021-02-17,6
57,Thank you PM Sir YES to Pfizer and Moderna 💪💪,2021-02-17,9
58,Sir l tack reday my vaccination  in Bangladesh,2021-02-17,8
59,lucky ones................earth will be populated by Singaporeans!!!!!!,2021-02-18,8
60,"Stay Happy, Healthy and Safe for Everyone! 😄😍💪",2021-02-18,7
61,Those we are work pass holder? within how many days will we be able to get this covid-19 vaccine?  Thank you boss! ❤️,2021-02-18,22
62,You should do something for Myanmar' people.,2021-02-17,7
64,"Excellent, Proactive, Deliberate Planning & Execution to keep Singapore, Singaporeans & Foreign friends SAFE & WELL!  👍👍👍👏👏👏!",2021-02-18,13
66,"Mr president,  Vaccine when available for migrant workers?",2021-02-19,8
67,My son just took his 2nd dose today . Thank you PM  and Singapore,2021-02-18,12
71,"What happens if suddenly there is no more virus here ? Can we seek refunds for the balance of stocks ordered, paid and delivered from the 2 American companies ?",2021-02-19,27
74,We are Grateful Moderna’s Vaccines had arrived Tranport by ( SIA ) with Thanks 🙏  another assistance to our Singaporean ,2021-02-17,18
77,HNY PM Lee! Good News! Thanks! Have A Nice Friday! Jeffrey Ng! Huat Ah!,2021-02-19,14
78,Thank you so much dear PM for vaccine and ensuring that vaccine is available for all the migration workers. Take care and God bless,2021-02-18,24
79,"Thanks PM, we are ready to support in vaccination clinics for community 💪🏻💪🏻",2021-02-18,12
80,7th day of the Chinese Lunar New Year 2021,2021-02-18,7
82,Yoong you go get your vaccine ,2021-02-21,6
84,CONGRATS PM LEE  GOOD JOB,2021-02-21,5
98,VERY GOOD I DO PRAY FOR ALL OF YOU HONOURABLE DEPUTY PRIMEMINISTER OF SINGAPORE GOD BLESS YOU. AMRITH. 7904500464,2021-02-18,18
107,The best PM 👍🏼👍🏼 thank God im here in Singapore 👍🏼😉 long live to Mr. PM Lee ,2021-02-18,15
124,Congratulations and well done sir ,2021-02-17,5
125,Thank You and well done PM Lee👍,2021-02-17,7
126,🇸🇬Really appreciated to our great leadership PM Lee and best PAP government🏆👍🇸🇬 Please stay safe and healthy always PM Lee🙏💪🇸🇬,2021-02-17,20
127,Proud of you sir! Thanks for care us sir,2021-02-17,9
135,"No Sinovac, what a shame 😔",2021-02-17,5
138,🇸🇬Great Dear Mr Lee Hsien Loong🇸🇬,2021-02-17,6
145,"Congratulations & thank you Pm Lee , u are the best • 🙏🙏🙏",2021-02-17,9
146,Very nice daddy lee hsien loong,2021-02-17,6
147,Very nice daddy lee hsien loong,2021-02-17,6
151,Good evening Mr PM Lee Thank you🙏 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩 💓💓💓💓💓,2021-02-17,7
152,Matatapos na ang Vaccination Sa SG Sa Pinas rehersals p.lng 😂😂😂,2021-02-17,9
154,thank you Mr PM Lee,2021-02-17,5
155,Thank you Mr Lee sir ,2021-02-17,5
156,Tq Sir.. You are best Leader..,2021-02-17,6
158,Thank you Mr PM Lee,2021-02-17,5
159,Thankful dear PM Lee n all those involved for the kind efforts n vaccines🙏😊,2021-02-17,14
166,THANK YOU MY DEAREST PM LEE  N ALL THE GOVERMENT 😊👍👍👏👏👏👏👏❤❤,2021-02-17,10
172,God bless our dear PM and his cabinets.,2021-02-17,8
187,"Thank you Prime Minister Mr. Lee Hsien Loong. May the year of the Ox overflow with happiness, prosperity, good health, and good luck! Gong Xi Fa Cai!",2021-02-11,27
188,Thank you PM Lee and team for guiding us during this difficult period and is blessed that we can celebrate CNY with 8 persons limit. My large family have already arrange who came which day to visit my 95 years old mom. 😂,2021-02-11,40
189,Let us  leave behind the bad memories of the unpleasant  past and rejoice in the festivities. May    this year bring you   lots of Happiness.  Wishing you good  health and abundance in the New Year. Thank you for caring the Citizens of Singapore through this pandemic 2020.,2021-02-11,45
190,Thank u Sir ! Have a blessed joyful safe and healthy Chinese New Year too for u and your family! :)  Really like the green plan 2030! Tk God for all of u who are wise visionary and caring leaders of Singapore!  May i add some humble suggestions? Ie could we have hydro plantation  or any other types of plantation (edible) at the roof top of each block so that we can have green supply for our citizens as well as to build the kampo spirit of helping each other? Void deck could be used for other activities too to enable this self help and caring spirit too? :),2021-02-11,105
191,"Wishing a happy Chinese New Year to our PM and each of S’pore leaders ,whoever celebrated, all s’poreians. Have a great long weekend with safely precautions. Praying for good year ahead  stay safe .. ",2021-02-11,35
192,"Dear PM, may the year of the Ox strengthen our resilience to  face the tribulations in life. You are always motivating and guiding us with messages and by interacting with the citizens. May God continue to bless you.   ",2021-02-11,38
193,"Happy Chinese New Year to PM Lee and family, May you stay safe and healthy",2021-02-11,15
194,Gong xi fatt cai. Mr Lee n family. Wishing you good health and happiness. Together we can achieve our hopes n dreams. God bless you n family.,2021-02-11,27
195,Happy Lunar New Year to all! Hoping for a better year for Singapore! 🙏🏽🙏🏽🙏🏽,2021-02-11,13
196,We are happy to see your Singaporean smiling faces in lunar new year but we can not smile this hard time. Anyway we wish Gong Xi Fa Cai,2021-02-11,28
197,"May everyone be blessed with good health, safety and prosperity.",2021-02-11,10
198,Thank you PM for the heartfelt message! Enjoy the CNY but don't let our guard down!,2021-02-11,15
199,Thank you everybody. It's all of you that's why it has been easier for all of us. Life will be better for all. Happy Lunar Chinese New Year!,2021-02-11,26
200,Happy Chinese New year PM LEE..,2021-02-11,6
201,"Sir and everyone reading this....Today is Lunar New Year's Eve. I wish everyone a Blessed 牛 Year. Good health; blessing follow you in and out; Everything goes well; true blessings come; You will be blessed in everything and be prosperous; I wish everyone will be blessed, and be as strong and healthy as an ox in the Year of the Ox, and beautiful as a spring flower!  Amen.",2021-02-11,67
202,Wishing you Happy CNY 2021 to you Sir and all Singaporean...,2021-02-11,10
203,"Happy Chines New Year to Singapore, Mr PM Lee  and Family.",2021-02-11,11
204,Happy New Year to you & your family. Wish  all of you good health. ,2021-02-11,13
205,Happy Lunar New Year Sir. Best Wishes to you. 👍,2021-02-11,9
206,"Happy New Year PM Lee, please stay on as PM for as long as possible.",2021-02-11,15
207,Happy and Blessed Lunar New Year to Mr PM and all Singaporean,2021-02-11,12
208,Wishing you and your family Gong Xi Fa Cai PM LEE We are all must stay safe and vigilant Take care everyone Gong Xi Gong Xi to All our Chinese Friends stay healthy be good,2021-02-11,35
209,Have a safe Luna New Year! ,2021-02-11,6
210,"Thank you PM. May this lunar new year bring you and your family greater joy, best of health and wellness. ",2021-02-11,20
211,Have a Blessed Joyful Safe and Healthy Chinese New year Prime Minister Lee... 💖,2021-02-11,13
212,Happy Chinese New Year PM....😊😊,2021-02-11,5
213,"Gong Xi Fa Cai Prime Minister and All Singaporeans.Wishing all a healthy, happy, blessed Chinese New Year.",2021-02-11,16
214,"Tks to our PM we need to be United to motivate each other .May the ox of the year bring us peace , good health , happiness and prosperity. 🙏🙏🙏",2021-02-13,27
215,"Une très bonne année monsieur ,le premier Ministre, et pour votre famille !",2021-02-11,10
216,Happy Chinese New year to you and everyone in Singapore 🙏🙏🙏🙏,2021-02-11,10
218,Happy Chinese New year PM Lee n your family. Stay strong and stay healthy,2021-02-11,14
219,"Dear PM, wish you and your family very blessed CNY and good health.  Gong Xi Fa Cai.",2021-02-11,17
220,Happy Lunar New Year Sir!,2021-02-11,5
221,Happy Holiday to all the Singaporeans! ,2021-02-11,6
222,Happy lunar new year to you and your family🎉💥,2021-02-11,9
223,Happy Birthday & Happy Chinese New Year Mr Lee,2021-02-12,8
224,Happy Chinese New Year PM & To All Chinese Singaporeans And Malaysians.Happy Holiday.,2021-02-11,11
225,Happy Oxpicious New Year to you & your family too!,2021-02-11,9
227,Blessed CNY to Mr. LHL and all Singaporeans.,2021-02-11,8
228,"Thank you My honorable primminster.when the mid-night bell rings tonight, let it signify new and better things for you. Let it signify a realization of all the things you wish for. Let it signify a year of courage and wisdom. Wishing you a very, very, very prosperous year.",2021-02-11,46
229,Happy lunar new year to PM and family and everyone in singapore,2021-02-11,12
230,GONG XI FA CAI Sir,2021-02-11,5
231,Wishing  you   a very happy mewyear  to you and your family good  heath and good luK   kong  xi  fa cai,2021-02-12,20
232,Happy belated  birthday to Mr Lee Hsien Loong and a wonderful CNY to you and your family,2021-02-11,17
233,Gong Xi Fa Cai to all,2021-02-11,6
234,Very happy prosperous chinese new year to you Mr. PM Lee Sir.,2021-02-11,12
236,PM Lee Wishing you and your family a blessed and happy lunar New Year with great prosperity and good health and pray imported cases will be reduced,2021-02-13,27
237,Gong Xi Fa Chai! Wishing You a Prosperous Chinese New Year 2021.,2021-02-14,11
241,Chinese new year daddy lee hsien loong,2021-02-11,7
243,Wish you happy Chinese New year sir இனிய சீன புத்தாண்டு நல்வாழ்த்துக்கள் ஐயா,2021-02-11,7
244,Tell God to wake up and chase the virus away from us. Have mercy on us as we have already spent billions. Don't make us spend any more.,2021-02-12,27
249,GONG  XIE FAT CAI SIR .semua bergembira,2021-02-11,7
251,Wish Singapore a safe year ahead...with a lot of economic prosperity.,2021-02-11,12
252,"Hong Xi Fa Cai Sir, we love you",2021-02-11,8
255,Wishing PM of Singapore and each and everyone Happy Chinese New Year Eve.,2021-02-11,13
256,"Good after noon Mr PM Lee Hsien Loong . Thank you Sire for sharing the reminder to keep viligant especially when gather together so happy and forget the safety  .  Wishing Mr PM Lee and Your loved ones a Blessed Lunar New Year with great blessings , good health and many favours",2021-02-12,49
257,Happy 牛 year PM Lee🧧Wishing you and your loved one happiness and healthy🧧🧧🍊🍊🧧🧧,2021-02-11,13
258,Wishing All Singapore Friends a Harvesting CNY eve ,2021-02-11,8
260,❤Good Morning n Happy Chinese New Year Dear Mr Lee Hsien Loong ❤,2021-02-11,12
261,"How wonderful! The fatherly leader comforting his people for not having to celebrate CNY with rocking happiness, leader and people going hand in hand. 👍😥😪😷🙏❣",2021-02-11,24
262,"Wishing you and your beloved family, prosperity, health and more health, happiness, peace and fortune. Cong xi fa cai to all Chinese Singaporeans, and, Happy Holidays to the others as well. God bless.🐮🐄☘️🕊🍀enjoy yourselves but take care of yourself and others around you too.😊Cong Xi Fa Cai..angpow lai lai🙂🥰😍🍀🕊☘️😍",2021-02-11,52
263,统一新禧2021!trust is an easy precious word.... May the bull pull in come prosperity n good looking fortune. 牛扭转钱坤！！！,2021-02-11,17
268,"Happy Chinese New Years 2021,PM Lee,Sir, All the best Singapore!🙏🙏並恭祝您与家人新年快樂，吉祥如意，身体安康，感恩了!",2021-02-12,11
272,Hi Sir. Happy Lunar New Year. Thank You very much to both you and your wife great contribution to Singapore. Majulah!,2021-02-11,21
273,"As we bid adieu to the year of Rat 🐀, which has been challenging and unprecedented in more than one way, here’s something positive to look out for a Oxcipious new year.  There are 20 strokes in 疫情，the Chinese characters for pandemic.  There are 20 strokes in 痛苦, the Chinese characters for pain/hardship.  There are 20 strokes in 疾病, the Chinese characters for illness/disease.  There are 20 strokes in 生死存亡, the Chinese characters for life and death, survival and demise.  2020 is gone. And so we hope that pandemic, hardships, diseases and death will also be gone.  On the other hand:  There are 21 strokes in 健康, the Chinese characters for health.  There are 21 strokes in 幸福，the Chinese characters for happiness.  There are 21 strokes in 富贵，the Chinese characters for wealth.  There are 21 strokes in 和睦, the Chinese characters for harmony.  There are 21 strokes in 勤奋，the Chinese characters for industry.  There are 21 strokes in 崛起, the Chinese characters for ascendancy.  And so it seems 2021 will be a year of HEALTH and HAPPINESS.  Taking this opportunity to wish all the hero’s both in front line, backend and the resolute Singaporeans during these difficult times, a very Happy New Year. Gong Xi Fa Cai. ",2021-02-11,192
275,Happy Chinese New Year PM Lee and everyone!,2021-02-11,8
276,Happy Lunar New Year to Mr. PM Lee and your family🍊🍊,2021-02-11,11
277,Gong Xi Fa Chai! Happy Chinese New Year 2021 PM Lee and everyone !!,2021-02-11,12
278,Happy Chinese New Year PM Lee and Family. 😊,2021-02-11,8
279,Happy  Lunar New Year to you and your family.Wishing all of you Happiness  and prosperity,2021-02-11,14
280,"Happy Chinese New Year, PM Lee!",2021-02-11,6
281,Wish you a Happy Chinese New year,2021-02-11,7
282,Happy Chinese New Year Pm Lee and Singapore 🎉🎊,2021-02-11,8
283,Happy new year to you and family...,2021-02-11,7
284,A very Happy Chinese New Year PM ❤️,2021-02-11,7
285,Happy chinese new year sir and your family💐,2021-02-11,8
286,Happy Chinese New year mr. PM Lee sir,2021-02-11,8
287,Happy chinese new year Pm lee,2021-02-11,6
288,Happy lunar New year of Ox 2021 everyone.,2021-02-12,7
289,Keep going  PM Lee Happy Chinese New year to you And your family,2021-02-11,13
290,Happy Chinese New year PM Lee n you family  thala lee,2021-02-11,11
291,Blessed lunar New Year PM Lee & family ,2021-02-11,7
292,"Happy Lunar new year to all,,,,,",2021-02-11,6
293,Chinese new year daddy lee hsien loong,2021-02-11,7
294,Happy Lunar New Year PM Lee and family,2021-02-12,8
295,Happy Lunar New Year to all! Hoping for a better year for Singapore!,2021-02-11,13
297,"🍊🌿🙏Xin Nian Kuai Le , Gong Xi Fa Cai .🍊🌿🇨🇳",2021-02-13,8
298,Kong hee Fatt choy huat huat,2021-02-11,6
299,Happy Chinese New Year Mr Lee,2021-02-11,6
300,Happy Lunar New Year Sir. Best Wishes to you. 👍,2021-02-11,9
301,"Gong Xi Fa Cai & Happy Valentine. Please feel free to click like our new Ferretti Malaysia fan page, if  done, just ignore, thank you very much. Dato Anthony Chua https://www.facebook.com/FerrettiMalaysia/",2021-02-14,29
303,"Wishing you and family happy new year sir ❤️❤️❤️ God bless Us, Thanks Sir",2021-02-15,13
310,Happy Chinese New Year PM....,2021-02-13,5
311,Wish you a happy new year sir stay healthy,2021-02-12,9
313,Hi Mr pm I'm   Happy new #YearoftheOx﻿ .,2021-02-12,5
316,BEST WISHES AND A HAPPY NEW YEAR ....,2021-02-12,7
317,💐💐Happy Chinese new year P M sir🌹🌹🌹Gong ci fa cai💐💐💐,2021-02-12,11
320,"A very touching and love filled message,so much compassion and concern for your citizens, thank you pm sir, God bless you 🙏",2021-02-12,22
321,Wishing Everyone Happy 😃 New Year 2021,2021-02-12,5
323,Dear pm sir .. happy new year once again .. god bless u and god bless lovely singapore 🇸🇬 ,2021-02-12,16
324,Wish u n ur family a very happy New Yr SIR.,2021-02-12,11
330,"Thank you, PMLee! Wishing yourself and your family a Blessed Happy Lunar New Year 🎋",2021-02-11,14
331,"新年的祝福，平日的希冀，愿你心境祥和、充满爱意，愿你的世界全是美满，愿你一切称心如意，快乐无比, 恭贺新年, 恭贺新禧。  At New Year and always, may peace and love fill your heart, beauty fill your world, and contentment and joy fill your days,A Happy New Year to you,Good luck in the year ahead!",2021-02-11,35
334,"Happy lunar new year. I wish all Singaporean good health, and very Happy new year sir🙏🙏🙏",2021-02-11,16
335,Hope every 1 n al over e world ll b s strong s e ox n able 2 fight away al e viruses.. stay strong/healthy n hpy.. a blessed n safe 2021..,2021-02-11,30
336,"Gong Xi Fai Cai Prime Minister  Mr. Lee Hsien Loong, Family and all Singapore  兄弟学长好友💝💝谢谢您的祝福🥰🥰也祝您及您的家人👨‍👩‍👧‍👦，快乐健康，💪💪虽然，这不是一個样样顺利的年头🐂🐂但我们一定会坚定乐观信心💐💐🌷🌹🌹🌻🌻🌼🌸🌺☘️🍀🌿的走一个富有生机快乐顺利吉祥运气满满富贵兴旺的路。🤝🌷🌹🌻☘️🍀🌿💝💝🤝💪🙏👏👍感恩💝💝💝吉祥如意🍊🍊🍊🍊dear Families, Brothers,Sisters  seniors and friends, thank you for your blessings, and wish you and your family happiness and health. Although this is not a smooth year, we will surely walk a road full of vitality, happiness, good luck and prosperity with firm optimism and confidence. Thanksgiving and good luck。",2021-02-11,65
338,Hong Xi Fa🙏 Cai Mr Lee n family 👪 wishing good health and happiness together we can achieve our hopes n dreams 🇸🇬🇸🇬 🎉 🎊 🎉 🎊 🎉 🎊,2021-02-11,21
342,A happy n auspicious CNY.,2021-02-11,5
347,HAPPY NEW YR 2021 2 MY DEAR PM LEE N ALL SINGAPOREANS🍊🍊,2021-02-11,10
349,Happy Chinese New Year Mr Prime Minister 😁🎉,2021-02-11,7
354,Happy happy happy chinese new year pm lee and also the wonderful family 🎉🎉🎉🎉❤️❤️❤️,2021-02-11,13
355,Happy new year .Mr Lee,2021-02-11,5
356,Happy Chinese New Year pm sir 🙏,2021-02-11,6
365,Happy new year Mr Lee God bless you and your family ,2021-02-11,11
371,"恭喜发财，身体健康, PM Lee and family. Stay safe stay healthy",2021-02-11,8
374,HAPPY CHINESE NEW YEAR  SG♥️UNITED👍👍👍,2021-02-11,5
375,"Hai sir happy Chinese New year,  God bless you and your family  .thank you sir",2021-02-11,15
377,Very nice daddy lee hsien loong,2021-02-11,6
378,"Happy Chinese New Year, PM Lee!🎋🍊🧨🧧🐮",2021-02-11,6
379,"PM Lee, wishing you and your family a happy, healthy, prosperous & good fortune Ox-picious Lunar “MoOoo” Year  🧧🧧🍊🍊🧨🧨",2021-02-11,16
381,Good Morning Our Dearest PM Lee 👍👍👍❤️❤️❤️ Thanks For Sharing 👍👍👍 Happy Lunar New Year To You & Your Family 👍👍👍❤️❤️❤️ Bests Wishes To You And Your Family Too 👍👍👍❤️❤️❤️ Wishing You Must Be Strong And Must Be Healthy And Must Be Happy Always 😍😍😍 牛轉乾坤👍👍👍 感恩🈶️你🙏🙏🙏 🐂年快樂❤️❤️❤️,2021-02-11,39
382,Very nice daddy lee hsien loong,2021-02-11,6
383,Wishing Dear PM Lee & Family A Very Happy And Blessed Lunar New Year Of The Ox.  🍊🍊🍎🍎🧧🧧 ,2021-02-11,16
384,Happy Lunar New Year to PM Lee & family. Blessings. 🙏🌹🙏🌹,2021-02-11,9
394,Happy Chinese New Year PM n family 💐,2021-02-11,7
396,Happy New Year to u & your fmly,2021-02-11,7
397,"Happy Chinese New Year Mr.PM Lee, I wish you and your family good health and lasting prosperity.🎊🎉🎈💐",2021-02-11,16
398,I think you enjoy happy Chinese New Year #februaryholidaysimprovingbetter #pmleedeardream #LKY💪🏻👏🏻👍🏻🤙🏻🤟🏻🙏🏻🙏🏻🙏🏻🙂😬,2021-02-11,8
404,Happy chinese new year sir,2021-02-11,5
406,Happy Chinese New year sir,2021-02-11,5
407,"Happy new year,Mr Lee.",2021-02-11,5
412,"THANK YOU PM LEE. HENG ONG ONG HUAT & GOD BLESSED ☘☘☘🙏🙏🙏  Regards, Dunbar Walk residence, Siglap",2021-02-11,15
417,Happy Chinese New year sir 🙏,2021-02-11,5
420,Morning PM Lee Hsien Loong  Happy Chinese new year ❤️❤️👍  Gong xi fa cai 🎉 stay safe and healthy 💋 #SingaporeIndonesia ,2021-02-11,17
430,Happy Chinese New Year PM Lee ..and your family,2021-02-11,9
431,"Good evening Mr PM Lee . Thank you for sharing Your visit to the Teck Ghee CC to meet the seniors getting their jabs and observe the vaccination process.  Congratulations that they went through the COVID-19 vaccination exercise especially the seniors after 70 to go for it . Certainly great efforts for the vaccination team, the community partners, and volunteers for their hard work in carrying out the task .",2021-02-06,66
432,Good morning Mr Lee. Good to learn that vaccination programs are proceeding well. Take care. We love u. 💕,2021-02-07,18
433,Good to learn that Singapore's vaccination program  is progressing well for your citizens.,2021-02-07,12
434,In Malaysia they are still calculating how much commission to pay themselves.,2021-02-06,12
435,"Evening Sir, Very good support indeed  Blessed weekend to you and everyone ! ",2021-02-06,12
436,We are not used to using “serving /central chopsticks” yet ... occasionally we still use the one we using to pick up food from the main dishes! 😰 ... why are companies / individuals Manager wants to have reunion dinners with us at some restaurants before we can meet our own parents 😫,2021-02-07,48
437,Hope that we would be just as efficient and heartwarming @ our Marine Parade vaccination sessions too...,2021-02-07,16
438,Why is the Sputnik V vaccine from Russia not approved in Singapore given it’s 91.6% efficacy rating?????,2021-02-06,17
439,Can Singapore go “Israel speed” with vaccinations soon? ,2021-02-07,8
440,Good evening PM. Spending times to  care of pupils ... Great PM...,2021-02-06,11
441,"THANK YOU PM LEE Sir!  Through your WISE & RESPONSIBLE GOVERNANCE, SIngapore, Singaporeans & Foreign Friends are kept SAFE & WELL!  Our Daily Living Activities are very much normalised, while adhering to Government's GOOD imposed Safety Measures.  An aerial view of Singapore will attest to the truth - just observe the 'bustling' vehicles / people movement on the roads.  Vaccinations will further normalised our Daily Living Activities even more.  👍👍👍👏👏👏!",2021-02-06,63
442,Bless Happy together and have a nice day God bless...😊,2021-02-10,10
443,Awaiting my letter. Hope it will be soon!,2021-02-06,8
446,Thank you our dear PM Lee. Pls stay healthy and keep safe. We love you! ,2021-02-06,15
447,Thank you very much sir,2021-02-07,5
448,Very well organised.. majulah singapura ♥️❤️♥️❤️,2021-02-06,5
449,TQ PM Lee n other gov agencies involved during COVID-19. Take care n stay healthi🙏🏼😷🇸🇬,2021-02-08,15
450,"Imaging our PM , despite heavy workloads,make time to lend moral support to seniors take the important  jab.",2021-02-08,18
451,When will be for those age 65 and above. Thank you,2021-02-07,10
455,Hello sir. It is even a humble request to make arrangements as soon as possible with Migrant workers.,2021-02-07,18
456,Happy birthday PM🎂👏🏻👏🏻👏🏻all the best to you,2021-02-10,8
457,Am a little apprehensive cos of drug allergies lah,2021-02-06,9
458,Thx sir u r always helping all guys and remember u so sir u r take care always 💞,2021-02-08,18
459,"Sir, you are a good PM show care to everyone as PM is a first SG to jabs COVID-19. PM msg is let all SG that it is safe to jabs COVID19  is FOC. PM is a busy man and go walk about Tee Ghee CC visiing resident show concerns. Given priority those senior citizens to jabs COVID19 as there are on high risk easy get sick. Tee Ghee CC members and volunteers helper well done a wonderful job  Thank you sir, your concerns tough everyone heart sweet. SG everyone Love You sir. Respect once again good PM as leader salute sir.",2021-02-09,102
460,Today case Airport site and Yu Sheng  Company. Any related.... ??? Just a suggestion.,2021-02-08,13
