,Comments,Datetime,num_words
349,SG CONGRATS LADY'S AND GUYS POWER GOT REVOKED FT PERMIT AS FW IN THE DOM SG.,2021-02-24,15
350,"Can afford lah, rent yatch go island party. Expats leh very atas, the amount to them is nothing. Important thing is they had a good time, took lots of memorable pic to boost their social media clout. We thank them for their contribution to our nation building fund.",2021-02-24,48
351,$3000 is already in their trip budget.,2021-02-24,6
352,They can pack up and take a ferry back to UK now..... 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,2021-02-24,12
353,At least the hole dug from the reserves become smaller now with fines galore,2021-02-24,14
354,Peanuts for people tat can pay for a private yacht...,2021-02-24,10
356,Next time be an artist or be famous. Pay lesser if kena caught.,2021-02-24,13
357,Those non local electorates should be deported and made persona non Gratia in Singapore permanently.,2021-02-24,15
358,They all should have been heavily fined. ,2021-02-25,7
360,"Cheap lahh, why not deport?",2021-02-24,5
361,"$3K sgd cheap liao mah. For breaching a Covid-19 regulation, they could have been jailed for up to six months, fined up to $10,000 or both.",2021-02-24,24
362,Jack Phang Sheng Jie remember that day ...we went ..,2021-02-24,9
365,"$3k for people who can afford to rent party yachts.  Maybe we should move to fining people based on their financial worth.   Earn $1200 a month? $120 fine for you.   Million dollar monthly income? Same offence, $100,000 fine.",2021-02-24,34
367,New jobs created for Singaporeans!!!,2021-02-25,5
368,"Should jail them , fine is nothing to them and serve no purpose 😒",2021-02-24,12
370,"Penalise them heavily. If not locals, revoke their passes and say goodbye to them for being socially irresponsible",2021-02-24,18
371,Good fine them all is no mercy  If foreigners revoke all their pass and send them home,2021-02-23,17
372,"This kind of breach  means they really don't care abt the law. So the nation better just kick them out, froze all their assets in here and gt the proceeds from it. Quarantine them at the zoo for 2 weeks.",2021-02-24,38
373,Fines need to be percentage of income...,2021-02-25,7
374,"use law to penalise is an easy way out. kudos for getting vaccine fast but vaccination setup is so slow, then who citizen blame and penalise? why not speed up and tell citizens if hit X% vaccinated then back to normal. ",2021-02-23,41
375,"Charge them all, any one holding any immigration pass, send them home and revoke their passport. They rest fine them heavily.",2021-02-25,21
376,"To gomen, catching people flouting the safe distancing is more important than tracking down the boar.",2021-02-23,16
377,"Yeah.... and we have big crowds in MRT, busses and shopping malls We also have 30 people in a classroom  Foolish double standards",2021-02-24,22
378,If fined like Lazarus crowd then 88x3000=264000$ into the budget 👏👏👏,2021-02-25,9
379,"Wah, never mentioned the 2 owners are sinkies, so assumed are FT. If sinkies the papers will spell out very clearly",2021-02-24,20
380,"more of these covid ""illegal"" nightlife active will pop up if legal nightlife entertainment is still close 😂",2021-02-23,17
381,Nevermind small issue..waive all the fines,2021-02-23,7
383,Sad covid 19 world we live in...most of normal social activities is illegal now.,2021-02-24,14
384,Even childern we teach them how important to stay safe.,2021-02-24,10
386,Only now then start to get nab. Many has earns behind the scene and where's the  🚔 huh? Go to office industrial ramp up building and check it out,2021-02-23,27
387,"Confiscated the units, revoked permits and deported!",2021-02-23,7
388,Then how about the cases regarding the high profile hotel stays and tv actors wedding etc?,2021-02-24,16
390,covid all hard why not just give a chance ,2021-02-23,9
396,"The REAL speakeasy, not the fake ones at Clark Quay.",2021-02-23,10
397,Why only 3k fine should be 30k,2021-02-24,5
398,SG CONGRATS LADY'S AND GUYS POWER SG.,2021-02-23,6
399,Still got alot. Just tat this ktv suey,2021-02-23,8
402,"We need to be done with all these safe distancing nonsense, can't keep hiding from a virus that has over 99% recovery rate yo",2021-02-23,22
410,Real idiots if infected no free treatments ,2021-02-24,7
411,Now they will be running around like bananas In pyjamas ,2021-02-17,10
412,Banana Leaf Apollo should be given some slack for the joy they have brought to countless palates for decades now. Their masala chicken is top notch.,2021-02-17,26
413,"With masks on every other activity can resume, but Govt very conservative, probably will have the measures there for eternity.",2021-02-17,20
414,"Look at the solidarity shown in the comments. Covid's law has torn apart the nation. Covid cult members are baying for the blood of ordinary people who just want to live their lives. There is no reason for local restrictions anymore. The statistics are clear. Cases don't mean anything anymore as as asymptomatic transmission has been shown to be non-existent. Our healthcare system was never overwhelmed, not even close. Open up totally or the divide will get even worse...",2021-02-17,76
415,"We really need to be done with all these SOP nonsense, things need to go back to normal asap yo",2021-02-17,20
416,Taking law into their own hands,2021-02-18,6
417,"the penalties should be like this: 1st time - $1,000 fine, 1 day jail 2nd - $10,000 fine, 10 days jail 3rd - $100,000 fine, 100 days jail subsequently, just add a 0 behind the fine and jail term. see how many times you want to breach...",2021-02-17,34
418,India's dramatic fall in COVID-19 cases leaves experts stumped,2021-02-17,8
419,This restaurants never follow the law always. Should be charged very heavy fine.,2021-02-17,13
420,Bananas in pyjamas go up and down the stairs,2021-02-17,9
421,Pls lah be self responsible ..observe self distancing for health sake.,2021-02-17,11
423,Free advertisement also for getting fine ,2021-02-17,6
424,Both branch must close they never follow IFD act,2021-02-17,9
425,Wait u angers the CECAs how deh?,2021-02-17,7
426,Why be so hard on the community which been having zero cases so many times n  who are only trying to make a living while  u are so lax on the daily imports of the virus. ,2021-02-17,36
427,"Can Mr Shankar, step down from all other associations immediately. Cannot follow simple government rules, show off. Wants to be in association heads. It's looks for towards rich association. Step down Mr Shankar. You must be shame to breach COVID-19, rules just because you have connections. Depending on others to gain popularity. Step down. Step down. Step down. ... Updates on his case. And updates on his status in all Indian association, that he no longer holdings any positions and postings. Step down with immediately in immediate effect....",2021-02-17,86
430,Edwin Salvatore Haryanto kene mbien mangan nang iki,2021-02-17,8
432,"Since am in trading career my Forexthen was lucky enough to get to know Mr Sani Yusuf trading has increased a lot. What can i say... Mr Sani Yusuf provided an Unique trading earnings. It is really one of a kind and has it's own league. But i can confidently say that, Sani Yusuf trading is the most useful and has really increase my life and family standard. I Invested $1,500 and make $10,500 after just five days of investing with Sani Yusuf, the money i spent on the course, is a well spent money and a good investment, i never regret it. Good job ma Mr Sani Yusuf God will continue to increase you and your family,, you can also invest with him safely. You caFacebook  n contact him on Mr Sani Yusuf ",2021-02-17,131
433,"Social media and Mass media, including The Straits Times, plays a part too in fanning far right extremists ideas. E.g. in the past years, some Western countries, through their western mass media and social media, for their own agendas and excuses for wars, have demonized the Islamic countries in the Middle East. Even the mass media in our own country, without checking the accuracy and agendas of those western news, have also been joining in the mob of fanning such ideas, playing right into the hands of the beneficiaries in the West.",2021-01-28,93
434,"""Firm rejection of all forms of hate speech"" but let us show the face of the person whom the radicalised kid got inspired by... and also undermining the work NZ has done to not give this terrorist any mention or publicity",2021-01-28,41
435,"By allowing his face to be shown on facebook, are you not unknowingly allowing other potential person to be inspired by him? It is this kind of ignorance that is feeding dangerous behavior in society. You simply have not idea of what you are doing. ",2021-01-28,45
436,"If the child is heavily involved in any youth church groups, we also need to thoroughly check all its members. Last thing we want is cross influencing among the children and beyond.",2021-01-28,32
437,Far left and far right have no place to stay. Moderate is the way to go! ,2021-01-28,16
438,The nation can adopt atheism. #justsaying,2021-01-28,5
439,"It is important to act immediately when we see wrong attitudes displayed by our youths, they are not acts of individualism but a deep rooted resentment against authority.  Young people putting on swastikas and Nazi salutes, gang type hand signs, double dare actions posted on social media are sure signs of wayward youths who if it not stopped will result in more serious misdemeanors. We should all take these threats of peace to our society seriously.",2021-01-28,76
440,"Social media and everywhere are so heavily toxic infected, and worst of the worse, Many families today are also very negative and even sadistic, yet youngsters are too easily influenced.  That is seriously worrying for our society indeed.",2021-01-28,38
442,"No need to show this guys face or mention his name, he doesn't deserve any publicity",2021-01-28,15
443,"Violent rhetoric on the Left needs to be called out and censured too, as much as those on the Far-Right is wrong. And as a note to ST, some of those involved in the 6th Jan capitol riots were Leftists as seen here (https://kutv.com/news/local/utahns-own-videos-of-capitol-riot-used-as-evidence-for-his-arrest).",2021-01-28,41
445,Maybe to have lesser media exposure for such acts to avoid copy cat. Too much air time  and media given to this guy...,2021-01-28,23
446,The manipulation of this thing called ‘hate speech agenda’  is creating disorder in the society. Who defines what is hate speech? I will not be surprised in the near future that someone gets sued for making a remark that a dog is stupid ,2021-01-28,43
447,It is likely that he was first influenced by someone he knew.,2021-01-28,12
448,Oh boy here blaming the right lol...,2021-01-28,7
449,Tarrant is intellectually disabled... there’s nothing to idolise the best thing to happen to him is a painful death. ,2021-01-28,20
450,"'to avert extremist terror'.   There I fixed it for you. Best to stick to objectivity, ST.",2021-01-28,16
451,It's about parenting and family values. Stop blaming the state or religion for parenting failures.,2021-01-28,14
452,There are many haters around. Some like this dumb are willing to hurt their own kind.,2021-01-28,16
453,We also need to reject far left leaning cancel culture/woke/sjw liberals in SG,2021-01-28,15
454,I recommend u all to go and watch Family Guy. 😉,2021-01-28,10
455,It is inevitable that some ppl have a weaker mind and easily taken into emotional circumstances thus getting into hatred mindset and plan to do stupid things.Searching and Watching propaganda video had infact lead many into getting arrested by ISD in past year.Even a top lawyer...a former RI top student were not spared.Imagine if one day an attack occured ..our society may be divided and its difficult to mend a broken piece of glass we held since independent and I certainly pray it will never happened.,2021-01-28,84
457,Firstly understand the GOODNESS of all religions Secondly if any religious center condemns other religions then ban and shutdown the center,2021-01-28,21
458,Err...why suddenly become a 16yo White Protestant Christian Terrorist?,2021-01-28,9
459,Online radicalisation. I think better check throughly what the family think of Muslims and what influence they had on his views.  This 16 year old could have evolved from years of brainwash from his father and mother.  Totally unaware what the son is up to doesn't make any sense at all.,2021-01-28,49
460,It's a tit for tat reaction in the world of terrorism. Islamist terrorists vs white supremacist terrorists.,2021-01-28,16
461,Dei impt news u make ppl pay. Die lor,2021-01-28,9
462,So much for the window dressing and politics but the truth is bogans are racist though they tried to hide it.,2021-01-28,21
463,"While his views were solidified by online posts, what role did his parents have in moulding and shaping them in the nascent state?  This should be investigated, too.   In most instances, there can be no smoke without fire. ",2021-01-28,38
464,Still under age. Take it easy on the boy,2021-01-28,9
465,"He is just 16 and a juvenile. Though he is wrong, we our society collectively must take the responsibility for his mis adventures",2021-01-28,22
466,he is a teen!!! He look more like 45,2021-01-28,8
470,"PM Lee said: ""When you lohei, please do it in your hearts. If you must have the sound, there are very good apps, you press the button and they will say the right words for you."" http://djbeng.com/lohei.html",2021-01-27,36
471,"Dear PM Lee. How u protect those elderly who TT devices not working due batteries flat? We manage to replaced their TT devices through the CC. 1st batch issued last year June, all TT devices batteries should be flat by now. ",2021-01-27,40
472,U got no siblings to celebrate with does not mean others cannot celebrate.,2021-01-27,13
473,"Just ban visiting during the CNY period. Then people will go elsewhere for gathering which is better enforced cos gt cctv, safeentry and other variables.",2021-01-27,25
474,Please state really clear if it's for family only or what. Many ppl i know are already planning for CNY friends gathering ,2021-01-27,21
475,He tell all do not celebration..CNY...like him..close the door and sleep,2021-01-27,14
476,Will the 8 visitors include siblings? 🙃,2021-01-27,5
477,PM LEE if you said that during CNY is super dangerous over the covid 19 then you should consider about MRT and BUSES. when come to both thing you people have not mention how dangerous taking both MRT and BUSES.,2021-01-27,39
478,You 10 fingers but citizens have more,2021-01-27,6
479,Already many years brother/sister not invited,2021-01-27,7
480,"then stop all the imported case first,dont never ever tell me imported wont spread to community?",2021-01-27,17
481,Ohh really? How come he didn't say this for WEF?,2021-01-27,9
482,Of course he celebrate less then 8  Al his family member run away from him who fear him will sue,2021-01-27,19
483,"This topic is very important.  But, in my opinion th... Show more",2021-01-27,12
484,Only CNY not sport or business event? Not imported ?,2021-01-27,9
485,"Get to the end of 5 years, then talk. ",2021-01-27,8
486,8 or less have no danger but more than that will be very danger.,2021-01-27,13
487,"India Budget Airlines has many coming flights to Singapore everyday, starting from 16 Feb next month. Since many of them are not taking the inoculation, they could be causing the hike in numbers and not us.",2021-01-27,35
488,So many restrictions already still making our lifes more and more difficult 😥 pls lah haizzz ,2021-01-27,15
489,Please restrict your daily import first then say!,2021-01-29,8
490,Stop the imports then! Imports no risks?,2021-01-27,7
491,Your siblings want to visit you meh? ,2021-01-27,7
493,Missing the jungle for the tree 🥲  https://www.cnbc.com/video/2021/01/25/india-singapore-in-talks-on-air-travel-bubble-high-commissioner.html,2021-01-27,6
494,Having so many daily imported cases gives the feelings things are good. I doubt extra precautions will be taken.,2021-01-27,19
495,Why never mentioned or restrict  how many commuters can be on public or in public places? It's getting very ridiculous each day!,2021-01-28,21
496,Ya right! We 'BELIEVE' you,2021-01-27,5
498,Despite of population density . Our death toll upto date is 29. US record is more than 4000  just a day. Instead of appreciating the Team efforts. Those stirers stir to demoralise the Team,2021-01-27,31
499,"If your time on earth is not due nothing can happen to make you go home with the Lord stop worrying unnecessarily.How many people can claim to have survived two charges by an angry 11 feet 9 ton elephant??Based on a true account a pro hunter did just that and lived to tell his tale in old age.In fact he happily retired in one piece despite suffering broken bones,ribs which was common in the life of a pro hunter .But none can claim to come close to him,two safaris twice charged by a different elephant.With different clients of course.The first was he and his tracker,client tracked the spoor of a few bulls and they crept slowly through the 10 ft tall grass unable to see 1 meter in front of them even if a lion was sleeping they could step on it.They could hear the cracking of branches when the elephants were feeding to crawling like a leopard they moved closer to 20 meters and could get a better view of four bulls one with massive tusks which was just the trophy his client was looking for.But its trunk raised up suspiciously before they could fire a shot the wind changing direction and the elephant got the human ordour and without warning charged towards them at 20 meters now you think you could outrun an angry elephant it could cover in 3 seconds no man could outrun not Usain Bolt.It came charging straight at Stan the hunter name crashing through the branches,bushes flattening everything in its path determined to get its prey at all cost.Stan aimed his .470 double rifle and let go but the beast continued its charge like nothing happened it snatched Stan hat which flew on the ground and stamping on it instead of him.He was sprinting for dear life never ran so fast all his life but he thought this was the last day of his life in the African bush if the elephant continued  charging which was 1 meter behind him thank goodness it lost interest and broke off  with a sigh of relief sweat dripping from head to shirt later around the campfire he told all around why the elephant did not finished him off when it could something he failed to understand well maybe his time on earth was not up to meet the Lord.The second charge was with a french client seeking a huge trophy of maybe 100  pounder.Stan was one of the best most experienced hunter of his day so looking for one was not a problem together with his trusted tracker they saw spoor of a huge bull so just like the first one they crept among the bushes unable to see due to the tall grass.But they could hear the elephant in front the ideal range to have a shot was 20 meter so they tried to get to within that range again the elephant got the human odour and before they could fire a shot it came crashing through the branches grasses like a train eyes bulging ears flapping trunk raised a sure sign of an angry elephant.The client fired but the elephant continued its charge like the bullet was nothing Stan too fired but before he could fire the second round the elephant was on him,trying to skewed him against the tree with its tusks and Stan was clinging onto its massive tusks for dear life knowing if he let go that was the end of it.The beast swing its target but Stan by all means must hold on his gunbearer got hold of Stan gun which had flung off his hands onto the dusty ground and at point blank range of 2 feet pointed at the brain of the beast and fired.The client too followed with 2 shots and the elephant fell down but with Stan holding onto its tusks though the elephant was now dead he went down with the elephant on top of him thats 9 tons of weight Stan suffered a dozen broken ribs and had to seek treatment for the next few years in and out of hospital before he could hunt again but he had to suffer the back pain for the rest of his life.Now twice charged by elephants twice survived how could that be possible?Someone told him your time to meet the Lord not due good luck see you around again when you recovered that exactly what happened,he continued bringing clients in their quest for a trophy not necessarily an elephant,any trophy a lion,buffalo,rhino leopard.So if your time is not due nothing can make you go home with the Lord a clear example",2021-01-27,754
500,All must observe stricter safety measures for events on 27th & 28th Jan. Pls impose all necessary control measures to avoid another cluster🙏🙏🙏,2021-01-27,20
501,"I started living a good and a happier life since I started investing on Binary Option Trading. My friends almost convinced me not to invest because their have lost a lot, I met Mrs Gracie Francis here on Facebook when I was about to quit because what my friends have pass through. Mrs Gracie Francis taught me on how to trade by myself and also she manage my account for me. Now am earning a lot of profit from her platform. Click on the link to contact her on Facebook  👇👇👇👇👇https://www.facebook.com/GracieFrancis24",2021-01-27,90
502,"When i started trading, i passed through a lot of losses, i almost lost hope in binary trading, i don't have any idea of investing with an honest manager. Not until i got in Contact with Mrs Genet Tadese i have always invested with him  and since then i have no complains  and my profit was paid without no delay or stress, you can give him a trial and become  a successful trader like me. You can contact her directly on https://www.facebook.com/genet.tadese.520125 WhatsApp:+1(202) 780-0243",2021-01-27,81
504,End of day he himself also got mental problem .,2020-12-28,9
505,I am saddened that the subject on pornography is not being brought up for majority of these cases and its correlation ...  I wonder what is the reason! Anyone like to enlighten me?,2020-12-28,32
506,The man was represented by lawyers Mato Kotwani and Ashwin Ganapathy who said he had been diagnosed with voyeuristic disorder.  Good lah we cane him until jialat jialat then no more disorder liao,2020-12-28,33
507,"""Usually, nurses are assigned to wards of their corresponding gender, but the man would occasionally be asked to carry out duties in the female ward by the nurse in charge of the shift."" How can a male nurse be tasked to monitor a female patient showering? I seriously hope IMH stop such practices immediately to protect the vulnerable female patients who are already suffering from mental illness.",2020-12-28,67
508,"Only 4 years? He should be sent to cook, clean and care at FWDs for 24 years. At least our hardworking workers have cleaner space to rest, sleep and a hot meal a day. Why waste taxpayers monies with jail?",2020-12-28,38
509,"Oh no this guy is even more mad than those mental warded who self-enjoy molesting another mad. Should be warded and cane, not jail.",2020-12-28,23
510,He commit a serious crime of negligence as a Health officer yet cannot be named n posted. How Open is the system?,2020-12-28,22
511,"Working in IMH, he should learn how to act insane when facing the judge..",2020-12-28,14
512,He’s more sick than the patients. 😡,2020-12-28,7
513,"Now everything also put the blame on a disorder. Being a staff at IMH, I'm sure he is well-informed about mental health and would have recognized the symptoms he is showing and seek help.  He may have a disorder but unlike some other diagnosis, voyeuristic disorder will not cause him not to have self-control.  10 strokes only.. give more la..",2020-12-28,56
514,"I can not believe this can happen. Male nurse is not allowed in female ward, how can he molest female patient. Something very wrong.",2020-12-28,24
515,Employee to Patient (IMH) Sickening Pervert,2020-12-28,6
516,"Got 4 kids still cannot think, pity the kids have such a father.",2020-12-28,12
517,Thought if female patient should have another female chaperone around to avoid the encouraging of sexual attraction in others especially in care facilities?,2020-12-28,23
518,"Before people comment its indeed a short sentence lets look at the sides of it,firstly his rice bowl was broken into bits and pieces beyond repair and according to a lawyer who had since gone home to be with the Lord once talked about his book published about the rotan used here,he demonstrated using his hands wide opened to show how long the cane was estimated to be at least 1 meter the look of it alone will send chills down the spine of anyone worse if a criminal was handed one stroke that painful memory will lasts his lifetime,in fact ask anyone handed down a stroke or more whether they would prefer the cane or spend maybe 20 30 years in prison a wise crook may want to sit in jail never mind how long just to avoid the cane.If its not serious why would there be a medical officer on standby when the caning took place certainly not to see or witness the scene he was present in case the victim got a heart attack or unable to stand in need of medical aid.And 10 strokes is not a light sentence be honest",2020-12-28,192
519,10 strokes of the rotan is perfect! ,2020-12-28,6
520,IMH needs to review the policy of male nurse supervising female patients bathing,2020-12-28,13
522,"From employee, now become patient.",2020-12-28,5
524,He is becoming one of the imh group. Sick in sex mental,2020-12-28,12
531,So sickening and disgusting to see a pervert nurse in IMH!,2020-12-28,11
533,Propose chemical castration for sex offenders...,2020-12-28,6
538,The female patient restrained on the bed was Sarah Connor…,2020-12-28,10
541,Hw can he do tat to his patients when the family members entrust to him n hw r we going to feel safe to hospital?,2020-12-28,25
543,Cane him 100 times. Jail him forever. Patients at IMH hospital are mistreated. Doctors are assholes. No difference. That is why they became mental doctors. ?,2020-12-28,24
545,Protecting sexual predators. Sick law.,2020-12-28,5
548,Covid19 make all men horny liao 🤣🤣,2020-12-28,6
549,Why name is unable to review  He is make shame and tarnished the IMH image  The sentence should be impose max caning too  He is unable to acceptable his worst then animal attitude as human. No mercy is shame to his family and himself  But the IMH why they allowed Male to attend to female is a failure of the hospital  Ministry please look into this matter seriously is ensure no repeat incidents,2020-12-28,73
550,Well IMH supposed to heal n show hospitality management..instead they keep a sex  pervert inside working along with patient..WTH s this..,2020-12-28,23
556,The most important thing is the safety of the King and Country. (All others can stand aside.)  Everywhere.,2020-09-24,18
557,Anwar is trying to be first PM convicted of sodomy & jail for his crime. Malaysia boleh! WELL  DONE MALAYSIA! WELL DONE!,2020-09-24,21
558,New PM is stable then Anwar suddenly mentioned he have majority support. This will affect his new party for the next election.,2020-09-25,22
559,"To be or not to be,ask the rakyat",2020-09-24,9
560,"Change Here, Change There, Changing Again...? Within One Year = 2 PM  If Anwar selected ... May be First Country on this planet to change 3 PM within a year period ...  ",2020-09-24,27
561,And oppies in Singapore think that Malaysia is the gold Standard for politics. Even seek Mathathir advise on how to implement Malaysia politics system for Singaporean. Change party in government like underwear,2020-09-24,32
562,"One PM vacancy, many people are fighting for this place. It no easy to seat at this place. You may had many people try to fight for it. Who ever can achieved the place is very lucky. Let sit down and relax and see who won.",2020-09-24,46
563,"Well, Anwar is applying the “empty fort strategy”.  As the battle for vote on this Sat. In Sabah... Is critical to the coming snap GE15... please do TOP up your popcorn🍿 ya... 😅",2020-09-24,31
566,PM Muhyiddin  is performing very well.Just look at how he was able to overcome with drastic measures pertaining to the pandemic.He modest sincere n humble. Keep it Up 👑,2020-09-24,26
567,Seems a PM not to be.,2020-09-24,6
568,Looks like all directions are now towards Anwar taking over from Muhyiddin.  It’s for the good of all Malaysians if they want the Country to move forward.,2020-09-24,28
569,"lol it's the art of politicking and using prisoner dilemma here, haha. not bad anwar, not bad.",2020-09-24,16
570,"Whether its true or false imagine someone once charged with sodomy,went to jail one day becomes your PM?",2020-09-24,19
571,Total waste of space time ! Cut all these crap 💩! ,2020-09-24,9
572,Wait till king approve for his jail pardon legitimate first.,2020-09-24,10
573,"You're just wasting all your time, efforts and all your resources fighting to be the next PM of Malaysia Datuk Anwar, just retire from this dirty politics and go home spend more time with Dr. Wan Aziza much better.",2020-09-24,38
574,"पुरखो से मिला वरदान हर समस्या का तुरन्त समाधान tatkal 24,घण्टे में 100%लाभ पाय 🌹🌹🌹guru ji ,,, से ☠स्पे,वशीकरण मूठकरनी ☠  प्यार में चोट खाय प्रेमी या प्रेमिका एक बार  call  करे +91 8264807311 ,,,,,,,,,,,,,,,,,,,☎☎,,,,,,,,,,,,,,,,,,,,,,,,,               A To Z समस्या का तुरंत समाधान           घर कलेस 🏠,ऊपरी असर 😱,जादू टोना💀         कारोबार🏦,विदेश यात्रा✈, मनचाहा पियार💏         लक्ष्मी बंधन 💸👰🏻शोतन व दुश्मन से छुटकारा🙅🏽‍♂                किया कराया🦉, 👨🏻‍🎓तलाक़👩🏻‍🎓,  😇अपनी ज़िंदगी को सँवारे परेशान मत हो ☎Whatsapp no, 8264807311",2020-09-24,9
575,All the more we need to learn to live around this and move on rather than to have our lives filled with constant trepidation.,2020-09-22,24
576,"At this rate , full recovery will probably only be seen in 2022.",2020-09-23,11
578,Now no more human ready ?,2020-09-23,5
580,Just like the 📈 stock market,2020-09-22,5
581,"What a great Account Manager you are Mrs Lisa pashina I can't believe that I just withdraw my profit from your company platform,I don't really know how to thank you Mrs Lisa pashina because you have done a lot for me ma'am God will bless you for  your wonderful trade you give to me thank you so much ma'am Contact her@ 👇👇👇https://www.facebook.com/arunu.malick",2020-09-22,58
583,All must do our part don't b an idiot protest stupid rights that can kill u no brain,2020-09-23,17
584,Even China’s water is poisonous.... of their own making .,2020-09-09,10
585,Fake casino. Taking lives for gamble! 😱😱😱,2020-09-09,6
588,If China's Eggs and Milk Powder to almost everything else can come FAKED...I have absolutely no faith in China's Vaccines. ,2020-09-09,19
589,Don't expect much from China companies but i encourage those CCP worshippers to volunteer their service to be their lab rats. Must show your loyalty to CCP.,2020-09-09,26
590,"Hotel room more easily kena virus, as mostly room is a air con room but no air ventilations or no window. Housekeeper also never use any bacteria killer or sanitizer to clean cause this add in to their cost.",2020-03-21,39
591,"Isn't it a medium or high risk to get infected in the airplane, due to the circulating air? I think this may not be the best idea altho not jinxing them either",2020-03-21,31
592,Vulnerable but the job has to be done by someone...no choice...hope they get bonus!,2020-03-21,16
593,I don’t think this new policy for airline crew will last very long in its current state. It will become more restrictive in 3 weeks max.,2020-03-20,26
594,"Since they are only using sugical mask , could the airlines offer them free testing every 2 weeks ?",2020-03-20,16
595,"One day masks are good for nothing, next day masks are for precaution. Hmmmm....",2020-03-20,14
596,Profits Above People. That’s the Gov for you there...,2020-03-20,10
597,May I wish you all a safe flight🌷 completely protected from any infection as you go about your work taking every precaution always  so that SIA will always be a great way to fly. Thank you 🌷💖🙏👏👍God Bless your every flight.,2020-03-20,41
598,"I am real worried, my dear one is one of them, take very good care of them please 🙏",2020-03-20,18
599,High risks in plane  masks give you a sense of false security  very worrying 🧐,2020-03-21,14
600,Wearing masks might not be enough though... Good luck to them,2020-03-20,11
601,"Someone said wearing the sarong kebaya can reveal the real shape of a woman just like the literature teacher in school used to tell my class during his lesson held at the sleepy hour of past 1pm everyone were dozing off due to the fatigue,hot weather maybe boring topic lesson so he would try and make them awake by saying the ideal statistics for a woman was 36-26-36 but that does not seem to amuse many including me",2020-03-21,77
602,Good too. Stay in hotel... sleep all day. Can do online shopping n deliver to room. Hehe,2020-03-20,17
603,Stay their room? Who ensure? As if they will.,2020-03-20,9
604,Didn't the gov insist that masks are ineffective for those not sick?,2020-03-20,11
605,So the sg gov created a new vector? Must be Lee Hsien Loong,2020-03-20,13
606,can we swab them once they are back? can we contact trace them before the test results are back? ,2020-03-20,19
607,Mask only enuff meh? I tink they shld b wearing full PPE customised w kebaya prints,2020-03-22,16
608,"SIA, pls consider the health issue more and not the financial issue.😭😭😭",2020-03-21,12
609,Do the Singapore girl have to wear the signature Bright red lipstick under the mask?,2020-03-20,15
612,How long more is SIA & airlines still flying in & out of SG. Seems many countries have closed their borders & international airlines close 100% international flights soon. ,2020-03-22,25
614,"no stay home notice for them, then please socially responsible. Exempted doesn’t mean they are immune to this virus. If they don’t be socially responsible, there will be wide spread.",2020-03-20,32
615,"Well, had the authorities forgotten that SARS first index case was brought in by an air stewardess whom happen to be infected by the professor in the same hotel lift elevator; the professor also infected many other in the same hotel...  https://www.straitstimes.com/singapore/sars-in-hong-kong-fear-of-mystery-virus-shrouds-bustling-city  Better have more precautious taken if we apply exceptions. At least give them test kits for testing when required.",2020-03-20,60
616,"Just because you need the airline crews so that your flights can continue, you are not only risking them but their family members also! Please! At this point of pandemic, be a human! Not another money making idiot who risks lives! This is so socially irresponsible!!!",2020-03-20,46
