,Comments,Datetime,num_words
31,Welcome to SG Community !!! We need more Singaporean !! We are aging population. ,2020-05-30,12
32,Hmmm.. thought minister was saying not to differentiate between us and naturalized citizens ? ,2020-05-30,13
33,Why ST must use the words “new citizens”? Aren’t they Singapore citizens or there’s another category of citizens in our country?,2020-05-31,23
34,Unfortunately they going to volunteer to fight for pap at the ballot and screw us over for the next 5 years. Don't be grateful to them too quickly,2020-05-31,26
35,Thank you 🙏🏻 All the best to you all 👍🏻☺️,2020-05-30,8
37,Thank you so much for all Singaporean,2020-05-31,7
38,Why no mask no social distancing? Because this one old picture mah. You take out your IC and see if your photo got mask or not.,2020-05-31,26
39,"After replacing singaporean job, protected by their singaporean sons, able to retite back in their homeland while keeping their ic should they blame singaporean for being able to buy their 1.5m condo here...",2020-05-30,33
40,"Aiyah must show support as new citizens its a blessing to become one not every dreamer can claim to achieve this status the grass is very green,fresh,delicious,the future brighter than the sun",2020-05-30,35
41,I volunteer but I was not invited because I am not PR or Sporean.,2020-05-31,14
42,I have  a volunteer certificate.,2020-05-30,5
43,Original  citizens leh Yelping  away?,2020-05-30,5
44,How come the people in the pic are not wearing face masks? For recognition or are they virus-proof? 🤣🤣,2020-05-30,17
45,"No need to work, no need to worry how to make ends meet, these foreigners are having the best of both worlds.",2020-05-31,22
46,They are just puppet for PAP,2020-05-31,6
48,"This article is sowing hatred and has absolutely no data and facts to substantiate its info...   why is there a need to emphasis on new citizens, aren’t they known as Singaporeans now? This is a shocking article! ",2020-05-31,38
50,"Just waiting for the 'original' and born and bred Singaporeans comments, as they are usually brutal against immigrants and new citizens.... These immigrants and new citizens are showing compassion and not racism and hatred thank you new citizens and immigrants😁",2020-05-30,40
53,"....just another  'wayang , wayang ..., lah ?",2020-05-31,5
56,Vebessa Lee what are u trying to prove?,2020-05-31,8
60,Go back to your country fried chicken,2020-05-30,7
61,😴  We do this in foreign country too.. not only do work .. dig deep into own pocket to give...ask these new citizen to give out of their own pocket ... willing ? Or not ? 😎  芝麻绿豆 😴,2020-05-30,32
62,"It’s only a problem when people migrate for the wrong reasons. If someone only comes for the money but secretly wants communism or sharia law, it could ruin the political landscape of the country and destroy what made it successful in the first place.",2020-05-30,45
63,Would have been good if there are stories of ex-PRC now Singaporean putting their heart out for Singapore.  ,2020-05-30,17
64,"and they will VOTE for JUNTA PAP in every elections so Support And Vote For All Singapore Opposition Politics Parties and VFC Vote For Change, Oppositions in Unity also #VOTEOUTJUNTAPAPIGS ",2020-05-31,29
65,INDONESIAN 🇮🇩 Immigration-Consultant            Visa Service due to CROVID-19 (cronavirus) tention we can prosess extention all type of visas like  1#  KITAS   Extension  2# Visit Visa   211 /212     3#Indonesia-Citizenship 4:# Foreign Investment Company setup PMA 5#InvestorKITAS/KITAP 6# Working KITAS  7# Spouse Sponsr kitas NOTE: OVERSTAY problems also can  guide for specially Expats stuck Indonesia. we can also co-ordinate you in investment of high profit property In Indonesia & Australia Call / Whatsapp +62 812 101 56  786 (Gul) aqmarsweet@gmail.com,2020-05-30,59
68,"Hazard in buying fruits. Many hands touch to pick the best. Who knows if a customer infected with virus made selection, touch & go.",2020-06-02,23
69,Those who can't clean for 20/ and more time then what.,2020-06-03,9
72,"Might need to do a special message for smokers. Twice today I've come across groups of men, masks down chatting and smoking with zero social distancing in place. That will be where you get some community spread.",2020-06-02,36
75,Who don’t know keeping good hygiene prevent virus? Expert? Researchers? 🙄,2020-06-02,11
76,"Yes they contributed to the increase in population from 3 mill to 6 mill in a short span of time thus the packed trains, eateries et. Which makes it difficult to implement social distancing without asking half of out population to work from home or to stop working altogether.",2020-05-31,47
77,"I think for those who have nothing nice to say, they should just not say anything. I have come across quite a few freshly minted citizens who were initially all enthusiastic about doing something in gratitude for what they have been given, but soon after seeing the venom and nastiness thrown their way by such comments, they don't see the point in investing the time, and they stop and get on with what's important for them. Some of you need to realise that these people gave something up to become part of this country, and it's because they see potential in this place being a good home and settling place for their family. What attracts people to our country is the level of good governance, stability, reasonable taxes among many other things. Until you have lived elsewhere you will not appreciate how good you actually have it.  So be kind or just shut it. We need Singaporeans who are enthusiastic about building a community, and not breaking it with presumptions leading to racism and xenophobia. So let these people help out where they want, it benefits all of us.",2020-06-01,186
78,"Actually new citizens are attracted to the low income tax in SG, good education system, security etc. Once they got the red passport they springboard to other countries like US, UK, Canada & Australia.",2020-06-01,33
79,"Appoint New Citizens to be safety distance officers. They patrol areas where many New Citizens may congregate such as Robertson Quay, Holland Village, Bukit Timah, and so on. It is easier for New Citizens to convince fellow New Citizens not to break circuit breaker laws. Empower them to fine offenders on the spot too.",2020-05-30,54
80,Hard fight with big increase in population. Other well managed countries are preparing for second wave while we are still counting the victims with an ongoing first wave. Just having too many people in a small space in so many places.,2020-05-31,41
81,"The new citizens have a lot to catch up with. I have received news tt some new citizens like to  interrupt ppl who are giving briefing/teaching new stuff and give their own prospective before the person has finish speaking. This, in singapore is perceived as rude although in their country can be perceived as a norm.",2020-05-31,57
82,"We the citizens, immigrants of Singapore...🇲🇨",2020-06-01,6
83,Why no social distancing? Does it mean delivering foods to foreign workers don't have to follow the social distancing rules or obey the law,2020-05-30,23
84,"I think it’s very obvious how cramped singapore has become over the last 10 years. Population and small land area equals high density, which is the reason why our epidemic is of this scale today. ",2020-05-31,35
85,"Yes, they also a great contributions to the coming election 👍👍",2020-05-31,10
86,I have never feel shy to repeat what I have always been saying.... new citizens are making far more contributions to our nation than many self declared true blue Singaporean ,2020-05-30,30
87,Help the Singaporeans in need la,2020-05-30,6
88,Please extend your help here in Philippines also 🙏,2020-05-30,8
89,They do it for a reason la.. to get the PR status or citizenship.. shld get them to serve the NS & take the NS pay.. See if they want to volunteer to serve NS.. 🤣🤣,2020-05-31,34
90,My advise to New Citizens now you are samesame as us singaporeans pse vote wisely.,2020-05-31,15
91,Welcome to SG Community !!! We need more Singaporean !! We are aging population. ,2020-05-30,12
92,Hmmm.. thought minister was saying not to differentiate between us and naturalized citizens ? ,2020-05-30,13
93,Why ST must use the words “new citizens”? Aren’t they Singapore citizens or there’s another category of citizens in our country?,2020-05-31,23
94,Unfortunately they going to volunteer to fight for pap at the ballot and screw us over for the next 5 years. Don't be grateful to them too quickly,2020-05-31,26
95,Thank you 🙏🏻 All the best to you all 👍🏻☺️,2020-05-30,8
97,Thank you so much for all Singaporean,2020-05-31,7
98,Why no mask no social distancing? Because this one old picture mah. You take out your IC and see if your photo got mask or not.,2020-05-31,26
99,"After replacing singaporean job, protected by their singaporean sons, able to retite back in their homeland while keeping their ic should they blame singaporean for being able to buy their 1.5m condo here...",2020-05-30,33
100,"Aiyah must show support as new citizens its a blessing to become one not every dreamer can claim to achieve this status the grass is very green,fresh,delicious,the future brighter than the sun",2020-05-30,35
101,I volunteer but I was not invited because I am not PR or Sporean.,2020-05-31,14
102,I have  a volunteer certificate.,2020-05-30,5
103,Original  citizens leh Yelping  away?,2020-05-30,5
104,How come the people in the pic are not wearing face masks? For recognition or are they virus-proof? 🤣🤣,2020-05-30,17
105,"No need to work, no need to worry how to make ends meet, these foreigners are having the best of both worlds.",2020-05-31,22
106,They are just puppet for PAP,2020-05-31,6
108,"This article is sowing hatred and has absolutely no data and facts to substantiate its info...   why is there a need to emphasis on new citizens, aren’t they known as Singaporeans now? This is a shocking article! ",2020-05-31,38
110,"Just waiting for the 'original' and born and bred Singaporeans comments, as they are usually brutal against immigrants and new citizens.... These immigrants and new citizens are showing compassion and not racism and hatred thank you new citizens and immigrants😁",2020-05-30,40
113,"....just another  'wayang , wayang ..., lah ?",2020-05-31,5
116,Vebessa Lee what are u trying to prove?,2020-05-31,8
120,Go back to your country fried chicken,2020-05-30,7
121,😴  We do this in foreign country too.. not only do work .. dig deep into own pocket to give...ask these new citizen to give out of their own pocket ... willing ? Or not ? 😎  芝麻绿豆 😴,2020-05-30,32
122,"It’s only a problem when people migrate for the wrong reasons. If someone only comes for the money but secretly wants communism or sharia law, it could ruin the political landscape of the country and destroy what made it successful in the first place.",2020-05-30,45
123,Would have been good if there are stories of ex-PRC now Singaporean putting their heart out for Singapore.  ,2020-05-30,17
124,"and they will VOTE for JUNTA PAP in every elections so Support And Vote For All Singapore Opposition Politics Parties and VFC Vote For Change, Oppositions in Unity also #VOTEOUTJUNTAPAPIGS ",2020-05-31,29
125,INDONESIAN 🇮🇩 Immigration-Consultant            Visa Service due to CROVID-19 (cronavirus) tention we can prosess extention all type of visas like  1#  KITAS   Extension  2# Visit Visa   211 /212     3#Indonesia-Citizenship 4:# Foreign Investment Company setup PMA 5#InvestorKITAS/KITAP 6# Working KITAS  7# Spouse Sponsr kitas NOTE: OVERSTAY problems also can  guide for specially Expats stuck Indonesia. we can also co-ordinate you in investment of high profit property In Indonesia & Australia Call / Whatsapp +62 812 101 56  786 (Gul) aqmarsweet@gmail.com,2020-05-30,59
128,"Hazard in buying fruits. Many hands touch to pick the best. Who knows if a customer infected with virus made selection, touch & go.",2020-06-02,23
129,Those who can't clean for 20/ and more time then what.,2020-06-03,9
132,"Might need to do a special message for smokers. Twice today I've come across groups of men, masks down chatting and smoking with zero social distancing in place. That will be where you get some community spread.",2020-06-02,36
135,Who don’t know keeping good hygiene prevent virus? Expert? Researchers? 🙄,2020-06-02,11
136,"Yes they contributed to the increase in population from 3 mill to 6 mill in a short span of time thus the packed trains, eateries et. Which makes it difficult to implement social distancing without asking half of out population to work from home or to stop working altogether.",2020-05-31,47
137,"I think for those who have nothing nice to say, they should just not say anything. I have come across quite a few freshly minted citizens who were initially all enthusiastic about doing something in gratitude for what they have been given, but soon after seeing the venom and nastiness thrown their way by such comments, they don't see the point in investing the time, and they stop and get on with what's important for them. Some of you need to realise that these people gave something up to become part of this country, and it's because they see potential in this place being a good home and settling place for their family. What attracts people to our country is the level of good governance, stability, reasonable taxes among many other things. Until you have lived elsewhere you will not appreciate how good you actually have it.  So be kind or just shut it. We need Singaporeans who are enthusiastic about building a community, and not breaking it with presumptions leading to racism and xenophobia. So let these people help out where they want, it benefits all of us.",2020-06-01,186
138,"Actually new citizens are attracted to the low income tax in SG, good education system, security etc. Once they got the red passport they springboard to other countries like US, UK, Canada & Australia.",2020-06-01,33
139,"Appoint New Citizens to be safety distance officers. They patrol areas where many New Citizens may congregate such as Robertson Quay, Holland Village, Bukit Timah, and so on. It is easier for New Citizens to convince fellow New Citizens not to break circuit breaker laws. Empower them to fine offenders on the spot too.",2020-05-30,54
140,Hard fight with big increase in population. Other well managed countries are preparing for second wave while we are still counting the victims with an ongoing first wave. Just having too many people in a small space in so many places.,2020-05-31,41
141,"The new citizens have a lot to catch up with. I have received news tt some new citizens like to  interrupt ppl who are giving briefing/teaching new stuff and give their own prospective before the person has finish speaking. This, in singapore is perceived as rude although in their country can be perceived as a norm.",2020-05-31,57
142,"We the citizens, immigrants of Singapore...🇲🇨",2020-06-01,6
143,Why no social distancing? Does it mean delivering foods to foreign workers don't have to follow the social distancing rules or obey the law,2020-05-30,23
144,"I think it’s very obvious how cramped singapore has become over the last 10 years. Population and small land area equals high density, which is the reason why our epidemic is of this scale today. ",2020-05-31,35
145,"Yes, they also a great contributions to the coming election 👍👍",2020-05-31,10
146,I have never feel shy to repeat what I have always been saying.... new citizens are making far more contributions to our nation than many self declared true blue Singaporean ,2020-05-30,30
147,Help the Singaporeans in need la,2020-05-30,6
148,Please extend your help here in Philippines also 🙏,2020-05-30,8
149,They do it for a reason la.. to get the PR status or citizenship.. shld get them to serve the NS & take the NS pay.. See if they want to volunteer to serve NS.. 🤣🤣,2020-05-31,34
150,My advise to New Citizens now you are samesame as us singaporeans pse vote wisely.,2020-05-31,15
151,Welcome to SG Community !!! We need more Singaporean !! We are aging population. ,2020-05-30,12
152,Hmmm.. thought minister was saying not to differentiate between us and naturalized citizens ? ,2020-05-30,13
153,Why ST must use the words “new citizens”? Aren’t they Singapore citizens or there’s another category of citizens in our country?,2020-05-31,23
154,Unfortunately they going to volunteer to fight for pap at the ballot and screw us over for the next 5 years. Don't be grateful to them too quickly,2020-05-31,26
155,Thank you 🙏🏻 All the best to you all 👍🏻☺️,2020-05-30,8
157,Thank you so much for all Singaporean,2020-05-31,7
158,Why no mask no social distancing? Because this one old picture mah. You take out your IC and see if your photo got mask or not.,2020-05-31,26
159,"After replacing singaporean job, protected by their singaporean sons, able to retite back in their homeland while keeping their ic should they blame singaporean for being able to buy their 1.5m condo here...",2020-05-30,33
160,"Aiyah must show support as new citizens its a blessing to become one not every dreamer can claim to achieve this status the grass is very green,fresh,delicious,the future brighter than the sun",2020-05-30,35
161,I volunteer but I was not invited because I am not PR or Sporean.,2020-05-31,14
162,I have  a volunteer certificate.,2020-05-30,5
163,Original  citizens leh Yelping  away?,2020-05-30,5
164,How come the people in the pic are not wearing face masks? For recognition or are they virus-proof? 🤣🤣,2020-05-30,17
165,"No need to work, no need to worry how to make ends meet, these foreigners are having the best of both worlds.",2020-05-31,22
166,They are just puppet for PAP,2020-05-31,6
168,"This article is sowing hatred and has absolutely no data and facts to substantiate its info...   why is there a need to emphasis on new citizens, aren’t they known as Singaporeans now? This is a shocking article! ",2020-05-31,38
170,"Just waiting for the 'original' and born and bred Singaporeans comments, as they are usually brutal against immigrants and new citizens.... These immigrants and new citizens are showing compassion and not racism and hatred thank you new citizens and immigrants😁",2020-05-30,40
173,"....just another  'wayang , wayang ..., lah ?",2020-05-31,5
176,Vebessa Lee what are u trying to prove?,2020-05-31,8
180,Go back to your country fried chicken,2020-05-30,7
181,😴  We do this in foreign country too.. not only do work .. dig deep into own pocket to give...ask these new citizen to give out of their own pocket ... willing ? Or not ? 😎  芝麻绿豆 😴,2020-05-30,32
182,"It’s only a problem when people migrate for the wrong reasons. If someone only comes for the money but secretly wants communism or sharia law, it could ruin the political landscape of the country and destroy what made it successful in the first place.",2020-05-30,45
183,Would have been good if there are stories of ex-PRC now Singaporean putting their heart out for Singapore.  ,2020-05-30,17
184,"and they will VOTE for JUNTA PAP in every elections so Support And Vote For All Singapore Opposition Politics Parties and VFC Vote For Change, Oppositions in Unity also #VOTEOUTJUNTAPAPIGS ",2020-05-31,29
185,INDONESIAN 🇮🇩 Immigration-Consultant            Visa Service due to CROVID-19 (cronavirus) tention we can prosess extention all type of visas like  1#  KITAS   Extension  2# Visit Visa   211 /212     3#Indonesia-Citizenship 4:# Foreign Investment Company setup PMA 5#InvestorKITAS/KITAP 6# Working KITAS  7# Spouse Sponsr kitas NOTE: OVERSTAY problems also can  guide for specially Expats stuck Indonesia. we can also co-ordinate you in investment of high profit property In Indonesia & Australia Call / Whatsapp +62 812 101 56  786 (Gul) aqmarsweet@gmail.com,2020-05-30,59
188,"Hazard in buying fruits. Many hands touch to pick the best. Who knows if a customer infected with virus made selection, touch & go.",2020-06-02,23
189,Those who can't clean for 20/ and more time then what.,2020-06-03,9
192,"Might need to do a special message for smokers. Twice today I've come across groups of men, masks down chatting and smoking with zero social distancing in place. That will be where you get some community spread.",2020-06-02,36
195,Who don’t know keeping good hygiene prevent virus? Expert? Researchers? 🙄,2020-06-02,11
196,"Yes they contributed to the increase in population from 3 mill to 6 mill in a short span of time thus the packed trains, eateries et. Which makes it difficult to implement social distancing without asking half of out population to work from home or to stop working altogether.",2020-05-31,47
197,"I think for those who have nothing nice to say, they should just not say anything. I have come across quite a few freshly minted citizens who were initially all enthusiastic about doing something in gratitude for what they have been given, but soon after seeing the venom and nastiness thrown their way by such comments, they don't see the point in investing the time, and they stop and get on with what's important for them. Some of you need to realise that these people gave something up to become part of this country, and it's because they see potential in this place being a good home and settling place for their family. What attracts people to our country is the level of good governance, stability, reasonable taxes among many other things. Until you have lived elsewhere you will not appreciate how good you actually have it.  So be kind or just shut it. We need Singaporeans who are enthusiastic about building a community, and not breaking it with presumptions leading to racism and xenophobia. So let these people help out where they want, it benefits all of us.",2020-06-01,186
198,"Actually new citizens are attracted to the low income tax in SG, good education system, security etc. Once they got the red passport they springboard to other countries like US, UK, Canada & Australia.",2020-06-01,33
199,"Appoint New Citizens to be safety distance officers. They patrol areas where many New Citizens may congregate such as Robertson Quay, Holland Village, Bukit Timah, and so on. It is easier for New Citizens to convince fellow New Citizens not to break circuit breaker laws. Empower them to fine offenders on the spot too.",2020-05-30,54
200,Hard fight with big increase in population. Other well managed countries are preparing for second wave while we are still counting the victims with an ongoing first wave. Just having too many people in a small space in so many places.,2020-05-31,41
201,"The new citizens have a lot to catch up with. I have received news tt some new citizens like to  interrupt ppl who are giving briefing/teaching new stuff and give their own prospective before the person has finish speaking. This, in singapore is perceived as rude although in their country can be perceived as a norm.",2020-05-31,57
202,"We the citizens, immigrants of Singapore...🇲🇨",2020-06-01,6
203,Why no social distancing? Does it mean delivering foods to foreign workers don't have to follow the social distancing rules or obey the law,2020-05-30,23
204,"I think it’s very obvious how cramped singapore has become over the last 10 years. Population and small land area equals high density, which is the reason why our epidemic is of this scale today. ",2020-05-31,35
205,"Yes, they also a great contributions to the coming election 👍👍",2020-05-31,10
206,I have never feel shy to repeat what I have always been saying.... new citizens are making far more contributions to our nation than many self declared true blue Singaporean ,2020-05-30,30
207,Help the Singaporeans in need la,2020-05-30,6
208,Please extend your help here in Philippines also 🙏,2020-05-30,8
209,They do it for a reason la.. to get the PR status or citizenship.. shld get them to serve the NS & take the NS pay.. See if they want to volunteer to serve NS.. 🤣🤣,2020-05-31,34
210,My advise to New Citizens now you are samesame as us singaporeans pse vote wisely.,2020-05-31,15
211,Welcome to SG Community !!! We need more Singaporean !! We are aging population. ,2020-05-30,12
212,Hmmm.. thought minister was saying not to differentiate between us and naturalized citizens ? ,2020-05-30,13
213,Why ST must use the words “new citizens”? Aren’t they Singapore citizens or there’s another category of citizens in our country?,2020-05-31,23
214,Unfortunately they going to volunteer to fight for pap at the ballot and screw us over for the next 5 years. Don't be grateful to them too quickly,2020-05-31,26
215,Thank you 🙏🏻 All the best to you all 👍🏻☺️,2020-05-30,8
217,Thank you so much for all Singaporean,2020-05-31,7
218,Why no mask no social distancing? Because this one old picture mah. You take out your IC and see if your photo got mask or not.,2020-05-31,26
219,"After replacing singaporean job, protected by their singaporean sons, able to retite back in their homeland while keeping their ic should they blame singaporean for being able to buy their 1.5m condo here...",2020-05-30,33
220,"Aiyah must show support as new citizens its a blessing to become one not every dreamer can claim to achieve this status the grass is very green,fresh,delicious,the future brighter than the sun",2020-05-30,35
221,I volunteer but I was not invited because I am not PR or Sporean.,2020-05-31,14
222,I have  a volunteer certificate.,2020-05-30,5
223,Original  citizens leh Yelping  away?,2020-05-30,5
224,How come the people in the pic are not wearing face masks? For recognition or are they virus-proof? 🤣🤣,2020-05-30,17
225,"No need to work, no need to worry how to make ends meet, these foreigners are having the best of both worlds.",2020-05-31,22
226,They are just puppet for PAP,2020-05-31,6
228,"This article is sowing hatred and has absolutely no data and facts to substantiate its info...   why is there a need to emphasis on new citizens, aren’t they known as Singaporeans now? This is a shocking article! ",2020-05-31,38
230,"Just waiting for the 'original' and born and bred Singaporeans comments, as they are usually brutal against immigrants and new citizens.... These immigrants and new citizens are showing compassion and not racism and hatred thank you new citizens and immigrants😁",2020-05-30,40
233,"....just another  'wayang , wayang ..., lah ?",2020-05-31,5
236,Vebessa Lee what are u trying to prove?,2020-05-31,8
240,Go back to your country fried chicken,2020-05-30,7
241,😴  We do this in foreign country too.. not only do work .. dig deep into own pocket to give...ask these new citizen to give out of their own pocket ... willing ? Or not ? 😎  芝麻绿豆 😴,2020-05-30,32
242,"It’s only a problem when people migrate for the wrong reasons. If someone only comes for the money but secretly wants communism or sharia law, it could ruin the political landscape of the country and destroy what made it successful in the first place.",2020-05-30,45
243,Would have been good if there are stories of ex-PRC now Singaporean putting their heart out for Singapore.  ,2020-05-30,17
244,"and they will VOTE for JUNTA PAP in every elections so Support And Vote For All Singapore Opposition Politics Parties and VFC Vote For Change, Oppositions in Unity also #VOTEOUTJUNTAPAPIGS ",2020-05-31,29
245,INDONESIAN 🇮🇩 Immigration-Consultant            Visa Service due to CROVID-19 (cronavirus) tention we can prosess extention all type of visas like  1#  KITAS   Extension  2# Visit Visa   211 /212     3#Indonesia-Citizenship 4:# Foreign Investment Company setup PMA 5#InvestorKITAS/KITAP 6# Working KITAS  7# Spouse Sponsr kitas NOTE: OVERSTAY problems also can  guide for specially Expats stuck Indonesia. we can also co-ordinate you in investment of high profit property In Indonesia & Australia Call / Whatsapp +62 812 101 56  786 (Gul) aqmarsweet@gmail.com,2020-05-30,59
248,"Hazard in buying fruits. Many hands touch to pick the best. Who knows if a customer infected with virus made selection, touch & go.",2020-06-02,23
249,Those who can't clean for 20/ and more time then what.,2020-06-03,9
252,"Might need to do a special message for smokers. Twice today I've come across groups of men, masks down chatting and smoking with zero social distancing in place. That will be where you get some community spread.",2020-06-02,36
255,Who don’t know keeping good hygiene prevent virus? Expert? Researchers? 🙄,2020-06-02,11
256,"Yes they contributed to the increase in population from 3 mill to 6 mill in a short span of time thus the packed trains, eateries et. Which makes it difficult to implement social distancing without asking half of out population to work from home or to stop working altogether.",2020-05-31,47
257,"I think for those who have nothing nice to say, they should just not say anything. I have come across quite a few freshly minted citizens who were initially all enthusiastic about doing something in gratitude for what they have been given, but soon after seeing the venom and nastiness thrown their way by such comments, they don't see the point in investing the time, and they stop and get on with what's important for them. Some of you need to realise that these people gave something up to become part of this country, and it's because they see potential in this place being a good home and settling place for their family. What attracts people to our country is the level of good governance, stability, reasonable taxes among many other things. Until you have lived elsewhere you will not appreciate how good you actually have it.  So be kind or just shut it. We need Singaporeans who are enthusiastic about building a community, and not breaking it with presumptions leading to racism and xenophobia. So let these people help out where they want, it benefits all of us.",2020-06-01,186
258,"Actually new citizens are attracted to the low income tax in SG, good education system, security etc. Once they got the red passport they springboard to other countries like US, UK, Canada & Australia.",2020-06-01,33
259,"Appoint New Citizens to be safety distance officers. They patrol areas where many New Citizens may congregate such as Robertson Quay, Holland Village, Bukit Timah, and so on. It is easier for New Citizens to convince fellow New Citizens not to break circuit breaker laws. Empower them to fine offenders on the spot too.",2020-05-30,54
260,Hard fight with big increase in population. Other well managed countries are preparing for second wave while we are still counting the victims with an ongoing first wave. Just having too many people in a small space in so many places.,2020-05-31,41
261,"The new citizens have a lot to catch up with. I have received news tt some new citizens like to  interrupt ppl who are giving briefing/teaching new stuff and give their own prospective before the person has finish speaking. This, in singapore is perceived as rude although in their country can be perceived as a norm.",2020-05-31,57
262,"We the citizens, immigrants of Singapore...🇲🇨",2020-06-01,6
263,Why no social distancing? Does it mean delivering foods to foreign workers don't have to follow the social distancing rules or obey the law,2020-05-30,23
264,"I think it’s very obvious how cramped singapore has become over the last 10 years. Population and small land area equals high density, which is the reason why our epidemic is of this scale today. ",2020-05-31,35
265,"Yes, they also a great contributions to the coming election 👍👍",2020-05-31,10
266,I have never feel shy to repeat what I have always been saying.... new citizens are making far more contributions to our nation than many self declared true blue Singaporean ,2020-05-30,30
267,Help the Singaporeans in need la,2020-05-30,6
268,Please extend your help here in Philippines also 🙏,2020-05-30,8
269,They do it for a reason la.. to get the PR status or citizenship.. shld get them to serve the NS & take the NS pay.. See if they want to volunteer to serve NS.. 🤣🤣,2020-05-31,34
270,My advise to New Citizens now you are samesame as us singaporeans pse vote wisely.,2020-05-31,15
271,Welcome to SG Community !!! We need more Singaporean !! We are aging population. ,2020-05-30,12
272,Hmmm.. thought minister was saying not to differentiate between us and naturalized citizens ? ,2020-05-30,13
273,Why ST must use the words “new citizens”? Aren’t they Singapore citizens or there’s another category of citizens in our country?,2020-05-31,23
274,Unfortunately they going to volunteer to fight for pap at the ballot and screw us over for the next 5 years. Don't be grateful to them too quickly,2020-05-31,26
275,Thank you 🙏🏻 All the best to you all 👍🏻☺️,2020-05-30,8
277,Thank you so much for all Singaporean,2020-05-31,7
278,Why no mask no social distancing? Because this one old picture mah. You take out your IC and see if your photo got mask or not.,2020-05-31,26
279,"After replacing singaporean job, protected by their singaporean sons, able to retite back in their homeland while keeping their ic should they blame singaporean for being able to buy their 1.5m condo here...",2020-05-30,33
280,"Aiyah must show support as new citizens its a blessing to become one not every dreamer can claim to achieve this status the grass is very green,fresh,delicious,the future brighter than the sun",2020-05-30,35
281,I volunteer but I was not invited because I am not PR or Sporean.,2020-05-31,14
282,I have  a volunteer certificate.,2020-05-30,5
283,Original  citizens leh Yelping  away?,2020-05-30,5
284,How come the people in the pic are not wearing face masks? For recognition or are they virus-proof? 🤣🤣,2020-05-30,17
285,"No need to work, no need to worry how to make ends meet, these foreigners are having the best of both worlds.",2020-05-31,22
286,They are just puppet for PAP,2020-05-31,6
