username,comments,timestamp,postUrl,pubDate,description
da_rien,Oue gg liao,2021-02-15T12:11:20.000Z,https://www.instagram.com/p/CLS7XsOMfzK/,2021-02-15T02:15:55.000Z,"Crowne Plaza Changi Airport is our airport hotel. Recently, three workers there got infected with COVID-19, most likely from foreign air crew who stayed there during their layover. 

So the hotel closed, and worked with @moh_singapore and CAAS to implement tighter procedures to keep the staff and guests safe. 

@cpchangiairport recently opened again. I visited them to see the changes. 

The hotel is now only open to foreign air crew, no staycations. 

It is divided into Green and Amber zones, depending on potential exposure to the virus. 

More measures were taken to ensure foreign air crew stay in their rooms, with contactless laundry and food delivery. 

Much care is taken to ensure staff working in the Amber zone wear Personal Protective Equipment (PPE), and are properly trained. 

Some 180 staff have also gone for vaccination. 

What left me the strongest impression was the kitchen and restaurant. It is a Green zone, where staff prepares the food and packs them. Across the demarcation of the restaurant is an Amber zone, where staff in full PPE collect the food to be delivered to the rooms. 

I met the kitchen staff, Ms Thulasi, who just returned to work after being infected with COVID-19. She said her symptoms were fortunately mild, and she was in very good spirits and just got her vaccination. When she was down, all her colleagues were quarantined, and all the management staff chipped in to help cook and clean the kitchen. 

There was a lot of positive spirit in this hotel despite what happened. I think thatâ€™s why it has been voted the best airport hotel in the world."
ironknight181,Staffs working from the Front Lines,2021-02-15T06:27:06.000Z,https://www.instagram.com/p/CLS7XsOMfzK/,2021-02-15T02:15:55.000Z,"Crowne Plaza Changi Airport is our airport hotel. Recently, three workers there got infected with COVID-19, most likely from foreign air crew who stayed there during their layover. 

So the hotel closed, and worked with @moh_singapore and CAAS to implement tighter procedures to keep the staff and guests safe. 

@cpchangiairport recently opened again. I visited them to see the changes. 

The hotel is now only open to foreign air crew, no staycations. 

It is divided into Green and Amber zones, depending on potential exposure to the virus. 

More measures were taken to ensure foreign air crew stay in their rooms, with contactless laundry and food delivery. 

Much care is taken to ensure staff working in the Amber zone wear Personal Protective Equipment (PPE), and are properly trained. 

Some 180 staff have also gone for vaccination. 

What left me the strongest impression was the kitchen and restaurant. It is a Green zone, where staff prepares the food and packs them. Across the demarcation of the restaurant is an Amber zone, where staff in full PPE collect the food to be delivered to the rooms. 

I met the kitchen staff, Ms Thulasi, who just returned to work after being infected with COVID-19. She said her symptoms were fortunately mild, and she was in very good spirits and just got her vaccination. When she was down, all her colleagues were quarantined, and all the management staff chipped in to help cook and clean the kitchen. 

There was a lot of positive spirit in this hotel despite what happened. I think thatâ€™s why it has been voted the best airport hotel in the world."
anthonymorgantjoe,@alien.fsk,2021-02-16T12:05:32.000Z,https://www.instagram.com/p/CLS7XsOMfzK/,2021-02-15T02:15:55.000Z,"Crowne Plaza Changi Airport is our airport hotel. Recently, three workers there got infected with COVID-19, most likely from foreign air crew who stayed there during their layover. 

So the hotel closed, and worked with @moh_singapore and CAAS to implement tighter procedures to keep the staff and guests safe. 

@cpchangiairport recently opened again. I visited them to see the changes. 

The hotel is now only open to foreign air crew, no staycations. 

It is divided into Green and Amber zones, depending on potential exposure to the virus. 

More measures were taken to ensure foreign air crew stay in their rooms, with contactless laundry and food delivery. 

Much care is taken to ensure staff working in the Amber zone wear Personal Protective Equipment (PPE), and are properly trained. 

Some 180 staff have also gone for vaccination. 

What left me the strongest impression was the kitchen and restaurant. It is a Green zone, where staff prepares the food and packs them. Across the demarcation of the restaurant is an Amber zone, where staff in full PPE collect the food to be delivered to the rooms. 

I met the kitchen staff, Ms Thulasi, who just returned to work after being infected with COVID-19. She said her symptoms were fortunately mild, and she was in very good spirits and just got her vaccination. When she was down, all her colleagues were quarantined, and all the management staff chipped in to help cook and clean the kitchen. 

There was a lot of positive spirit in this hotel despite what happened. I think thatâ€™s why it has been voted the best airport hotel in the world."
gloriousglorygloria,Amazed at how the situation is kept so well under control here in Singapore. What more can I say.... Proud to be a Singaporean. Thank You.,2021-01-30T09:11:17.000Z,https://www.instagram.com/p/CKps7w5sc6X/,2021-01-30T02:00:55.000Z,"Exactly one year ago, we evacuated 92 Singaporeans from Wuhan via @flyscoot TR121. A second evacuation flight followed a week later, with 174 returning home. 

In the year since, together with @singaporeair Group, we have brought home thousands of Singaporeans from all corners of the world. 

At the same time, we worked with our international partners so that foreign nationals could make their trips back. 

These operations required meticulous planning and close co-ordination, within and outside of Singapore. We are grateful for their support. 

It shows the unique Singapore spirit. We never leave our own out in the lurch. 

Today, many commercial flights are restored, and people can make their way home, go overseas to study or work. The situation is much better, and we have to continue to strive to restore our connectivity to the world."
lynnlim9,.. Safely ..,2021-01-30T05:46:47.000Z,https://www.instagram.com/p/CKps7w5sc6X/,2021-01-30T02:00:55.000Z,"Exactly one year ago, we evacuated 92 Singaporeans from Wuhan via @flyscoot TR121. A second evacuation flight followed a week later, with 174 returning home. 

In the year since, together with @singaporeair Group, we have brought home thousands of Singaporeans from all corners of the world. 

At the same time, we worked with our international partners so that foreign nationals could make their trips back. 

These operations required meticulous planning and close co-ordination, within and outside of Singapore. We are grateful for their support. 

It shows the unique Singapore spirit. We never leave our own out in the lurch. 

Today, many commercial flights are restored, and people can make their way home, go overseas to study or work. The situation is much better, and we have to continue to strive to restore our connectivity to the world."
muhammad_taurus,👍👍,2021-01-30T02:38:34.000Z,https://www.instagram.com/p/CKps7w5sc6X/,2021-01-30T02:00:55.000Z,"Exactly one year ago, we evacuated 92 Singaporeans from Wuhan via @flyscoot TR121. A second evacuation flight followed a week later, with 174 returning home. 

In the year since, together with @singaporeair Group, we have brought home thousands of Singaporeans from all corners of the world. 

At the same time, we worked with our international partners so that foreign nationals could make their trips back. 

These operations required meticulous planning and close co-ordination, within and outside of Singapore. We are grateful for their support. 

It shows the unique Singapore spirit. We never leave our own out in the lurch. 

Today, many commercial flights are restored, and people can make their way home, go overseas to study or work. The situation is much better, and we have to continue to strive to restore our connectivity to the world."
martinng5885,"Thank you 🙏 but are we bending our knees too much to 🇮🇳 India , so many arrived daily.",2021-02-03T19:49:09.000Z,https://www.instagram.com/p/CKps7w5sc6X/,2021-01-30T02:00:55.000Z,"Exactly one year ago, we evacuated 92 Singaporeans from Wuhan via @flyscoot TR121. A second evacuation flight followed a week later, with 174 returning home. 

In the year since, together with @singaporeair Group, we have brought home thousands of Singaporeans from all corners of the world. 

At the same time, we worked with our international partners so that foreign nationals could make their trips back. 

These operations required meticulous planning and close co-ordination, within and outside of Singapore. We are grateful for their support. 

It shows the unique Singapore spirit. We never leave our own out in the lurch. 

Today, many commercial flights are restored, and people can make their way home, go overseas to study or work. The situation is much better, and we have to continue to strive to restore our connectivity to the world."
na.th669,😍,2021-02-01T05:54:20.000Z,https://www.instagram.com/p/CKps7w5sc6X/,2021-01-30T02:00:55.000Z,"Exactly one year ago, we evacuated 92 Singaporeans from Wuhan via @flyscoot TR121. A second evacuation flight followed a week later, with 174 returning home. 

In the year since, together with @singaporeair Group, we have brought home thousands of Singaporeans from all corners of the world. 

At the same time, we worked with our international partners so that foreign nationals could make their trips back. 

These operations required meticulous planning and close co-ordination, within and outside of Singapore. We are grateful for their support. 

It shows the unique Singapore spirit. We never leave our own out in the lurch. 

Today, many commercial flights are restored, and people can make their way home, go overseas to study or work. The situation is much better, and we have to continue to strive to restore our connectivity to the world."
ironknight181,A wise decision .,2021-01-31T17:52:43.000Z,https://www.instagram.com/p/CKps7w5sc6X/,2021-01-30T02:00:55.000Z,"Exactly one year ago, we evacuated 92 Singaporeans from Wuhan via @flyscoot TR121. A second evacuation flight followed a week later, with 174 returning home. 

In the year since, together with @singaporeair Group, we have brought home thousands of Singaporeans from all corners of the world. 

At the same time, we worked with our international partners so that foreign nationals could make their trips back. 

These operations required meticulous planning and close co-ordination, within and outside of Singapore. We are grateful for their support. 

It shows the unique Singapore spirit. We never leave our own out in the lurch. 

Today, many commercial flights are restored, and people can make their way home, go overseas to study or work. The situation is much better, and we have to continue to strive to restore our connectivity to the world."
sand_artist_lawrence_koh,Praying for everyone,2021-01-30T02:02:33.000Z,https://www.instagram.com/p/CKps7w5sc6X/,2021-01-30T02:00:55.000Z,"Exactly one year ago, we evacuated 92 Singaporeans from Wuhan via @flyscoot TR121. A second evacuation flight followed a week later, with 174 returning home. 

In the year since, together with @singaporeair Group, we have brought home thousands of Singaporeans from all corners of the world. 

At the same time, we worked with our international partners so that foreign nationals could make their trips back. 

These operations required meticulous planning and close co-ordination, within and outside of Singapore. We are grateful for their support. 

It shows the unique Singapore spirit. We never leave our own out in the lurch. 

Today, many commercial flights are restored, and people can make their way home, go overseas to study or work. The situation is much better, and we have to continue to strive to restore our connectivity to the world."
youchoong,SG 👏👏👏👏👏👏👏👏******,2021-01-30T09:47:28.000Z,https://www.instagram.com/p/CKps7w5sc6X/,2021-01-30T02:00:55.000Z,"Exactly one year ago, we evacuated 92 Singaporeans from Wuhan via @flyscoot TR121. A second evacuation flight followed a week later, with 174 returning home. 

In the year since, together with @singaporeair Group, we have brought home thousands of Singaporeans from all corners of the world. 

At the same time, we worked with our international partners so that foreign nationals could make their trips back. 

These operations required meticulous planning and close co-ordination, within and outside of Singapore. We are grateful for their support. 

It shows the unique Singapore spirit. We never leave our own out in the lurch. 

Today, many commercial flights are restored, and people can make their way home, go overseas to study or work. The situation is much better, and we have to continue to strive to restore our connectivity to the world."
sohlulu,🙏🙏🙏,2021-01-30T02:30:36.000Z,https://www.instagram.com/p/CKps7w5sc6X/,2021-01-30T02:00:55.000Z,"Exactly one year ago, we evacuated 92 Singaporeans from Wuhan via @flyscoot TR121. A second evacuation flight followed a week later, with 174 returning home. 

In the year since, together with @singaporeair Group, we have brought home thousands of Singaporeans from all corners of the world. 

At the same time, we worked with our international partners so that foreign nationals could make their trips back. 

These operations required meticulous planning and close co-ordination, within and outside of Singapore. We are grateful for their support. 

It shows the unique Singapore spirit. We never leave our own out in the lurch. 

Today, many commercial flights are restored, and people can make their way home, go overseas to study or work. The situation is much better, and we have to continue to strive to restore our connectivity to the world."
eve48lyn,👏👏👏👍👍👍🙏🙏🙏,2021-01-30T03:00:11.000Z,https://www.instagram.com/p/CKps7w5sc6X/,2021-01-30T02:00:55.000Z,"Exactly one year ago, we evacuated 92 Singaporeans from Wuhan via @flyscoot TR121. A second evacuation flight followed a week later, with 174 returning home. 

In the year since, together with @singaporeair Group, we have brought home thousands of Singaporeans from all corners of the world. 

At the same time, we worked with our international partners so that foreign nationals could make their trips back. 

These operations required meticulous planning and close co-ordination, within and outside of Singapore. We are grateful for their support. 

It shows the unique Singapore spirit. We never leave our own out in the lurch. 

Today, many commercial flights are restored, and people can make their way home, go overseas to study or work. The situation is much better, and we have to continue to strive to restore our connectivity to the world."
xiaobaigrandma,向华航学习，繁忙货运航线,2021-01-30T06:43:42.000Z,https://www.instagram.com/p/CKps7w5sc6X/,2021-01-30T02:00:55.000Z,"Exactly one year ago, we evacuated 92 Singaporeans from Wuhan via @flyscoot TR121. A second evacuation flight followed a week later, with 174 returning home. 

In the year since, together with @singaporeair Group, we have brought home thousands of Singaporeans from all corners of the world. 

At the same time, we worked with our international partners so that foreign nationals could make their trips back. 

These operations required meticulous planning and close co-ordination, within and outside of Singapore. We are grateful for their support. 

It shows the unique Singapore spirit. We never leave our own out in the lurch. 

Today, many commercial flights are restored, and people can make their way home, go overseas to study or work. The situation is much better, and we have to continue to strive to restore our connectivity to the world."
ray_heuer,👍🏻,2021-01-30T08:17:50.000Z,https://www.instagram.com/p/CKps7w5sc6X/,2021-01-30T02:00:55.000Z,"Exactly one year ago, we evacuated 92 Singaporeans from Wuhan via @flyscoot TR121. A second evacuation flight followed a week later, with 174 returning home. 

In the year since, together with @singaporeair Group, we have brought home thousands of Singaporeans from all corners of the world. 

At the same time, we worked with our international partners so that foreign nationals could make their trips back. 

These operations required meticulous planning and close co-ordination, within and outside of Singapore. We are grateful for their support. 

It shows the unique Singapore spirit. We never leave our own out in the lurch. 

Today, many commercial flights are restored, and people can make their way home, go overseas to study or work. The situation is much better, and we have to continue to strive to restore our connectivity to the world."
na.th669,🤩,2021-01-22T13:17:14.000Z,https://www.instagram.com/p/CKWEruvsbmY/,2021-01-22T11:03:38.000Z,"Bus and train passenger volumes during peak hour have gone up by 11% this month, compared to before the year-end season. 

COVID-19 has made us use technology to work smarter, and demonstrated that even as more people return to office to work, the peak hour rush and crush is totally unnecessary. 

So for staff who need to go back to office, I urge employers to have them travel off-peak. 

The Public Service is taking the lead, and the MOT Family is doing our part. 

At @ltasg, officers can report to work at 7.30am or 10am, or work from home for at least 50% of the time. @motsingapore too has similar practices. 

This spreads out the load on our buses, trains and roads.  It makes rides safer and better. COVID-19 is an opportunity to shift our travelling habits. Itâ€™s about time. 

Catch the waves of change, #traveloffpeak.

Photo credit: The Straits Times&nbsp;Â©ï¸&nbsp;Singapore Press Holdings Limited. Permission required for reproduction."
cindylim1156,👏👏👏🙏🙏🙏💪💪💪❤️❤️❤️,2021-01-22T13:19:22.000Z,https://www.instagram.com/p/CKWEruvsbmY/,2021-01-22T11:03:38.000Z,"Bus and train passenger volumes during peak hour have gone up by 11% this month, compared to before the year-end season. 

COVID-19 has made us use technology to work smarter, and demonstrated that even as more people return to office to work, the peak hour rush and crush is totally unnecessary. 

So for staff who need to go back to office, I urge employers to have them travel off-peak. 

The Public Service is taking the lead, and the MOT Family is doing our part. 

At @ltasg, officers can report to work at 7.30am or 10am, or work from home for at least 50% of the time. @motsingapore too has similar practices. 

This spreads out the load on our buses, trains and roads.  It makes rides safer and better. COVID-19 is an opportunity to shift our travelling habits. Itâ€™s about time. 

Catch the waves of change, #traveloffpeak.

Photo credit: The Straits Times&nbsp;Â©ï¸&nbsp;Singapore Press Holdings Limited. Permission required for reproduction."
yweiyi,employers should be given stricter rules minister ong. our bosses do not care.,2021-01-22T13:27:44.000Z,https://www.instagram.com/p/CKWEruvsbmY/,2021-01-22T11:03:38.000Z,"Bus and train passenger volumes during peak hour have gone up by 11% this month, compared to before the year-end season. 

COVID-19 has made us use technology to work smarter, and demonstrated that even as more people return to office to work, the peak hour rush and crush is totally unnecessary. 

So for staff who need to go back to office, I urge employers to have them travel off-peak. 

The Public Service is taking the lead, and the MOT Family is doing our part. 

At @ltasg, officers can report to work at 7.30am or 10am, or work from home for at least 50% of the time. @motsingapore too has similar practices. 

This spreads out the load on our buses, trains and roads.  It makes rides safer and better. COVID-19 is an opportunity to shift our travelling habits. Itâ€™s about time. 

Catch the waves of change, #traveloffpeak.

Photo credit: The Straits Times&nbsp;Â©ï¸&nbsp;Singapore Press Holdings Limited. Permission required for reproduction."
bryan_chiew,💪,2021-01-22T13:54:47.000Z,https://www.instagram.com/p/CKWEruvsbmY/,2021-01-22T11:03:38.000Z,"Bus and train passenger volumes during peak hour have gone up by 11% this month, compared to before the year-end season. 

COVID-19 has made us use technology to work smarter, and demonstrated that even as more people return to office to work, the peak hour rush and crush is totally unnecessary. 

So for staff who need to go back to office, I urge employers to have them travel off-peak. 

The Public Service is taking the lead, and the MOT Family is doing our part. 

At @ltasg, officers can report to work at 7.30am or 10am, or work from home for at least 50% of the time. @motsingapore too has similar practices. 

This spreads out the load on our buses, trains and roads.  It makes rides safer and better. COVID-19 is an opportunity to shift our travelling habits. Itâ€™s about time. 

Catch the waves of change, #traveloffpeak.

Photo credit: The Straits Times&nbsp;Â©ï¸&nbsp;Singapore Press Holdings Limited. Permission required for reproduction."
gloriousglorygloria,Yes!,2021-01-22T14:39:10.000Z,https://www.instagram.com/p/CKWEruvsbmY/,2021-01-22T11:03:38.000Z,"Bus and train passenger volumes during peak hour have gone up by 11% this month, compared to before the year-end season. 

COVID-19 has made us use technology to work smarter, and demonstrated that even as more people return to office to work, the peak hour rush and crush is totally unnecessary. 

So for staff who need to go back to office, I urge employers to have them travel off-peak. 

The Public Service is taking the lead, and the MOT Family is doing our part. 

At @ltasg, officers can report to work at 7.30am or 10am, or work from home for at least 50% of the time. @motsingapore too has similar practices. 

This spreads out the load on our buses, trains and roads.  It makes rides safer and better. COVID-19 is an opportunity to shift our travelling habits. Itâ€™s about time. 

Catch the waves of change, #traveloffpeak.

Photo credit: The Straits Times&nbsp;Â©ï¸&nbsp;Singapore Press Holdings Limited. Permission required for reproduction."
