,Post Description,Post Datetime,Comments,Comment Datetime,num_words
46,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Wow.. no priavacy for singaporean,2020-12-23 12:46:54+00:00,5
47,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,I want new token. Please allow exchange. First generation look so fat,2020-12-23 15:08:39+00:00,12
48,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Bro i alrdy got mine,2020-12-23 15:35:33+00:00,5
49,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,There is a 65 percent chance I will tamper with this and make it into a weapon,2020-12-23 15:40:57+00:00,16
50,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,What if i already taken my token?,2020-12-23 16:43:43+00:00,7
51,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,does no one care about personal privacy anymore ??? how far have we fallen as humans to let the government have this much control over us??,2020-12-23 16:57:17+00:00,25
52,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,but i got the app alr. how ahh,2020-12-23 17:53:21+00:00,8
53,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Too late as my elder son who started Poly few months ago had to collect from other area as it was compulsory but no wifi in RP while younger son just collected his in anticipation of Sec 4 next yr...,2020-12-23 19:36:33+00:00,39
57,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,It’s a waste. Some have already collected then what? Another one then what to do with the other? It’s clearly a waste.,2020-12-26 04:46:28+00:00,24
60,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,For which students? Primary sch students or secondary sch students or is it for all students?,2020-12-23 08:12:58+00:00,16
61,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,i have one already tho,2020-12-23 08:22:48+00:00,5
62,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Wish they’d announced this much earlier! We travelled so far to get our tokens 😒,2020-12-23 08:30:33+00:00,15
63,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Y look like fishcake leh,2020-12-23 08:31:49+00:00,5
64,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,if take from cc already? do we still take when the school gives?,2020-12-23 08:47:32+00:00,13
65,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,What I just got mine today. Sigh I wasted my time alright,2020-12-23 08:54:19+00:00,12
66,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,wah can get another one,2020-12-23 09:00:08+00:00,5
68,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,y now then say my parents got it like 2 hrs b4 u sayyy,2020-12-23 09:04:00+00:00,12
69,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,#peterLIMGOHOME😠😠😠 and go out of Valencia 👉,2020-12-23 09:04:40+00:00,5
70,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,#peterLIMGOHOME😠😠😠 and go out of Valencia 👉,2020-12-23 09:04:43+00:00,5
73,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,We should download then getting it the token because we bring everything suddenly we forget how,2020-12-23 06:15:53+00:00,16
74,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,I just took it today and I saw this 🙃,2020-12-23 06:26:17+00:00,9
75,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Finally my mom can stop chasing me for it😭😭😭 she has been hounding me for weeks to ask me to collect it 😭😭😭,2020-12-23 06:35:22+00:00,22
76,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Bruh I already got mine from the cc 🤦🏽,2020-12-23 06:40:45+00:00,8
77,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Walao I queue up so long take for what ah.,2020-12-23 07:13:53+00:00,10
79,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,who here got them when they were first announced ->,2020-12-23 07:36:14+00:00,9
80,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,what if you have liao ah? can we get 2 😃,2020-12-23 07:47:16+00:00,9
82,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,"idk man i dont really like where this is going with the app and tokens, arent the existing measures alrdy doing the job well enough",2020-12-23 04:46:13+00:00,25
84,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,I tot they said not compulsory to have?,2020-12-23 04:49:25+00:00,8
86,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,I thought it was AirPods lol,2020-12-23 05:02:35+00:00,6
87,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,this would be so useful yesterday,2020-12-23 05:04:08+00:00,6
88,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,How many tokens are they going to carry?,2020-12-23 05:10:18+00:00,8
92,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Can the token be allowed to use outside of school?,2020-12-23 05:34:15+00:00,10
93,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Mine already no batt le HAHAH @lordlawthegreat,2020-12-23 05:43:25+00:00,6
94,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Clever way to increase take up rate to 70% level for phase 3.,2020-12-23 05:48:52+00:00,11
95,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Take liao la now then say wth,2020-12-23 05:50:38+00:00,7
96,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,But the token aren’t available for collection.,2020-12-08 01:04:33+00:00,8
97,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,"Frankly speaking, phase 3 should only happen after Chinese New Year next year.....",2020-12-08 03:19:54+00:00,12
100,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,"issit so hard for people to comprehend that if you dont have the physical token, its fine. the alternative is the tracetogether app. just download it. its so much easier then collecting the token. you have to go thru a hassle when collecting the token, whereas it’ll take you just like 2 mins to download and setup the app from the comfort of your own home or wherever you are.",2020-12-08 05:51:13+00:00,70
102,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,screw this I’m downloading Facebook instead 🤡,2020-12-08 06:18:42+00:00,7
103,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,"U want more take up rate for tracetogether? Simple, full lockdown one week, citizens only allow to go out with tracetogether app installed, penalise retailers who run promotion, limit the number of shoppers...",2020-12-08 07:17:12+00:00,33
105,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,Guys dont take pls !!! Serious tho,2020-12-08 11:49:39+00:00,6
106,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,"I get it that it's super frustrating have such intrusive policies, but tracing app is nothing comparing to a hotel asking us for our companies addresses and phone numbers when checking in for a family holiday. What does THAT have to do with anything?",2020-12-08 13:41:15+00:00,43
107,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,Covid19 is the perfect excuse to make us all the willing victims of Big Brother,2020-12-08 23:17:38+00:00,15
109,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,"MOH, Mindef, Singhealth and several other government agencies have all had data breaches in the past 10 years alone. A data breach on the Trace-together token/app which has widespread adoption and information on who you are in close proximity with could mean disastrous for personal privacy. No thanks, I’ll be a part of the 30% of non adopters.",2020-12-09 03:52:45+00:00,57
110,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,how tf m i supposed to use it if it ain't even my residential area's turn to collect it? i would gladly use this over having to scan the QR codes everywhere i go but it's still not being handed out at my area.,2020-12-09 07:13:30+00:00,41
111,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,what's the difference of that app and singpass. so I die die can't use singpass????????????? at all???????,2020-12-10 09:53:38+00:00,15
112,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,Haha that’s around the approval rate of our Govt,2020-12-11 17:09:25+00:00,10
113,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,Where to collect the token??,2020-12-07 14:34:50+00:00,5
114,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,@maonini you must be one of such experts,2020-12-07 15:05:43+00:00,7
115,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,I smell the threaten 😂 let not use 😏.,2020-12-07 16:44:14+00:00,7
116,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,"Now the shopping mall is crowded. Like jem, amkHub , jewel. Where got covid😂",2020-12-07 16:44:57+00:00,13
117,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,the teetee thing is the best,2020-12-07 16:57:16+00:00,6
118,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,"The token is basically a tracker, and it will reveal your whereabouts to the government. Im not sure whether i would give out my location for the sake of phase 3?",2020-12-07 17:10:17+00:00,30
119,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,it's jus a waste of time. look some restaurants we need to use our phone to scan we can't use that token thingy so no point of collecting it,2020-12-07 17:58:47+00:00,27
121,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,I don't want to be tracked tho sry,2020-12-07 20:07:05+00:00,7
122,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,"why are y'all pressed??? if you didn't get the opportunity to collect the token, just use your phone to download the application. the tokens are for people who may not have access to technology (seniors, foreign workers) or people who just find it more convenient to carry a token around. I know so many people who get lazy to scan Safe Entry to places (causing a higher risk cause no one can trace you if you happen to be in close proximity with someone with COVID-19) and the government is just ensuring that people would have a platform to do so. stop whining, it's troublesome but it's a hecking pandemic.",2020-12-07 21:20:25+00:00,106
123,"Have you started using TraceTogether? Around 50.8% of people in Singapore have downloaded the app or collected the token so far, which is a far cry from the 70% target. More on the key conditions to meet before entering phase 3 in our full story.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #coronavirus #TraceTogether",2020-12-07 02:58:15+00:00,"It is a ‘chicken and the egg’ issue.  Just implement the token as plan on 1 Dec 20 and everything else will fall in place. When people need the token or Trace together app to get to the location they want, they will automatically get it out of necessity. By dragging your feet with the implementation, you are sending the wrong signal and confusing everyone.",2020-12-07 22:54:53+00:00,63
