,Comments,Datetime,num_words
2482,Seems like most community cases comes from the airport 😮😮 means🤔🤔🤔,2021-02-08,10
2483,Employees of the airport and aircrew face higher risk,2021-02-08,9
2484,what is the main reason many infected ones are not seeing doctor ? Is it the cost of the Covid test ?   Task force and MOH needs to study the reasons behind these folks to solve this underlying problem before bigger clusters are formed... ,2021-02-09,42
2485,This virus is amazingly strong and infectious. It hides and lurks. Travel around the environment and target all sorts of people. It is invincible and powerful,2021-02-09,26
2486,Hope both the community cases will recover soon🙏🙏🙏,2021-02-09,8
2487,Few cases within few days and all got to do with contact from air imported. Is there any lapses or complacency? ,2021-02-08,21
2488,"I'm sure the driver wore a mask, and yet...",2021-02-09,8
2489,Should let him  received 5 doses of covid-19 vaccines,2021-02-09,8
2490,"Straits time, please also list in your report which type of strain is this. There have been many reports globally that a new strain of covid 19 virus is around and the current vaccine got no immunity towards it.",2021-02-08,38
2491,Does that mean that it is safer to stay away from vaccination area for now?,2021-02-09,15
2492,"One year on, what I advocated has not lost significance: Test, test, test Isolate, isolate, isolate Build field hospitals or dedicated facilities  All these recent cases were surfaced from routine testing If wait for people to report sick already too late Plus if mild cases, doctors will say take mc observe first  Masks and social distancing are measures that help isolate an active person shld the person be active and undetected  The worst measure that is resource intensive and reactive is trace together",2021-02-09,83
2493,Why is our Govt allowing so many imported cases into Sg? On one hand u are encouraging your citizens to take vaccine but on the other hand u are importing the virus. Look at the recent Malaysian PR who never adhere to  his quarantine.  He went out on several occasions and could have infected others.  Yes u revoked his PR but don’t u think prevention is better than cure? ,2021-02-09,70
2494,Take first dose then kena the vieus. Wah so suay one,2021-02-08,11
2495,"Nowadays, people who fall sick and still don’t see doctor while those in high risk areas fall sick and wait to be tested during routine testing . Something need to be done to deter such behaviour ",2021-02-09,36
2496,Will he be blamed for not taking precaution? Hope not.,2021-02-09,10
2497,Small country yet can not manage the situation aigoo hopeless,2021-02-09,10
2498,What is the point behind the vaccine?,2021-02-09,7
2499,Remember vaccine is not a magic bullet (inject and immediately immune)... body takes a couple of weeks to build up immunity,2021-02-08,21
2500,Sick and tired of seeing covid news day after day......,2021-02-09,10
2501,what is the point of taking vaccine then? can some genius minister explain plz?,2021-02-09,14
2502,Travel in public transports is what we worry!,2021-02-09,8
2503,In contact with import what more to say.only know how to put blame on community,2021-02-09,14
2504,"should wear a hazmat suit, mahhh driver. all these people are damn spreaders. :p",2021-02-09,13
2505,Vaccine Failed lah! All these Covid vaccine are full of SCAM!,2021-02-09,11
2506,"Everyone read and understand first the article before you worry. ""It typically takes a few weeks after vaccination before an individual develops the anti-bodies..."" (Non verbatim)",2021-02-09,25
2507,All those who claimed imported cases would not infects local community......all gone into their shells and hide liao........,2021-02-08,19
2508,IBs where are their due diligence in keeping community safe from infect imported? No words say ? 😂,2021-02-09,16
2509,Singapore are being too optimism. Always looking for excuses when facing the worst.,2021-02-09,13
2510,"In the first place, are the staff handling these infected persons been vaccinated?",2021-02-09,13
2511,Another worker serving imports got infected....stop the imports!!!,2021-02-09,9
2512,very thankful to the naive 61.24%,2021-02-09,5
2513,"wait..what? He already received vaccine, and yet he still got infected?   ah wait nevermind, the article explained ""It is possible for one to be infected just before or just after vaccination as it typically takes a few weeks for an individual to build up immunity after completing vaccination.""",2021-02-09,49
2514,Can we know this vaccine how long time are taking to effect in human body? Since he already took a dose of vaccine but the virus still can alive on his body.,2021-02-09,32
2515,"Worse is when they are infected and they get vaccinated, then the nurse who did the vaccination and others who had contact with them how?",2021-02-09,25
2516,"Magdalene Monzie Tan tell you alr,,, people right to be scared of all these england pp come back ! ",2021-02-09,18
2517,Singaporeans becomes technicians. Work pass holders becomes engineer,2021-02-09,8
2518,Who are with the infected? Thats close to impossible to trace! ,2021-02-09,11
2519,Take or no take still same. Might as well take more than two jabs.,2021-02-12,14
2520,Too many people in tiny Singapore. Hope govt finds a good way of solving problems caused by the Whitepaper 6.9m. Covid-19 is really a wake-up call that Singapore is too crowded and easy for Covid-19 to spread.  Gong Hei Fatt Choy,2021-02-09,40
2521,Singapore's depopulation program set on motion....,2021-02-09,5
2523,Will you be positive after you take the vaccine? Since it replicates the Covid-19 and create anti-bodies??,2021-02-09,16
2524,"If both parties had their mask on throughout the journey and the bus driver is watching his personal hygiene, the likely reason of the spread is due to virus being airborne and carrier and driver being confined in the same space over a period of time.  If govt wants to continue importing, they should take care of the welfare of these frontline workers whom comes into contact with these imports regularly. Maybe can look into whether there are more stringent measures other than disinfecting the bus at the end of the day.  But then again such transmission makes me worry about commuters who travel on public transport everyday, since it’s the same logic.  😰😰😰",2021-02-09,114
2525,The govt has said this is the calculated risk which we can take. We cannot shut our border totally,2021-02-09,19
2526,Good luck to those Switch off TT app and don't carry TT tokens. Those people are worse than imported c19 patients because they increase the speed of spreading the virus and decease the speed of contact tracing.,2021-02-09,35
2527,Many still in the dark after having 1st dose & wanted to be superman,2021-02-08,12
2528,"Anyone seeing a pattern here? The last two ""local"" cases involve people attending to supposed negative (they must have a negative certificate from an approved medical facility - hahaha) inbound travellers. Onetyingscanners to these people, and the other to transport them to a quarantine facility. The pattern is if the imports are infected when they arrive, there is a greater chance they will infect the local workers attending to them.  I hope Lawrence Wong and Gan Kim Yong can see the pattern too!!!",2021-02-09,82
2529,So much thanks to the imported cases as the bus driver is the unfortunate one fetching these people coming into SG to SHN facilities!,2021-02-09,24
2530,"It takes a while for the vaccine to work. Also, as explained before, a person who has been vaccinated can get the virus but the body will have the immunity system to fight off this virus. Besides, even without the vaccination, one can have the immunity system in the body to fight off the virus. It really depend of the health of the individual. That’s why there are these who are asymptomatic as they have their own antibodies in their system to fight off the virus on their own.",2021-02-09,90
2531,"Could it be due to the “quality” of the vaccine that the engineer received? In other words, every dose of vaccine may differ in terms of its efficacy? 🤔",2021-02-09,28
2532,Selfish bastards who refuse to see a doctor despite developing symptoms. Government should impose a fine on individuals who delay or refuse to seek medical attention.,2021-02-09,26
2533,Cue oppies whining about imports yet don’t understand why we need to allow people to come back. Just keep whining and whining and whining ,2021-02-08,25
2534,There you go! Who says imported cases does not affect community? Yet another example of how it can affect community.,2021-02-09,20
2543,Let us stay vigilant God bless Singapore❤✌🙏,2021-02-09,7
2564,2 in community? That day was one. I hope it’s not spreading among the locals cos during this CNY I think ppl are going around a bit wild. Be careful. ,2021-02-08,30
2565,"No need to guess lah also know de...today sure have imported cases from India one. Our Task Force loves CECAland people deep deep de. Looks like nothing’s gonna change their love, we can only suck thumbs & lao bak sai 流眼泪 😭😭",2021-02-08,41
2566,The  brainless government is very bad to let many more imported everyday to increase new cases of community.,2021-02-08,18
2567,"win liao..still daydreaming,letting all the unnecessary imports in daily....cauaing all these unlinked n hidden community cases",2021-02-08,19
2568,Your people don't force PM to appear on tv to tell you either stay at home and not visiting or cb during CNY.,2021-02-08,22
2569,"So many import case every day, sure to give some to the community FOC",2021-02-08,14
2571,"as long there are community case. First must be ""irresponsible people"", and tighten the rules. all is community fault. never because of import that why have community Case. Keep blaming your own citizens.",2021-02-08,33
2572,It’s really looking like 4-5 years of phase 3 ,2021-02-08,8
2573,"1 2 Buckle my shoes, 3 4 shut all doors, 5 6 make us sick, 7 8 make us dread, 9 10 its The End....",2021-02-08,15
2574,"Please let us know who are the people,office or front line or school etc... So we won't have to speculate .",2021-02-08,20
2576,Oh another spike up. Will they restrict our cny visiting more ,2021-02-08,11
2577,They are fighting to keep us afloat n to gain status for the Aug International meeting... so we layman contribute by doing the right thing...,2021-02-08,25
2578,I have a feeling cny will escalate more ,2021-02-08,8
2579,Hope Govt reduce intake of visitors. Don't want the virus to go out of control like some other coutries  Checkmate please,2021-02-08,20
2580,The spread is coming from workers who need to handle/serve all those imports!!! Why put our people in harms way???? ,2021-02-08,21
2581,whao lao ? got 2 in the community ?,2021-02-08,6
2582,Never ending...people need to live with this virus forever..No choice..,2021-02-09,12
2583,Sick see doctor don't go and spread the sickness so no community cases,2021-02-08,12
2586,Maybe from the airport one ,2021-02-08,5
2588,Becareful just dun join the crowd..till we get vaccinated...,2021-02-08,10
2589,SHN should kick in after vaccine else waste of resources,2021-02-09,10
2594,Coming to Singapore for CNY celebration lol ,2021-02-08,7
2595,Vaccination save life.  Covid Neurological symptoms - Brain fog - Sleep deprivation - Headache - Dizziness - Delirium - Sleep deprivation  Gastrointestinal symptoms - Nausea - Diarrhoea - Loss of appetite - Abdominal pain  Musculoskeletal symptoms - Joint pain - Muscle pain  Psychological/psychiatric symptoms - Depression - Anxiety,2021-02-08,35
2597,"Rising again. People just happily go to Chinatown and buying TOTO, totally complacent and oblivious to the community cases rising.",2021-02-08,20
2598,Everyday I just add on the imported cases and see if a prominent person is infected otherwise life won't change for the better.,2021-02-08,22
2599,Seems we're stuck another 2 or 3 years more 👍.. good..kipidap,2021-02-08,8
2601,Why you people so kiasi? Most PAP fans would tell you if you scare don't step out from your house or PLEASE get lost from Singapore.,2021-02-08,25
2604,Just take Vitamin D and end this pandemic!  https://www.youtube.com/watch?v=ha2mLz-Xdpg,2021-02-09,8
2605,Thank you for crowding Chinatown CB soon LOL,2021-02-08,8
2608,Have faith in our leaders. Import still have to go on.,2021-02-08,11
2609,"Waiting for the number to shoot up like racket 🚀🚀. Is a time bomb, dun know when it would explode.",2021-02-08,19
2612,"A friend of mine told me about Mrs Lvete  Sangalo how she has been so faithful to her clients and just decided to try and confirm it, believe me I made over $20,050 with little investment of $1000 my first experience in less than a week, without sending money to anyone. Connect with her and share your experience with someone else. Just connect with her on the link below👇👇👇 if you're interested.  https://www.facebook.com/Lvete21Sangalo.5921L",2021-02-08,69
2613,How Covid-19 is spreading across the world: https://str.sg/J7V7  Get stories delivered to you on Telegram: https://t.me/TheStraitsTimes,2021-02-06,14
2614,"Keep it up PAP. Import till our healthcare people collapsed. 20 per day, 30 days 600 cases. In months to come hit 55000 just like the dorm. 👍👍👍",2021-02-06,23
2615,"Have mercy for those Doc, nurses and medic team. Stop the import already! ",2021-02-06,13
2616,We sure love to import people,2021-02-06,6
2617,India has more than 1/4 population with Covid. At least put them on 21 days SHN. ,2021-02-06,14
2618,The millitary coup is not new in Myanmar. You should appeal to all concerned to sit down to come to a peaceful settlement within the legal framework of the constitution.,2021-02-06,30
2620,Good  We are relieved so long  no community case,2021-02-07,9
2621,"Dear World,  The military coup council had ordered internet to be shut down in Myanmar.  Civil disobedience campaigns spread across the country and health professionals are forefront of it.  Many young students, workers and ethnic youth are joining protests across the country to demand the end of military dictatorship once and for all.  The pans and pots bearing campaign still going on at every night 8 PM.   The Committee representing the Union Parliament is formed and endorsed by parliamentarians.  Let the World know that we are resisting the coup and fighting back.   Please help Myanmar by calling your Govenrment and your representative to take immediate and swift actions towards these military council.  #savemyanamar #rejectmilitarycoupmyanmar #fighting_against_military_coup #Civil_Disobedience  #SaveMyanmar #FightForFreedom",2021-02-06,111
2622,Protest in Myanmar. Let the world know and please help us. https://www.facebook.com/109017370998873/videos/257090422448525/,2021-02-06,11
2623,The Military is cutting down all internet services and ph lines  in Myanmar   Dear International Communities! All my families from Myanmar are detained in the dark today. All internet connections had been cut off. Please voice out to stop these inhumane action.Don’t let the world forget about the 53 million people here in Myanmar.  #HearTheVoiceOfMyanmar #JusticeForMyanmar #Stopdictatorship #humanrights #SaveMyammar #JusticeForMyanmar #HelpMyanmar,2021-02-06,53
2625,CCS never learn. I pity all our frontliners. Must vote him out the next round. He can then concentrate on his sheep.,2021-02-07,22
2629,My goodness please stop with the spamming on unrelated topic lah morons,2021-02-06,12
2631,"Ya right, provide free breakfast to these daily infected imports while you are at it 🍄   http://static1.squarespace.com/static/59d16ea62278e7778567fe00/59dae33bf9a61eab9bc45f9e/5a498b7641920273ab8cd7fa/1515383373628/cloud-eggs-recipe.jpg?format=1500w",2021-02-06,15
2632,"Continue importing and ignoring peoples voices, we will boot u out next GE",2021-02-06,13
2633,"It's not too late to live your best life, we all know that we have challenges, problems to overcome we want can opportunity to be free, have peace be mind and put foods on our table. We're  tired of going through hell to earn our money, but it's all our fault we suffer that much.  We're scared of making mistakes when you've not even try of taking that bold step. It all depends on you now if you're going to continue stressing yourself before putting food on your table or let someone help you out. If you're interested in earning without much stress then ask Shawn Markson  for some help. Am such he will 👇👇👇👇👇  Shawn Markson ",2021-02-07,109
2636,"This is the old money collector and I just wanna inform you to PM me back if you have Malaysian,Dubai, UAE, Singapore,Brunei,China coin or note for sale!!!! the open price is RM10,000 per pieces message me let’s make real deal WhatsApp +1 (520) 815‑7526",2021-02-07,44
2637,Click on the name 👉👉 Shawn Markson to start earning little money for yourself and family.,2021-02-07,15
2638,"Obstacles are those frightful things you see when you take your eyes off your goal, My goal is to get multiple income source and help my family and through the help of MR Shawn Markson I'm achieve that, To make your goal a reality invest with peace of mind and watch your money glow contact him now to help you multiple your means if income and earn extra cash , 👇👇   Shawn Markson ",2021-02-07,70
2639,"PA P wants to import Covid from India so, this is expected.  ",2021-02-05,12
2640,Hopefully its d original virus and not the super contagious UK or s.African ones.,2021-02-05,13
2641,Most likely these two community and dormitory cases are from imported cases,2021-02-05,12
2642,Even if a person was found to have antibodies from past infections he is considered positive also.  People shouldn't be to excited over these positive cases as they are not infectious already.  Some are shedding the virus past the 14 days.,2021-02-05,39
2643,"Nice. If got imported cases, need to have local cases mah. Like that then can balance.",2021-02-05,16
2644,7 more years to go.......fighting,2021-02-05,5
2645,"No need to guess also know...sure have imported cases from India today de. Looks like our Task Force’s love for CECAland people is strong & unbreakable. Nothing’s gonna change their love, we can only suck thumbs & lao bak sai 流眼泪 😭",2021-02-05,41
2646,Then is vaccine truly necessary?,2021-02-07,5
2647,Please raise SHN to 21 days for all arrivals. Lately there have been more instances of people tested positive after their 14-day SHN,2021-02-05,22
2648,They said they want to control the spread but they are the root cause of bringing in people who are a potential cause of the spread bloody ridiculous.,2021-02-05,28
2649,"Of course Migrant worker get COVID...... I am always seeing the workers who work in HDB areas NOT wearing masks! I signed to the worker to wear and he said that he had ""licence"" Not to wear MASK",2021-02-05,38
2650,Singaporean Must Not Let Off Guide( Covid-19) esp community and Dormitory.,2021-02-05,11
2651,"Workers dormitories  ... careful there. Dont screw it up again, Josephine Teo.",2021-02-05,11
2656,Teo Weiger omg dorm case again.. hope it stops there.,2021-02-05,10
2658,Stop the daily infected imports!   https://media.istockphoto.com/photos/yawning-male-lion-picture-id177518930?b=1&k=6&m=177518930&s=612x612&w=0&h=NxZJeayb5uxdPORud76-kCGGMMMcigvS0iRNhcXSHZU%3D,2021-02-06,5
2659,"To all my sarcastic followers asking me to inform them when I am vaccinated... Already covid vaccinated under the healthcare priority group. No side effects, no swelling, no fever, no itch, nothing... I actually ask the injector for vaccine kau kau, he laugh, say no such thing... 😊🤣. Update, Nothing unusual until 9 hrs late can feel the soreness at the injection location... Acceptable soreness feeling, normal activity not affected except pull up no strength. Soreness did not affect my sleep. Soreness disappear after 15 hrs. All is OK. 😅👍",2021-02-05,86
2660,"I am predicting the local case is a foreigner, PR or someone working with visitors from abroad.",2021-02-05,17
2661,Carry on importing and trust the stupid PCR test,2021-02-05,9
2662,"It's not too late to live your best life, we all know that we have challenges, problems to overcome we want can opportunity to be free, have peace be mind and put foods on our table. We're  tired of going through hell to earn our money, but it's all our fault we suffer that much.  We're scared of making mistakes when you've not even try of taking that bold step. It all depends on you now if you're going to continue stressing yourself before putting food on your table or let someone help you out. If you're interested in earning without much stress then ask Shawn Markson  for some help. Am such he will 👇👇👇👇👇  Shawn Markson ",2021-02-07,109
2664,Click on the name 👉👉 Shawn Markson to start earning little money for yourself and family.,2021-02-07,15
2665,"Obstacles are those frightful things you see when you take your eyes off your goal, My goal is to get multiple income source and help my family and through the help of MR Shawn Markson I'm achieve that, To make your goal a reality invest with peace of mind and watch your money glow contact him now to help you multiple your means if income and earn extra cash , 👇👇   Shawn Markson ",2021-02-07,70
2666,No... our infrastructure is for our country... medical tourism is for select few who needs a specialist and who can pay a lot more... but it should not be fully utilised by people from other country... ,2021-02-05,36
2667,Probably for the same reasons Singapore doesn't take in refugees.,2021-02-05,9
2668,Please have some compassion for our badly over worked and stressed out health care workers and supporting staff in the hospitals. Thank you.,2021-02-05,23
2669,"If their medical condition is serious enough to end up in ICU, how are you supposed to transport them across borders in the first place?",2021-02-05,25
2670,Each country government must take care of their own peoplwe//citizens!,2021-02-06,11
2671,Every countries have their own ICU department to look after their own citizens.. unless the patient is right now in Singapore. Otherwise not necessary..,2021-02-05,24
2672,Are we straining our healthcare personnel n facilities?,2021-02-05,8
2673,"I think the government know what they are doing, we should trust our smart government in handling of this pandemic situation",2021-02-05,21
2674,"Yes, Austria & Germany took in patients from other countries, but look at how they're doing now.  They're struggling big time. And while it's easy to say be kind and helpful, I'm not a healthcare worker and won't be on the front line managing the patients. I don't know if the writer is a healthcare worker, but try to imagine that they'll be the ones taking care of these patients while you just write to the forum.",2021-02-05,69
2675,"and then when we have a sudden crisis/spark of cases, we run the risk of burdening our healthcare? Unlike those other countries quoted, we are a tiny nation. This pandemic is far from over. We can help in other ways in terms of sending supplies, but to bring them in, esp when the virus is easily passed on and we risk an outbreak at anytime, we shouldn't get greedy about global standing til we risk healthcare availability. We can boost standing in other ways and we have been doing fine all along. Tbh I'm not surprised IF private hospitals are already doing it because money talks, but to open up our govt/public hospitals to imports is a plain no.",2021-02-05,119
2676,"Definitely no u never know pandemic situation in Singapore May get worse and we need them ourselves. And transfer the case over subject our medical worker and patients to risk too. Beside increase social standing, it definitely increase covid case in Singapore. Who is going to bear such cost. You? Our Govt had already huge budget deficit incurred for this covid.",2021-02-05,61
2677,Morally noble but impractical & dangerous proposition. Be very careful what we ask for because things can change for the worst very fast. We live in a real world not utopia. Pragmatism should take precedence although we can still assist in other ways such as provision of financial or medical aid in kind.,2021-02-05,52
2678,"No , especially covid times , every country should be responsible for their own healthcare ",2021-02-05,13
2679,"We should give our Frontline Healthcare a breather. Would suggest that whoever suggest that type of idea, to come forward and serve as Frontline Healthcare for all these ICU patients from other countries.",2021-02-05,33
2680,We don't have the luxury of making even the slightest mistake in battling COVID. This idea is too risky for our country and people. It will doom the country. There is a place and time for certain things. This one has to be off the table. It's a noble idea but impractical one.,2021-02-05,51
2681,No.   Unless the neighboring countries contribute to the healthcare workers directly into their paycheck/pockets.,2021-02-05,15
2682,A tiny country like Singapore help a populus nation like indonesia? The ICU maybe devoid of COVID-19 patients. But there are plenty of Singaporeans who need critical care due to other illness. You must be out of your mind.,2021-02-05,39
2683,Hospital Medical Appointment waiting time already almost two hours .. not included the pharmacy somemore want to take in icu patience from neighboring countries ... how these  can improve our health care.,2021-02-05,30
2684,No. Not at the expense of endangering your own citizens. ,2021-02-05,10
2685,"Zero Covid-19 patients in ICU, doesn’t mean zero ICU bed occupancy. You may have forgotten but there are other diseases and conditions, other than Covid-19 that requires the use of ICU beds.",2021-02-05,33
2686,Exposing our healthcare workers and population to unnecessary risks!,2021-02-05,9
2687,"absolutely NOT, we CANNOT expose our healthcare and ancillary staff to greater risk",2021-02-05,13
2688,"Depends. If the foreigner got accident brutally in Singapore, ICU should accept, there won't be enough time to export the body to the ICU of the foreigner's home country.",2021-02-05,27
2689,I  dont think all SG hospital like Sheng Siong give 16mths Bonus  to our healthcare workers. right.....,2021-02-05,16
2690,No! Take care of true blue sgaporean first. We are here permanently not free riders.,2021-02-05,15
2691,"🤦‍♀️if take in Indonesia, then Malaysia how? Neighbouring countries how? Unfair. End up create unnecessary dispute and friction. We are a small country.... And, Putting our healthcare worker at risk? 🤦‍♀️",2021-02-05,29
2692,"Likely the commentator is not a Singaporean and does not realise that our hospitals are overloaded and overwhelmed, especially before the pandemic. It is the pandemic which is keeping patients away from hospitals.",2021-02-05,33
2693,"Did the writer even talk to the frontline healthcare workers who had already been working doubly hard for more than a year, before writing the letter? it’s easy for him to say when the one who have to put in the efforts is the frontline healthcare workers.",2021-02-05,48
2694,"India, Malaysia and many more will asked for help and the cost for those ICU maybe burden our citizen. The best solution is to teach and send equipments that we can afford to help..Covid 19 in SG is not yet over and we are still fighting and we are also getting ready for disease X if the day come...",2021-02-05,59
2695,"I support sending our neighbouring countries medical aid (medicine, equipment, volunteer doctors/nurses).   But shipping in the critically ill (and their families) will put those in SG at greater risk, especially the flight crews manning those airplanes.   Those who could pay/bribe their way into SG would be the rich and well-connected. Not exactly the sort of ""charity work"" we want to be doing.",2021-02-05,63
2696,Our people in SG come first n don't stress our healthcare staff.,2021-02-05,11
2697,"Rather than taking in ICU patients which I don't agree with, SG can help in other ways like helping neighbouring countries build new hospitals fast like what China and UK did. But first these countries must themselves want to build new facilities for their own population. In Mal they prefer to spend lavishly for other unimportant matters rather then build emergency hospitals quickly.",2021-02-05,62
2698,"If our current healthcare system and capabilities can take on more COVID-19 patients and not overwhelmed by local, I thought we could extend help to our neighboring countries. We may said that each country should take care of their own people. However, we are not living in this world alone, we depended on others to support our others needs also. Especially in this time of pandemic, if we can why not. In the long run we will definitely, be it directly or indirectly, benefit from our generosity. Lets ask ourselves this question - if we are in trouble do you like to see a helping hand coming along the way? “We may win a battle but lose the war”. 😅",2021-02-05,118
2699,NO. Don't make their healthcare problem became our healthcare problem.,2021-02-05,9
2700,Fcuk off to the writer. These indonesian patients they gonna pay singapore? Our local nurses gonna get paid for the extra workload? Morals alone cant feed families in trying times like this. Best we take care of our own issues before even wanting to be concerned with other countries.,2021-02-05,49
2701,Why must risk our health care hero? They also have family..we control here end up take in more from other country ?😓🥲,2021-02-05,22
2702,Writer is Indonesian is it? Why keep pushing for sg to accept Indonesians for icu treatment. So ridiculous ,2021-02-05,18
2703,dont burden our healthcare workers and let them to take a rest and prepare themself for any unforeseen circumstances,2021-02-05,19
2704,The writer got nothing to write want to score points and KPI hoping to get 16 months bonus. 🤣😂. 👀 get him to pay for those who flew off without settling the bills.,2021-02-05,30
2705,Hopeless reporter trying to put Singapore in a difficult position.,2021-02-05,10
2706,"Who is going to pay the bill then? How is that accountable to taxpayers? What happens if by doing that, the current situation within SG gets worse and SG doesn't have enuf room to accommodate its own citizens? ",2021-02-05,37
2707,Actually should ask the doctor and nurses.. should not ask people that not required to take care of these patients... ,2021-02-05,20
2708,"As a Malaysian, although I appreciate the thought, I doubt patients from other countries are as obedient as Singaporeans when it comes following the rules. There will be a hike in covid cases in Singapore if you open your borders and accept patients, because I can almost guarantee that many Malaysians are very stubborn and loose. You may send medical resources, but accepting patients is a hazard to Singapore in itself.",2021-02-05,71
2709,Their health workers can come and learn how we do work.,2021-02-05,11
2710,Ramon Greep should morally help NCID and swabbing sites since it’s the right thing to do ,2021-02-05,17
2711,"And here we have the prime example, of a writer with no brain.",2021-02-05,13
2712,"This foreign ""talent"" is currently residing in SG... You can easily Google up his LinkedIn profile... Only foreign trash will suggest such an atrocious proposal that will only benefit other foreigners and put our local populace at great risk....",2021-02-05,39
2713,"Try ask the nurses and doctors ... easy to ask but our healthcare workers are overwhelmed with cases. What else you want them to do.  Nothing wrong humanitarian effort. But throw in the manpower, facilities and financial first. Dont strain the healthcare  system that is foremost created to cater to Singaporeans.",2021-02-05,50
2714,Do you have common sense to even ask this question? Seriously?,2021-02-05,11
2715,"Ramon Greep, why not you start first by offering your house for the people who needs it ? ",2021-02-05,17
2716,"Seriously, are we a dumping ground for the sickos? Or so desperate for money? 😒",2021-02-05,14
2717,"Ramon Greep (the writer) should sponsor to built a hospital (or talk to the garmen to allow him rent a building) with all the ICU equipments and hire his own healthcare doctors & nurses to do so.   There is also another benefit - it will improve Ramon Greep global standing.  Who knows, writer may be another Tan Tock Seng (the hero)",2021-02-05,59
2718,"No. We have adequate prevention and control measures in place doesn’t mean we have the capacities when we may needed it.  People must understand that this disease of COVID-19 and SARS-n-CoV-2 is a cunning and mutating virus.   Even recently, the most secured countries like New Zealand and Taiwan had local community cases while the previous secured ones like Japan and South Korea had fallen with Japan’s healthcare system on the brink. It is not the number of ICU beds that matter but the number of quality people needed to run them.  We must not be over-confident that we are good, we can do always do more. This is our healthcare security, it is not for trading for diplomacy; it is not a trading card.  “This is not a game of cards! This is your life and mine!”",2021-02-05,137
2719,"A better approach is for their leaders to come to Singapore and do an internship. 😂 Yes, internship, as derogatory as it sounds. That’s what those leaders require.   You don’t provide fish to a man everyday. Instead, you teach him how to fish. ",2021-02-05,44
2720,Strictly NO . Perhaps Singapore can consider sharing experience of ICU management of COVID-19 infected patients with neighbouring countries ,2021-02-05,18
2721,"It would not make sense to do this. And it’s probably not feasible logistically.   A better alternative perhaps, is to provide medical personnel, pharmaceutical and healthcare support to neighboring countries in solidarity with good ASEAN principles.",2021-02-05,37
2722,"If we decide to support, then we make sure we can accommodate all the people from Indonesia, cannot be selective. If not, instead of good notion, it becomes a political issue. Therefore I think it is only practical if we have the capacity which our country are sizeable (in term landscape) to build the extra infrastructure to accommodate.",2021-02-05,58
2723,Erm. No covid icu patients doesn’t mean no patients in the icu. We may have the infrastructure but do we have enough healthcare workers to support? Food for thought 🙂,2021-02-05,30
2724,"if you have nothing to report, please ask your boss to transfer you all out to do something meaningful, that is to be social distancing ambassador, help the local community, help the frontliners, the nurses and doctor and NOT creating such news to make a fool out of yourself. 😡",2021-02-05,49
2725,This is an humanitarian crisis that doesn't respect borders ... so we should help as we can,2021-02-05,15
2726,We must standby our own resources to fight our own covid 19. ,2021-02-05,11
2727,"If our system can manage and we can help to save lives, why not... Just my personal thought and i am no expert in this...  So, just ask the so called Experts!",2021-02-05,32
2728,"I don't think is right for the writer to compare Singapore with big countries like Germany and Austria.  Singapore is a small country with resources just enough for the current population of 5 millions. With 1 million infected in indonesia, it is already 20% of our overall population. We can help, but the question is how much help?  Our key consideration should always be for our own survival first before lending a helping hand.",2021-02-06,70
2729,"NO, I definitely do not wish to see our government importing these additional patients from different countries into our ICU units. There are too many unforeseeable circumstances. Touchwood, what if there were a sudden surge of local cases, where to put the locals then? Expo, under void deck? Since the ICU units are full with foreign patients.                                                                                                                       Germany and Austria are able to accept fellow 'EU' citizens into their ICU units, because of their shared currency. Perhaps, if Bruneians were to come here, I guess this article wont be filled with angry individual comments. Till, majority of our population here in Singapore were to receive vaccinations, and our local communities do not contribute to any much cases within a year or so, by then if our government wants to lend a hand to our neighbours by accepting some of their citizens, I would understand. If not, I guess this article contributes to societal annihilation of locals.  ",2021-02-05,156
2730,"Think should have the chance for SG health care to atleast take a break, since no ICU patients. They got to go home sleep u know... just a little kind of rest day, think is more better n others gifts,",2021-02-05,40
2731,"Today if Singapore rejected patients from other countries, tmr other countries will reject patients from singapore",2021-02-05,16
2732,"For us citizens, waiting for bed to go up to ward takes a whole day.. u want to bring in patients from overseas? Ur citizens should be given priority above patients from overseas.  Maybe not for government structured hospitals. Overseas patients should go to private hospital",2021-02-05,46
2733,"Frankly speaking, Not a good idea and Not Necessary ~ Every Government of each Country had the 100% Full Responsibility to take care and to provide the Health Care and Services for their People who had Elected for them. Our Singapore Government must had the Compassion and Priority for our own Fully over~stressed Frontline Healthcare workers FIRST !",2021-02-05,56
2734,Not a Good idea ~ Please show some though and compassion for own over~stressed Frontline Health workers ~ Please.....be vigilant and work hard to protect and save our Lives here first.,2021-02-05,31
2735,Certainly not. Our healthcare workers are already overworked since the pandemic started ,2021-02-05,12
2736,It's an additional burden for healthline staff. But we can help them with offering medicines and other equipments.,2021-02-05,17
2737,Are you nuts?? Importing People totally sick with virus into our country and hospital? You could start a 3rd wave doing this!!!,2021-02-05,21
2738,"Singapore Is a small island city state. As much as humanitarian efforts should be applauded, there isn’t as much resources that can be spared, compared to other big countries eg. China, America, Russia.   It’s a wrong question to ask of a small country. The doctors and nurses need their rest, it might overwhelm them. ",2021-02-05,56
2739,If this countries are not corrupt n manage well ..thy can be better then spore. We have limited resources n so call a red dot ..so lay off n dnt overburden our health resources and finances. we are alrdy tking care of thousands of migrant workers..☹,2021-02-05,46
