,Comments,Datetime,num_words
165,"Singapore is currently pretty safe, the rest of the world is not. Please do not invite thousand of people here when it's still a wildfire in the rest of the world. Testing is unlikely to be 100% accurate and does not identify carriers who are still incubating the virus. Already there are cases of people who completed their quarantine and then turn up positive after 14 day quarantine. Are we really going to put our population at risk after going through a hard CB last year?",2021-01-29,83
166,"https://www.facebook.com/103108355139399/videos/738899117060307/ someone use pm lee to live and said guess the number in pictures, give away $5k",2021-01-29,15
167,The world economic singpoe with malaysia daied the bridge because not worth propertys all the religious shop's.I don't want. Very worst. I don't like explain. ஸ்ரீதர்சாமி சேகர்,2021-01-29,23
169,Thanks your great work PM Lee. Have a great 2021 ahead,2021-01-29,10
173,"Climate change is a global and multi-generation issue.  So, it will be faced by people across the world and last for several generations.  It is good to see political leaders championing to tackle climate change, including positive results of international treaty and global cooperation.  But we know climate change is largely due to certain human activities such as massive deforestation and relentless use of fossil fuel in large quantities, so we really need scientific solutions to reduce carbon emission, develop alternative and sustainable technologies, products and related services.",2021-01-29,87
174,"Thank you so much, Sir All Singapore.",2021-01-29,7
176,Good evening Mr PM Lee Hsien Loong  . Thank you for sharing Your meeting at the annual World Economic Forum Meeting. And especially all the many changes of the whole of last year until to date . And having to work on many global  Thank you for our country Mr PM Lee and the Cabinet Ministers for planing well and safe for the country ,2021-01-29,62
178,Ananya Sinha  pm er backdrop ta dekh,2021-01-29,7
180,Leadership visionary flashback.  Davos is snowing... ❄ ,2021-01-29,6
182,"Proud to be a Singaporean with so many capable leaders leading the way through the sacrifices they are making to make Singapore Great.  We are hosting the WEF in May as the participants to this forum trust our capabilities and our abilities in taming the COVID-19 to a very safe and secure environment.  Thanks also goes to our obedient people of Singapore in the co-operation and working together to come to what we are.  Keep it up, we Singaporeans and let us not be complacent and let our guards down.  Regardless of race, language or religion we are UNITED AS ONE. Regardless of Char Kway Teow, Nasi Lemak or Putu Mayam, we love them all.  A RED DOT have the resources and abilities to hold such a great and grand forum in the WORLD.  CONGRATULATONS SINGAPORE ! THUMBS UP!",2021-01-29,137
183,A pm you can never find elsewhere... Truly Singapore,2021-01-29,9
184,👍So proud that we're hosting the WEF🌍 meeting 🇸🇬👏💪,2021-01-29,7
186,Thank you and have a blessed and healthy  lunar new year,2021-01-29,11
187,Each and every individual put in lots of effort to ensure the success of the current situation. Let us all continue to keep the distance and made Spore a safe destination to all with the strong support of the government.,2021-01-29,40
188,Thank You To You PM Lee Hsien Loong 😇👍👏☺️ 👍🇸🇬 Keep the W(💚)RLD A HEALTHIER W(💪🏻)RLD CARE TO 🌏GET 🌍HER 🌎❤️ STRONGER 💖 TO 🌏GET 🌍HER 🌎🌈👍🏻😃🤗☺️ 2🌏🌈🌎2🌍1🌈✨👍🏻👏☺️🤗😃,2021-01-29,24
189,"As a Leader you are soooooo sound about any subject from every aspects. You are soooooo reliable and dependable for your people to thumbs up! May I wish you ""Gong Xi Fa Cai!"" Mr. PM",2021-01-29,35
194,Hopefully create more business opportunities and import/ export from Japan/ TW and NZ/ Australia ,2021-01-29,14
197,I think do you are Thank you so much all pm lee🇸🇬💪🏻👏🏻👍🏻🤙🏻🤟🏻#improving #2019covid19 #2020covid19 #2021covid19 #2022finished #betterbusiness,2021-01-30,12
198,Hopefully by May we can be confident enough to reopen our borders fully or to at least allow inoculated travelers to enter without SHN,2021-01-29,24
199,Are u going to call for a lockdown? We have a new more potent variant among us,2021-01-29,17
201,"We are very lucky as a singaporean , and truly blessed we have a good leader. Thanks to OUR Mr Lee . The heart and hard work had contributed  to our little red dot.  We are proud of you.",2021-01-29,37
204,"Thank you Mr PM Lee. This morning you just got the 2nd dose of vaccine and without rest you gave your speech to the chairman of WEF. You and your team of colleagues are working hard for Singapore. As a Singaporean, I felt safe and confident with you and team that lead us.  Thank you and have a blessed and healthy lunar new year.",2021-01-29,63
205,Very nice daddy lee hsien loong,2021-01-29,6
207,It’s great to see WEF coming up in Singapore .. a huge step forward in making Singapore more global !! Congrats! ,2021-01-29,20
209,Thanks for sharing this love from Nepal jay pashupatinath     Stay safe,2021-01-29,11
211,"Lee Hsien Loong Just watched your speech & discussion with WEF chairman today. You are one of those very few leaders in the world whom words do really make sense, straight to the point, solid and a real action plan 👍. Singaporeans should be really proud of you, hope my dream of living in Singapore comes true one day :).",2021-01-29,57
214,"Sehat selalu untuk pemimpin Singapore, dari tetangga batam",2021-01-29,8
216,"Dear Lee Hsien Loong, as we can see the boom of crypto and the defi space. It’s time to make Singapore as a financial hub that accepts crypto currencies and even make our very own Singapore peg stable coin. We will bring a lot of investors especially crypto whales here and drive the economy up. Oh, please do tell MAS to let’s banks accept crypto so crypto traders can easily cash out without doing OTC. Singapore has been a place of financial examples towards other countries and let’s continue this with the blockchain revolution! ",2021-01-29,97
218,Yes PM Lee! I am sure that all will be looking forward to meeting PM Lee and having a break from the stress of Covid as we are relatively safe! ,2021-01-29,30
224,"You are a leadership by example! I will take the vaccine as well, if offered! Please end community mobbing and electronic harassment that has tortured singaporeans and put us in an uncompetitive position compared to certain rich groups and imports!",2021-01-29,40
225,"Sir , Good afternoon , a great thanks to the report on world economy !",2021-01-29,12
226,"Awww PM Lee Hsien Loong, you are indeed very insightful. As usual your messages are very straight and honest, you are not like other politicians. You are not afraid to share  your view.  You are respected and admired not just by your people but the world. Thank you PM, I wish you and your country the very best. ",2021-01-29,58
227,Thank you Sir PM Lee for leading example! SG truly blessed with your leadership and your teams! ❤️,2021-01-29,17
228,Thank you so much all pm lee🇸🇬💪🏻👏🏻👍🏻🤙🏻🤟🏻#improving #2019covid19 #2020covid19 #2021covid19 #2022finished,2021-01-29,7
229,"PM in a class of his own,well respected. Well done Sir",2021-01-29,12
230,Rational advice to the two big powers to avoid a highly dangerous collision course which could have dire consequences for the whole world if not averted! Elegant background purple orchids  in antique Peranakan flower pot matching with the purplish tie! You have again done us proud PM!,2021-01-30,47
231,"Fast forward to 6.00 in the video. To listen   This is my view,   The truth of the matter is when export remains the most important rule for all economies, access to open markets has to expose people to work in the manufacturing sector or create their own manufacturing systems to build their own fortunes within a lifetime. While people remain in the franchise and given the opportunity to forge a new system in other lands beyond within a single ecosystem to move beyond common borders or boundaries. This becomes especially significant when too many people are set in the service industry and there is a reduction in supply for people to remain employed in their adult to senior years.  https://youtu.be/SOA2wggd0tU",2021-01-29,118
232,"Thank you for taking care of my son, daughter-in-law and and grandchildren ! ",2021-01-29,11
233,"👌🇸🇬Always engaging and thought provoking PM Lee. Speaking of AI,the  sub titles were not accurate🤗Hope WEF organisers look into it🤗",2021-01-30,22
234,Thank you PM Lee and all Teams ❤️ I love my home Singapore 🇸🇬,2021-01-29,12
235,Majullah Singapura.. Always a great leader.. PM Lee Hsien Loong..👍,2021-01-29,10
236,Right dose to America and China. ,2021-01-30,6
237,Thank you dear PM Lee Hsien Loong! Singapore is so blessed to be lead by you!❤️❤️❤️,2021-01-29,16
238,"Aww dear PM Lee Hsien Loong, as usual you’re so full of wisdom!!🥰",2021-01-29,14
239,Very nice daddy lee hsien loong,2021-01-29,6
241,"Great post, thank you Mr Lee",2021-02-01,6
242,PM Lee Awesome Stay safe n healthy 👍🏼👍🏼👍🏼,2021-01-29,7
245,❤️❤️❤️PM Lee Hsien Loong you’re the best!😜😜😜,2021-01-29,7
246,Thank you Sir PM Lee for leading example! SG truly blessed with your leadership and your teams! Much appreciated!👍🙏😀,2021-01-29,19
248,Very nice daddy lee hsien loong,2021-01-29,6
249,"I am a fan of Mr. Lee, and I am all the more impressed of how he had his anti Covid vaccine. He is a good public speaker and I think from the little I've read about him so far makes me think he is an impressive person.",2021-01-05,47
250,"Here's wishing you all blessings on your heads!🥰 The note that mattered - we are blessed to have such a good government. God Bless ! Looking forward to the Second Coming of Christ - The Final Judgement - it all matters. Every deed mattered. The catechism says our words , thoughts and deeds are judged. Its really true and i feel so. Everything matters! Alive!",2021-01-07,59
251,We are lucky to be singaporean having most thing taken care of . Thank you for our govt tots and love,2021-01-06,20
252,"I have a suggestion: for trace together, let the AGC or the court be involved. If the police need access to the TT information, they should seek an legal approval from the court. This way, the process will not be abused.  Case in point: if a high ranking police officer wants to stalk a person for his own personal agenda, he would have to go through an additional process, and this will deter him from abusing the system.  In any case when there is a criminal investigation, the court will likely to be involved, and the court has a part to say which information will be useful for its legal process. ",2021-01-06,111
253,I trust our government 100% they have done a marvelous job keeping us all safe. That is enough for me.,2021-01-06,19
254,"Mr P M you are wonderful, I am sure all Singaporeans will see you as their idol. Thank you!",2021-01-05,19
255,This swapping can be awful but PM n his Cabinet Ministers took it to set a standard 👍👍,2021-01-06,17
256,We very delighted Sir you took covid 19 vaccine.long lived to you.good wishes to you,2021-01-05,12
257,Thank you for leading by example. The guy taking the swab sample must be feeling damn stressed.,2021-01-05,17
258,"Thank you so much, may God bless you...and the beautiful people of Singapore.",2021-01-05,14
259,We r proud to be Singaporean with great leaders leading us,2021-01-05,11
260,"Dear PM Lee Hsien Loong,great leader,you lead Singapore all way n lead Singaporean stand up with you all the time,GOD will Bless you and Singapore ",2021-01-05,28
261,Thank you so much sir ..... may Allah bless you. And the people of Singapore......,2021-01-05,14
262,When is he gonna take tbe vaccine? Sg panel of experts suggest those around 70 should be given priority,2021-01-05,18
263,"Set very good example to the people of S’pore,Mr PM.Cheers,Sir ",2021-01-05,12
264,"Sir  You set an example to others, that's the way to lead, we are proud of you & in safe hands sir.",2021-01-05,20
265,Thank you PM Lee for ensuring Singapore and Singaporeans the best they deserve!,2021-01-05,13
266,"I live in dubai and have taken the first dose of the Sino Pharma vaccine  After the second dose, I hope to visit my sons serving their NS in Singapore  A",2021-01-06,31
267,For those hankering for PM Lee and the Cabinet team to take the vaccine first...I only have this to say :  The UK MHRA has approved the vaccine but these people are not satisfied.  The US FDA has approved the vaccine but these people are not satisfied.  Our own HSA and medical experts have approved the vaccine and still these people are not satisfied.  Only when PM Lee and company are vaccinated then they are satisfied.  PM Lee and the Cabinet team should be pleased and honoured that they are more trusted than the leading medical regulatory agencies of the world. 😉,2021-01-05,101
268,Thanks Mr.PM. You and your teams are always setting a high level example. Thanks and take care,2021-01-05,16
269,Thank you mr. Pm Lee sir all be safe,2021-01-05,9
270,The swabber must have been quite stressed. 😂,2021-01-05,7
271,"Good evening MrvPM Lee Hsien Loong . Thank you for taking up the standing and stepping up to take on the Antigen Rapid Test (ART) for COVID-19 before attending the  Parliament meeting . Blessings for it as being quick and painless. Bravo to those who are not frightful of injections and testings . Thank you Sire , Mr PM Lee for being the First few Groups in taking the risk for the test to assure for the Safety Sake to the Community  and  this brings alots of Trust and Confidence to many others of the ART and aso in order to work and live normally . ",2021-01-06,101
272,Our leader pm lee is the best of the world!!,2021-01-05,10
273,Best of luck Singapore great PM,2021-01-05,6
274,I look at you every time and learn something from you and think the head of state should be like that  Thank you sg pm,2021-01-05,25
275,"Salute to all our leaders. Wishing good health, peace of mind and prosperity for all leaders n Singaporeans.",2021-01-06,18
276,Great leadership! We are so proud of ourselves.,2021-01-05,8
277,This young man must be good in his job to be asked to do it for prime minister though he looked very young,2021-01-05,23
278,"Singapore Government under the leadership of HE Lee Hsien Loong has done an excellent job to keep the country safe during the current pandemic (Covid),  ",2021-01-07,25
279,Dear Mr Lee. Thank you for sharing. Noted with thanks.,2021-01-05,10
280,I admire your style of leadership.,2021-01-05,6
281,"Now what are the opposite 39% going to say?...Are they going to say is for publicity???...Waiting for Pritam Singh,Slyvia Lim and Jamus Lim to take the next vaccine jab...",2021-01-06,31
282,Hi Mr Lee you are a good model of  Singapore. You lead the way to Singaporean. The most amazing PM in the world. God will bless you and family. Thank you for taking care of us. I appreciate you and your team.🙏,2021-01-05,42
283,Pfizer vaccines or sinovac vaccines????,2021-01-06,5
284,In the world real and wonderful PM in singapore lovely sir We all respected to thanks to you sir,2021-01-05,19
285,This is feather touch PM...mine was roller coaster!!,2021-01-05,9
286,"mr lee are u going to take the vaccine in public? though i am a member of PSP and support the opposition unity, it is of interest if you take the lead in taking the vaccine.",2021-01-05,36
287,Leadership by example...well done sir!,2021-01-05,6
288,"I don’t know who is more daring, PM Lee taking the test or the guy testing PM! But both also got guts! 👏 ",2021-01-05,23
289,You should take the vaccine as promised. Lead by example.,2021-01-06,10
290,Can such test conducted before a person board the air plane departing to Singapore? This will prevent any covid-19 positive entering the country. ,2021-01-05,23
291,I want to announce that every country in Indonesia has a shortage of foodstuffs so that people in the same family can be used to substitute food for the government police and churches as well as the navy,2021-01-08,38
293,Thank you Singapore 🇸🇬  Good bye corona..,2021-01-05,6
294,that man must be v gan cheong doing for our PM.. good job!,2021-01-05,13
295,Thank you for making Singapore safe.,2021-01-05,6
297,it is the same process and procedure for us in the marine industry after watching the video. We have been swabbed since the start of phase 2. Therefore it is critical for everyone to be swabbed in order to carry out the required activities.,2021-01-07,43
298,PM Lee we are fortunate to have a good government lead by you. You set example for others to follow. We are blessed to have you. We pray for your good health and peace of mind. Take care. God bless.,2021-01-08,40
299,"Dear Sir... you and your team, medical team and most SG people is making a lots of effort to keep SG safe... what can we do when we see some people don’t wear masks?",2021-01-06,35
300,Have I miss something? Why is our PM taking this antigen test? Hope he is well.,2021-01-05,16
301,Sorry to say this but the mask was not worn properly ,2021-01-06,11
302,"Do not politicalise the vaccine, whether it is from China , America or UK. Singapore tries it first hand, quite transparent by the PM... ...HarrisNYM",2021-01-18,24
303,Honored to see you take up the vaccine it has really been a hard time so far.,2021-01-07,17
304,Fake test I went for test the stick go in turn right 5 times turn left 5 times next noise same and after that mouth. Alibaba test just for show only.,2021-01-06,29
305,it's swab test..not vaccine.  all those comments seriously never even bother to watch the video.,2021-01-08,15
306,"The recent community cases, are they all smoker? This is one of the moments they gathers and mask off.",2021-01-07,19
307,Leader carry more responsibility and you are one of example. Keep it up.,2021-01-12,13
308,"Why when digging his noise, they filmed from the back of him? Did he really took the test?",2021-01-08,18
309,Stay safe take care of your health jay pashupatinath love from Nepal,2021-01-05,12
310,Luckily for Singapore have great leadership. The wonderful country ,2021-01-06,9
311,Set a good example for us. Thanks a lot,2021-01-05,9
312,This is true leadership. - A role model who Walks the Talk ! Wishing you good health 🙏,2021-01-06,15
313,"Take care and be safe PM Lee , always setting good example for your people ! Stay healthy always",2021-01-06,17
314,Have you taken the vaccine?,2021-01-07,5
315,"Salute our leaders, they lead by example",2021-01-06,7
317,I can feel my hair standing.... the poking sensation,2021-01-05,9
318,Mr lee i have doubt about the injection if you have it it will clear my doubts,2021-01-05,17
319,This is perfect leader of works he is always doing his duty thanks pm,2021-01-06,14
320,"PM Lee, Cheer. You have set a good example for the people of Singapore. Thanks for sharing.",2021-01-06,17
321,This is a good prime minister ever and he was a good leader for the country,2021-01-09,16
322,I tot pm Lee is taking the vaccine alr .. 🤭,2021-01-06,9
323,We are so blessed and fortunate to be a citizen in Singapore,2021-01-06,12
324,Thankful that we have the vaccines delivered to us.,2021-01-06,9
325,"Thank you PM, SHOWING YOUR LEADERSHIP and CARE FOR ALL SINGAPOREANsin thw fight against in this pandemic.",2021-01-08,17
326,He’s a really good public speaker and an impressive person indeed. ❤️,2021-01-08,12
327,The day when i take vaccine i also want so many reporter take picture also ☺,2021-01-06,15
329,Good night PM Lee be we all Singaporean stay in good healthy living together ,2021-01-05,14
330,Great Leader leading a Great Nation !!!,2021-01-06,6
331,What a greatest new for this country!,2021-01-06,7
332,The best PM leader in the world 👍👌,2021-01-06,7
333,"In the future, this young boy’s resume: “I swapped PM Lee during my intern at hospital”  Zee Pwj",2021-01-05,19
334,The poor guy administering the test... kudos to him. ,2021-01-09,9
335,Thank you！We are so happy！,2021-01-07,6
336,"Hi lee hsien loong, my family is getting into real bloody scenes soon.",2021-01-08,13
337,I want a rapid test too,2021-01-05,6
338,How become vaccine  just the rapid test.,2021-01-06,7
339,Stay safe. Pls don go visit site often. Reduce event. Take Care Mr. Lee,2021-01-05,14
340,"Respected Sir, I need your help on my degree certificates theft or lost by Singpost.. the management is saying they will compensate with $68 after losing my valuable certificates. Request you to please look into this issue.",2021-01-05,36
341,"Prime Minister & Ministers (PAP & Opposition) if you believe the science behind COVID-19 vaccines (approved by HSA or any other vaccine in the market) are safe for Singaporeans please go on Live TV to vaccinate. Only then will my family allow my grandmother & other elderly family members or relatives to take approved vaccines.  This is to demonstrate beyond reasonable doubt that these approved vaccines have a very high efficacy success rate against COVID-19 in Singapore. Of course no science is perfect. But if Singapore’s political leadership & doctors in the COVID-19 Taskforce are in unison, then take the vaccines in a live broadcast.",2021-01-06,102
342,You are always my idol ! 👍🏻,2021-01-05,5
343,Haha now they say you get vaccinated first cause first pirority later then they get vaccinated. Did you read the latest news,2021-01-06,22
344,One of the best leaders of the world..,2021-01-05,8
345,what kind of dose he taken,2021-01-10,6
346,The Covid-19 leadership for his/world  people ,2021-01-06,7
350,"Bravo Dear PM Lee Sir!  You lead Singapore Well & Good with your Team of Senior Ministers & Ministers.  The 4th Generation of Leaders did responsibly well in their efforts to contain Covid 19 during this trying period,  kept Singapore safe, safeguard our supply lines & keep Singaporeans going about our daily living normally as much as possible.  Your TASK is not easy!  You & Your Team have done us proud SIR!  No Government is perfect!  But Wise & discerning Singaporeans knows your Team has done the right things with great prudence, thoughtfulness & carefulness for the well being & good of Singapore & Singaporeans.  THANK YOU!  👍👍👍  👏👏👏  From a Singaporean!  From a Citizen Soldier!",2021-01-05,104
351,lol this guys future is set for life,2021-01-05,8
352,So cool that they asked a young guy to do this.👍🏻,2021-01-09,11
353,I thot he was having the vaccine jab...,2021-01-05,8
354,PM set a good example to Singapore Indian Muslims Group ,2021-01-05,10
355,One of honest leaders in the world.,2021-01-06,7
356,Like taking bcg vaccine too,2021-01-05,5
357,"Wow, our pm taking covid19 vaccine jab?",2021-01-07,7
358,Pm Lee please take the vaccine 🥰,2021-01-05,6
359,I want a rapid test too,2021-01-05,6
360,Sir have u been vaccinated ?,2021-01-05,5
361,"When first saw, thou is vaccine",2021-01-05,6
362,"After PM lee took everything, the next will be the president. ",2021-01-05,11
363,Mi Kenn Yee PM Lee is good role model. #MajulahSingapura ,2021-01-06,9
365,Before Parliament Seating Can All Take Vaccine Also!!,2021-01-05,8
367,"May God protect you Mr Lee hsien , the Lord, and provide you with health, wellness, safety, longevity, and may God have mercy on your father,Lee kwan the genius man.",2021-01-06,30
368,"🇸🇬PM Lee, U close your eye, pain or not?",2021-01-06,9
371,Must give  4 shots top bottom front back ,2021-01-09,7
372,"Hj Muhammad Juara itu sb negara Islam mundur, selalu lambat bertindak",2021-01-05,11
373,Nurazila Sulaiman ni perdana menteri sg.. RTK,2021-01-16,7
374,Dung Huynh Binh Ngo Chau Lam Trúc Lam Tô Ông lý là n đầu tiên chích vaccine 👍👍👍,2021-01-06,9
375,Ah loong actually very scary cat..de😅🤫,2021-01-06,7
377,Always stay safe and healthy PM Lee👍 very much grateful🙏🙏🙏,2021-01-05,10
380,"When will PM and ministers take the vaccine? Preferably documented in video, to reassure the public that the vaccines are safe with minimal chance of side effects.",2021-01-06,27
381,"Take care and be safe PM Lee , always setting good example for the people ! Ensuring Singapore the best. Stay healthy always, we need you 👍",2021-01-06,24
382,"Thank you so much Sir may God bless you. And the people of Singapore, we are so proud with you.",2021-01-05,20
