,Comments,Datetime,num_words
22,"If vaccines fail to reach the desired acceptance rate, or fail to confer sufficient efficacy for people to go mask free with herd immunity, there's this, with proper biochem warfare protocols for border control, to prevent virus leaks through our border, after we eliminate local transmission:  https://www.pennlive.com/coronavirus/2021/01/expert-says-use-of-n95-masks-would-stop-the-pandemic-report.html",2021-02-20,45
23,Although it is not a silver bullet against absolute protection against the existing virus but it offers a placebo effect to have a layer of protection than none.,2021-02-20,28
24,"Are Pioneers,with Multiple health problems like Heart decease,surgery made with High blood,colesteral,urinary,Arthiropathy,Joint & Muscle pain, eligible or compolsary to be Vaccinated?",2021-02-20,26
25,Finally mask free for those vaccinated,2021-02-20,6
27,🤣🤣🤣no thank ya...later kena cardiac again say nothing to do with vaccine...you can keep it for all the you know who la😅😅😅,2021-02-20,24
28,To MOH: I've received 2nd covid-19 vaccine dose. Do u think it is a good idea to update this record in Health Hub app?,2021-02-22,22
29,PLEASE DONT SAY LATER THAT THIS VACINE HAVE NOTHING TO DO WITH WHAT HAPPEND NEXT TO THE PERSON  CAN WE SINGAPOREAN CITIZENS ASK FOR GARANTY ABOUT IT THANK YOU IN YESHUA THE MESSIAH🙏☀️🌎💖🙏,2021-02-20,33
30,Sadly these centres are operating few days only. People ended up getting their second half of the jab far from their home.,2021-02-21,22
31,Why at the senior first? You wanna test product first is it? Skali the senior got lots of problem after vaccination lagi bigger problem.   If Im the senior at that age I wouldn't be bother to go vaccine dah tua.. give the vaccine to the young one cuz they have long way to go..,2021-02-20,53
32,why security officers cannot take also  front line,2021-02-19,8
33,"There have been so many cases of side effect ""unlink"" to e vaccine.. but it again state e vaccine will cause side effects.. who pay e price?",2021-02-20,27
34,Better opt out ..if good no need wear mask Liao ,2021-02-19,10
35,Share to all eligible seniors pioneers and merdeka generations.👍🏾👴👵,2021-02-20,9
36,how about the helper  Maan /Sir  also   vaccine?,2021-02-20,8
37,"How about SBS bus Captains, Taxi n PHV drivers? Aren't they getting the vaccine first?",2021-02-19,14
38,Many old ppl going to die soon 🥺,2021-02-20,7
39,"Vaccination save life and prevent stupidity from brain damage. For those already stupid, I suppose there is no longer a need to be vaccinated... Already stupid",2021-02-20,26
40,I go the Vaccine but on that day I go I kana rejected  on the spot due to my allgey problem.. so may I know I still got chance to take ? Doctor only tell me to wait another few more months... so will be have another chance  for me?,2021-03-02,49
43,"Hello. My father suppose to go for his 1st injection, 1830hrs today which he had booked at CC. When he was there, he was asked to call MOH hotline to change appointment as it is overcrowded with people queuing for 4 to 5 hrs.  I want to know was it due to any of the following?  1. Are there people who went for injection without booking? 2. Did the booking system block dates or timing if it is full? Or is it due to lack of staffs?  And because my father was told to rebook, will there be any case where by he would be put to the last of the list as he misses his first injection?",2021-02-27,112
44,"I am not fussy about which vaccine to take. To me it is like toothpaste. You can choose, Colgate/Darkie/Oral B. They serve the same purpose! If I want to choose, I will go the private hospital to do so.",2021-02-20,41
45,Will we receive a certificate of completion for vaccination after that?,2021-02-19,11
46,Migrants worker When get vaccine?  Every 14 days we need swab test it’s so difficult and painful,2021-02-22,17
47,"Dear MOH, is it MOH intention or SOP to make elderly wait for at least 3 hours for vaccination?   Me, my hubby and kid went all the way from the south to the north to fetch my mum from Yishun to Woodlands Galaxy CC on Saturday 27 Feb. My mum waited 1 hr for a queue number ticket. The PA staff (I assume) advised the crowd to return home, register for a new date again and come back another day. Some were dismayed and argued with the staff, some feedbacked they don’t know technology. I told the staff that “this is last thing I wanna hear after coming all the way here”.  I was bewildered, if you have expected weekends to be so crowded and tedious waiting, why set these seniors appointments on Saturday? Not to mention young people are also allowed to register during this period which I thought is supposed to prioritize the seniors... if not for the staff to suggest we could collect a queue tix, leave for dinner and come back 2 hrs later to take the jab, I would be more annoyed. He has provided an App to show the queue status.   After returning to the CC, my mum had to wait for another hour seated in the indoor auditorium to get the jab.. we were all beat and exhausted, I am sure other seniors and their caregivers also feel the same.",2021-02-28,234
48,Anyone experine OTP issue when registration online? I waited long time & when I key the OTP its always error.,2021-03-08,19
49,"I can appreciate how SG has just started on the covid vaccination initiative for the elderlies.  someone just came to my door this morning... volunteers for the Covid-19 vaccination... supposedly meant to help elderlies make their vaccination appointments.   Regarding these volunteers who came to my door... How could MOH release / divulge my dad's personal data to them?  It wasn't a random knock on each residence, but they specifically came to look up my dad because they were given his name and address, and not sure what other data.  These are volunteers... Not MOH staff.. How could they be authorised to handle personal data?   Would this be considered a breach of PDPA?  And we have had cases of scammers/pranksters going around carrying out their act of deceit in the name of MOH during this pandemic.  It is unnerving to get strangers coming to one's doorstep without being first informed by MOH regarding this form of enthusiastic outreach towards the elderlies.  I look forward to receiving a verification from MOH at the soonest possible.  Gan Kim Yong Gan Kim Yong",2021-02-23,176
52,"Anyone falling seriously ill after the jab, despite all the warning, please claim gao gao from government since they say it is safe:  https://www.straitstimes.com/singapore/health/financial-help-for-those-suffering-from-serious-side-effects-related-to-vaccine",2021-02-20,23
53,Let us try and see the need for a stronger unity in this chaos irrespective of all information ,2021-02-20,18
55,Steven you can have my share of Pfizer Vaccine and I wish I can wait for the China One. Any comment MOH?,2021-02-20,22
56,The thing that pisses me off is they mention specifically that you can't choose the type of vaccine they inject into your body.,2021-02-20,22
57,"Vaccinate our medical professionals, emergency responders or services, armed forces and essential services providers like transport, cleaners and security staff or other front line staff. I believe we don't need to vaccinate those 🇵🇭 dh urgently or expeditiously. Just ask the FW or DH to get vaccinated at their embassy.",2021-02-20,48
58,With diabette n high blood can take the vaccine?,2021-02-19,9
77,Jovia Lee Wee Yew Tiong,2021-02-19,5
79,My heartfelt congratulations to Singapore on this progress and Many thanks PM mr.lee sir🥰🥰🙏🙏🙏💐💐💐,2021-02-19,13
83,Safe it may be but that’s cold comfort to people like me who have been rejected for vaccination without explanation.,2021-03-05,21
84,"If you trust your government like the 62.8% then go for the jab. If you don't trust rhem, then wait and see how. At most you pay for the jab, bit at least you got piece of mind, something that money and honour cannot buy",2021-03-08,43
85,"These ""experts""  have been proven time and again wrong all the time as they are not really experts but given this title to  influence our thinking to their thinking. Eg for masks wearing, these 'experts"" told us no need to wear it and even say is safe to travel to Wuhan then.",2021-03-06,52
86,Yes true Joe safe can it be just wanting it n also reluctantly to accept it will has to decide it,2021-02-20,21
87,What do U mean by rapid speed?. BMW racer arh?.,2021-02-22,10
88,All these are all politically motivated imho. It’s quite difficult to get the best of both worlds as in fast and good. ,2021-02-20,23
89,It needs to be determined on the exemption approaches. No body is the same.,2021-03-05,14
90,“Time” is there for a reason. You don’t bypass it,2021-02-19,11
91,Where are the vaccines for the rest of the dieses.,2021-03-05,10
93,What about breastfeeding mother ?..is it safe allowed or a choice of vaccine or breastfeeding...please clarify...thank you,2021-02-22,19
94,How safe is safe? The vaccine is approved after just 4 months of data collection.,2021-02-20,14
95,Maybe the vaccination is gd but surely they can check the medical history b4 the vaccination,2021-03-04,15
96,I just had my 2nd vaccination at 11.30am. So don't worry. Just go for it.,2021-02-23,13
97,"Hi, is there any pre-vaccine consultation by a doctor? As I have Multi-Drug Allergy (most Antibiotic & pain-killer) ... Allergy reaction will be swelling of eye/ asthma; worse case will be swelling of eyes till eye-lid closed up cannot see & flow of tears, also tightness of airway.    So, who to check with if can go for vaccine?",2021-03-05,51
98,5 years later I see 1st okie,2021-02-22,5
100,Tq for the info doctor,2021-02-22,5
102,"Means if you never tio Grp 1 before, bdj one",2021-02-20,9
103,"Singapore population in 2019 is 5.704 million, that makes 62.74 Singaporean will kenna?",2021-02-22,10
104,Have you take the vaccine?,2021-02-18,5
105,Vaccine is not a prevention of virus after you are vaccinated you still need to follow the prevention meassure and vaccine dont kill virus cleanliness of yourself is more important,2021-02-20,30
106,"I am getting vaccinated not only to protect myself but also my close ones. Furthermore, i think the aim of the givernments are to achieve herd immunity to protect all the people including those not suitable to be vsccinated. To do that, at least 80% of the population have to be vaccinated.  SINGAPORE - At least 80 per cent of Singapore's population would have to be vaccinated in order to achieve herd immunity against Covid-19, said the Health Ministry's chief health scientist, Professor Tan Chorh Chuan.",2021-03-08,81
107,I’m allergic to aspirin & codin with medical card stated on it. The reactions are worst-any advice?  Should I go for the vaccination?,2021-02-19,22
108,Yes only 11 but if you are one of the 11 it sure aint fun,2021-02-19,13
109,Goveenment should return life to normal pre-Covid or give a timeline before suggesting us to take the vaccine. It's a fair bargain as such.,2021-02-18,22
110,I don't want to be 1 of the 11.,2021-02-19,6
111,What if you are 1 of the 11?,2021-02-23,6
112,"About Covid Vaccine - my experience as senior citizen.  I had my first dose of the vaccine at Toa Payoh Polyclinic last week. I was asked to wait for 30 minutes after the vaccination to observe any allergic reaction. There were none so they let me go home.  On the way home, I started to feel dizzy and vision becoming blurry. I called the poly and they asked me to go back there immediately. I was really worried and getting panicky.  Once I arrived, they gave me back my eyeglasses that I have left behind. Once I put them on, no more dizziness. No more blurry vision.   Have a good day! 😂😂😂",2021-03-02,109
113,This has got to be the fastest vaccine to be approved for public use in history. How safe is safe? The safety of the vaccine is based on 4 months of available data. Stop the hard sell.,2021-02-20,36
115,Over my Dead Body for this Covid-19 Vaccination.   The Vaccine is not 100% proven to be Safe.  The Trial on this Vaccine is too short to be use given normal Trial last between 3 to 5 years.,2021-02-19,34
116,Seah Jun WeiSamuel Loh in case y’all missed this ,2021-02-03,10
117,"Important to know that MOH is not providing any more than the most basic coverage if you ever develop serious complications in the future due to taking the vaccine, that's why they state its VOLUNTARY. Because they know if they make it compulsory, they are 100% financially liable.   Of course you can always buy more riders at YOUR OWN COST - your problem not my problem if things go wrong. Objective at the end of the day is to open gates big big for tourists and workers. First in the world if they can.",2021-02-03,91
119,Can't wait for my second dose on 11 Feb,2021-02-03,7
120,Fast in getting the vaccine but so damn slow in getting vaccination.,2021-02-03,12
121,Does the vaccine fully inoculate against the virus for the reminder of one’s lifespan? Like our chicken pox and BCG jabs~,2021-02-03,22
122,"How come Pfizer is 16 and above, and this is 18?",2021-02-04,9
123,What are the known risks? 🤔 What could be the unknown risks? 😱,2021-02-04,11
124,"""Vaccination is critical to protect us and our loved ones against COVID-19. Vaccination also protects those in our community who cannot be vaccinated due to medical reasons.""  Can MOH kindly explain in layman terms how does the vaccination 'protect' us and others when the trials have shown that participants in the vaccinated group can still get Covid-19 and currently there is no data to show that those infected WILL NOT transmit to others? Thank you.",2021-02-03,75
127,"Wasn't it made clear by Moderna's leading scientist on the 27th Nov 2020 on a  Straits Times article  that the vaccine only protects from symptoms whilst not being tested in terms of preventing spread of the virus to others? Where does it now say that taking the vaccine that it will keep others safe if it is taken, particularly that you're importing the Moderna Vaccine?",2021-02-03,60
128,"DO NOT TRUST GSK (GLAXOSMITHKLINE) OR THEIR mRNA VACCINE.  PHARMA COMPANY GSK (GLAXOSMITHKLINE) HAS A CRIMINAL RECORD—THEY PUT PROFITS FIRST !  WE MUST NOT ACCEPT THEIR CLAIM OF 95% EFFICIENCY.  WE DO NOT ACCEPT THEIR CLAIM OF mRNA VACCINE NOT INVADING THE NUCLEUS OF THE BODY CELL AND DISRUPTING DNA.  IN 2012, GSK PLEADED GUILTY TO PROMOTION OF DRUGS FOR UNAPPROVED USES, FAILURE TO REPORT SAFETY DATA, AND KICKBACKS TO PHYSICIANS IN THE UNITED STATES AND AGREED TO PAY A US$3 BILLION (3000 MILLION USD) SETTLEMENT.  IT WAS THE LARGEST HEALTH-CARE FRAUD CASE TO DATE AND THE LARGEST SETTLEMENT BY A DRUG COMPANY.  IN 2009 PFIZER WAS FINED 2.3 BILLION USD (2300 MILLION USD) FOR OFF-LABEL PROMOTION, AND KICKBACKS.  IN 2010 GLAXOSMITHKLINE WAS FINED 750 MILLION USD FOR POOR MANUFACTURING PRACTICES.  IN 2004 PFIZER WAS FINED 430 MILLION USD FOR CRIMINAL OFF-LABEL PROMOTION.  PFIZER SAID IT'S COVID-19 VACCINE IS EFFECTIVE AGAINST NEW STRAINS, WHICH IS A TERRIFIC LIE.  BLACKROCK, OWNS ABOUT $16 BILLION OF PFIZER STOCK.  BLACKROCK, ADMITS TO OWNING 7.7% OF PFIZER’S SHARES.  AGENT OF JEW ROTHSCHILD GEORGE SOROS OWNED SOROS FUND MANAGEMENT HAS DRAMATICALLY BOOSTED ITS SHARES IN BLACKROCK INC. (THE WORLD’S LARGEST ASSET MANAGEMENT FIRM, OVERSEEING $6 TRILLION) BY NEARLY 60 PERCENT TO 12,983 TOTAL SHARES.  GLAXO, BLACKROCK, AND BILL GATES ARE ALL PARTNERS.  BILL GATES TREATS PUNE SERUM INSTITUTE AS THE TAJ MAHAL—PUNE SERUM INSTITUTE WAS A RACE HORSE SERUM MANUFACTURER BEFORE, THE SUBJECT OF A JAMES BOND MOVIE WHERE THE JOCKEY SPIKES THE RACE HORSE WITH STEROIDS (USING HIS WHIP AS AN INJECTION SYRINGE) AFTER THE RACE STARTS.  BILL GATES DEALINGS WITH PFIZER, IS CLANDESTINELY THROUGH BILL AND MELINDA GATES FOUNDATION.  THE CURRENT W.H.O. CHIEF IS A SLAVE OF BILL GATES—THIS FELLOW IS NOT EVEN A DOCTOR (IN INDIA PEOPLE WITH THE SAME QUALIFICATIONS DRIVE AUTORICKSHAWS AND ARE SEEDY RESTAURANT WAITERS).  BILL GATES HAS BEEN TERRIBLY INTERESTED IN PFIZER mRNA VACCINES.  WE ASK, WHY IS BILL GATES FUNDING PFIZER ?  IS PFIZER A POOR COMPANY ?  IN DEC 2018, PFIZER AND GLAXOSMITHKLINE INITIATED A PARTNERSHIP WITH REGARDS TO CONSUMER HEALTHCARE.  IN 2015, ANTHONY FAUCI GAVE A USD 3.7 MILLION GRANT TO THE WUHAN INSTITUTE OF VIROLOGY—WHY ?  WINTERTHUR WAS FOUNDED IN WINTERTHUR, SWITZERLAND, IN 1875 BY GERMAN JEW ROTSHCHILD.  http://www.pharmatimes.com/news/pfizer_to_build_r_and_d_facility_in_wuhan,_china_984211  WUXI APPTEC GROUP IS A PHARMACEUTICAL AND BIOTECHNOLOGY COMPANY WITH A LOCATION IN WUHAN, CHINA.  GEORGE SOROS HAS INVESTED IN WUXI IN THE PAST—WHY ?  SARS CoV-2 IS A LAB MADE VIRUS.  https://www.youtube.com/watch?v=7Lq3_rsBJ9w",2021-02-04,387
129,"THE PFIZER–BIONTECH AND MODERNA mRNA VACCINES ARE THE FIRST TO RECEIVE EMERGENCY USE AUTHORIZATION BY THE U.S. FOOD AND DRUG ADMINISTRATION (FDA).  IN CLINICAL TRIALS, BOTH WERE FOUND TO BE 95 PERCENT EFFECTIVE AFTER GETTING THE BOOSTER DOSE.  BUT WE NEED 100% VACCINES NOT 95% AS OUR DEATH RATES ARE VERY LOW.  mRNA VACCINES DO NOT CONTAIN A WEAKENED OR INACTIVE FORM OF THE VIRUS ITSELF.  INSTEAD, THEY USE MESSENGER RNA (mRNA) TO TEACH THE IMMUNE SYSTEM TO RECOGNISE AND REACT TO A COMPONENT OF THE VIRUS THAT IS KEY TO ITS ABILITY TO MAKE US SICK.  VIRUSES CAN’T REPRODUCE THEMSELVES, THEY NEED A HOST—THE CORONAVIRUS USES A SPIKE PROTEIN TO GAIN ENTRY INTO THE CELLS AND START THE REPLICATION PROCESS THAT MAKES US SICK.  IN DEVELOPING mRNA VACCINES, SCIENTISTS ZEROED IN ON A UNIQUE SPIKE PROTEIN THAT IS FOUND ON THE SURFACE OF THE VIRUS.  ON ITS OWN, THIS SPIKE PROTEIN IS INCAPABLE OF CAUSING COVID-19.  THE mRNA VACCINES WORK BY RELAYING A SET OF INSTRUCTIONS FOR HOW TO BUILD THIS PROTEIN, WITH THE GOAL OF TEACHING YOUR IMMUNE SYSTEM HOW TO DISARM IT.  AFTER INJECTION, THE VACCINE PARTICLES COME INTO CONTACT WITH IMMUNE SYSTEM CELLS AND DELIVER THE mRNA MESSAGE.  YOU NEED TO MAKE THIS SPIKE PROTEIN, AND HERE’S HOW—AS THE VACCINATED CELLS START CHURNING OUT THE SPIKE PROTEIN, OTHER IMMUNE SYSTEM CELLS REALISE THAT THE PROTEIN SHOULD NOT BE THERE, THAT’S WHEN THE BATTLE BEGINS.  THE IMMUNE SYSTEM STARTS BUILDING AN IMMUNE RESPONSE AND MAKING ANTIBODIES.  YOUR BODY CONTINUES TO PRODUCE ANTIBODIES UNTIL ALL THE SPIKE PROTEINS HAVE BEEN DESTROYED.  AT THE END OF THIS NATURAL IMMUNE PROCESS, YOUR IMMUNE SYSTEM HAS THE KNOWLEDGE IT NEEDS TO RECOGNISE THE SPIKE PROTEIN AND FEND OFF FUTURE EXPOSURE TO THE VIRUS.  SO IF THE VIRUS ENTERS THE BODY, THE IMMUNE SYSTEM WILL IDENTIFY AND ATTACK IT.  COVID-19 mRNA VACCINES ARE GIVEN IN THE UPPER ARM MUSCLE—ONCE THE INSTRUCTIONS (mRNA) ARE INSIDE THE IMMUNE CELLS, THE CELLS USE THEM TO MAKE THE PROTEIN PIECE.  AFTER THE PROTEIN PIECE IS MADE, THE CELL BREAKS DOWN THE INSTRUCTIONS AND GETS RID OF THEM.  NEXT, THE CELL DISPLAYS THE PROTEIN PIECE ON ITS SURFACE.  TWO DOSES, SEPARATED BY THREE TO FOUR WEEKS, IS THE TRIED-AND-TRUE APPROACH TO GENERATE AN EFFECTIVE IMMUNE RESPONSE THROUGH VACCINATION.  THE FIRST DOSE PRIMES THE IMMUNE SYSTEM AND INTRODUCES THE BODY TO THE GERM OF INTEREST—THIS ALLOWS THE IMMUNE SYSTEM TO PREPARE ITS DEFENSE.  THE SECOND DOSE, OR BOOSTER, PROVIDES THE OPPORTUNITY FOR THE IMMUNE SYSTEM TO RAMP UP THE QUALITY AND QUANTITY OF THE ANTIBODIES USED TO FIGHT THE VIRUS.  IT'S STILL POSSIBLE TO SPREAD THE VIRUS AFTER BEING VACCINATED, SO MASKING UP AND SOCIAL DISTANCING REMANS CRITICAL.  PFIZER AND MODERNA VACCINES USE MESSENGER RNA THAT ENCODES THE SPIKE GLYCOPROTEIN. UPON INJECTION OF THE VACCINE, THE MRNA ENTERS INTO IMMUNE CELLS CALLED DENDRITIC CELLS.   THE DENDRITIC CELLS USE THE INSTRUCTIONS WRITTEN IN THE mRNA TO SYNTHESISE THE HALLMARK SPIKE GLYCOPROTEIN, WHICH CHARACTERISES THE SARS-COV-2 VIRUS THAT CAUSES COVID-19.  THESE IMMUNE CELLS THEN SHOW THE SPIKE GLYCOPROTEIN TO B-CELLS, WHICH THEN MAKE ANTI-SPIKE ANTIBODIES.  THE mRNA VACCINES ARE UNIQUELY CAPABLE OF INDUCING A SPECIAL KIND OF IMMUNE CELL (CALLED A T-FOLLICULAR HELPER CELL) TO HELP B-CELLS PRODUCE ANTIBODIES.  THE T-CELLS DO THIS THROUGH DIRECT CONTACT WITH THE B-CELLS AND BY SENDING CHEMICAL SIGNALS THAT TELL THE B-CELLS TO PRODUCE ANTIBODIES.  IT IS THIS HELP IN ANTIBODY PRODUCTION THAT MAKES THESE VACCINES EFFECTIVE.  BUT NOT ALL B-CELLS ARE THE SAME.  THERE ARE TWO KINDS THAT MAKE ANTI-SPIKE ANTIBODIES—LONG-LIVED PLASMA CELLS AND MEMORY B-CELLS.  THE LONG-LIVED PLASMA CELLS, AS THEIR NAME IMPLIES, LIVE IN THE BONE MARROW FOR YEARS AFTER VACCINATION, CONTINUOUSLY CHURNING OUT ANTIBODY (IN THIS CASE ANTI-SPIKE ANTIBODY), THESE LONG-LIVED B-CELLS DO NOT NEED TO BE BOOSTED.  THE MEMORY B-CELLS, ON THE OTHER HAND, LIVE IN A STATE AKIN TO HIBERNATION.  THEY DO NOT PRODUCE ANTIBODIES UNTIL STIMULATED BY A BOOSTER OF THE VACCINE, OR ARE EXPOSED TO INFECTION WITH THE CORONAVIRUS THAT CAUSES COVID-19.  THAT IS THE REASON WE NEED THAT SECOND DOSE—TOGETHER THESE TWO TYPES OF B-CELLS PROVIDE A CONSTANT LEVEL OF PROTECTION.  THAT BOOSTER SHOT IS NECESSARY FOR THE T-CELLS TO STIMULATE THE MEMORY B-CELLS TO PRODUCE MASSIVE QUANTITIES OF ANTIBODIES.  IF THE BOOSTER ISN’T GIVEN WITHIN THE APPROPRIATE WINDOW, LOWER QUANTITIES OF ANTIBODIES WILL BE PRODUCED THAT MAY NOT PROVIDE AS POWERFUL PROTECTION FROM THE VIRUS.  mRNA STANDS FOR MESSENGER RNA, WHICH IS THE BLUEPRINT FOR MAKING PROTEINS.  DNA, WHICH LIVES IN THE NUCLEUS OF CELLS, MAKES mRNA AND SHIPS IT OUTSIDE THE NUCLEUS TO THE SURROUNDING CELL CYTOPLASM.  ONCE IN THE CYTOPLASM, mRNA IS TRANSLATED INTO A HOST OF CELL PROTEINS AND ENZYMES.  BECAUSE OUR CELLS MAKE PROTEINS ALL THE TIME, THEY ALSO MAKE mRNA ALL THE TIME.  SOON AFER MAKING PROTEINS, mRNA BREAKS DOWN.  https://www.youtube.com/watch?v=WtprX4KcBws  IT IS A LIE OF EVIL KOSHER PHARMA THAT mRNA VACCINES CANNOT ENTER THE NUCLEUS OF THE CELL, SO IT CANNOT CHANGE YOUR DNA.  IF ANY DOCTOR TELLS THE TRUTH, HE WILL BE DE-FROCKED AND BLACK BALLED FOR LIFE.  LISTEN !!  mRNA VACCINES IN THE REALM OF IS UNCHARTED TERRITORY—IT HAS NEVER BEEN TRIED BEFORE.  THE BULLCRAP EVIL KOSHER VACCINE LOBBY GIVES IS THAT EVEN IF mRNA DID ENTER THE NUCLEUS, IT WOULD HAVE TO BE CONVERTED TO DNA.  THIS WOULD REQUIRE AN ENZYME CALLED REVERSE TRANSCRIPTASE, WHICH THE mRNA VACCINES DON'T CONTAIN.  THAT THE mRNA VACCINES DON'T CONTAIN AN ENZYME CALLED INTEGRASE, WHICH WOULD ALSO BE NEEDED FOR mRNA TO INSERT ITSELF INTO THE DNA—mRNA VACCINES LACK ALL OF THE BASIC REQUIREMENTS NECESSARY TO ALTER DNA.  THAT THEY REMAIN IN THE CELL CYTOPLASM FOR JUST A FEW DAYS BEFORE THEY ARE DESTROYED.  BRAAAYYYYYYYYYY !  REVERSE TRANSCRIPTASE IS AN RNA-DEPENDENT DNA POLYMERASE THAT WAS DISCOVERED IN MANY RETROVIRUSES SUCH AS HUMAN IMMUNODEFICIENCY VIRUS (HIV).  HIV, HAS AN ENZYME, CALLED REVERSE TRANSCRIPTASE THAT COPIES THE VIRUS’S GENETIC MATERIAL BACK INTO THE GENOME.  VIRUSES LIKE THE SARS-CoV-2 OR INFLUENZA DON’T HAVE THIS ENZYME THE SCIENTISTS VOUCH.  FOR 40 YEARS TOP SCIENTISTS HAVE BEEN WAXING ELOQUENT ABOUT AIDS / HIV—THE VACCINE IS STILL “ABSCONDING”.  THEY DON’T EVEN KNOW THAT HIV IS MADE IN THE LAB !",2021-02-04,1007
130,"Please watch these, for Truth and Freedom  https://m.facebook.com/story.php?story_fbid=102221151842259&id=100638895333818  https://m.facebook.com/story.php?story_fbid=102227621841612&id=100638895333818  https://m.youtube.com/watch?v=17UKoFpeZeg&feature=youtu.be",2021-02-04,7
