,Comments,Datetime,num_words
78,"These vaccines astrazeneca, moderna, pfizer, coronavac, sinovac, sputnik they all used mRNA of a virus and some genetically modified.  The character of a virus is to inject its RNA/genetic code to a host cell in the body. RNA is a single strand, that means there is no cross checking. The fighter cells thinks it's harmless because the virus disguise itself in the host cells.  The DNA (humans) is hard to copy because it has double strands, it means there is a cross checker. That's very difficult to replicate. If you inject these vaccines, aren't they making the body as virus factories?  Fatalities may rise since the priorities are the senior citizens and the vulnerable (those who has underlying sickness). If they die (God forbids) it's easy to cover it up or mask the cause of death since they will make old age and their underlying sickness as an excuse.  These vaccines are rushed and even the clinical trials. It may be good on paper but human trials are different.  Now, we must monitor rise of deaths related to the vaccinated people. We do not really know the severity of its side effecs as it may take years to come. There are reports of people dying from nursing homes in different countries after the injection.  There are also doctors and nurses who had a severe side effect and who had died. It's worrisome because the priorities of these vaccines are also the frontliners, if they die (God forbids) what's gonna happen to us? We'll have a shortage of doctors expert in their fields and nurses, security personnels and other frontliners.",2021-03-09,263
79,"Their answer does not instill any confidence at all. Just because they don’t know doesnt mean there is no link.  ""We've tentatively concluded that it was difficult to establish any link between their adverse reaction after being vaccinated and their deaths,"" Korea Disease Control and Prevention Agency (KDCA) director Jeong Eun-kyeong told a briefing. ",2021-03-08,53
80,Listen to the real experts with real degrees. Facebook university experts churn out infections diseases specialist like ten cents a dozen,2021-03-08,21
81,They've paid to denied any links.,2021-03-08,5
82,"The main concern here is, with several new mutated strains coming up, will this vaccine able to counter these new strains?",2021-03-08,21
83,Yes agrèed w this move...so means they can get vac during March sch hols.,2021-03-08,14
84,"Haha, target not met must fast track to anyone govt related.",2021-03-08,11
85,Seems like capacities are insufficient as wait list is super long,2021-03-08,11
87,I don't know if a list of screening questions is all that render a person suitable for vaccination when the health authority have almost all of our medical record to determine if invitations should be sent. Another hard question is if opting out will affect an essential sector worker's job.,2021-03-08,48
88,"how about security officers ? they are also a essential workers, duty on different site assignment.",2021-03-08,15
89,Those required to travel oversea for work are left out in the priority list… migrant workers have better attention.,2021-03-08,19
90,My 88 year old father is still waiting for his vaccination letter. Unless he intercepted the letter and never inform me then I don't know la.,2021-03-08,24
91,No need to tell us your father age  Everyone will receive but myself I don’t take the risk  ,2021-03-08,19
92,"How about me. Went there,rejected due to allergies medications. Now ask to wait next....",2021-03-08,15
93,"Already 88 years old. Still healthy n mobilities are still good. If he do not travel oversea. Why bother to go for vaccination. It does not gives full proof that you will not get covid19 after these. You still has to keep your distance, not in crowded area n put on Mask.",2021-03-08,51
94,"Be vaccinated, moh should have a certify statement written to clarify that the so n so person already go thru medical screening n with blood tested that he is fit n have no any allergies to the vaccine. Signed by qualified doctors in charge n gives the written clarified statement to the patient as a copy. Then the person can comes the next following day or after foe his vaccine",2021-03-08,70
95,Sounds scary sia to take vaccines ,2021-03-08,6
96,Why give the migrant worker vaccination first instead of singaporean.,2021-03-08,10
97,U all should also prioritise delivery men as they meet a lot of customers and is always in public place.,2021-03-08,20
98,Still got no idea when they gonna innoculate our wards think its going to wait a long time no feedback from our MP or Comunity center.looks like those wards which dont had a Minister is going to get the China vacine.most of those wards are from the north and west.always the centre and East will get them first.,2021-03-08,55
99,Cleaners should be in the front list!,2021-03-08,7
100,Hey! What about caterers  ?! Our lives not important ah,2021-03-08,9
102,"Dear government, please match capacity with Invitation. No point inviting and then cannot find slots in clementi",2021-03-08,17
103,What about grab / panda / air asia deliverers?,2021-03-08,7
106,From the Food concerns faced during COVID 19 . And to have training site for our SAF instead of renting the training site for our SAF in other countries. Time for our government to consider to buy back Christmas Island which was sold to Australia in 1958 for only 2.9 millions pounds. https://m.youtube.com/watch?v=rZlXUiPFHbs,2021-03-08,48
107,"When China cracks apart in a war that is looking very inevitable, you'll all be fools to discover that an Antidote is what's needed, which they've possibly been hiding from the World they have over decades been planning to Dominate and Rule.",2021-03-08,39
108,"Where my letter? I don’t wanna die from Covid-19 leh, so slow... ",2021-03-08,13
109,Official list of side effects from the UK govt website. Make sure you speak to your doctor if you have underlying issues before taking the vaccine.  https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/966631/COVID-19_mRNA_Pfizer-_BioNTech_Vaccine_Analysis_Print__2_.pdf?fbclid=IwAR2knU6fRWJp4tAMjfu8mqcLkvsvWh18htMugrUCjwui172jmI7WeilSebc,2021-03-08,26
110,"vaccine passport.  WHO implement this policy on those world citizens who will be in public area for whatever activities (daily routine life) unless the citizens plan to remain stay in house forever and continue his/her daily routine (buy food/groceries online, work form home, in short whatever does in door until death) in the house (or it's compound area)for life.   However definitely those who hv vaccinated can freely stay or do whatever with the person who hv not vaccinated only in the house not in public area.   In short, those vaccinated, can leave house for shopping (buy groceries,etc) eats in restaurants, walk freely in public area, carry out daily prays in worship house, carry out whatever their religion events, prays aboard and in the country, travel across, cross state boards, attend weddings,  in other words do whatever in public area as usual. Hope understand the term "" public area"" (as you leave your house it's public area.    In any emergency (illness, sick) the unvaccinated person will be given in house treatment. Generally it will be complex part of life for those reject to accept vaccinated.   You may say this is indirect force attempt from your govt. This depends on your govt, to voice out  towards WHO as it is against human rights.   Either the citizens can do so.   It's not going to be easy, as until now the international human rights didn't say a word about this.   Here the politician plays very important role, either to defend their citizens either ignore it.   Vaccine is great effort, it's results for long term.govts fail to control birth esp among the citizens who comes under poverty line, as govts can't anymore allocate billions for education,health,homes,welfare funds,etc for the poor, as year by year this group of people (population) increase tremdously.   As this group of citizens hv big families, govt fail to educate, implement strict laws on family planning policy,etc.   The smaller the population easier to control ( political interest).   This is easiest part where the vaccine plays it's role.   As everything is well plan, who and whom should be given which dose. the other part is there will be new norma life, work from home, entrepreneurs/employer save on office rental, less cars on roads, whatever daily routine can be casey out through online   (internet and communication device, etc) huge change in many economic sectors, it's all about save cost, the employer gains.   There is con and pro.   Whatever coming back to vaccine passport is against human rights, let's see what's happen nxt.   There is some extremist ideologies remark on this,   "" if politicians (govt) plan to implement this vaccine passport and if fail to solved through out the human rights efforts, then the last option left for extremist to carry out assassination to vanish all those politicians and whoever part of this vaccine passport policy, it is better to vanish the politicians then vanishing the poor citizens """,2021-03-11,479
111,Benny Nasirelli You do know that you can help your father book an appointment to take his vaccine right ???  https://www.vaccine.gov.sg/,2021-03-10,19
112,I not eligible yet but can't wait,2021-03-08,6
113,How about foreign caregivers and domestic helpers? ,2021-03-08,7
114,"MOH  needs to reorganise the entire process of vaccination.  Eg there's no need to explain some things to all of them individually.  Put up these queries on overhead TV.  Only one question needed.  ""Any allergies?"" And then defer if queue is more than 30 mins.  Also no need for individual  tables.  Nurses just need go down the line with a trolley with the doses in individual kidney dishes.  Jab 20 people,  get a fresh supply from assistants.",2021-03-08,74
115,"It is quite clear that MOH needs to identify (via NRIC & name) the person BEFORE the 💉 is administered.  Surely the person's MEDICAL HISTORY RECORDS, if already on MOH databases (pyclinics, hospitals etc ), can be PRE-CONFIRMED by MOH doctors before allowing the booking of 💉 slots. This can remove one ""assessment step"". 👌😷  ""MOH said on Sunday (March 7)  that in the past, those getting their Covid-19 shots would have had to verify their personal information and medical history four times to ensure they were eligible, and that the vaccine was given to the right individual. """,2021-03-08,90
116,Then should have also let those nearby clinics to help with the vaccine during certain day and time.,2021-03-08,18
117,Last tuesday i booked my boss appointment at cc  the vaccination centre  at tao payoh west cc... slot time 8:30 morning  10th of march...  my boss is 87  yr old. Well see tis coming wenesday if theres long waiting time.,2021-03-08,37
118,"Should go to the designated time nplace. Mine appointment at 8am by when in for the interview later get the vaccination wait for another 30 mins Then that is. The whole process took less than 2 hr and it was done at neighbouring community center, TAMAN JURONG . Kudos those involved 👍👍👍",2021-03-08,47
119,"who administer the shots at vac centres? Trainees, SAF medics, ... ?? Who??? Must say lah!!",2021-03-08,14
120,I personally would  prefer vaccine to be proceed in community center rather then polyclinic.  This will minimise the risk between prevention and suspect infection. On top of this polyclinic have busy task with other sickness on hand.,2021-03-08,37
121,"For anyone who still requires motivation to go for the vaccine after assessing its risk-rewards,  look no further than to my former pal Meng Tat Cheng.   This profile loves nothing more to champion for propaganda.   I remember fondly how this profile peppered his posts with ""limpeh"" in vaccine related posts months ago to portray an air of confidence and superiority in a bid to garner support.   Man, he even volunteered to be among the first to get vaccinated.  Alas, this Raffles Institution alumni (as he claims to hail from)  recounted different times of his vaccination to different concerned netizens.  How could he even forget the time of his vaccination?  For those who love to be the follower, this profile is the profile to turn to. He could very well be the beacon of light in your life.",2021-03-08,136
122,I will rather go polyclinic lol. I choose exactly what time to come. ,2021-03-08,13
123,But not everyone who wants the vaccine will get it they must provide detail medical history maybe those with high blood pressure etc..may not be entitled,2021-03-08,27
124,Yesterday I booked for my mum for morning appointment. Now then they say it is better to book for afternoon. 🙄,2021-03-08,20
125,"am at Teck Ghee Community Club with my 80 year-old mom for her 2nd jab, though it was much crowded than her first, it was still smooth.  from registration to injection to observation to final release, 40 mins max!",2021-03-08,35
126,I see a long queue outside the vaccination centre 😂,2021-03-08,9
127,"I just had mine u queue n orderly n it was over within a short while.  Efficient, no complain.  A doctor was in attendance to answer your queries.   Aiyoh,  don't expect instant attendance just because u bòoked a time slot.",2021-03-08,38
128,"Yea right. My dad booked a 3pm appointment at a vaccination centre, and was met with hours long queues.  What's the point of having appointment time slots when you have to queue for hours after you reach there at the designated time to get a queue number to queue (again) to actually get a jab?  My parents had mobility issues and ended up changing his appointment time (after a 45min queue at the counter for enquiries) but a neighbor who persisted with the whole process ended up getting his jab only at 830.   5 hours after the designated appointment time, much of it spent in close proximity with minimal/no safe distancing among high risk groups.  I wouldn't be surprised if we ended up with ""vaccination centre clusters"" after this.",2021-03-08,124
129,Good progress and continue improving,2021-03-08,5
130,I am still waiting....... So I can travel,2021-03-08,8
131,Singaporeans like to Q..  Just Q..  Talk so much,2021-03-08,9
132,"I took my first shot at Teck Ghee CC, very quick and well organized.",2021-03-09,14
133,So many smart alecs here 😂😂😂. ,2021-03-08,5
134,I heard the fastest wait is 1.5 months in clementi after receiving notification.... Really sucks.... I thought Singapore is first world,2021-03-08,20
135,Got mine at Senja Cashew CC.,2021-03-08,6
136,Annie Chow u better book afternoon ,2021-03-08,6
137,Waiting for short time to go .....................,2021-03-08,6
140,Done ✅ first dose and second dose COVID vaccine 💉 ,2021-03-08,8
141,"With easy access to online websites, live information on queue situations should made available.",2021-03-08,14
142,"Pls ensure that vaccination centres are operational in respective estates before sending out invites   As for now, old folks have to travel rather far for their jabs and some of them are not mobile, living alone or with no available family members to take them",2021-03-08,45
143,Vaccinate all and open up 🕺,2021-03-08,5
144,"Vaccine is a public good and can never be allowed to purchase by the private sector until everyone has been inoculated.  In Kenya, there are rumours that China’s donated vaccine has gone missing.  Now, there are talks that GAVI’s vaccine might be reduced-traded at premium to private hospital or made available to anyone willing to pay to jump queue. Despicable ! ",2021-03-06,61
145,So now when dealing with pandemic... the rich can live and the poor just wait and suffer. This is not right! ,2021-03-08,21
146,Cant they do anything right?,2021-03-06,5
147,Nothing is impossible in Malaysia. Malaysia boleh!,2021-03-06,7
148,"Never goes to the private clinic, as  these dose might be fake, which we don't know come from where? Better goes to government which are given free and safe. Why must in the hurry for the dose.",2021-03-06,36
149,"I am curious ,  those cutting queue , how much to pay for vaccine earlier ?",2021-03-07,13
150,If they still dun learn from this pandemic. Things will still get worse. Pls.... wake up,2021-03-08,16
151,"Seriously, why not... There are rich people who may want to be vaccinated from the comfort of their home and willing to pay high prices. Government saves on vaccination cost",2021-03-06,30
153,It’s possible in Malaysia for anything to happen and their government is able to “think” out of the box. Malaysia boleh....???,2021-03-06,22
156,"(Prof. Awang Bulgiba is correct.)  Malaysian public health is not for sale, all other interests can stand aside. (Malaysian elderly, weak, etc. first.)  Everywhere.",2021-03-06,24
157,Aiya even if not announce sure have one lah.,2021-03-06,9
158,"Sounds fair want to get first,pay",2021-03-06,7
159,"Najib has shown that in Malaysia, everything has a price.",2021-03-06,10
160,As long as there's a 20% fees  for approval.,2021-03-06,7
162,"Why can't the private sector band together and buy directly from the manufacturer? I believe they've done this is the UAE to cater to those rich people who go there for 'vaccine holiday'. Seems like the private practitioners in Malaysia  want to bandwagon the supply that has been secured by the government, which is probably not acceptable.",2021-03-06,55
165,Msia never fail to surprise everytime..,2021-03-06,6
167,Let them pay n use it to help the poor or to  use it to buy more vaccines,2021-03-08,18
168,I'm really curious. If thats the case then whats the point of developing vaccine? I'm sure most of us go for vaccination is for both protection and of cuz to return to our normal life as much as possible right?,2021-03-06,38
169,What’s the point of govt spending and we taking vaccines if that’s not going to end pandemic.  is this to just increase revenue of big pharmaceutical companies?,2021-03-06,29
170,Comparing Covid with WW2? Are you kidding me?,2021-03-06,7
171,"What exactly does it take to end the pandemic then? As long as testing is done, will it ever end?",2021-03-07,20
172,"Wearing masks and wear properly can stop covid.  Even you are vaccinated you still can get infected, maybe less serious and also can infect others and need to wear mask. So if virus mutated, you need to inject again and again.",2021-03-06,41
174,"Well the prophet not a false preacher may say otherwise,if people repent,pray more seek forgiveness against one another,stop killing,war murders love thy neighbor as thyself things may be different",2021-03-06,33
175,"To all my sarcastic followers asking me to inform them when I am vaccinated... Already covid vaccinated under the healthcare priority group. No side effects, no swelling, no fever, no itch, nothing... I actually ask the injector for vaccine kau kau, he laugh, say no such thing... 😊🤣. Update, Nothing unusual until 9 hrs late can feel the soreness at the injection location... Acceptable soreness feeling, normal activity not affected except pull up no strength. Soreness did not affect my sleep. Soreness disappear after 15 hrs. All is OK. 😅👍",2021-03-06,86
177,"(CoVid is clearly the biggest opportunity for the global 1%/minion fat men since WW2.)  Any human who believes the WHO 1%/minion fat men analysis on any subject is somewhat delusional. (Philosophical biologists are united in self induced,  pompous, delusional solidarity.)  Everywhere.",2021-03-06,40
180,Sg old folks take vaccine?,2021-03-06,5
181,"Leave the source of virus from Wuhan? Is anyone doing research on mutation virus in UK, Africa? How could that transform in any human body or is the west playing games to make themselves rich spreading new virus?",2021-03-06,38
182,more fear porn and hegalian dialetic,2021-03-06,6
183,"Well, if the pandemic is brought to a halt, then people have all the time to audit the WHO and guess who is going to be fired?",2021-03-06,27
185,"Vaccines are overrated. Countries are probably better off focusing on getting population to wear better masks. Vaccine efficacy plummets when people go mask-free.  Israel enjoying their ""95% efficacy"" vaccine:  https://www.timesofisrael.com/as-transmission-rate-rises-above-1-virus-czar-says-4th-lockdown-a-possibility/",2021-03-06,27
187,"Scientists have identified 16 cases of another new coronavirus variant in the UK, which shares a worrying mutation with the South Africa and Brazil variants. >> https://www.bbc.com/news/health-56284155",2021-03-06,24
193,"It is like racing against time, we are trying to vaccinate against something that changes form. It is like squeezing slime. You have it in your hands but you don’t have full control",2021-03-06,34
194,"Covid19 is a flu type of virus, there is no vaccines for flu, so why would there be one for Covid19? It will mutate and outpaced the vaccines. Everyone should stick to S.O.P and control the spread of the virus.",2021-03-06,42
195,If only they have our beloved Tokens. Variants infect the younger people as more hosts need to be found for the virus to exist.,2021-03-06,24
196,The most amazing thing found in Brazil deep in the forest of the Amazon was the natural viagra anyone who managed to find that received it must endure 4 hours of erection but at least 99% of the infected must seek medical help at the nearest hospital mentally physically no sane man can withstand such long erection not the must lustful on earth.,2021-03-06,61
197,UK is the incubation centre for new virus variants.,2021-03-06,9
198,Banned any imported from Europe,2021-03-06,5
199,.....*sigh*.....here we go again.....,2021-03-06,5
200,"Not belittling the fatality of covid, but will need some time before world realized we have to move from eradication mentality to management, just like how we deal with mutating diseases such as flu and Malaria  ""Convergent evolution may make travel restrictions redundant""  https://www.economist.com/graphic-detail/2021/02/27/the-same-covid-19-mutations-are-appearing-in-different-places",2021-03-06,43
201,"I have know acknowledged about this forex trading but I have interest in it because I'm seeing so many posts about forex trading and how they profited from it, then I hit this man DM and told her I'm interested in forex, and he gave me info about it so her lead me through it now I'm earning huge amount of money from forex trading, profiting $2,550 daily is a big help to me my dear friend I want you to meet this lady click on the link to contact her Catherine Deborah ",2021-03-06,89
202,Never mind about what variants as most of the white societies don’t believe in wearing masks & observing social distancing!,2021-03-06,20
203,"Can someone enlighten me on this sentence :""They tested positive while serving stay-home notices after their arrival in Singapore, said MOH."" They were put to quarantine once touch down and was tested positive during quarantine, than how come ""......Teck Ghee Community Club are among places visited by Covid-19 patients while they were still infectious"" . So they can come our while still infectious and under Quarantine? Or they are out before knowing they are Positive?",2021-03-05,73
204,"The vaccine takes 3 weeks to work , so until then we have to be careful and the booster takes 2 weeks. Best is to be careful.",2021-03-05,24
205,"One of the criterias before getting vaccine is not having covid. But MOH didn't ask people to go for swab test before vaccination so how the heck will people know if they are positive or negative, considering some are asymptomatic??",2021-03-05,39
206,"So with or without vaccine, we can still get covid. Then what is the purpose of vaccine",2021-03-05,17
207,"It’s kinda weird when smokers claim they have concern over vaccines. Come on, if you are not afraid of smoking that will kill you, why are you afraid of vaccines that can prevent you from getting COVID ",2021-03-05,38
208,"I m beginning to see careless behaviors from those having taken the vaccine . Vigilance should not be compromised just because you think you have immunity. If that’s your attitude , better don’t take and stay at home , safer . With such people , imagine a super virus emerges because of such mentalities . 🙄🤷🏽‍♂️",2021-03-05,51
209,Why there were cases where people went for vaccination and caught the virus after that?,2021-03-04,15
210,Of course the wife ! You think peoples in the malls and mrt wl talked to him or closer contact with him ??  What hv we not learn in the last 7 mths ?! The answer is we got extreme low daily community and dorms cases of 0-2 cases only !! 👍🏻👏🏻,2021-03-04,45
211,"According to the latest figures, survival rate in the event of covid infection is 99.95%.",2021-03-05,14
212,"ST, why can't you address her by her surname. Or else write ""The lady..."" , The infected, the incumbent, the subject etc",2021-03-04,20
213,How old is the wife?,2021-03-04,5
214,"Between 27 Feb and 2 Mar, how was her viral load? ",2021-03-04,9
215,"ST article stated by MOH; ""As the vaccine does not contain live virus, she could not have been infected by it, said MOH.""   BBC; ""Are viruses alive?  The usual answer to this question (and usually for the purpose of passing your Biology GCSEs) is that viruses are not alive, because they do not complete all of the seven life processes: Movement, Respiration, Sensitivity, Nutrition, Excretion, Reproduction and Growth.""  >> https://www.bbc.co.uk/bitesize/articles/zkcvhcw",2021-03-05,68
216,SQ stewardess was the first case ,2021-03-05,6
217,ST has uploaded a misleading photo. Where got crowd at Chinatown?,2021-03-05,11
218,Protection start only after 28 days after first jab and full protection start after 28 days after second Jab of vaccination.,2021-03-04,19
219,The vaccine is as effective as Ribena in a syringe. ,2021-03-05,10
220,"Dead MOH, what do the vaccine react covid19 patient?",2021-03-05,9
221,"Misleading article :- they want to announce the fact , but on the otherhand , tried hard to hide the facts by twist-n-turn .. Confusing the readers ..",2021-03-05,22
222,You still can get Covid even after being vaccinated?  I do not understand,2021-03-05,13
224,"Of course they open. ""The floodgates"" then they know those have taken the Vaccines is working or not..take care 🤣😷🇸🇬",2021-03-05,20
225,"I don't get why people have the idea that being vaccinated means zero chance of getting covid-19 when exposed.  I'm vaccinated but I may still succumb to covid-19 infection if I don't sanitize my hands, wear a mask and keep a safe distance in public. Being vaccinated doesn't make me immune to covid-19, it just means that I'm not gonna die so easily from it and have a higher chance of survival.  It's the same idea with getting a flu jab. Doesn't mean you take a flu jab, you are not gonna catch a flu again right?",2021-03-05,90
226,Do testing first before  vaccination,2021-03-05,5
227,Resistance to virus does not equal to immunity of virus 🦠 ,2021-03-04,10
228,"This is what they want... Test, research and analysis...",2021-03-05,9
229,"I am so confused by this article. Can someone explain to me:- 1) wife of retiree has covid ✔️ 2) retiree has covid too ? If not, why mention him ?  3) quote from the article “As the retiree was a close contact of her husband, she was placed under quarantine on March 2”. I thought the retiree is the woman’s husband? Or she is now the retiree?",2021-03-05,62
230,"Rubbish reporting... 1st para stated 82 years old, 2nd para became 81, lol... so how accurate is this reporting?",2021-03-05,15
231,How and where they got the virus?,2021-03-04,7
239,Most important question needs to be asked is where did the 82 years old man get his virus?,2021-03-05,17
240,From the food supply and other concerns exposed during this COVID. Time for our government to buy back Christmas Island which was sold to Australia in 1958. We owned it before. Opposition Leader Pritam . Pls propose this in Parliament https://m.youtube.com/watch?v=rZlXUiPFHbs&t=52s,2021-03-04,38
241,Notice she is defined by her relationship to her husband.,2021-03-05,10
242,"💯 𝖨'𝗆 𝖺 li𝗏ing 𝗍𝖾𝗌𝗍𝗂𝗆𝗈𝗇𝗒 𝗂 𝗂𝗇𝗏𝖾𝗌𝗍𝖾𝖽 $500 𝗐𝗂𝗍𝗁 Elina and  𝖨 𝗀𝗈𝗍 𝗆𝗒 𝗉𝗋𝗈𝖿𝗂𝗍 𝗈𝖿 𝖺𝖻𝗈𝗎𝗍 $ 3,550 within 7days of trade, 𝗍𝗁𝖺𝗍'𝗌 𝖺 𝗀𝗈𝗈𝖽𝗇𝖾𝗐𝗌 ... 𝗂 𝗋𝖾𝖺𝗅𝗅𝗒 𝖺𝗉𝗉𝗋𝖾𝖼𝗂𝖺𝗍𝖾 Elina. If you are interested in trading, you can kindly inbox her   👉👉👉Elina Mia Ayodele",2021-03-05,20
243,Why do we continue to import CECA cases?,2021-03-04,8
244,"I got paid trading with ma’am Beatrix, her system is the best you can be earning as well get connected today. Beatrix Manama",2021-03-04,24
245,"I was rejected for 2nd vaccine due to my lymph nood swell after 3rd day of first vaccine. The swell last for about 10days. Now I am kind of lost... When Will I get 2nd vaccine to complete the full protection. And with only 1 vaccine, I won't get the vaccine certificate, so in future if need to show as proof for travel, I will be stuck.",2021-03-02,61
246,"Any adverse event that doesn’t kill you, classify as side effect. In the event of death, attribute it to another underlying health/medical condition. Bottomline, we need to revive our economies, so take this vaccine, at least big Pharma is making $.",2021-03-02,42
247,"every lump could be mistaken for cancer by doctors, especially doctors that only know how to treat patients by cutting them up.",2021-03-02,22
248,"PM Lee have history of lymphoma, so does his lymph nodes enlarged after vaccination? ",2021-03-02,14
249,The 2nd jab gives a much more painful sore.,2021-03-02,8
250,Yes. My armpit swell and pain for 4 days. Bearable pain.,2021-03-02,10
