,Comments,Datetime,num_words
11,"If grandparents have been helping to look after their grandchildren (same family but different flat) prior to the circuit breaker, can they resume doing this from June 2, such as fetching the grandchildren from school?",2020-05-31,34
12,Can house renovation contractor resume work on phase 1?,2020-05-19,8
13,Any idea if immigration is open up after 01jun to collect IC.....appmt already made--if not I afraid they might destroy it (letter states non collection after 6 months on date of letter tat IC not collected will be destroyed),2020-05-20,37
14,"govt..when you all arrange hair salon can do perming n colour also long hr near contact then why beauty salon cannot open,is it u need to look in it",2020-05-19,31
15,I dont hav grandkids or kids to visit me. Single. Elderly. Wat to do. Cant my nephew see me. Why only parents n grandparents. Sh widen the definition as long as limit to constant 2. I hav cabin fever too. Dont overlook pp like me. Not fair,2020-05-20,46
16,How about foreign domestic helper? Would be good if MOM can share their stand before 1 June if they can go out on their rest day during phrase 1. ,2020-05-20,27
17,When will airport open doors for international and regional flights to operate? Could this be in phase 4?,2020-05-19,17
18,"I hope toiletries shops are allowed to open. I do not mean Watson, Guardian, or those cut throat prices shops.",2020-05-20,20
19,Why exit the CB “so soon”? Extended some more lah. Extended till even more ppl getting jobless more ppl getting bankrupt lah....  Liked that happy already ah? Come on la. 2 months enough meh😏🙄,2020-05-19,33
20,Must well extend the CB!,2020-05-19,5
21,How is taking my dog to the dog run more risky than getting my hair coloured? Poor dogs are so fed up. No where to run 😔,2020-05-20,26
22,Bishan case contact tracing complete? Source please.,2020-05-19,7
23,Someone explain me what are foreign work dormitories please. Are they buildings Or areas or what? ,2020-05-22,16
24,May I know is swimming pool open. Weather very hot 🥵 need to go swimming.,2020-05-20,14
25,I need to borrow some book from the Library 😔😢,2020-05-19,9
26,My elderly relatives need part time  domestic cleaner.  Is this allowed?,2020-05-19,11
27,"All school should wear masks and face shields when in school! Not ""wear masks or face shields when in school""",2020-05-20,20
29,What is the kind of BUSINESS that do not pose High Risk?,2020-05-19,12
30,"When is phase 4, where your covid laws expire ?",2020-05-19,8
31,When can start travel like going to home country?,2020-05-19,9
33,What business is in phase 2?,2020-05-19,5
34,When can I start to travel again ?,2020-05-19,7
35,"Elections can proceed also, lah. People's Action Party make some noise, hosei bo!",2020-05-19,12
36,what about beauty salon can open? since hair salon can open n do long hr service like perm or hair colour,2020-05-19,21
37,My granddaughter to young how to come If parents don’t bring le,2020-05-19,13
41,"Can open Popular bookstore for students who are having home based learning to buy stationary such as refillers for pens, correction tape, foolscrap, etc. This are essential items for students too. If not, how students can do their work at home without these items. I hope that popular bookstore is open during phase 1.",2020-05-23,53
43,"Visits to grandparents should allow at least 3 members from the same family.  This is for those cases where that are 2 children in the family.  Otherwise, how to have the 2 children and 1 adult do the visit?",2020-05-22,35
46,Please allow wedding photoshoot in phase 1/2,2020-05-20,6
47,Riska Ecih  here u can read about the end of CB 🥺,2020-05-19,11
48,Marlen Joie Blantucas Cao ara uh,2020-05-20,6
49,"At 67 due to illness stop driving taxi during September 2019. Doing odd job to survive. Also for my medical fee Prostate, high blood and diabetes before CB. With CB I had Only $600 no odd job no money. How to survive. Do you think your $600 can last very long? Apply for workfare study grant not approved. All other subsidy all rejected. Very sad",2020-05-19,61
59,Ya n get ready for mutated covid... news reported.,2020-12-15,9
62,Does it apply to all schools? Children are playing football in Madrasah school. The teachers should not allow close contact and mingling. This will not flatten the Covid19 curve.  #SGUnited,2020-04-07,29
63,"So ironic. B efore the circuit breaker announcement was on  someday wfh and some day office. After the circuit breaker he now needs to go back office everday as the reason given is ""essential services"".",2020-04-06,35
64,"Please enforce the ""have to stay home part"".  Also, it's best to encourage people to wear masks when they need to go out for essential services.  These are needed to make the circuit breaker work.",2020-04-05,34
65,"Enough is enough, I feel that this virus going to stay, so why do we stress so much, just throw those affected to a nearby islands for treatment and quantines lol, since they asked for it, go out and get the virus. Must be harsh in your action",2020-04-05,48
66,Ask ppl to talk to those elderly.. cus when sons and daughters tell their parents or grandparents go out must wear a mask.. but most of them do not want to as their thinking is everybody are bound to die but it's just a matter of time.. but they do not know how serious is this virus .,2020-04-06,56
67,Very true Sir. Stay home - save lives. #SG United.,2020-04-05,8
68,Contact tracer should announce number of cases coming from which area/ estate..let neighborhood be alerted n more will stay home..,2020-04-06,21
69,#SGUNITED! Together we can overcome this Global Pandemic! Jiayu! 加油!💪 Let's us pray for those who are sick be fully recovered! Stay Home! Stay safe! Save lifes!  ㊗️世界太平!🙏🏻 ㊗️人民身体健康!🙏㊗️病毒离开!🙏,2020-04-06,24
70,Many refuse to listen  Hope that we have law to deter people from not abiding,2020-04-05,15
71,Can we mandate that everyone must wear mask when out?  Can we make wearing of mask compulsory once distribution of reusable masks is completed?,2020-04-07,24
72,"Yes we can stay at home, but some people don't care and refuse not to listen about it. People still handout n sit at coffee shop. Trust me.",2020-04-06,27
73,This virus already in sg for 2 months...getting strssful..,2020-04-06,9
74,"Returnees from Japan and Korea, do they fall under the new measurements? Asean countries? Anyone have the answer?",2020-04-05,18
75,Stick to SG rules.... Fine n jail,2020-04-05,7
76,Where public transport drivers going to eat?! In the vehicle?!,2020-04-05,10
77,Pls don ask so much but just stay at home. For u and for all,2020-04-05,15
78,"So many ""essential"" services are still open during CB period. Are these really essential? I think it is counter-productive to the CB. Just see the # of ""essential"" shops still open in WWP: https://www.facebook.com/fps.WaterwayPoint. Imo, for the CB to work, most shops need to be closed so that there are no temptations to those that are bored at home.",2020-04-06,56
82,Haizzzz.... When will this Coronavirus be subdued? Worried...,2020-04-09,8
83,Thank You Minister Lawrence Wong.,2020-04-05,5
84,He is a way too late to talk about it now.,2020-04-06,11
85,Just either lockdown or just continue the daily routine and wait and see what will happen to singapore by then,2020-04-12,20
87,Not sure if this is true — https://mothership.sg/2020/04/ikea-queues-shut-down/,2020-04-05,6
89,Talk n talk n talk the same old thing...shut up la!!! Think of the better way to control the virus better!!,2020-04-06,22
91,"Should NOT have given Singaporeans time till Tuesday. Look at all the idiot CROWDS everywhere, more clusters in weeks to come, JIALAT",2020-04-05,22
92,Covid is here to stay for good. Our purpose for all these measures is so that the Covid won't laugh its way to the mortuaries. Wake up. Stay home stay safe..citizems of Spore,2020-04-07,33
94,"Drove pass Dunlop st 2 days ago, saw very very long & crowded sandwiches of foreign workers buying their groceries. Even locals with Mercedes are there to upload stuff. They are all 1M apart, but is 1 millimeters 🤣not  1 meter apart. Serangoon areas are a place for many India’s foreign workers gathering point especially every Sunday. After all their gatherings they went back to their own dormitories, so that’s where the spreads started! Hopefully, coming Tue, it will not happen again, crowded with so many people. ",2020-04-05,84
97,"So with the new rules even small babies have to take a pre-departure PCR test (and hence, have to go to test centers and get potentially exposed to ill people and also go through a painful procedure without showing symptoms)? 😞",2020-11-17,39
98,"As we approach the last week of the CB, supermarkets such as NTUC have been allowing more people in. And uncles and auanties, please don't become too relax just because u haven't got the virus the last two months and think we are now safe.  Please don't crowd around the counters and peek over my back as I wait for my turn!!!",2020-05-23,59
99,Can someone tell me...why are dental services (except for emergency ones) are still not allowed at phase 1 and that hair services (more than basic haircuts) are allowed? Thank you,2020-05-26,30
100,What “other activities”? Phase 1 is simply an extension to the current CB,2020-05-23,12
101,Safe Distancing  Use Mask  #SG UNITED#  #SG TOGETHER # Singapore ❤,2020-05-23,7
102,Safe Distancing  Usebmask  #SG UNITED#  #SG TOGETHER # Singapore ❤,2020-05-23,6
103,"If u look at brighter side,  during this lock down my wife learn to cook at home, after 12 years marriage, then u realize that she can cook so well.  Thou money is an issue during these period.. Some families bonding getting better💞",2020-05-23,42
104,Hope for the Best👍👍👍 We ALL can do it!,2020-05-24,9
105,"Practise safe distancing, not practice",2020-05-23,5
106,When go  dormitory workers workplace,2020-05-24,5
107,Local case seem going up. Need to be careful on the easing of CB.,2020-05-23,14
110,Pls tell Starbucks Singapore to allow byo. ,2020-05-23,7
111,1.  Safe Distancing 2. Wash hands with soap frequently. ,2020-05-25,7
113,"I am a single mother, my son goes to school on the 2nd June but I can't work. I am currently renting a space from a hairsalon that has a shop front and partition to separate our space. As my business falls under Beauty they say i cannot open on the 2nd of June. I am a manicurist and I hope to open as I have clients who are in pain due to ingrown nail that can cause swelling and inflammation or under hard skin that causes cracked heels that will lead to bleeding. I am told they an go seek hospital to treat it but most of them have have been say they feel pain even more frequent or the doc will tell them to go for minor operation to remove the nail which is not necessary than when they see me as I can treat this problem if not servere. But it has been two months and most of my clients are feeling the pain and have made appt. I only need to open to do pedicure only to help these clients. Even if it's 2 or 3 days week at least to do Pedicure for the feet takes about an hour only. And I have ladies and gentlemen who have injured back and can't bend to cut the nails for the feet or diabetes who need nails short if not dangerous if the nail is too long and they bang into anything in the house. I work alone with no employee. Please consider my business as essential. Cause I don't understand hair salon can open to do full Services that can take a good 4-6hrs per client and I am only doing pedicure that is only an hour job. And my landlord says this month I have to start paying rent and that is a good $2000. So if business cannot open how do I pay next months rent. Am very worried please advise. Pity my poor in pain clients also",2020-05-23,325
114,"During this Lock down. It comes with lots of challenges like lost marriages, lost love, financial and job problems and so many more, but still there has always been a solution to every challenges that we face in life. Life has been so difficult for me these past few months and I had given up on myself knowing that I will not find love or true happiness again. Two months ago I found out I was pregnant and I was so happy and excited to have my own baby and I didn't even call my boyfriend. I just wanted to take the results to him and show him face to face and share the good news together. But when I reached his flat I saw his car parked outside and knew he was home so I went straight to his room. When I knocked, he allowed me to enter because he wasn't expecting me at the time, but when I opened the door I nearly fainted because I caught him ready handed with another woman in his house. I looked at them and closed the door and ran away, he followed me saying his sorry and the woman is just a friend and nothing else but I knew he was lying and I walked away. I reached home and cried a lot until i told my best friend everything and she told me to fight for my man and not lose him to another woman. She gave Mama Shamirah contact(+27790792882) and told Mama Shamirah will bring back my boyfriend to me and love and only me. I contacted Mama Shamirah and told her everything and she made a love and binding prayers for me and in 1 day of the prayers my boyfriend came to me with that woman I saw him with and knelt down and begged for my forgiveness and told the woman that am the love of his life and he doesn't ever want to see her again. The woman walked away and that evening my man came back with a baked cake and gifts and flowers and asked for my forgiveness again and promised never to hurt me again and I told him that we are having a baby, he cried and smiled with joy and happiness. We are back together and so much in love and waiting for our baby to arrive. Thanks so much Mama Shamirah your prayers indeed work. You can call or whatsapp Mama Shamirah on +27790792882 incase you are passing through the same situation. Don't be discouraged by what people may tell you that even don't know the situation you are going through, all that matters are the results so feel free to contact her on Call/Whatsapp +27790792882 0r Email: mamashamirahsince1970@gmail.com. Whoever is reading this massage please Covid 19 is real Keep a social distance, Always wash your hands or sanitize, Always use face mask to prevent the pandemic.",2020-05-23,479
116,🙏🙏  Leaders are indeed made; Make in Singapore leaders make a BＩＧ Difference.  So thankful!  加油哦！,2020-05-01,13
117,Thks Mr Wong... this is assuring,2020-05-01,6
118,"Something is not right, here you are telling us to stay home, there NTUC warehouse advertisement tell us to go shopping and no membership needed, offer ends on 27 May. Shouldn’t that seah guy know what he is doing? ",2020-05-01,39
119,Why are fw covid cases outside dorms r  not community spread..they live amongst us wat...this is gettin ridiculous!,2020-05-01,20
120,Thanks Mr Wong for the update.,2020-05-03,6
121,Support our Government 💪 Love Singapore 🇸🇬 ,2020-05-03,5
122,Hopefully things will get better stay safe ear masks,2020-05-02,9
123,Prepare for the worst and hope for the best.,2020-05-01,9
124,talk rubbish! still got people support!!! LOL!,2020-05-02,7
125,"Yesterday there were 7 new clusters, if there are new clusters, is the circuit breaker working is intended?",2020-05-02,17
128,"Hello Dear, We are offering corporate and Personal Loan at 3% Interest Rate for a duration of 20Years. We also pay 2% commission to brokers, who introduce project owners for finance or other opportunities. Please get back to me if you are interested for more details.(genuineloan96@gmail .com) or WhatsApp +1-408-664-0538",2020-05-02,47
129,Alleviating a country’s worries. That’s how it’s done. Proper and informative. 💕👍🏻,2020-09-13,14
130,"Just STOP importing INFECTED foreigners/work pass/long-term/short-term/students/dependants pass holders! You are putting us at risk 😡. The dormitories’ cases are like roller-coaster up/down & 1 cycle after another new cases keep emerging - This is ENOUGH to keep us on edge, why add MORE risks to us?😡😡😡",2020-09-12,45
131,"Schools = Closed Offices = Closed Malls = Closed Events = Cancelled Flights = Grounded Economy = Crisis International Borders = Lockdown  People are scared to look at each other, shake hands and hug their loved ones.  But Housewives? But Mothers?  On our toes 24hrs, 7 days a week, round the clock. A lot more responsibility in making sure that the family is well fed, loved and fulfill each and everyone's demand in this trying times.  Salute to Housewives & Mothers working from home 💪 Thank You for keeping your family safe and loved at the comfort of your home.  Copy and paste to show your appreciation to all mothers 💖",2020-04-07,98
132,"Dear Government, to make this circuit breaker success, can you also deploy enforcement officer to chase away people without wearing masks, and people who crowded around with or without masks? There are too many of such people out there. Your iron fist 👊 is much required now.",2020-04-07,46
133,"Stay home (if you can), stay safe, stay healthy.   Trust experts and be thankful to and for our frontliners.   Make things. Take the time - to talk, to listen, to connect. Turn off your tv and phone, sometimes.   Support and help those in your neighbourhood and community, in whatever ways you can.   This is not the time to panic. Stay informed and act responsibly. Let’s be kind and take care of each other during these weird times.",2020-04-07,77
134,"Thank you for doing so much for the people of Singapore.  Would like to share what is happening on the ground.  I just went out to get grocery because running out of supply at home.  I saw many people along the way, but less than the number of my ten fingers wear surgical or reusable masks. Majority of the people were not wearing a mask.  I saw people crowding around to smoke, chat or whatever.   I saw people playing basketball at the court. They don't look like a family to me.  I saw people sitting together at park and void decks chatting or watching handphones, etc etc...  Could there be more enforcement to make these people to cooperate so that the circuit breaker measures could be successful.",2020-04-07,126
135,Take out is OK. But for those providing essential services and to not have an office to eat their takeout food then they eat where after buying?,2020-04-07,27
136,Yes... all women working ladies or full time housewife... good job,2020-04-08,11
137,Tks  all mumy n front liners💄💄👓👖👕👗ur the best,2020-04-08,9
138,"Now that we have many migrant workers in  dormitories infected, those with helpers who go out during weekends, pls keep a watchful eye to see if they are unwell.   To keep our family protected, we need to look at all angles.   Hi my fellow Singaporeans, if we are more attentive together we can flatten this curve. ",2020-04-12,56
141,Just ask if non essential business can  it still do business online and need staff to come in though the shop is close ,2020-04-10,23
142,Policemen should wear PPE!  If there's outbreak the whole police team will kanna. Poor management.,2020-04-07,14
143,"Please do something about your expat community! This kind, that still gather and chit chat in a group and block the path so the rest can’t exercise safe distancing. You need to get them to cooperate!",2020-04-07,37
146,"What about the present family gatherings of not more than 5 pax - still unchanged?  Doesn't make sense when ""strangers"" of up to 50 pax can gather in public spaces such as weddings, funerals, & from 1st Sep exercise classes but family members of more than 5 pax cannot gather together.",2020-08-22,44
148,Library still cannot go in n sit? We can keep safe distance there as we got spacious libraries.,2020-08-22,18
149,Exercise? Can't even walk properly with gait and old age.,2020-08-22,9
150,"This is NOT a pandemic ... the survival rate is 99.96% !!! Our bodies are made to naturally fight these types of viruses. Sweden and Switzerland are COVID-free, and have been for quite some time! How did they do it? ... by living their lives 100% normally, naturally exposing their bodies to COVID, and allowing their bodies to do what they were designed to do - fight the virus ... NO lockdowns, NO masks, NOT closing their businesses, NOT closing schools, and living life normally. Yes, the elderly and the immune compromised stayed home for a few weeks. Other than that, the rest of the population lived their lives normally. COVID, gone! Bravo Sweden and Switzerland! Well done! have zero trust in the WHO, the CDC, our government and MSM. They’re all up to no good, along with Bill Gates, Dr. Fauci & the Rockefeller association. We need to learn from Sweden and Switzerland!",2020-08-24,146
153,"OMG 😮 , Safe distancing with 100 pax??😬😬😬",2020-09-24,5
154,Just pray and worship at home ...God hears prayers regardless of location ...,2020-09-24,12
155,Looks more appropriate to increase catching up with friends to 8 instead of 5.. many are feeling neglected..😀,2020-09-25,16
156,I am not ready for 100 worships.,2020-09-24,6
157,"Compulsory mask wearing must continue even after all other CB measures are relaxed. This is the most crucial protection that every Singaporean can take. Otherwise, there is always a risk of second wave of infections.",2020-05-02,35
158,Must be vigilant  Social distancing and Must wear masks Hope buses n mrt not too crowded  Thank you ,2020-05-02,18
159,"Wearing of masks must continue to be mandated for all after the end of the CB. As infection can take place thru the eyes, the wearing of goggles, shield or visor should also be mandated once the CB measures are gradually lifted. This must become the way of life until such time a vaccine becomes available. It is very important for everyone to have peace of mind that they are safe all the time so that they can focus on their jobs, education and life.  The going will get tougher for sometime more both in terms of safety from the virus and financial consequences that most would face. A complete mind set shift is needed going forward.",2020-05-02,117
160,Government Please Maintain the Following Laws! (All Hawkers Selling Cooked Food Must Wear Mask! All Passengers (include Bus Captains!) Must Wear Mask After 01 June 2020! Thank You Government!!!,2020-05-02,27
161,Thank you Sir and yr teams Thanks for the hard work Jiayou💪 #SGUnited# Singapore ❤,2020-05-02,13
162,Good start hopefully HDB Contractors sectors will be next in order to let them complete renovation and able us to move in  Many Singaporeans are facing same challenge ,2020-05-02,28
163,"Cases reducing??? Wake up government. B it locals or foreign workers,  we r all still living in Singapore.   Wake up please",2020-05-02,21
164,Government! Please Consider (Bubble Tea Shops at All Shopping Malls!) to Be Closed Until 01 June 2020! (because a lot of Teenagers and Young People Love Bubble Tea there will be Queue! May Be there will be Long Queue of Staffs of Food Delivery!) Thank You Government!!!,2020-05-02,45
165,Thanks  for hard work!! everyone I  hope everything goes well.. and keep it up please 🙏🙏🙏🙏🙏,2020-05-03,15
166,Announce like news reporter and never give specifications...what kind of report is this!,2020-05-03,14
167,"17,000 + cases yet you think theres a good reason to ease?",2020-05-02,10
168,Unnecessary anxiety and prolong circuit breaker will do more harm than good. We need to strike a balance.,2020-05-03,18
169,"Om mani padme hum, this Vesak I shall pray for Covid19 to end soon.",2020-05-02,14
170,Pls open up all the driving schools especially driving circuit to continue the operations in getting our driving license.,2020-05-02,19
171,my Opinion: Until 31 DEC. 2020! All singaporean If Head Out Must Wear Masks!!! (Even If Luckily COVID-19 Over Before 31 DEC. 2020!) Come On singapore!!!,2020-05-02,22
172,"The greatest risks,where foreign started to go back to their jobs. Their distinctive * *careless and mixed around attitudes**might start a 2nd wave of Virus infections.",2020-05-02,26
176,Csn we have more data? have changed testing mega cluster dorm cases upon symptoms  n also reporting their nos daily..we still only test 20k+ per 100k population when others doin 30k+... still  not heard wats total tests done versus infection...list goes on..so wat basis dis easing being done?,2020-05-02,48
177,Still need to da bao food or just eat at food court?,2020-05-02,12
179,"Please allow eating at food courts and restaurants in Singapore, and save on tons of plastic packing wastes that harm our ecological system.  Social distancing can still be maintained.",2020-05-05,29
180,Asking for trouble.... let's wait and see....,2020-05-05,6
183,I am happy and optimistic that businesses are gradually opening.,2020-05-03,10
184,"Yes good......  Long term in take away food also unhealthy for all of us Sir....  Not green environment too, due to plastics containers consuming ....  As long every body play a part social distancing, take care hygiene purposes .....  Believe not much difference take away vs dine in",2020-06-15,46
185,What kind of decisions did you all made with home based learning still in effect and renovation can resume? !!!  There is a renovation with all those drilling noise upstairs and my kids are having home based learning!!!!  Just for the sake of opening the phases without putting much thoughts those things that may clashed and disrupt another.   Pfffftttt.... another upsetting decision made by this ‘Taskforce’,2020-06-16,65
186,Can there be a better and much clearer announcement on the businesses and activities allowed?  Everyone is guessing and wondering which is EXACTLY allowed and which is not.,2020-06-16,28
187,Mr Wong better think carefully 2nd wave on the way you got see china n some other country now they cant control already so fast you reopen so many places better think carefully thank u,2020-06-16,34
188,Why not also give a warning or two of the greater risk if rules are not closely adhered. ,2020-06-18,18
189,swimming pools will be open? that is a whole lot of 'DROPLETS' in one place.,2020-06-16,15
191,Wearing mask is still mandatory right?,2020-06-16,6
193,Citizens returning HOME need to pay for swab test SGD200.00. pls do not left us behind standing the same line as FW. NO SINGAPOREAN WILL BE LEFT BEHIND......,2020-06-16,28
194,"Just STOP IMPORTING INFECTED foreign workers 😡please, Not until the PROVEN Vaccines are available! In the meantime hire our Locals @ Higher pay 💰!",2020-10-01,22
195,I question. Who pays for the medical treatment of  these foreigners and whether these fellas are subsidised patients?,2020-10-02,18
196,"Thank you. But I’d love to restart my brisk walk and I need to not use a mask walking. Only mentioned vigorous workout, but I’m breathless while brisk walking 😫😫",2020-10-01,31
197,When i brisk walking I took off my mask only to put on where there are many ppl around ,2020-10-02,19
199,"I grew up surrounded by God and church members from the very beginning. Being risen by Christian home, I always followed through the motions of doing “Christian things” that I thought a Christian was supposed to do. I didn’t know GOD, I just knew about Him. I found myself searching for purpose and meaning in people and also in myself. Whether that was my friends or in relationships, I poured my whole heart into them. I became very consumed with what people thought of me and was living for the acceptance of the world. At my lowest point when I lost my lovely husband to a beautiful young girl I think we call slay queens these days, I was alone and afraid, I couldn’t concentrate at work not even at any other thing I could work on. Losing my concentration cost me so much that I ended up losing my job too and went back to staying at my parents’ house with my two kids. I can’t lie to you, it was always more hurting and annoying staying home because my mom’s friends used to almost come every day to visit and sit outside talking about their marriages’ and fun they had maybe like during the weekends’ and laugh, OMG, that laugh they used to give always killed me. After what friends showed me that year I admit I had turn into a jealous person. That year was a year I will never forget. I could wake up in the morning sit on the couch watch Isindigo, login Facebook and all those sorts of social Medias and cry the whole day with my mum nursing me until it reached a time that she was also getting fade with my sobbing. It was my daughter’s birthday and some few people turned up, many were my mums friends and actually my daughters friends none of my closest turned up and it was from then I noticed that “people will always love you and support you when its beneficial” out of my mums friends, I found myself initiated in a long and funny conversation with one of them after the party. I won’t forget the fact that her husband called almost like 10 times in a period of 5 minutes just to remind her how he loved her and wishing her to drive safe back home, believe me I had never had that experience with my man. Later on during the conversation, she saw me burst into tears and she asked me what was going on, I told her everything I was going through with my life. And it was from here that I got to know about Mama Morgan +27784502035 a very cunning woman I have ever met. She told me about her meeting with Mama Morgan and she actually never gave me her numbers but took me with her to Mama Morgan. Being a born Christian, believe me I had a very big challenge here. Like how am I going to mix these two things from growing up in a Christian home to starting to believe in African tradition, but I kept on consoling myself. I always kept on having dreams having money, living lavish, and snakes chasing me, falling in very deep holes, having sex with people I don’t even know, being shot, losing fights and many more dreams that didn’t make sense to me. One morning of a beautiful Saturday I went on and called this lady (my mums’ friend) and told her I was ready to meet Mama , she came home, picked me and we went to meet Mama Morgan . She asked me what she wanted to use and I gave her everything then she conducted her prayers. What surprised me was that she was using a BIBLE and mirror to conduct her prayers then after everything she asked me to go back home and wait on the results. It took me 5 days then the father of my kids came to my parents place and He was all in tears telling me that the young girl she had opt to stay with was using muthi on him and she was targeting his riches she even tried to poison him like the evening before he came home but he missed on the poison and the cat ate it instead and he had come to ask for forgiveness and that he saw me in the dream like two days back and he was kneeling begging me to come back in his life and that’s why he had drove home to ask for my forgiveness. Believe me I cried even more than before when he was telling me his story. After like a week, I got a call that Eskom needed me back to work after a period of a year and a half. You can reach Mama Morgan on Call/Whatsapp+27784502035 in case you need her assistance.",2020-10-01,823
200,👍👍👍 Yes stand by me (wife) is important to our life. 🥂🥂🥂,2020-10-18,10
201,Mrs Yip used to be my primary school principal! ,2020-10-09,9
202,Awww.... you used placards to show when we log in?! ❤ Thanks for your friendship Yip Dick and Daisie Yip. Very appreciative of you both in keeping our community engaged and singing! 💕,2020-10-09,31
203,Yes...indeed ! Once the music begins..I focus on the songs and lyrics on wall screen. Only Daisie can update me about live messages and comments coming in live too..I can't look at the laptop screen at all. New and 'old' communications tools still play a useful part...haha !😂😂👍😍😍,2020-10-14,49
205,Congratulations and Happy strumming bro Dicko.,2020-10-15,6
206,Past is past no talk about past hoa lian,2020-10-15,9
208,Keziah Chia Zhi Ting Tan Wei Zhen,2020-10-10,7
210,Old man ni more talk,2020-10-19,5
215,Age is just a number!,2020-10-20,5
217,Don't leave your used mask on the table when dining out. Don't leave it to others to clear it for you! Be considerate. Be safe & keep everyone else safe too.,2020-06-19,28
218,Especially seniors: stay home as much as possible ,2020-06-19,8
219,"Day 1, phase 2. Uncles having beer at coffee shop. Nobody care abt social distancing.",2020-06-19,13
220,Try not to leave your used mask on the table when eating out... Do not leave it others to do the clearing for u.. be considerate..  social distancing too,2020-06-19,29
221,"Sadly, have to alert all. And If one had walked around Robertson Quay late last evening, one would have noticed many violations by individuals and restaurants who were not adhering to safe distancing.  Then when I walked around the Singapore river bend, a few groups comprising of more than five were having fun. Some were drinking alcohol.  I hope the right authorities see my message and ensure compliance. If not, all efforts made to alleviate  Corvid-19 will be negated very fast. And at a very high cost.  Thank you.   (Chai",2020-06-20,90
222,"Lots of people in groups especially the seniors were not wearing masks. Is it so difficult to wear a mask? It helps to reduce the risk of infection, keep u and your loved ones safe .",2020-06-20,35
223,singaporean! although now is Phrase 2! Stay Home! if go out to Buy Essentials Please Wear Mask!!!,2020-06-19,16
224,Yes we must wear mask all the and wash our hand,2020-06-19,11
225,How they stay athome if everybody excited to go shopping😪,2020-06-19,10
226,Wah!!! The Q to shopping mall is so long!!!,2020-06-19,9
227,Please dispose the used mask into the bin. Not on the floor. Thank you🙏🏻,2020-06-20,14
228,"My blk downstair basketball court full of teenagers lor, more than 5",2020-06-20,11
229,Stay safe & Stay home everyone 🙏,2020-06-20,5
231,Noone steady la most at f&b areas no wear mask and talk non stop most also not esting or drinking,2020-06-19,21
233,See people walking n talking while drinking bubble tea with mask below the chin... Can meh?,2020-06-19,16
234,"Hi sir ,  I was wonder that why the household shop cannot be open , actually it also consider as essential . My house lighting not working due to the starter spoil , but I couldn't find a shop to buy a starter 😣 so the government expect us to stay at home without light at night , is so inconvenience for us n others who face the same problems🤔",2020-05-02,63
235,Stay vigilant  must have social distancing and wear masks ,2020-05-02,9
236,"Good to hear that , thank you Minster Wong you have done the good job. ",2020-05-02,14
237,Hi Sir... We are looking forward to your consideration to lift the restrictions for dining in restaurant premises.,2020-05-02,18
238,"Everytime same explanation, this what our MP are!",2020-05-03,8
239,"Sir, why our sporean carpentry cannot start work???  Now many bto hse stuck n cannot move in.",2020-05-03,17
240,"Hi Sir, as the gym is closed,  can the exercise area located at the common area or parks  be released for public use?",2020-05-03,23
