,Post Description,Post Datetime,Comments,Comment Datetime,num_words
28,"💉🦠about three weeks after singapore received its first shipment of covid-19 vaccines, prime minister lee hsien loong received his jab at the singapore general hospital today (jan 8). 

he was joined by associate professor kenneth mak, 53, director of medical services at the ministry of health, who also received a shot.

mr lee, 68, who rested for half an hour after the jab, said: “it’s painless, it’s effective and it’s important. i hope singaporeans will take it up as we roll it out.” he will get the second dose of the vaccine in three weeks.

read on, when you click on the link in bio @todayonline 

 #pmlee #primeminister #leehsienloong #covid_19 #vaccine #coronavirus #singapore #singaporegeneralhospital #pfizer @moh_singapore",2021-01-08 07:40:51+00:00,"May you be in good health , Sir . After receiving your vaccine covid 19 . Jab we called it .",2021-01-10 00:18:37+00:00,16
29,"💉🦠about three weeks after singapore received its first shipment of covid-19 vaccines, prime minister lee hsien loong received his jab at the singapore general hospital today (jan 8). 

he was joined by associate professor kenneth mak, 53, director of medical services at the ministry of health, who also received a shot.

mr lee, 68, who rested for half an hour after the jab, said: “it’s painless, it’s effective and it’s important. i hope singaporeans will take it up as we roll it out.” he will get the second dose of the vaccine in three weeks.

read on, when you click on the link in bio @todayonline 

 #pmlee #primeminister #leehsienloong #covid_19 #vaccine #coronavirus #singapore #singaporegeneralhospital #pfizer @moh_singapore",2021-01-08 07:40:51+00:00,I swear that nurse dam stress,2021-01-10 04:09:22+00:00,6
30,"💉🦠about three weeks after singapore received its first shipment of covid-19 vaccines, prime minister lee hsien loong received his jab at the singapore general hospital today (jan 8). 

he was joined by associate professor kenneth mak, 53, director of medical services at the ministry of health, who also received a shot.

mr lee, 68, who rested for half an hour after the jab, said: “it’s painless, it’s effective and it’s important. i hope singaporeans will take it up as we roll it out.” he will get the second dose of the vaccine in three weeks.

read on, when you click on the link in bio @todayonline 

 #pmlee #primeminister #leehsienloong #covid_19 #vaccine #coronavirus #singapore #singaporegeneralhospital #pfizer @moh_singapore",2021-01-08 07:40:51+00:00,The nurse didn’t wear any gloves and even her fingers touched the tip of the needle pin that went into the skin.. 😢😢,2021-01-13 14:55:16+00:00,23
31,"💉🦠vaccinations, let’s go.
 
today, senior staff nurse sarah lim became the first person in singapore to receive a covid-19 vaccination, with more than 30 other healthcare workers at the national centre for infectious diseases also set to receive the jab.

they are getting their first dose of the covid-19 vaccine developed by united states pharmaceutical giant pfizer and german firm biontech. this vaccine requires two injections, given 21 days apart. those who receive the first dose today (dec 30) are scheduled to return for their second dose on jan 20 next year.

watch the video, and read our story when you click on the link in bio @todayonline 

#covid_19 #vaccine #pfizer #covid19vacccine #ncidsg #nationalcentreforinfectiousdiseases #frontlineworkers #healthcareworkers #pfizerbiontechcovid19vaccine #letsgo",2020-12-30 09:51:34+00:00,"Let’s all stay safe Singapore. 2021 is around the corner, together we can all make a difference 👍🏻🇸🇬",2020-12-30 09:53:30+00:00,17
35,"💉🦠vaccinations, let’s go.
 
today, senior staff nurse sarah lim became the first person in singapore to receive a covid-19 vaccination, with more than 30 other healthcare workers at the national centre for infectious diseases also set to receive the jab.

they are getting their first dose of the covid-19 vaccine developed by united states pharmaceutical giant pfizer and german firm biontech. this vaccine requires two injections, given 21 days apart. those who receive the first dose today (dec 30) are scheduled to return for their second dose on jan 20 next year.

watch the video, and read our story when you click on the link in bio @todayonline 

#covid_19 #vaccine #pfizer #covid19vacccine #ncidsg #nationalcentreforinfectiousdiseases #frontlineworkers #healthcareworkers #pfizerbiontechcovid19vaccine #letsgo",2020-12-30 09:51:34+00:00,"Once vaccinated, got certificate ? Can travel to anywhere ???",2020-12-30 12:27:28+00:00,8
36,"💉🦠vaccinations, let’s go.
 
today, senior staff nurse sarah lim became the first person in singapore to receive a covid-19 vaccination, with more than 30 other healthcare workers at the national centre for infectious diseases also set to receive the jab.

they are getting their first dose of the covid-19 vaccine developed by united states pharmaceutical giant pfizer and german firm biontech. this vaccine requires two injections, given 21 days apart. those who receive the first dose today (dec 30) are scheduled to return for their second dose on jan 20 next year.

watch the video, and read our story when you click on the link in bio @todayonline 

#covid_19 #vaccine #pfizer #covid19vacccine #ncidsg #nationalcentreforinfectiousdiseases #frontlineworkers #healthcareworkers #pfizerbiontechcovid19vaccine #letsgo",2020-12-30 09:51:34+00:00,Why was the guy administering the vaccine not wearing gloves tho?!,2020-12-30 15:03:10+00:00,11
37,"💉🦠vaccinations, let’s go.
 
today, senior staff nurse sarah lim became the first person in singapore to receive a covid-19 vaccination, with more than 30 other healthcare workers at the national centre for infectious diseases also set to receive the jab.

they are getting their first dose of the covid-19 vaccine developed by united states pharmaceutical giant pfizer and german firm biontech. this vaccine requires two injections, given 21 days apart. those who receive the first dose today (dec 30) are scheduled to return for their second dose on jan 20 next year.

watch the video, and read our story when you click on the link in bio @todayonline 

#covid_19 #vaccine #pfizer #covid19vacccine #ncidsg #nationalcentreforinfectiousdiseases #frontlineworkers #healthcareworkers #pfizerbiontechcovid19vaccine #letsgo",2020-12-30 09:51:34+00:00,R they given choice whether to jab or not,2020-12-30 15:03:38+00:00,9
38,"💉🦠vaccinations, let’s go.
 
today, senior staff nurse sarah lim became the first person in singapore to receive a covid-19 vaccination, with more than 30 other healthcare workers at the national centre for infectious diseases also set to receive the jab.

they are getting their first dose of the covid-19 vaccine developed by united states pharmaceutical giant pfizer and german firm biontech. this vaccine requires two injections, given 21 days apart. those who receive the first dose today (dec 30) are scheduled to return for their second dose on jan 20 next year.

watch the video, and read our story when you click on the link in bio @todayonline 

#covid_19 #vaccine #pfizer #covid19vacccine #ncidsg #nationalcentreforinfectiousdiseases #frontlineworkers #healthcareworkers #pfizerbiontechcovid19vaccine #letsgo",2020-12-30 09:51:34+00:00,Honestly that's a deep injection lol,2020-12-30 15:22:54+00:00,5
40,"💉🦠vaccinations, let’s go.
 
today, senior staff nurse sarah lim became the first person in singapore to receive a covid-19 vaccination, with more than 30 other healthcare workers at the national centre for infectious diseases also set to receive the jab.

they are getting their first dose of the covid-19 vaccine developed by united states pharmaceutical giant pfizer and german firm biontech. this vaccine requires two injections, given 21 days apart. those who receive the first dose today (dec 30) are scheduled to return for their second dose on jan 20 next year.

watch the video, and read our story when you click on the link in bio @todayonline 

#covid_19 #vaccine #pfizer #covid19vacccine #ncidsg #nationalcentreforinfectiousdiseases #frontlineworkers #healthcareworkers #pfizerbiontechcovid19vaccine #letsgo",2020-12-30 09:51:34+00:00,"To be honest, there is no need to wear gloves when giving IM injections unless the staff has open lesions or the patient is on anti-coagulants and bleeding is expected. Just need to practise standard precautions 😊",2020-12-30 17:52:02+00:00,35
41,"💉🦠vaccinations, let’s go.
 
today, senior staff nurse sarah lim became the first person in singapore to receive a covid-19 vaccination, with more than 30 other healthcare workers at the national centre for infectious diseases also set to receive the jab.

they are getting their first dose of the covid-19 vaccine developed by united states pharmaceutical giant pfizer and german firm biontech. this vaccine requires two injections, given 21 days apart. those who receive the first dose today (dec 30) are scheduled to return for their second dose on jan 20 next year.

watch the video, and read our story when you click on the link in bio @todayonline 

#covid_19 #vaccine #pfizer #covid19vacccine #ncidsg #nationalcentreforinfectiousdiseases #frontlineworkers #healthcareworkers #pfizerbiontechcovid19vaccine #letsgo",2020-12-30 09:51:34+00:00,Hmmm ... why not using glove 😱,2020-12-30 23:26:50+00:00,5
42,"💉🦠vaccinations, let’s go.
 
today, senior staff nurse sarah lim became the first person in singapore to receive a covid-19 vaccination, with more than 30 other healthcare workers at the national centre for infectious diseases also set to receive the jab.

they are getting their first dose of the covid-19 vaccine developed by united states pharmaceutical giant pfizer and german firm biontech. this vaccine requires two injections, given 21 days apart. those who receive the first dose today (dec 30) are scheduled to return for their second dose on jan 20 next year.

watch the video, and read our story when you click on the link in bio @todayonline 

#covid_19 #vaccine #pfizer #covid19vacccine #ncidsg #nationalcentreforinfectiousdiseases #frontlineworkers #healthcareworkers #pfizerbiontechcovid19vaccine #letsgo",2020-12-30 09:51:34+00:00,"Those asking abt gloves, do you put it on when washing arse? Not necessary when precautions taken!!",2020-12-31 03:58:22+00:00,17
43,"💉🦠vaccinations, let’s go.
 
today, senior staff nurse sarah lim became the first person in singapore to receive a covid-19 vaccination, with more than 30 other healthcare workers at the national centre for infectious diseases also set to receive the jab.

they are getting their first dose of the covid-19 vaccine developed by united states pharmaceutical giant pfizer and german firm biontech. this vaccine requires two injections, given 21 days apart. those who receive the first dose today (dec 30) are scheduled to return for their second dose on jan 20 next year.

watch the video, and read our story when you click on the link in bio @todayonline 

#covid_19 #vaccine #pfizer #covid19vacccine #ncidsg #nationalcentreforinfectiousdiseases #frontlineworkers #healthcareworkers #pfizerbiontechcovid19vaccine #letsgo",2020-12-30 09:51:34+00:00,@um4irxh I forgot kidney dishes r white,2020-12-31 08:15:17+00:00,6
44,"singapore is the first asian country to receive the vaccine. 

singapore received its first shipment of covid-19 vaccine yesterday evening on board a singapore airlines (sia) cargo flight from belgium, where it was manufactured.

the pfizer-biontech vaccine arrived at changi airport at about 7.35pm.

the vaccine for the sars-cov-2 coronavirus is the first one to be approved for use in singapore. vaccines produced by other drug manufacturers are expected to arrive in singapore in the coming months.

in a facebook post yesterday night, prime minister lee hsien loong said that the governmental covid-19 task force will announce the details of the roll-out of the vaccination schedules in due course. ""we are prioritising our healthcare workers and the elderly. vaccination will be voluntary, but i encourage singaporeans to take the vaccine,"" he said.

read on, when you click on the link in bio @todayonline 

#vaccine #pfizer #covid_19 #covidvacccine #coronavirusvacccine #singapore",2020-12-22 03:51:25+00:00,Is all ministers  taking❓. Or they wait n see 1st🤣🤣🤣,2020-12-22 04:21:14+00:00,9
45,"singapore is the first asian country to receive the vaccine. 

singapore received its first shipment of covid-19 vaccine yesterday evening on board a singapore airlines (sia) cargo flight from belgium, where it was manufactured.

the pfizer-biontech vaccine arrived at changi airport at about 7.35pm.

the vaccine for the sars-cov-2 coronavirus is the first one to be approved for use in singapore. vaccines produced by other drug manufacturers are expected to arrive in singapore in the coming months.

in a facebook post yesterday night, prime minister lee hsien loong said that the governmental covid-19 task force will announce the details of the roll-out of the vaccination schedules in due course. ""we are prioritising our healthcare workers and the elderly. vaccination will be voluntary, but i encourage singaporeans to take the vaccine,"" he said.

read on, when you click on the link in bio @todayonline 

#vaccine #pfizer #covid_19 #covidvacccine #coronavirusvacccine #singapore",2020-12-22 03:51:25+00:00,These will help to fight the CHINAVIRUS,2020-12-22 04:21:57+00:00,7
46,"singapore is the first asian country to receive the vaccine. 

singapore received its first shipment of covid-19 vaccine yesterday evening on board a singapore airlines (sia) cargo flight from belgium, where it was manufactured.

the pfizer-biontech vaccine arrived at changi airport at about 7.35pm.

the vaccine for the sars-cov-2 coronavirus is the first one to be approved for use in singapore. vaccines produced by other drug manufacturers are expected to arrive in singapore in the coming months.

in a facebook post yesterday night, prime minister lee hsien loong said that the governmental covid-19 task force will announce the details of the roll-out of the vaccination schedules in due course. ""we are prioritising our healthcare workers and the elderly. vaccination will be voluntary, but i encourage singaporeans to take the vaccine,"" he said.

read on, when you click on the link in bio @todayonline 

#vaccine #pfizer #covid_19 #covidvacccine #coronavirusvacccine #singapore",2020-12-22 03:51:25+00:00,"Greatest trader of all time i never believed it until I experienced it. For a start I deposited €2000 to test the waters, in 7 days u got a return of €18,450 him diligence and honest is undeniable  @official.richard.williams",2020-12-22 05:56:59+00:00,35
47,"singapore is the first asian country to receive the vaccine. 

singapore received its first shipment of covid-19 vaccine yesterday evening on board a singapore airlines (sia) cargo flight from belgium, where it was manufactured.

the pfizer-biontech vaccine arrived at changi airport at about 7.35pm.

the vaccine for the sars-cov-2 coronavirus is the first one to be approved for use in singapore. vaccines produced by other drug manufacturers are expected to arrive in singapore in the coming months.

in a facebook post yesterday night, prime minister lee hsien loong said that the governmental covid-19 task force will announce the details of the roll-out of the vaccination schedules in due course. ""we are prioritising our healthcare workers and the elderly. vaccination will be voluntary, but i encourage singaporeans to take the vaccine,"" he said.

read on, when you click on the link in bio @todayonline 

#vaccine #pfizer #covid_19 #covidvacccine #coronavirusvacccine #singapore",2020-12-22 03:51:25+00:00,Faster open karaoke lah! So long never have my private concert I forgot how to even hold a mic! 😭,2020-12-22 06:50:05+00:00,19
48,"singapore is the first asian country to receive the vaccine. 

singapore received its first shipment of covid-19 vaccine yesterday evening on board a singapore airlines (sia) cargo flight from belgium, where it was manufactured.

the pfizer-biontech vaccine arrived at changi airport at about 7.35pm.

the vaccine for the sars-cov-2 coronavirus is the first one to be approved for use in singapore. vaccines produced by other drug manufacturers are expected to arrive in singapore in the coming months.

in a facebook post yesterday night, prime minister lee hsien loong said that the governmental covid-19 task force will announce the details of the roll-out of the vaccination schedules in due course. ""we are prioritising our healthcare workers and the elderly. vaccination will be voluntary, but i encourage singaporeans to take the vaccine,"" he said.

read on, when you click on the link in bio @todayonline 

#vaccine #pfizer #covid_19 #covidvacccine #coronavirusvacccine #singapore",2020-12-22 03:51:25+00:00,Is it just me that doesn’t trust the ability of the Vaccine,2020-12-22 06:52:25+00:00,13
51,"singapore is the first asian country to receive the vaccine. 

singapore received its first shipment of covid-19 vaccine yesterday evening on board a singapore airlines (sia) cargo flight from belgium, where it was manufactured.

the pfizer-biontech vaccine arrived at changi airport at about 7.35pm.

the vaccine for the sars-cov-2 coronavirus is the first one to be approved for use in singapore. vaccines produced by other drug manufacturers are expected to arrive in singapore in the coming months.

in a facebook post yesterday night, prime minister lee hsien loong said that the governmental covid-19 task force will announce the details of the roll-out of the vaccination schedules in due course. ""we are prioritising our healthcare workers and the elderly. vaccination will be voluntary, but i encourage singaporeans to take the vaccine,"" he said.

read on, when you click on the link in bio @todayonline 

#vaccine #pfizer #covid_19 #covidvacccine #coronavirusvacccine #singapore",2020-12-22 03:51:25+00:00,Good luck to those you tries it first and thanks for that. 🙏,2020-12-22 08:23:44+00:00,12
52,"singapore is the first asian country to receive the vaccine. 

singapore received its first shipment of covid-19 vaccine yesterday evening on board a singapore airlines (sia) cargo flight from belgium, where it was manufactured.

the pfizer-biontech vaccine arrived at changi airport at about 7.35pm.

the vaccine for the sars-cov-2 coronavirus is the first one to be approved for use in singapore. vaccines produced by other drug manufacturers are expected to arrive in singapore in the coming months.

in a facebook post yesterday night, prime minister lee hsien loong said that the governmental covid-19 task force will announce the details of the roll-out of the vaccination schedules in due course. ""we are prioritising our healthcare workers and the elderly. vaccination will be voluntary, but i encourage singaporeans to take the vaccine,"" he said.

read on, when you click on the link in bio @todayonline 

#vaccine #pfizer #covid_19 #covidvacccine #coronavirusvacccine #singapore",2020-12-22 03:51:25+00:00,"Everything want first, later cock up kancong cant handle",2020-12-22 09:08:37+00:00,9
53,"singapore is the first asian country to receive the vaccine. 

singapore received its first shipment of covid-19 vaccine yesterday evening on board a singapore airlines (sia) cargo flight from belgium, where it was manufactured.

the pfizer-biontech vaccine arrived at changi airport at about 7.35pm.

the vaccine for the sars-cov-2 coronavirus is the first one to be approved for use in singapore. vaccines produced by other drug manufacturers are expected to arrive in singapore in the coming months.

in a facebook post yesterday night, prime minister lee hsien loong said that the governmental covid-19 task force will announce the details of the roll-out of the vaccination schedules in due course. ""we are prioritising our healthcare workers and the elderly. vaccination will be voluntary, but i encourage singaporeans to take the vaccine,"" he said.

read on, when you click on the link in bio @todayonline 

#vaccine #pfizer #covid_19 #covidvacccine #coronavirusvacccine #singapore",2020-12-22 03:51:25+00:00,Hello I buy old MALAYSIA 🇲🇾 (coin$note)10kmyr per☝️Old Sin🇸🇬 (coin$note)10ksgd per☝️Old BRU(coin$note)10kbnd per☝️YA ALLAH🙏💼💼💯💯💯💯,2020-12-22 09:14:11+00:00,17
58,"💉 in his national address yesterday, prime minister lee hsien loong said that the authorities have approved the pfizer-biontech covid-19 vaccine for use here.

mr lee said that the first shipment should arrive by the end of december and that singapore is among the first countries to receive it. he added that there will be enough vaccines for everyone here by the third quarter of next year. 

from more than 200 vaccine candidates being developed, singapore chose the pfizer-biontech vaccine to be the first to be used here. pfizer-biontech have reported no serious safety concerns from their vaccine based on clinical trials. 

however, the healthcare authorities in the united kingdom said that there had been two reports of anaphylaxis and one report of a possible allergic reaction since the rollout of the pfizer-biontech vaccine began.&nbsp;anaphylaxis is a severe or even life-threatening allergic reaction to a medicine or food...

read on, when u click on the link in bio @todayonline 

#covid_19 #vaccine #singapore #pfizerbiontechcovidvaccine",2020-12-15 03:47:23+00:00,Feel so excited making money from home despite being quarantine Because of corona virus have made $7040 with the amount of $700 this is more than my usual monthly cheque @official_annmcphil,2020-12-15 04:41:38+00:00,28
59,"💉 in his national address yesterday, prime minister lee hsien loong said that the authorities have approved the pfizer-biontech covid-19 vaccine for use here.

mr lee said that the first shipment should arrive by the end of december and that singapore is among the first countries to receive it. he added that there will be enough vaccines for everyone here by the third quarter of next year. 

from more than 200 vaccine candidates being developed, singapore chose the pfizer-biontech vaccine to be the first to be used here. pfizer-biontech have reported no serious safety concerns from their vaccine based on clinical trials. 

however, the healthcare authorities in the united kingdom said that there had been two reports of anaphylaxis and one report of a possible allergic reaction since the rollout of the pfizer-biontech vaccine began.&nbsp;anaphylaxis is a severe or even life-threatening allergic reaction to a medicine or food...

read on, when u click on the link in bio @todayonline 

#covid_19 #vaccine #singapore #pfizerbiontechcovidvaccine",2020-12-15 03:47:23+00:00,She has proven that she’s genuine and I can trust her with my last dime that’s what I want for you all as well win with @official_annmcphil,2020-12-15 04:45:05+00:00,28
60,"💉 in his national address yesterday, prime minister lee hsien loong said that the authorities have approved the pfizer-biontech covid-19 vaccine for use here.

mr lee said that the first shipment should arrive by the end of december and that singapore is among the first countries to receive it. he added that there will be enough vaccines for everyone here by the third quarter of next year. 

from more than 200 vaccine candidates being developed, singapore chose the pfizer-biontech vaccine to be the first to be used here. pfizer-biontech have reported no serious safety concerns from their vaccine based on clinical trials. 

however, the healthcare authorities in the united kingdom said that there had been two reports of anaphylaxis and one report of a possible allergic reaction since the rollout of the pfizer-biontech vaccine began.&nbsp;anaphylaxis is a severe or even life-threatening allergic reaction to a medicine or food...

read on, when u click on the link in bio @todayonline 

#covid_19 #vaccine #singapore #pfizerbiontechcovidvaccine",2020-12-15 03:47:23+00:00,"F***, most of the comments  are  by bots",2020-12-15 04:54:09+00:00,8
