,Post Description,Post Datetime,Comments,Comment Datetime,num_words
278,"the vast majority of the new cases announced by the ministry of health on saturday (may 16) are work permit holders residing in foreign worker dormitories. 
4&nbsp;cases are&nbsp;singaporeans/permanent residents.",2020-05-16 10:17:25+00:00,How come numbers still so high. Then how to open up and start schools???Better be safe#we are already No 1🙏🙏🙏,2020-05-16 11:07:04+00:00,20
281,"the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
1 case is a singaporean/permanent resident.",2020-05-15 08:10:51+00:00,Most of them are foreign workers right? What happened to them 🙄,2020-05-15 22:17:51+00:00,11
282,"singapore has confirmed 752 new cases of covid-19, said the ministry of health on thursday (may 14).⁣
⁣
this brings the total number of cases here to 26,098.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
2 cases are singaporeans and permanent residents.⁣
⁣⁣",2020-05-14 08:22:52+00:00,New challenge: You can only cut hair when daily case is 0,2020-05-14 08:24:45+00:00,11
283,"singapore has confirmed 752 new cases of covid-19, said the ministry of health on thursday (may 14).⁣
⁣
this brings the total number of cases here to 26,098.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
2 cases are singaporeans and permanent residents.⁣
⁣⁣",2020-05-14 08:22:52+00:00,"Wah. Let's really focus our efforts of the foreign workers. Our low number of community cases are encouraging, but let's not forget about our foreign brothers",2020-05-14 08:35:42+00:00,24
284,"singapore has confirmed 752 new cases of covid-19, said the ministry of health on thursday (may 14).⁣
⁣
this brings the total number of cases here to 26,098.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
2 cases are singaporeans and permanent residents.⁣
⁣⁣",2020-05-14 08:22:52+00:00,Cases going up down up down up down up....,2020-05-14 08:51:55+00:00,9
286,"singapore has confirmed 752 new cases of covid-19, said the ministry of health on thursday (may 14).⁣
⁣
this brings the total number of cases here to 26,098.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
2 cases are singaporeans and permanent residents.⁣
⁣⁣",2020-05-14 08:22:52+00:00,As usual. Nothing new. Thank you Mr Sia Suay for not allowing wearing mask!,2020-05-14 09:19:20+00:00,14
289,"singapore has confirmed 752 new cases of covid-19, said the ministry of health on thursday (may 14).⁣
⁣
this brings the total number of cases here to 26,098.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
2 cases are singaporeans and permanent residents.⁣
⁣⁣",2020-05-14 08:22:52+00:00,Don’t assume 2 cases of sg and pr is safe to open up the safety measures inplace.,2020-05-14 12:10:22+00:00,17
293,"singapore has confirmed 752 new cases of covid-19, said the ministry of health on thursday (may 14).⁣
⁣
this brings the total number of cases here to 26,098.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
2 cases are singaporeans and permanent residents.⁣
⁣⁣",2020-05-14 08:22:52+00:00,I don't geddit. Why the number ratios are 9:1 foreign workers and sg'reans?? 🤔🤷🏻‍♂️,2020-05-19 17:59:05+00:00,10
294,"singapore has confirmed 675 new cases of covid-19, said the ministry of health on wednesday (may 13).⁣
⁣
this brings the total number of cases here to 25,346.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
2 cases are singaporeans and permanent residents.⁣",2020-05-13 08:47:26+00:00,Good job !! Keep the number of cases of Singaporeans low till 0,2020-05-13 08:48:18+00:00,11
296,"singapore has confirmed 675 new cases of covid-19, said the ministry of health on wednesday (may 13).⁣
⁣
this brings the total number of cases here to 25,346.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
2 cases are singaporeans and permanent residents.⁣",2020-05-13 08:47:26+00:00,May these FWs be granted recovery soon. Amin,2020-05-13 14:36:06+00:00,8
305,"singapore has confirmed 876 new cases of covid-19, said the ministry of health on sunday (may 10).⁣
⁣
this brings the total number of cases here to 23,336.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
3 cases are singaporeans and permanent residents.⁣",2020-05-10 09:53:13+00:00,Gws to all foreign workers. Thanks for making Singapore a nice place and roads. W/o u all Singapore won't be nice as these. 🙏🙏,2020-05-10 10:42:24+00:00,23
306,"singapore has confirmed 876 new cases of covid-19, said the ministry of health on sunday (may 10).⁣
⁣
this brings the total number of cases here to 23,336.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
3 cases are singaporeans and permanent residents.⁣",2020-05-10 09:53:13+00:00,Ministry of Manpower can start VLC course for workers in Workplace Safety & Health instead of just letting them stay in dormitories during the lockdown. All they need is just an iPad or hand phone.,2020-05-10 14:53:26+00:00,34
307,"singapore has confirmed 876 new cases of covid-19, said the ministry of health on sunday (may 10).⁣
⁣
this brings the total number of cases here to 23,336.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
3 cases are singaporeans and permanent residents.⁣",2020-05-10 09:53:13+00:00,"Scary day by day it's increasing pls stay safe everyone, thanks to our frontliners for their hardwork.",2020-05-10 15:30:22+00:00,16
310,"for the 400,000 migrant workers living in&nbsp;singapore, their livelihoods here will hang in the balance even after covid-19 has been eradicated in the republic, experts told today.⁣
⁣
@todayonline looks at the way forward for singapore’s migrant workers problem, which has come under scrutiny amid the covid-19 pandemic.⁣
⁣
#linkinbio for this weekend's edition of #thebigread",2020-05-10 02:00:08+00:00,"Apologies for my words, but ppl from 3rd world have low hygiene level to begin with (I have seen my maid how she handle food, she can be digging her nose etc) very difficulty to teach them...",2020-05-10 03:50:52+00:00,36
311,"for the 400,000 migrant workers living in&nbsp;singapore, their livelihoods here will hang in the balance even after covid-19 has been eradicated in the republic, experts told today.⁣
⁣
@todayonline looks at the way forward for singapore’s migrant workers problem, which has come under scrutiny amid the covid-19 pandemic.⁣
⁣
#linkinbio for this weekend's edition of #thebigread",2020-05-10 02:00:08+00:00,who saw solving and foreign together and saw it as sovereign,2020-05-10 05:55:00+00:00,11
312,"for the 400,000 migrant workers living in&nbsp;singapore, their livelihoods here will hang in the balance even after covid-19 has been eradicated in the republic, experts told today.⁣
⁣
@todayonline looks at the way forward for singapore’s migrant workers problem, which has come under scrutiny amid the covid-19 pandemic.⁣
⁣
#linkinbio for this weekend's edition of #thebigread",2020-05-10 02:00:08+00:00,Sand them back.Ho has The vires.,2020-05-19 00:27:40+00:00,5
313,"singapore has confirmed 753 new cases of covid-19, said the ministry of health on saturday (may 9).⁣
⁣
this brings the total number of cases here to 22,460.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
9 cases are singaporeans and permanent residents.",2020-05-09 11:06:42+00:00,Sian 700+ everyday wonder how many more thousands to go ☹️,2020-05-09 11:09:13+00:00,9
315,"singapore has confirmed 753 new cases of covid-19, said the ministry of health on saturday (may 9).⁣
⁣
this brings the total number of cases here to 22,460.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
9 cases are singaporeans and permanent residents.",2020-05-09 11:06:42+00:00,How many dom workers are yet to scan?,2020-05-09 12:15:05+00:00,8
316,"singapore has confirmed 753 new cases of covid-19, said the ministry of health on saturday (may 9).⁣
⁣
this brings the total number of cases here to 22,460.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
9 cases are singaporeans and permanent residents.",2020-05-09 11:06:42+00:00,Cmon! take care of the foreign workers pls...,2020-05-09 13:12:46+00:00,8
318,"singapore has confirmed 753 new cases of covid-19, said the ministry of health on saturday (may 9).⁣
⁣
this brings the total number of cases here to 22,460.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
9 cases are singaporeans and permanent residents.",2020-05-09 11:06:42+00:00,Send them back before It gating worsen. The air vires  will  spread this small countery. The number talling As do something send them or the number gating up.,2020-05-19 00:31:39+00:00,28
319,"singapore has confirmed 753 new cases of covid-19, said the ministry of health on saturday (may 9).⁣
⁣
this brings the total number of cases here to 22,460.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
9 cases are singaporeans and permanent residents.",2020-05-09 11:06:42+00:00,22 460 thet show planing failer.sand them gat a new worker that it .The worled A looking this .It gating Worsed And U just lat it exploted in This countery. Superman not super s is.,2020-05-19 00:38:03+00:00,32
321,"singapore has confirmed 768 new cases of covid-19, said the ministry of health on friday (may 8).⁣
⁣
this brings the total number of cases here to 21,707.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
10 cases are singaporeans and permanent residents.⁣",2020-05-08 07:48:01+00:00,How many migrant workers do we exactly have in total? Why is the number still so high😢,2020-05-08 07:59:22+00:00,17
322,"singapore has confirmed 768 new cases of covid-19, said the ministry of health on friday (may 8).⁣
⁣
this brings the total number of cases here to 21,707.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
10 cases are singaporeans and permanent residents.⁣",2020-05-08 07:48:01+00:00,could all the migrant workers be infected?,2020-05-08 08:54:15+00:00,7
323,"singapore has confirmed 768 new cases of covid-19, said the ministry of health on friday (may 8).⁣
⁣
this brings the total number of cases here to 21,707.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
10 cases are singaporeans and permanent residents.⁣",2020-05-08 07:48:01+00:00,"Better go to zero then open up, we always get complacent",2020-05-08 09:23:09+00:00,11
326,"singapore has confirmed 768 new cases of covid-19, said the ministry of health on friday (may 8).⁣
⁣
this brings the total number of cases here to 21,707.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
10 cases are singaporeans and permanent residents.⁣",2020-05-08 07:48:01+00:00,Stagnating. Not sure if its due to increased testing frequency?,2020-05-08 10:27:39+00:00,10
329,"singapore has confirmed 768 new cases of covid-19, said the ministry of health on friday (may 8).⁣
⁣
this brings the total number of cases here to 21,707.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
10 cases are singaporeans and permanent residents.⁣",2020-05-08 07:48:01+00:00,how long more Singaporeans have to endure such huge numbers? There never seemed to be a decline as its already been more than 2 weeks,2020-05-09 07:44:25+00:00,24
334,"singapore has confirmed 788 new cases of covid-19, said the ministry of health on wednesday (may 6).⁣
⁣
this brings the total number of cases here to 20,198.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
11 cases are singaporeans and permanent residents.⁣",2020-05-06 07:56:32+00:00,Damm this dude always online😂 @covid19damnsianbro,2020-05-06 08:02:14+00:00,5
341,"singapore has confirmed 788 new cases of covid-19, said the ministry of health on wednesday (may 6).⁣
⁣
this brings the total number of cases here to 20,198.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
11 cases are singaporeans and permanent residents.⁣",2020-05-06 07:56:32+00:00,Let us all stay home and practice social distancing diligently so we can have everything back soon! #StayHomeSaveLives #stayhomeforsg,2020-05-06 10:46:14+00:00,17
343,"singapore has confirmed 788 new cases of covid-19, said the ministry of health on wednesday (may 6).⁣
⁣
this brings the total number of cases here to 20,198.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
11 cases are singaporeans and permanent residents.⁣",2020-05-06 07:56:32+00:00,"We will reached the milestone of 25,000 infected, maybe 30,000 too.",2020-05-07 05:11:05+00:00,9
344,"singapore has confirmed 632 new cases of covid-19, said the ministry of health on tuesday (may 5).⁣
⁣
this brings the total number of cases here to 19,410.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. 9 cases are singaporeans and permanent residents.⁣",2020-05-05 08:10:52+00:00,I am numb to the numbers already...,2020-05-05 08:23:58+00:00,7
354,"the ministry of health reported 573 new cases of covid-19 on monday (may 4).⁣
⁣
this brings the total number of cases here to 18,778.⁣
⁣
of the new cases, the vast majority are work permit holders residing in migrant worker dormitories.⁣
⁣
5 patients are singaporeans and permanent residents.⁣",2020-05-04 08:03:59+00:00,Everything going back to normal in a few weeks?,2020-05-04 08:09:50+00:00,9
355,"the ministry of health reported 573 new cases of covid-19 on monday (may 4).⁣
⁣
this brings the total number of cases here to 18,778.⁣
⁣
of the new cases, the vast majority are work permit holders residing in migrant worker dormitories.⁣
⁣
5 patients are singaporeans and permanent residents.⁣",2020-05-04 08:03:59+00:00,❤️❤️❤️❤️👏👏👏👏👍👍👍👍 up and down. down and up. Sia Suay.,2020-05-04 10:04:49+00:00,8
356,"the ministry of health reported 573 new cases of covid-19 on monday (may 4).⁣
⁣
this brings the total number of cases here to 18,778.⁣
⁣
of the new cases, the vast majority are work permit holders residing in migrant worker dormitories.⁣
⁣
5 patients are singaporeans and permanent residents.⁣",2020-05-04 08:03:59+00:00,Still have ppl break rules to visit family through back lane of their house...to collect mask they bought in small bulk and still want split...,2020-05-04 13:52:26+00:00,26
357,"the ministry of health on sunday (may 3) announced 657 new cases of covid-19 infection in singapore.⁣
⁣
this brings the total number of infections in the country to 18,205.⁣
⁣
the vast majority of the new cases are work permit holders who are residing in dormitories.⁣
⁣
10 of the cases are singaporeans or permanent residents.⁣
⁣
#linkinbio to read more.",2020-05-03 09:14:08+00:00,"I think 18,206 includes those recovered too",2020-05-03 09:32:11+00:00,6
360,"the ministry of health on sunday (may 3) announced 657 new cases of covid-19 infection in singapore.⁣
⁣
this brings the total number of infections in the country to 18,205.⁣
⁣
the vast majority of the new cases are work permit holders who are residing in dormitories.⁣
⁣
10 of the cases are singaporeans or permanent residents.⁣
⁣
#linkinbio to read more.",2020-05-03 09:14:08+00:00,"Curve not even half flattened, still want to ease so fast?",2020-05-03 09:59:35+00:00,11
364,"the ministry of health on sunday (may 3) announced 657 new cases of covid-19 infection in singapore.⁣
⁣
this brings the total number of infections in the country to 18,205.⁣
⁣
the vast majority of the new cases are work permit holders who are residing in dormitories.⁣
⁣
10 of the cases are singaporeans or permanent residents.⁣
⁣
#linkinbio to read more.",2020-05-03 09:14:08+00:00,Mostly non Singaporean was the one who have covid-19,2020-05-03 13:47:14+00:00,9
366,"the ministry of health on sunday (may 3) announced 657 new cases of covid-19 infection in singapore.⁣
⁣
this brings the total number of infections in the country to 18,205.⁣
⁣
the vast majority of the new cases are work permit holders who are residing in dormitories.⁣
⁣
10 of the cases are singaporeans or permanent residents.⁣
⁣
#linkinbio to read more.",2020-05-03 09:14:08+00:00,Fear not as Long as we know where the infections are and not out unknown & started new cluster.... the daily cases are within clusters that r contained..,2020-05-04 00:23:29+00:00,27
368,"the ministry of health on sunday (may 3) announced 657 new cases of covid-19 infection in singapore.⁣
⁣
this brings the total number of infections in the country to 18,205.⁣
⁣
the vast majority of the new cases are work permit holders who are residing in dormitories.⁣
⁣
10 of the cases are singaporeans or permanent residents.⁣
⁣
#linkinbio to read more.",2020-05-03 09:14:08+00:00,Im confident we can hit the 25k milestone. Good job to our capable leaders.,2020-05-04 05:58:41+00:00,13
369,"singapore has confirmed 447 new cases of covid-19 infection, the ministry of health said on saturday (may 2), bringing the total to 17,548.⁣
⁣
the vast majority of the cases are work permit holders residing in foreign worker dormitories.&nbsp;⁣
⁣
4 cases are singaporeans or permanent residents.⁣",2020-05-02 12:12:55+00:00,Looking good but let’s not be complacent just because the cases are dropping 🙏🏽,2020-05-02 12:13:55+00:00,14
370,"singapore has confirmed 447 new cases of covid-19 infection, the ministry of health said on saturday (may 2), bringing the total to 17,548.⁣
⁣
the vast majority of the cases are work permit holders residing in foreign worker dormitories.&nbsp;⁣
⁣
4 cases are singaporeans or permanent residents.⁣",2020-05-02 12:12:55+00:00,Hopefully it gets lesser each day 🙏,2020-05-02 12:18:34+00:00,6
377,"singapore has confirmed 447 new cases of covid-19 infection, the ministry of health said on saturday (may 2), bringing the total to 17,548.⁣
⁣
the vast majority of the cases are work permit holders residing in foreign worker dormitories.&nbsp;⁣
⁣
4 cases are singaporeans or permanent residents.⁣",2020-05-02 12:12:55+00:00,🙏 pray to all the medical stuff🙏,2020-05-06 02:29:19+00:00,6
383,"the ministry of health reported 932 new cases of covid-19 on friday (may 1).⁣
⁣
this brings the total number of cases here to 17,101⁣.
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.&nbsp;⁣
⁣
5 cases are singaporeans and permanent residents.&nbsp;⁣",2020-05-01 09:48:39+00:00,Tolong please come down. It's a sorry state of affairs right now. 🙏,2020-05-01 12:50:04+00:00,11
386,"the ministry of health reported 932 new cases of covid-19 on friday (may 1).⁣
⁣
this brings the total number of cases here to 17,101⁣.
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.&nbsp;⁣
⁣
5 cases are singaporeans and permanent residents.&nbsp;⁣",2020-05-01 09:48:39+00:00,Just when we thought it was getting better 😢,2020-05-02 01:21:02+00:00,8
388,"singapore has confirmed 528 new cases of covid-19, said the ministry of health on thursday (april 30).⁣⁣
⁣⁣
this brings the total number of cases here to 16,169.⁣⁣
⁣⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣⁣
⁣⁣
6 cases are singaporeans and permanent residents.",2020-04-30 08:54:32+00:00,its ok guys 3 more days only😂,2020-04-30 10:22:40+00:00,6
389,"singapore has confirmed 528 new cases of covid-19, said the ministry of health on thursday (april 30).⁣⁣
⁣⁣
this brings the total number of cases here to 16,169.⁣⁣
⁣⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣⁣
⁣⁣
6 cases are singaporeans and permanent residents.",2020-04-30 08:54:32+00:00,❤️❤️❤️ with this trend. seems like it's going for 202089 👏👏👏👏,2020-04-30 10:34:24+00:00,7
390,"singapore has confirmed 528 new cases of covid-19, said the ministry of health on thursday (april 30).⁣⁣
⁣⁣
this brings the total number of cases here to 16,169.⁣⁣
⁣⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣⁣
⁣⁣
6 cases are singaporeans and permanent residents.",2020-04-30 08:54:32+00:00,"Today ST reported that 10million  meal was catered for the foreigner workers.  Base on a $3/ pack. It is a additional cost of 30millions sin dollars spent  till date for meal alone. . Beside the Urgent renovation to others facilities to cater to those not affected yet. Can the minister in charge pls updated which ministries is spending this additional cost including all the manpower, logistics, rental of space, etc,etc. To execute this overlook mistake made?. Or just like the Youth Olympic where additional hundred millions was cough out due to error of under costing. Or further down where buying the wrong share n cost  to lost sin 500 millions. (No One is responsible???). It high time, the respective in charge is (MAN) enough to admit the mistakes make. Just like in school. WE were told by teacher. Be a (MAN) and admit when mistake is made.. Not to cast it aside, make excuses, blame on others.  Gd day.",2020-04-30 11:56:07+00:00,155
392,"these facilities comprise: ⁣
⁣
▶️ community care facilities⁣
▶️ community recovery facilities⁣
▶️ swab isolation facilities ⁣
▶️ dorm isolation facilities.⁣⁣
⁣⁣
volunteers can come forward through the sg healthcare corps portal.
⁣⁣
these volunteers need not be medically trained and the ministry of health will deploy these volunteers based on the skills they have to offer.⁣⁣
⁣⁣
for instance, some volunteers could be sent to help swab testing teams with testing patients.⁣⁣
⁣⁣
#linkinbio to learn more.",2020-04-29 15:14:43+00:00,Respect to all who volunteer to help🙏🏽,2020-04-29 15:16:27+00:00,7
394,"these facilities comprise: ⁣
⁣
▶️ community care facilities⁣
▶️ community recovery facilities⁣
▶️ swab isolation facilities ⁣
▶️ dorm isolation facilities.⁣⁣
⁣⁣
volunteers can come forward through the sg healthcare corps portal.
⁣⁣
these volunteers need not be medically trained and the ministry of health will deploy these volunteers based on the skills they have to offer.⁣⁣
⁣⁣
for instance, some volunteers could be sent to help swab testing teams with testing patients.⁣⁣
⁣⁣
#linkinbio to learn more.",2020-04-29 15:14:43+00:00,"Isn't it cheaper to fight COVID 19 using the unharmed immune system that is free? We just need to eat the correct diet to activate it! Read Food Heals But The Wrong Food Kills written by Jessica Seah from Singapore. She reversed all her health problems without any medication or exercise! True healing means eliminating toxins never about building muscles or adding man-made chemicals to the already poisoned body! Our immune system is the best doctor and best defence against COVID 19, infections, pathogens, disease, free radicals and cancer cells! Her method is nontoxic, cheap, simple and very effective! Fight the unseen enemy with the correct weapon! I used Whatsapp to help a grandma and her 3 years old grandson reversed their H1N1 infection without any medication by replicating Jessica Seah's diet and nontoxic treatment. It was cheap, simple and very effective. No expensive ventilators were required! It cost less than US$25! No expensive ventilators were needed! Zero death! Our unharmed immune system is the best doctor and best defence against COVID 19 and any invaders!🇸🇬",2020-04-29 22:12:58+00:00,168
395,"these facilities comprise: ⁣
⁣
▶️ community care facilities⁣
▶️ community recovery facilities⁣
▶️ swab isolation facilities ⁣
▶️ dorm isolation facilities.⁣⁣
⁣⁣
volunteers can come forward through the sg healthcare corps portal.
⁣⁣
these volunteers need not be medically trained and the ministry of health will deploy these volunteers based on the skills they have to offer.⁣⁣
⁣⁣
for instance, some volunteers could be sent to help swab testing teams with testing patients.⁣⁣
⁣⁣
#linkinbio to learn more.",2020-04-29 15:14:43+00:00,"Results of How Lian attitude. When early early use common sense close borders  and all wear mask. Today no need to do all these. No Gold Standard but Taiwan,  Hong Kong, Vietnam,  Macau,  New Zealand,  Australia they are ALL Best 👍👍 👍👍.",2020-04-30 00:57:59+00:00,40
397,"these facilities comprise: ⁣
⁣
▶️ community care facilities⁣
▶️ community recovery facilities⁣
▶️ swab isolation facilities ⁣
▶️ dorm isolation facilities.⁣⁣
⁣⁣
volunteers can come forward through the sg healthcare corps portal.
⁣⁣
these volunteers need not be medically trained and the ministry of health will deploy these volunteers based on the skills they have to offer.⁣⁣
⁣⁣
for instance, some volunteers could be sent to help swab testing teams with testing patients.⁣⁣
⁣⁣
#linkinbio to learn more.",2020-04-29 15:14:43+00:00,it pains my heart that i can’t be there to join the fight 😭😭😭,2020-04-30 02:48:01+00:00,14
398,"the ministry of health reported 690 new cases of covid-19 on wednesday (april 29).⁣
⁣
this brings the total number of cases here to 15,641.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
6 cases are singaporeans and permanent residents.⁣",2020-04-29 09:25:43+00:00,Let’s hope the foreign workers don’t have to suffer much longer ❤️,2020-04-29 09:26:25+00:00,13
400,"the ministry of health reported 690 new cases of covid-19 on wednesday (april 29).⁣
⁣
this brings the total number of cases here to 15,641.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
6 cases are singaporeans and permanent residents.⁣",2020-04-29 09:25:43+00:00,"Isn't it cheaper to fight COVID 19 using the unharmed immune system that is free? We just need to eat the correct diet to activate it! Read Food Heals But The Wrong Food Kills written by Jessica Seah from Singapore. She reversed all her health problems without any medication or exercise! True healing means eliminating toxins never about building muscles or adding man-made chemicals to the already poisoned body! Our immune system is the best doctor and best defence against COVID 19, infections, pathogens, disease, free radicals and cancer cells! Her method is nontoxic, cheap, simple and very effective! Fight the unseen enemy with the correct weapon! I used Whatsapp to help a grandma and her 3 years old grandson reversed their H1N1 infection without any medication by replicating Jessica Seah's diet and nontoxic treatment. It was cheap, simple and very effective. No expensive ventilators were required! Zero death! It cost less than US$25! Our unharmed immune system is the best doctor and best defence against COVID 19 and any invaders!🇸🇬",2020-04-29 09:44:21+00:00,163
401,"the ministry of health reported 690 new cases of covid-19 on wednesday (april 29).⁣
⁣
this brings the total number of cases here to 15,641.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
6 cases are singaporeans and permanent residents.⁣",2020-04-29 09:25:43+00:00,MOH cannot be trusted at all. Every days got people infected. If they infected coronavirus at this moment no medicine can cure in the world.,2020-04-29 12:24:55+00:00,25
402,"the ministry of health reported 690 new cases of covid-19 on wednesday (april 29).⁣
⁣
this brings the total number of cases here to 15,641.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
6 cases are singaporeans and permanent residents.⁣",2020-04-29 09:25:43+00:00,The numbers will rise to 20k.,2020-04-29 16:05:42+00:00,5
406,"singapore has confirmed 528 new cases of covid-19, said the ministry of health on tuesday (april 28).⁣
⁣
this brings the total number of cases here to 14,951.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
8 cases are singaporeans and permanent residents.⁣",2020-04-28 08:43:11+00:00,"Pretty sure Covid19 doesn’t recognise nationality, so what is the point y’all making Everyday with this “Singaporean’s and PR” count?As Long as not in gated dorms they are community spread. Seems racists to me",2020-04-28 09:11:26+00:00,38
409,"singapore has confirmed 528 new cases of covid-19, said the ministry of health on tuesday (april 28).⁣
⁣
this brings the total number of cases here to 14,951.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
8 cases are singaporeans and permanent residents.⁣",2020-04-28 08:43:11+00:00,"In this Holy Month of Ramadhan, i suggest those Diagnosed-positive Muslim brothers, to be allowed ""Solat Jamaah"" (group prayers) in their own quarantined space. My heart is with you all...",2020-04-28 13:56:50+00:00,29
410,"singapore has confirmed 528 new cases of covid-19, said the ministry of health on tuesday (april 28).⁣
⁣
this brings the total number of cases here to 14,951.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
8 cases are singaporeans and permanent residents.⁣",2020-04-28 08:43:11+00:00,Finally dropping. Praying for zero new cases soon. 🙏🙏🙏🙏🙏🙏🙏,2020-04-28 14:00:31+00:00,8
417,"on april 23, the total number of people infected with covid-19 crossed the 10,000-mark, 91 days after the first case was reported in singapore on jan 23.&nbsp;⁣
⁣
as the nation battles a worsening covid-19 crisis, the authorities face criticism by some for their response, particularly for their inability to prevent the ongoing viral spread within foreign worker dormitories. others question why the drastic moves taken today, such as the newly extended national circuit breaker and mandatory face mask policy, were not done sooner.⁣
⁣
#linkinbio to read more in this weekend's edition of #thebigread⁣ as @todayonline examines how the singapore authorities have been tackling the covid-19 outbreak since it first landed in the country three months ago. ⁣",2020-04-26 02:00:26+00:00,Most leaders acted late and then proceeded to put unhelpful harsh conditions.  Allowing large stores t open but shutting small business where distancing would suffice easily.  This mistake was made by almost every country.,2020-04-26 02:13:28+00:00,34
419,"on april 23, the total number of people infected with covid-19 crossed the 10,000-mark, 91 days after the first case was reported in singapore on jan 23.&nbsp;⁣
⁣
as the nation battles a worsening covid-19 crisis, the authorities face criticism by some for their response, particularly for their inability to prevent the ongoing viral spread within foreign worker dormitories. others question why the drastic moves taken today, such as the newly extended national circuit breaker and mandatory face mask policy, were not done sooner.⁣
⁣
#linkinbio to read more in this weekend's edition of #thebigread⁣ as @todayonline examines how the singapore authorities have been tackling the covid-19 outbreak since it first landed in the country three months ago. ⁣",2020-04-26 02:00:26+00:00,Let's work together👍 we can do it Singapore!,2020-04-26 04:13:10+00:00,7
420,"on april 23, the total number of people infected with covid-19 crossed the 10,000-mark, 91 days after the first case was reported in singapore on jan 23.&nbsp;⁣
⁣
as the nation battles a worsening covid-19 crisis, the authorities face criticism by some for their response, particularly for their inability to prevent the ongoing viral spread within foreign worker dormitories. others question why the drastic moves taken today, such as the newly extended national circuit breaker and mandatory face mask policy, were not done sooner.⁣
⁣
#linkinbio to read more in this weekend's edition of #thebigread⁣ as @todayonline examines how the singapore authorities have been tackling the covid-19 outbreak since it first landed in the country three months ago. ⁣",2020-04-26 02:00:26+00:00,"If these harsher measures were to take place sooner, businesses would have suffered even sooner. Weighing the severity of the circumstances and the economic impact it would have on the country & livelihood of businesses, the government could not have justified the need to impose these measures from the beginning",2020-04-26 04:39:20+00:00,49
