,index,Sentences,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,Emotions
2080,2160,"With all the given ‘tougher’ restrictions on the operating shops (like no BBT shops), would make Singaporeans even more eager to order FOODS online..",21/4/20,0.5,0.5,0.082,0.815,0.103,0.1513,fear
2089,2169,It will be better if you have  drive through swab test centres where locals who feel  they may have contracted the virus can get tested.,21/4/20,0.5,0.5,0.0,0.892,0.108,0.4404,fear
2100,2180,If lucky  vaccine comes in time,21/4/20,0.3333333333333333,0.8333333333333334,0.0,0.641,0.359,0.4215,fear
2101,2181,I would kindly request the covid19 test to be extended throughout the island especially for our work permit and S pass holders staying outside the dormitory because I believe they could have close contact with those in dorms 🙏🏽,21/4/20,0.19999999999999998,0.65,0.0,0.916,0.084,0.4939,fear
2107,2187,"Dear Sir,  A heartfelt thanks to the government for the cash support and the utmost efforts to manage Covid19.",21/4/20,0.1,0.6,0.0,0.545,0.455,0.8934,fear
2108,2188,Staying Home is little efforts compare to the anxiety you and the Govt is facing to manage the situation.,21/4/20,-0.1875,0.5,0.086,0.914,0.0,-0.1779,fear
2118,2200,All are affected but wat our govt is doing is protecting us from the virus ad much as possible.,21/4/20,0.0,1.0,0.067,0.933,0.0,-0.0772,fear
2126,2208,The only reason why these factories are still running is because the higher ups applied for permit.,21/4/20,0.125,0.75,0.0,1.0,0.0,0.0,fear
2147,2229,Now is not the tome to be kind.,21/4/20,0.6,0.9,0.0,0.673,0.327,0.5267,fear
2161,2243,I hope there would be more checks done at work places and the heartlands ... all our lives depend on it.,21/4/20,0.5,0.5,0.0,0.868,0.132,0.4404,fear
2169,2251,Any flights in the meantime can be operated from Seletar airport if possible.,21/4/20,0.0,1.0,0.0,1.0,0.0,0.0,fear
2171,2253,We need to consider cutting down on essential services movement as much as possible.,21/4/20,-0.18888888888888888,0.6222222222222222,0.103,0.897,0.0,-0.128,fear
2177,2260,"CB has huge impact on our economy with many businesses affected, workers losing their jobs and students not learning much from HBL.",21/4/20,0.3666666666666667,0.5333333333333333,0.165,0.745,0.09,-0.2263,fear
2180,2263,What is the point of extending another 4 weeks if we don't come now hard on the minority?,21/4/20,-0.2916666666666667,0.5416666666666666,0.0,0.925,0.075,0.0762,fear
2189,2272,Will spread more n get worse.,22/4/20,0.04999999999999999,0.55,0.458,0.542,0.0,-0.5233,fear
2191,2274,I am worrying whether a similar test of the rest of the Singapore population will also yield such shocking figures since these people could move about as freely as the dormitory residents over that same period.,21/4/20,-0.12,0.5650000000000001,0.131,0.795,0.074,-0.296,fear
2208,2291,"I hope the government can take this unfortunate time to enforce and implement contactless payment for all food operators, be it stand alone beverage stalls, bread shops, coffeeshops , any shops selling drinks and cooked food.",23/4/20,-0.5,1.0,0.14,0.787,0.074,-0.3818,fear
2209,2292,Also make it compulsory for them to wear  a mouth guard because droplets of saliva do fly off the mouth as we already know.,23/4/20,0.8,0.9,0.0,1.0,0.0,0.0,fear
2211,2294,The key is the essential people out there.,21/4/20,0.0,0.65,0.0,1.0,0.0,0.0,fear
2230,2314,Free will on risk-taking also to be consisted.,21/4/20,0.4,0.8,0.0,0.68,0.32,0.5106,fear
2231,2315,"It's like our grandparents' generation being afraid of air crashes, so do not take airplanes for holidays.",21/4/20,-0.6,0.9,0.0,0.746,0.254,0.6249,fear
2276,2361,"We don't enough sleep at night, enough sleep is very important for the worker worke hard .many cases In Singapore incident because the worker some time lost his body control.",21/4/20,0.05708333333333333,0.6354166666666666,0.113,0.823,0.064,-0.1548,fear
2286,2371,"If I write down any wrong word,, forgive",21/4/20,-0.3277777777777778,0.5944444444444444,0.304,0.49,0.206,-0.25,fear
2287,2372,"Dear Mr Lee, in order to beat this virus by end of eCB, just think we need the task force to move much further ahead of the curve.",21/4/20,0.0,0.5,0.0,0.912,0.088,0.3818,fear
2290,2375,"First, current contact trace methodology is not effective when it comes to asymptomatic and pre-symptomatic.",21/4/20,-0.016666666666666663,0.5111111111111112,0.154,0.846,0.0,-0.3724,fear
2307,2392,"The rainy budget is not bottomless and more SMEs fold, it will be worst than the property bust we have seen before.",21/4/20,-0.25,0.75,0.213,0.787,0.0,-0.6597,fear
2309,2394,"Sir:  I propose for the Ministry of Healthy and relevant agencies to impose a shutdown of food delivery platforms such as Grab, FoodPanda, Deliveroo etc, to prevent new clusters of Covid-19 transmission and the spread of the virus.",22/4/20,0.2590909090909091,0.5886363636363636,0.056,0.846,0.097,0.1531,fear
2328,2413,"This is the dangerous delusional thinking that some people are applying in their assessment of the situation when advocating we should stop the lockdown because they are literally only waking up to this thing now, or when we were initially shut down.",21/4/20,-0.18888888888888888,0.5472222222222222,0.117,0.883,0.0,-0.6486,fear
2342,2429,Economies globally will keep bleeding and we are likely to have rolling lockdowns until a vaccine is found.,21/4/20,0.0,0.5,0.0,1.0,0.0,0.0,fear
2347,2434,The only reprieve we are going to get is if we have thousands of people who have been infected and recovered and minimum deaths so that we have some level of herd immunity.,21/4/20,0.0,1.0,0.091,0.909,0.0,-0.4939,fear
2349,2436,Even with that in place normal is not feasible because fear still reigns and people will remain isolated until safety is guaranteed- cure or vaccine.,21/4/20,0.15,0.6499999999999999,0.077,0.74,0.183,0.4815,fear
2364,2451,Normal is dead.,21/4/20,-0.02500000000000001,0.5249999999999999,0.683,0.317,0.0,-0.6486,fear
2423,2510,I do hope this example will provide comfort to those workers in the dormitories who must be very afraid because they have been infected or are afraid of getting it.,18/4/20,-0.69,0.95,0.092,0.751,0.156,0.296,fear
2442,2530,"Truly SG, as a nation is generous and kind by heart.",18/4/20,0.6,0.9,0.0,0.422,0.578,0.8625,fear
2452,2540,"If neighbours are careless, just imagine!",19/4/20,-0.625,0.9,0.358,0.642,0.0,-0.4199,fear
2453,2541,"(especially physiologically, if neighbours open gates, doors, they will be inviting to walk out.",19/4/20,0.0,0.75,0.0,0.85,0.15,0.3182,fear
2478,2567,Sometime we needs to do a lilltle bit more milestone to look into the people needs so that we can gain their trust what our gov.,20/4/20,0.5,0.5,0.0,0.774,0.226,0.7717,fear
2490,2579,We will pray for u together god will safe to u and ur family.,18/4/20,0.5,0.5,0.0,0.552,0.448,0.743,fear
2545,2640,Lots of love from heart Mr Lee,17/4/20,0.5,0.6,0.0,0.588,0.412,0.6369,fear
2575,2673,Hope as one country we will be able to pull through the COVID 19,16/4/20,0.5,0.625,0.0,0.818,0.182,0.4404,fear
