,index,Sentences,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,Emotions
737,1079,"If the answer is \x93cannot disclose\x94, you should be smart enough to know the answer.",3/1/21,0.10714285714285714,0.5714285714285714,0.0,0.838,0.162,0.4019,fear
744,1086,And they know that the so-called '50% effective only' is the different standard used.,3/1/21,0.15,0.6,0.0,0.807,0.193,0.4767,fear
778,1143,Bear in mind some of them come from countries with fake documents,3/1/21,-0.5,1.0,0.22,0.78,0.0,-0.4767,fear
780,1147,Bear in mind some of them come from countries with fake documents So we know they are crooks and we're really hard up for crooks to come in so we close two eyes?,3/1/21,-0.39583333333333337,0.7708333333333333,0.134,0.866,0.0,-0.5849,fear
781,1148,Vicodin wrote: So we know they are crooks and we're really hard up for crooks to come in so we close two eyes?,3/1/21,-0.2916666666666667,0.5416666666666666,0.071,0.929,0.0,-0.1761,fear
784,1151,Best case is if own ppl are vaccinated.,3/1/21,0.8,0.65,0.0,0.625,0.375,0.6369,fear
789,1156,Protect your own ppl or ensure that the ppl coming in are really vaccinated?,3/1/21,0.4,0.6,0.0,0.698,0.302,0.6369,fear
790,1157,"No vaccination entry required, how bout vaccination required upon arrival if they tested positive or before exit?",3/1/21,0.22727272727272727,0.5454545454545454,0.106,0.721,0.173,0.34,fear
802,1169,Was told sinovac not approved by HSA yet and moderna not ready in quantity.,3/1/21,-0.1,0.5,0.27,0.73,0.0,-0.5334,fear
811,1178,"HBP, diabetes can check one what.. the thing is they allow HBP, diabetes ppl to take.. what i mean is those underlying health issues like cannot detected with blood test.",3/1/21,-0.3125,0.6875,0.0,0.86,0.14,0.5267,fear
816,1183,"And with the still mutating virus, is the existing vaccine any good?",25/2/21,0.7,0.6000000000000001,0.0,0.791,0.209,0.4404,fear
818,1188,So far not sure if there is data on how effective that the vaccine is in preventing u from getting the virus itself.,25/2/21,0.15,0.8962962962962964,0.131,0.747,0.122,0.196,fear
823,1193,Normal precovid kind of leisure travel still require at least another 2~3yrs.,3/1/21,0.15,0.6499999999999999,0.0,1.0,0.0,0.0,fear
828,1198,No wonder Boardwalk shu shu is so afraid.,27/2/21,-0.6,0.9,0.239,0.761,0.0,-0.296,fear
839,1211,Either way this is going to be entertaining.,28/2/21,0.5,0.7,0.0,0.707,0.293,0.4404,fear
841,1213,experienced any side effect??,27/2/21,0.8,0.9,0.0,1.0,0.0,0.0,fear
851,1225,Should be gov guarantee a job if got inject vaccine then more like it,24/1/21,0.5,0.5,0.0,0.697,0.303,0.5849,fear
867,1249,No source don\x92t anyhow spread fear la stupid,24/1/21,-0.7999999999999999,1.0,0.638,0.362,0.0,-0.8316,fear
883,1269,Say voluntary and come out with such threat.,24/1/21,0.0,0.5,0.327,0.673,0.0,-0.5267,fear
884,1270,Disgusting much.,24/1/21,-0.4,0.6,0.773,0.227,0.0,-0.5267,fear
899,1286,Vaccination is not the only way to protect others.,24/1/21,0.0,1.0,0.0,0.755,0.245,0.3818,fear
907,1294,Can only hope sinkie will wake up in 2025 and know who to give termination letter or limited employment to.,24/1/21,-0.03571428571428571,0.5714285714285714,0.083,0.789,0.127,0.25,fear
915,1302,Limited employment opp Which part is wrong?,24/1/21,-0.2857142857142857,0.5214285714285715,0.5,0.5,0.0,-0.6124,fear
919,1307,"I mean if one is working in those very high risk sectors like healthcare especially, I think the hospital is not exactly wrong in saying it will redeploy those not vaccinated.",24/1/21,0.036375000000000005,0.822375,0.071,0.778,0.151,0.3971,fear
930,1318,I don\x92t see wait and see approach is a bad thing and a mistake.,24/1/21,-0.6999999999999998,0.6666666666666666,0.396,0.604,0.0,-0.7096,fear
931,1319,"Instead of hastily intimidating people to vaccinate, the authorities should enforce stricter measures including banning import of foreigners, TILL THERE IS GREATER CLARITY.",24/1/21,0.5,0.5,0.098,0.676,0.225,0.5812,fear
933,1322,They are like okt ma They need to make sure the chicken is clean so that customers dare to come n want to come over We are worst then a whore haha,24/1/21,-0.10666666666666665,0.7677777777777777,0.194,0.532,0.273,0.1027,fear
934,1323,PAP is hurting his image engaging in fear tactics.,24/1/21,0.4,0.7,0.413,0.42,0.168,-0.5423,fear
937,1326,Is GDP more important than our safety?,24/1/21,0.45,0.75,0.0,0.505,0.495,0.5984,fear
939,1328,derrick_ wrote: PAP is hurting his image engaging in fear tactics.,24/1/21,0.4,0.7,0.362,0.491,0.147,-0.5423,fear
942,1334,Why commit to something that is not reliable and use threats against your own citizens while doing it?,24/1/21,0.6,1.0,0.133,0.762,0.105,-0.1531,fear
943,1336,actually im not that fearful of the vaccine i rly just dont give a damn but i feel the virus seems to be mutating so fast that vaccination maybe will be pointless seems like an engineered thing...... dunno from china or US or those pharmaceutical companies...... who knows we all keep thinking it's from either of them but maybe from a third nation or maybe from BOTH of them u see they want to kick trump out and politics is dirty as f. trump would get elected again if not for COVID.,24/1/21,-0.2583333333333333,0.5,0.041,0.872,0.087,0.3167,fear
968,1366,"First the gov make it optional, so if there's any very bad adverse events, the gov scared to be blamed.",24/1/21,-0.3299999999999999,0.6,0.44,0.56,0.0,-0.9113,fear
977,1375,"aLeX84 wrote: Not only limited employment, end of year when vaccination prog is winding down MOH gonna remove free wuhan virus treatment for unvaccinated ppl.",25/1/21,0.04325396825396825,0.557936507936508,0.0,0.822,0.178,0.608,fear
985,1383,"Anyway, borders also started closing, so, that policy is kinda late + moot by then.",25/1/21,-0.3,0.6,0.0,1.0,0.0,0.0,fear
998,1402,Watch & listen carefully!,25/1/21,-0.125,1.0,0.0,0.527,0.473,0.2003,fear
1000,1404,Transfer to a higher position?!,25/1/21,0.3125,0.5,0.0,1.0,0.0,0.0,fear
1005,1409,"rachdanon wrote: Spreading fear and fake news.... delfina wrote: TS please post evidence or will report you for spreading falsehood To the above all, watch the YouTube clip.",25/1/21,-0.25,0.55,0.188,0.744,0.068,-0.6124,fear
1020,1424,"Say it's voluntary so that if anything happen, it's ur own fault and can't sue government for liability say no vaccine then employment wise face problems to take away and threaten ur livelihood so u go get vaccine voluntarily and they actually think it's funny just vote them out, see who have the last laugh they work for us yet threaten us like kids",25/1/21,0.3083333333333333,0.5277777777777778,0.181,0.646,0.173,0.0772,fear
1023,1433,"Say it's voluntary so that if anything happen, it's ur own fault and can't sue government for liability say no vaccine then employment wise face problems to take away and threaten ur livelihood so u go get vaccine voluntarily and they actually think it's funny just vote them out, see who have the last laugh they work for us yet threaten us like kids Strong 60% All still thinking about LKY",25/1/21,0.3261904761904762,0.5571428571428572,0.163,0.646,0.192,0.5574,fear
1027,1443,"blurblur123 wrote: Maybe next time ROM or get driving license need to show proof liao So funny, all healthcare workers are vaccinated against Hepatitis B and I didn\x92t hear any complaints.",25/1/21,0.125,0.5,0.082,0.821,0.097,0.1263,fear
1041,1461,People been waiting for more datas to assure us the safety of vaccines on different groups of people.,25/1/21,0.25,0.55,0.0,0.745,0.255,0.6666,fear
1053,1476,"If jobs require travel, companies may want applicants to be vaccinated Not just healthcare i choose to be retrenched lol.",25/1/21,0.8,0.7,0.0,0.806,0.194,0.4767,fear
1054,1477,"i think the more effective way is ""Get Vaccinated, or no CPF withdrawal for you""",25/1/21,0.55,0.65,0.124,0.622,0.254,0.3167,fear
1074,1503,One hospital only achieved 70% vaccination when the target is 90% and they plan a serving round,25/1/21,-0.1,0.7,0.0,1.0,0.0,0.0,fear
1079,1509,One hospital only achieved 70% vaccination when the target is 90% and they plan a serving round No need scare.,25/1/21,-0.1,0.7,0.241,0.759,0.0,-0.6597,fear
1081,1511,Lmao!!,25/1/21,0.9375,1.0,0.0,0.0,1.0,0.6688,fear
1082,1513,"given the amount if flipping prata by the covid task force, wont be surprised that they will move the threats to general public after successfully getting the frontliners to comply.",25/1/21,0.225,0.6041666666666666,0.129,0.779,0.092,-0.0685,fear
1085,1517,"However, leisure travelling will only happen when majority of the world are vaccinated.",25/1/21,0.0,1.0,0.0,1.0,0.0,0.0,fear
1091,1523,What if leisure group travel with tour agencies only starts in 2023-2024?,25/1/21,0.0,1.0,0.0,1.0,0.0,0.0,fear
1094,1526,"I think many of us will surely take one day, but should give them the freedom when to take.. since many are still deciding due to their pre-existing conditions, age and other factors.",25/1/21,0.25,0.5277777777777778,0.0,0.795,0.205,0.8294,fear
1095,1527,They want more assurance before taking.,25/1/21,0.5,0.5,0.0,0.5,0.5,0.4576,fear
1098,1530,jobs of CECA are important to Singapore.,25/1/21,0.4,1.0,0.0,0.769,0.231,0.2023,fear
1106,1550,Sure... but you think the one jabbing u not worry n wont check you meh.,25/1/21,0.5,0.8888888888888888,0.0,0.712,0.288,0.5334,fear
1116,1571,"Media come out say companies might do this de hor, not limbei ok?",25/1/21,0.5,0.5,0.136,0.864,0.0,-0.2235,fear
1123,1578,"But last yr only then election, next election 2025, so PAP no fear, anyhow whack also no consequence as 2025 is too far away.",25/1/21,0.025,0.5166666666666666,0.286,0.714,0.0,-0.8136,fear
1133,1592,I won't be surprised alot of people may thinking the same.,25/2/21,0.05,0.5125,0.156,0.844,0.0,-0.1695,fear
1135,1594,"If they ever come up with some threat or measures like if reject after appointment, then get blacklisted or have to pay fine, then people rather not book in the 1st place.",25/2/21,0.4166666666666667,0.5,0.193,0.696,0.111,-0.4939,fear
1146,1605,To be fair sinkie life ish cheap and can easily leeplaced by FTs.,25/2/21,0.5111111111111112,0.8111111111111112,0.0,0.701,0.299,0.5719,fear
1147,1606,So why would higher mortals worry about the reliability and special effects of CCP vaccines?,25/2/21,0.3035714285714286,0.5357142857142857,0.156,0.699,0.145,-0.0516,fear
1149,1608,Beside their priority would be to vaccine as many sinkie as possible so they can fast fast open the legs even bigger to restore the economy so to earn more $$$ mah.,25/2/21,0.19999999999999998,0.6,0.0,0.934,0.066,0.296,fear
1190,1659,"But if you have no serious side effects for the first time, ppl might be cautious to change brands.",25/2/21,0.20833333333333331,0.5,0.234,0.766,0.0,-0.4404,fear
1191,1660,"The vaccines are made differently, so therefore they are not created equal in terms of efficacy, adverse side effects and the risk to unexpected outcomes.",25/2/21,0.03333333333333333,0.6166666666666667,0.224,0.776,0.0,-0.6531,fear
1207,1681,If you only wish you were that powerful in real life.,25/2/21,0.16666666666666666,0.7666666666666666,0.0,0.621,0.379,0.6705,fear
1210,1684,lol,25/2/21,0.8,0.7,0.0,0.0,1.0,0.4215,fear
1217,1691,The usage must be transparent or have an opt out option where I top up money for my choice.,25/2/21,0.5,0.5,0.0,0.904,0.096,0.2023,fear
1242,1716,lol might as just release any cherry pick data that looks good.,27/2/21,0.75,0.65,0.0,0.637,0.363,0.6908,fear
1245,1724,dont play play life more important than money no data or not enough data how to approve this is very very head pain lah..........,26/2/21,0.29000000000000004,0.5975,0.324,0.609,0.067,-0.7918,fear
1264,1743,Evidence of this is when articles like this one often mention the lower efficacy rate compared to the Pfizer and Moderna mRNA vaccines while ignoring the high incidents of severe adverse reactions and deaths linked to mRNA vaccines.,26/2/21,0.16,0.5399999999999999,0.22,0.725,0.055,-0.7579,fear
1283,1776,I think open a few locations that give Sinovac vaccine only.,26/2/21,-0.06666666666666667,0.5333333333333333,0.0,1.0,0.0,0.0,fear
1303,1814,I mean Singapore pride itself as a neutral country so bo bian it has to take vaccine from all side of the spectrum in order to maintain that stance.,26/2/21,-0.3125,0.6875,0.0,0.915,0.085,0.34,fear
1307,1818,"Ease curbs for those vaccinated To encourage more people to get vaccinated against Covid-19 when their turn comes, Mr Nair suggested easing restrictions for those who have received the jab.",26/2/21,0.5,0.5,0.0,0.776,0.224,0.7783,fear
1309,1820,"Mr Nair added that while vaccinations are optional and can remain so, such ""tangible, immediate"" benefits are gentle ways to nudge people into getting vaccinated.",26/2/21,0.1,0.65,0.0,0.807,0.193,0.6705,fear
1320,1833,and 3 came up with promising results.,25/2/21,0.2,0.5,0.0,0.649,0.351,0.4019,fear
1355,1868,chicken rice diplomacy long ago there ish a guy called Xian Jian Peng.,26/2/21,-0.325,0.675,0.0,1.0,0.0,0.0,fear
1356,1869,"he wanted to start chicken rice business build chicken rice empire.... On the same street, got a guy called Peter Fritzer.",26/2/21,-0.39999999999999997,0.6749999999999999,0.0,1.0,0.0,0.0,fear
1358,1871,The story truly starts when both find out they got stuck with huge shipment of dead unfresh chicken... both hab to hurry up sell their chicken rice to the people before they find out... Peter comes from a chicken rice family background.,26/2/21,-0.31999999999999995,0.8300000000000001,0.13,0.763,0.107,-0.2732,fear
1381,1899,ya and the son weak ass guniang,26/2/21,-0.375,0.625,0.561,0.439,0.0,-0.7506,fear
1392,1910,"https://www.bloomberg.com/news/artic...li-study-shows Pfizer-BioNTech Shot Stops Covid Spread, Israeli Study Shows The Pfizer Inc. and BioNTech SE Covid-19 vaccine appeared to stop the vast majority of recipients in Israel becoming infected, providing the first real-world indication that the immunization will curb transmission of the coronavirus.",24/2/21,0.2333333333333333,0.7277777777777779,0.149,0.851,0.0,-0.7184,fear
1393,1911,"The vaccine, which is being rolled out in a national immunization program that began Dec. 20, was 89.4% effective at preventing laboratory-confirmed infections.",24/2/21,0.6,0.8,0.045,0.826,0.128,0.4588,fear
1408,1929,"Also subtle threat that if you refuse vaccination and fall seriously ill, may not be entitled to subsidies like this those never get vaccinated dont need to pay taxes?",24/2/21,-0.41666666666666663,0.75,0.316,0.583,0.101,-0.7974,fear
1420,1942,"Once covid is gone after transmission is stopped or curb with sufficient vaccinations, Covid will likely disappear like SARs and H1N1 (remember them?)",24/2/21,0.0,1.0,0.144,0.76,0.095,-0.0772,fear
1421,1943,and you wont have to go for further covid jabs.,24/2/21,0.0,0.5,0.0,1.0,0.0,0.0,fear
1434,1964,"continue part 2 ... then imported cases so high, makes more sense to vaccinate ppl coming in but because the vaccine chui, only stop u from being infected, but u still can be carrier and spread to ppl... so imported cases vaccinated  riao, still can come in to spread to locals then to protect the locals, proposal ish to jab everyone... which ish stupid when u think about it... basically jabbing urself, so as to not be infected by imported cases coming in... for this u gamble with the side effects....",24/2/21,-0.034999999999999976,0.76,0.159,0.807,0.034,-0.9274,fear
1473,2011,"However, if u stay in country, stay home, stay safe with SOP, reduce contact.",24/2/21,0.5,0.5,0.0,0.805,0.195,0.4404,fear
1481,2019,"so, its very likely that there will be another round of infections whether u jab or dun jab.",24/2/21,-0.1,0.7,0.0,1.0,0.0,0.0,fear
1482,2020,"worst case scenario, vaccines will be needed yearly just like flu shots.",24/2/21,-1.0,1.0,0.368,0.495,0.137,-0.6369,fear
1487,2025,Nobody has collected more than 3mth of on those vaccines.,24/2/21,0.5,0.5,0.0,1.0,0.0,0.0,fear
1489,2027,"on the flip side, if more people take the shot there will be a greater chance of herd immunity.",24/2/21,0.5,0.5,0.0,0.78,0.22,0.5423,fear
1498,2039,Lol seeing this topic pop up after getting my first dose yesterday.,24/2/21,0.525,0.5166666666666666,0.0,0.797,0.203,0.4215,fear
1509,2057,"theballstopshere wrote: on the flip side, if more people take the shot there will be a greater chance of herd immunity.",24/2/21,0.5,0.5,0.0,0.8,0.2,0.5423,fear
1523,2072,"just claim insurance like any normal illness On the flip side, if you get major side effects should gahmen pay our costs?",24/2/21,0.10625,0.575,0.16,0.742,0.098,-0.1531,fear
1525,2074,"We need to open borders soon, my dependents in India are waiting to come here.",24/2/21,0.0,0.5,0.0,1.0,0.0,0.0,fear
1533,2082,"and even if have in the future, here are the steps to take if you want to avoid : - drink a significant quantity of whisky before jab appointment - apply whisky on your hair to increase the drunkard smell - arrive at appointment completely drunk, never walk straight - nurses will most likely ask you to leave due to unfit to take jab - repeat each time they ask you to come for appointment Athlon_Riser wrote: there is no law said cannot arrive drunk at vaccine appointment we have a champion siao lang here",24/2/21,-0.0062500000000000056,0.659375,0.128,0.778,0.094,-0.3296,fear
