,index,Sentences,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,Emotions
1294,1500,Stay in your own lane.,30/3/20,0.6,1.0,0.0,1.0,0.0,0.0,neutral
1340,1552,@Timothyoc All good here.,17/3/20,0.7,0.6000000000000001,0.0,0.508,0.492,0.4404,neutral
1342,1554,This weekend was weird alright.,17/3/20,-0.5,1.0,0.254,0.448,0.299,0.0772,neutral
1352,1564,Blocking paid sick leave.,12/3/20,-0.7142857142857143,0.8571428571428571,0.877,0.123,0.0,-0.7269,neutral
1372,1584,It's fine.,6/1/20,0.4166666666666667,0.5,0.0,0.357,0.643,0.2023,neutral
1444,1657,It is too cruel for you.,14/5/20,-1.0,1.0,0.432,0.568,0.0,-0.5859,neutral
1450,1663,Only in #Singapore...,24/4/20,0.0,1.0,0.0,1.0,0.0,0.0,neutral
1453,1666,Let’s all pray he will be okay under quarantine somewhere safe.,6/4/20,0.5,0.5,0.0,0.53,0.47,0.7269,neutral
1499,1719,"On that, is @marinabaysands shops open yet?",12/7/20,0.0,0.5,0.0,1.0,0.0,0.0,neutral
1502,1722,Here’s to better days ahead!,19/6/20,0.625,0.5,0.0,0.556,0.444,0.4926,neutral
1504,1724,This circuit breaker has shown me who was there when it mattered most.,19/6/20,0.5,0.5,0.0,1.0,0.0,0.0,neutral
1522,1743,Everyone is judging you okay?,10/5/20,0.5,0.5,0.0,0.678,0.322,0.2263,neutral
1594,1819,Okay so that’s not a full lockdown.,3/4/20,0.1625,0.525,0.0,0.725,0.275,0.2263,neutral
1610,1835,@AyooshKathuria Typically used when 1.,3/1/21,-0.16666666666666666,0.5,0.0,1.0,0.0,0.0,neutral
1616,1842,"Such a vaccine is then used with a ""better than nothing"" philosophy.",3/1/21,0.25,0.5,0.0,0.756,0.244,0.4404,neutral
1624,1850,Vaccines will be free.,14/12/20,0.4,0.8,0.0,0.476,0.524,0.5106,neutral
1668,1899,Go figure if that is a good idea or not....,7/4/20,0.7,0.6000000000000001,0.0,0.734,0.266,0.4404,neutral
1688,1919,Right?,2/2/20,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0,neutral
1702,1954,Good news for phase2 .,16/6/20,0.7,0.6000000000000001,0.0,0.508,0.492,0.4404,neutral
1742,1996,Just fancy words now important is vaccine for healthcare workers and make sure insurance cover the part if vaccine goes wrong,28/12/20,0.13333333333333333,0.9296296296296296,0.123,0.714,0.163,0.0,neutral
1754,2008,It's nothing special for drom workers.,14/12/20,0.35714285714285715,0.5714285714285714,0.311,0.689,0.0,-0.3089,neutral
1765,2020,The virus only come out after 10.30pm and is really active after 10.30pm?,15/12/20,-0.06666666666666667,0.8,0.0,0.8,0.2,0.4576,neutral
1768,2024,Total nonsense.,11/11/20,0.0,0.75,0.73,0.27,0.0,-0.4019,neutral
1775,2032,No safe distancing ambassador in sight.,21/10/20,-0.25,0.5,0.242,0.44,0.319,0.1779,neutral
1789,2046,Singapore can definitely do it.,20/10/20,0.0,0.5,0.0,0.597,0.403,0.4019,neutral
1801,2058,You need to learn from CAAS what it means to provide top quality services and take ownership of your identity.,21/10/20,0.5,0.5,0.0,0.913,0.087,0.2023,neutral
1809,2066,(7)  The crisis will never end if we are waiting for zero positive tests.,20/10/20,0.22727272727272727,0.5454545454545454,0.208,0.609,0.183,-0.128,neutral
1821,2078,Stop telling me more about safe entry and trace together.,21/10/20,0.5,0.5,0.164,0.598,0.238,0.2449,neutral
1828,2085,There are wonderful stock technology exchanges and solutions.,20/10/20,1.0,1.0,0.0,0.526,0.474,0.6597,neutral
1829,2086,Welcome to learn and explore together: https://chat.whatsapp.com/FJ3xLPBG9QS2xUZSkquj4C,20/10/20,0.8,0.9,0.0,0.667,0.333,0.4588,neutral
1833,2090,We have so many imported non Singaporeans cases.,14/9/20,0.5,0.5,0.0,1.0,0.0,0.0,neutral
1838,2095,Many companies and businesses are suffering and closing down unnecessarily.,14/9/20,-0.018518518518518528,0.562962962962963,0.256,0.744,0.0,-0.4767,neutral
1841,2098,One day throw one is better since need to wear.,13/9/20,0.5,0.5,0.0,0.756,0.244,0.4404,neutral
1879,2136,"The Flawed PCR Test You might have the virus, but so what?",6/8/20,-0.5,0.5,0.0,1.0,0.0,0.0,neutral
1896,2153,Alien contaminants?,6/8/20,-0.25,0.75,0.0,1.0,0.0,0.0,neutral
1898,2155,This is the reason why majority of the people using this fraudulent PCR testing method will test positive again and again.,6/8/20,0.22727272727272727,0.5454545454545454,0.142,0.721,0.137,-0.0387,neutral
1915,2172,"staying home as much as possible, buying takeout, ordering groceries/shopping online etc.",17/7/20,0.0,1.0,0.0,1.0,0.0,0.0,neutral
1919,2176,We all need to do our part to keep Singapore safe.,17/7/20,0.5,0.5,0.0,0.775,0.225,0.4404,neutral
1930,2189,You are not welcome.,18/7/20,-0.4,0.9,0.453,0.547,0.0,-0.357,neutral
1950,2210,Why never report the country that has so many imported cases into Singapore after phase 2?,19/7/20,0.5,0.5,0.0,1.0,0.0,0.0,neutral
1977,2238,Good progress.,25/6/20,0.7,0.6000000000000001,0.0,0.0,1.0,0.6908,neutral
1987,2248,How many more FWs in dorms to b tested?,19/6/20,0.5,0.5,0.0,1.0,0.0,0.0,neutral
1988,2249,What does it mean: tested positive but does not need clinical care?,19/6/20,-0.04261363636363637,0.6164772727272727,0.219,0.635,0.146,-0.2828,neutral
1991,2252,Then may i ask why a screening for a high risk patient with stomach issue is postponed again and again?,19/6/20,0.16,0.5399999999999999,0.206,0.794,0.0,-0.4404,neutral
1996,2257,"No measures or policies no matter how good, will be effective if even one person does not play their part, does not wear their mask properly, walk and eat, etc.",19/6/20,0.4333333333333333,0.5000000000000001,0.171,0.639,0.189,0.169,neutral
2039,2300,* https://t.co/b3NvzCyerL?amp=1 WHO Director-General's opening remarks at the media briefing on COVID-19 - 5 June 2020  * https://youtu.be/oKxH4cGKnDs WHO's Sneaky Ties to China's Most Powerful Communists  •••••••••••••••••••••••••••••••••••••••  THERAPEUTICS: Hydroxychloroquine/Zinc/Azithromycin is proven to Prevent/Treat/Cure/Saves lives from SARS-COV-2 respiratory illness.,19/6/20,0.4,0.75,0.119,0.801,0.08,-0.1298,neutral
2044,2305,When resume it slowly takes its own sweet time and again implement so many restrictions.,18/6/20,0.2875,0.6375,0.0,0.824,0.176,0.4588,neutral
2058,2320,Kindly advice.,16/6/20,0.6,0.9,0.0,0.238,0.762,0.4939,neutral
2077,2355,https://youtu.be/oKxH4cGKnDs WHO's Sneaky Ties to China's Most Powerful Communists  https://nypost.com/2020/05/21/chinese-president-jinpings-wife-is-a-who-goodwill-ambassador/  Wake up now before it is too late—end the fake science lockdown and start the economy!,15/6/20,0.05833333333333335,0.8333333333333334,0.169,0.733,0.099,-0.2957,neutral
2096,2378,Virus spreads more rapidly in densely populated cities and where people are in close contact.,9/6/20,0.5,0.5,0.0,1.0,0.0,0.0,neutral
2114,2396,There are still many inconsiderate people everywhere.,3/6/20,0.5,0.5,0.326,0.674,0.0,-0.4404,neutral
2142,2424,Aesthetic more important than health?,3/6/20,0.45,0.75,0.0,0.656,0.344,0.2716,neutral
2146,2428,If this information is made clear then take up rate will vastly increase.,17/6/20,0.05000000000000001,0.6916666666666667,0.0,0.692,0.308,0.5994,neutral
2161,2444,-  What’s wrong with ME talking ?,3/6/20,-0.5,0.9,0.437,0.563,0.0,-0.4767,neutral
2163,2446,-  What’s wrong with ME Not observing Safety Distancing?,3/6/20,-0.5,0.9,0.475,0.525,0.0,-0.6632,neutral
2167,2450,Phase 1-2-3-4........   STAY SAFE - STAY HEALTHY..,3/6/20,0.5,0.5,0.0,0.579,0.421,0.5622,neutral
2184,2467,Singapore government always take care me .Not only me but also all migrant workers.,3/6/20,0.0,1.0,0.0,0.861,0.139,0.2732,neutral
2199,2482,Where the current infection on the FW is stil hitting three figures everyday.,2/6/20,-0.1,0.5,0.0,1.0,0.0,0.0,neutral
2202,2485,It is a very ideal place for infections.,2/6/20,1.0,1.0,0.0,0.619,0.381,0.5709,neutral
2215,2498,"High risk ought to translate to high rewards, right?",2/6/20,0.2019047619047619,0.5385714285714286,0.172,0.574,0.254,0.25,neutral
2230,2513,Dental only for urgent case how would we assess what’s urgent what’s not.,2/6/20,0.0,1.0,0.0,0.753,0.247,0.3818,neutral
2236,2519,Don’t understand why the easing of restrictions so weird one ?!,2/6/20,-0.625,1.0,0.187,0.665,0.148,-0.1364,neutral
2237,2521,Safe distancing stickers were removed from trains ahead of CB.,2/6/20,0.5,0.5,0.0,0.756,0.244,0.4404,neutral
2241,2525,Learn how to set up your very own online store from just $33-$67 and start generating a second side income..  🚫 no risk 🚫 no rental 🚫 no age limit  🚫 no stocking up  🚫 no manpower cost 🚫 no membership fees 🚫 no monthly subscription   Pm me now to get started!,6/6/20,0.39,0.5,0.331,0.669,0.0,-0.9299,neutral
2256,2540,To prevent spreading since more activities and services resume after tomorrow.,1/6/20,0.5,0.5,0.0,0.901,0.099,0.0258,neutral
2264,2548,Friends catching up is it!!!,2/6/20,1.0,0.9,0.0,0.502,0.498,0.6093,neutral
2266,2550,They think is their own home?,2/6/20,0.6,1.0,0.0,1.0,0.0,0.0,neutral
2290,2574,We need to step up the enforcement especially when we open up after 2 June.,28/5/20,0.0,0.75,0.0,1.0,0.0,0.0,neutral
2304,2588,"Really not sure, we see how.",28/5/20,-0.25,0.8888888888888888,0.309,0.691,0.0,-0.305,neutral
2311,2595,It will only take a match to light a bush fire...so why insist on keeping the bush.,29/5/20,0.2,0.85,0.0,1.0,0.0,0.0,neutral
2314,2598,"Even going into Phase 2, places such as entertainment outlets, such as KTV, Pubs, Places selling beer and wine, cinemas, Should Only be allow in Phase 3.",29/5/20,0.0,0.6666666666666666,0.0,0.842,0.158,0.5719,neutral
2319,2603,Why the Govt so Fast Talking about phase 2????,29/5/20,0.2,0.6,0.0,1.0,0.0,0.0,neutral
2334,2618,Ministers statement must be very specific on such important matters !,29/5/20,0.16666666666666666,0.5541666666666667,0.0,0.715,0.285,0.2942,neutral
2336,2620,I am sure they know what they are doing.they want the best for the citizens too.,23/5/20,0.75,0.5944444444444444,0.0,0.606,0.394,0.7783,neutral
2350,2634,I hope you can look into the matter soonest possible..,22/5/20,0.0,1.0,0.0,0.636,0.364,0.4588,neutral
2359,2643,More serving spoons.,23/5/20,0.5,0.5,0.0,1.0,0.0,0.0,neutral
2361,2645,And certainly no spitting out at tablets.,23/5/20,-0.10714285714285714,0.5714285714285714,0.229,0.521,0.25,0.0516,neutral
2364,2648,No policing only means no one will care to follow your rules.,22/5/20,0.0,1.0,0.265,0.542,0.193,-0.0516,neutral
2367,2651,Terrible!,23/5/20,-1.0,1.0,1.0,0.0,0.0,-0.5255,neutral
2374,2658,If you know the Truth it will set you free !,23/5/20,0.5,0.8,0.0,0.576,0.424,0.7088,neutral
2387,2671,And no talking mean bus captain also cannot talk .,22/5/20,-0.3125,0.6875,0.216,0.784,0.0,-0.296,neutral
2396,2680,Easy to eat too so parents should take note.,22/5/20,0.43333333333333335,0.8333333333333334,0.0,0.734,0.266,0.4404,neutral
2432,2716,"And why do the PAP politicians can tell people, they are the right people who will always do the right things?",11/4/20,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0,neutral
2446,2730,"always talk n slap own own face,now suddenly can phrase 3 when trace together not even meet requirement,why?",15/12/20,0.39999999999999997,0.8333333333333334,0.0,0.904,0.096,0.1531,neutral
2449,2733,But this week not yet safe to increase to 8?,15/12/20,0.5,0.5,0.189,0.63,0.181,-0.0274,neutral
2454,2738,How many places still cannot resume token collection?,15/12/20,0.5,0.5,0.0,1.0,0.0,0.0,neutral
2470,2755,ðŸ˜‚ Unbelievable.,15/12/20,-0.25,1.0,0.0,0.357,0.643,0.2023,neutral
2471,2756,"Sg PAP Gov, you better do something about them ya.",15/12/20,0.5,0.5,0.0,0.756,0.244,0.4404,neutral
2520,2805,Not only you have school going children.,14/6/20,0.0,1.0,0.0,1.0,0.0,0.0,neutral
2528,2813,"Luckily on 10 June her teacher was alert, test results confirmed on 12 June, symptoms showed on 10 June but school reopened on 3 June, that's already 7 days, did she really got it durind the CB period, if she did why was she not quarrantine on 3 June after serology test results, was that a proactive approach or just a fake claim?",14/6/20,0.10833333333333334,0.7583333333333334,0.063,0.823,0.114,0.3182,neutral
2529,2814,Was she tested only on or after 10 June?,14/6/20,0.0,1.0,0.0,1.0,0.0,0.0,neutral
2531,2816,Does that mean she is in Sec 4?,14/6/20,-0.20625,0.64375,0.0,1.0,0.0,0.0,neutral
