,index,Sentences,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,Emotions
327,580,It won't be easy to get any compensation from what I see.,3/3/21,0.43333333333333335,0.8333333333333334,0.194,0.806,0.0,-0.3412,neutral
329,582,Quick death is not the worst.,3/3/21,-0.33333333333333337,0.75,0.348,0.357,0.294,-0.1546,fear
331,584,So I get pissed off with stupid ones that are actually calling for those who have brains to think twice to not be able to travel etc.,3/3/21,-0.09999999999999998,0.5750000000000001,0.247,0.753,0.0,-0.835,anger
337,596,some people should shut their mouths up and stop spreading fake news.,3/3/21,-0.5,1.0,0.346,0.654,0.0,-0.6486,anger
365,626,"The expert panel had determined the death of the chronically ill man, 63, who had received the jab at Kwun Chung Sports Centre in Jordan, was not directly linked to the mainland-produced vaccine.",3/6/21,-0.275,0.7,0.171,0.767,0.061,-0.6486,sadness
369,630,"Var likely to rule as died from chrolinc diseases... desmond_yee1 wrote: https://www.scmp.com/news/hong-kong/...h-sinovac-jabs Hong Kong\x92s second batch of Sinovac vaccines will arrive within the month, the city\x92s health minister has said, while a source on Saturday revealed a chronically ill woman who had received the Covid-19 drug died days later after developing stroke symptoms.",3/6/21,-0.125,0.5,0.172,0.828,0.0,-0.875,sadness
379,646,So who is the one having fake news hmm Cut him some slack la.,3/6/21,-0.5,1.0,0.302,0.698,0.0,-0.6369,fear
382,649,"The question is whether he laughs at Pfizer and other vaccines when death occur, but passionately defending sinovac vaccines when death happens.",3/6/21,-0.0875,0.6125,0.24,0.554,0.206,-0.2732,fear
388,655,https://m.jpost.com/breaking-news/ja...ear-660679/amp Oh must be because she is already sick right?,3/6/21,-0.2142857142857143,0.6964285714285714,0.268,0.732,0.0,-0.5106,neutral
390,657,https://www.cnbc.com/2021/02/12/cdc-...cine-dose.html Oh already sick also.,3/6/21,-0.7142857142857143,0.8571428571428571,0.452,0.548,0.0,-0.5106,neutral
403,683,madbasterdx wrote: Two more serious adverse events resulting in admission to the ICU after Sinovac vaccination.,3/7/21,0.08333333333333334,0.5833333333333333,0.238,0.762,0.0,-0.5222,joy
412,692,"https://www.scmp.com/news/hong-kong/...th-chronically Hong Kong health authorities on Tuesday night revealed that they were investigating the death of a chronically ill man two days after he received China\x92s Sinovac Covid-19 vaccine, but cautioned that no connection had been ascertained yet.",3/3/21,-0.5,1.0,0.174,0.826,0.0,-0.7311,sadness
431,711,"He said the man had suffered from four risk factors of a coronary artery disease, including his smoking habit, high blood pressure, hyperlipidemia and high blood glucose levels, which could pose threats to his health even without the vaccine.",3/3/21,0.16,0.5399999999999999,0.233,0.767,0.0,-0.8519,fear
433,713,His blood glucose levels were normal when he was admitted to the hospital emergency unit.,3/3/21,0.15,0.6499999999999999,0.153,0.765,0.082,-0.296,joy
448,728,"Hui also said those reactions were likely to have been caused by unconscious responses in the nervous system, such as rising heart rates due to a fear of needles or blood.",3/3/21,-0.041666666666666664,0.625,0.159,0.841,0.0,-0.6486,fear
453,733,"Each vial contains five doses, and the shot in each syringe can be kept at room temperature no higher than 30 degrees and must be administered within six hours.",3/3/21,-0.125,0.5,0.073,0.927,0.0,-0.296,neutral
478,760,fallen1 wrote: Confirm will have vaccine passport Those cry unfair one can go suck your thumbs Unfair?,3/5/21,-0.5,1.0,0.484,0.516,0.0,-0.9042,sadness
481,763,It greatly reduces the risk of catching / passing covid Not 100% immune then dont need to take?,3/5/21,0.7,0.825,0.221,0.779,0.0,-0.5026,neutral
485,767,Only death is 100% the outcome for everyone.,3/5/21,0.0,1.0,0.358,0.642,0.0,-0.5994,sadness
490,772,fallen1 wrote: It greatly reduces the risk of catching / passing covid Not 100% immune then dont need to take?,3/5/21,0.7,0.825,0.2,0.8,0.0,-0.5026,neutral
548,866,all vaccines in market are rushed into production not well tested enough.,3/3/21,0.0,0.5,0.142,0.858,0.0,-0.2057,fear
552,870,right now all still taking amdk vaccines tiong vaccines not approved ... yet,3/3/21,0.2857142857142857,0.5357142857142857,0.163,0.837,0.0,-0.3252,neutral
559,877,"Hence doubts abound, although desperate countries will accept and use it.",28/2/21,-0.6,1.0,0.298,0.53,0.172,-0.2263,neutral
564,882,It is ridiculous to suggest that the health of Singaporeans will be given hostage to diplomacy.,28/2/21,-0.3333333333333333,1.0,0.143,0.857,0.0,-0.3612,anger
574,892,"Singapore\u2019s Ministry of Health later confirmed that the Sinovac jabs had arrived but stressed that the vaccine has not yet been authorised by regulators and so cannot be used immediately, unlike the Pfizer and Moderna shots.",28/2/21,0.2,0.5,0.081,0.919,0.0,-0.4767,anger
575,893,"Analysts said the uncertainty surrounding the Sinovac jabs likely contributed to the stark contrast in reactions, while suggesting that there could be unstated diplomatic pressure on Singapore to approve the vaccine.",28/2/21,-0.1,0.8,0.137,0.863,0.0,-0.5574,fear
636,964,The effectiveness figures not that good.,28/2/21,0.7,0.6000000000000001,0.325,0.675,0.0,-0.3412,sadness
648,976,given that companies in china have a long and verifiable history of providing fake data and fake everything really.,3/1/21,-0.21250000000000002,0.65,0.279,0.721,0.0,-0.7351,neutral
655,983,No sane person will believe all these data seriously.,3/1/21,-0.3333333333333333,0.6666666666666666,0.358,0.642,0.0,-0.4404,neutral
684,1018,No right..,3/1/21,-0.14285714285714285,0.5357142857142857,0.688,0.312,0.0,-0.296,neutral
710,1047,Somemore... they take liao.. people cant say \x93 ask them take first then talk\x94 N you cant say they take fake one or bluff.,3/1/21,-0.125,0.6666666666666666,0.124,0.876,0.0,-0.4767,anger
736,1078,"If it is Sinovac, we have every right to REJECT on the spot.",3/1/21,0.2857142857142857,0.5357142857142857,0.222,0.778,0.0,-0.5319,fear
755,1114,RetroActive wrote: those older gen also cannot take that tiong vaccine... they can say how good all they want but won't be taking it also... Stop spreading fake information to mislead others.,3/1/21,0.12222222222222219,0.6444444444444445,0.183,0.736,0.081,-0.705,sadness
762,1121,Uno_Hu wrote: Stop spreading fake information to mislead others.,3/1/21,-0.5,1.0,0.431,0.569,0.0,-0.6486,anger
763,1128,Wumao spreading fake news again Yawnzzzzz,3/1/21,-0.5,1.0,0.383,0.617,0.0,-0.4767,neutral
778,1143,Bear in mind some of them come from countries with fake documents,3/1/21,-0.5,1.0,0.22,0.78,0.0,-0.4767,fear
780,1147,Bear in mind some of them come from countries with fake documents So we know they are crooks and we're really hard up for crooks to come in so we close two eyes?,3/1/21,-0.39583333333333337,0.7708333333333333,0.134,0.866,0.0,-0.5849,fear
781,1148,Vicodin wrote: So we know they are crooks and we're really hard up for crooks to come in so we close two eyes?,3/1/21,-0.2916666666666667,0.5416666666666666,0.071,0.929,0.0,-0.1761,fear
802,1169,Was told sinovac not approved by HSA yet and moderna not ready in quantity.,3/1/21,-0.1,0.5,0.27,0.73,0.0,-0.5334,fear
805,1172,harky wrote: she is worry... she worry she got more sick after inject.. she say tht person inject is not pro nurse .. it just a train to inject.,3/1/21,-0.10714285714285715,0.6785714285714286,0.2,0.8,0.0,-0.7574,sadness
808,1175,"harky wrote: she is worry... she worry she got more sick after inject.. she say tht person inject is not pro nurse.. it just a trainee Free one, just take.",3/1/21,0.06190476190476191,0.7190476190476192,0.181,0.726,0.092,-0.4927,sadness
827,1197,Not sure what is happening as now they are vaccinating the bus and taxi drivers.,27/2/21,-0.25,0.8888888888888888,0.123,0.877,0.0,-0.2411,neutral
828,1198,No wonder Boardwalk shu shu is so afraid.,27/2/21,-0.6,0.9,0.239,0.761,0.0,-0.296,fear
834,1206,"jetblack wrote: Just need someone to make a police report and ts will be charged for spreading fake news, counterfeit document, violate special disease act, etc.",28/2/21,-0.07142857142857142,0.7857142857142857,0.255,0.66,0.085,-0.6597,anger
837,1209,"If this is fake, then someone might get charged for sharing fake news.",28/2/21,-0.5,1.0,0.404,0.455,0.141,-0.6369,anger
838,1210,"Sounds damn fake to me to me cause this is a global vaccine, but I can\x92t find anything on Google.",28/2/21,-0.25,0.5,0.196,0.804,0.0,-0.4404,anger
857,1231,"I think their move is still premature and wrongly accuse those people who actually want to be vaccinated but have not been arranged for the vaccine, and make them scolded in vain.",24/1/21,-0.25,0.5,0.149,0.818,0.034,-0.6059,anger
858,1232,It's simply unfair.,24/1/21,-0.5,1.0,0.608,0.392,0.0,-0.4767,anger
862,1236,"I think this move is still premature and has wrongly accused those people who actually want to be vaccinated but have not been arranged for the vaccine, and make them get scolded for nothing.",24/1/21,-0.25,0.5,0.047,0.919,0.034,-0.1154,anger
867,1249,No source don\x92t anyhow spread fear la stupid,24/1/21,-0.7999999999999999,1.0,0.638,0.362,0.0,-0.8316,fear
875,1261,Got side effects or u die is your own problem.,24/1/21,0.6,1.0,0.485,0.515,0.0,-0.765,sadness
883,1269,Say voluntary and come out with such threat.,24/1/21,0.0,0.5,0.327,0.673,0.0,-0.5267,fear
884,1270,Disgusting much.,24/1/21,-0.4,0.6,0.773,0.227,0.0,-0.5267,fear
905,1292,Soulhacker wrote: Something must very wrong with the vaccines for them to try forcing sinkie to take.,24/1/21,-0.65,1.0,0.175,0.825,0.0,-0.5256,anger
915,1302,Limited employment opp Which part is wrong?,24/1/21,-0.2857142857142857,0.5214285714285715,0.5,0.5,0.0,-0.6124,fear
930,1318,I don\x92t see wait and see approach is a bad thing and a mistake.,24/1/21,-0.6999999999999998,0.6666666666666666,0.396,0.604,0.0,-0.7096,fear
932,1320,Ghostpel wrote: I don\x92t see wait and see approach is a bad thing and a mistake.,24/1/21,-0.6999999999999998,0.6666666666666666,0.349,0.651,0.0,-0.7096,anger
934,1323,PAP is hurting his image engaging in fear tactics.,24/1/21,0.4,0.7,0.413,0.42,0.168,-0.5423,fear
936,1325,So why is PAP so desperate?,24/1/21,-0.6,1.0,0.374,0.626,0.0,-0.4572,neutral
939,1328,derrick_ wrote: PAP is hurting his image engaging in fear tactics.,24/1/21,0.4,0.7,0.362,0.491,0.147,-0.5423,fear
942,1334,Why commit to something that is not reliable and use threats against your own citizens while doing it?,24/1/21,0.6,1.0,0.133,0.762,0.105,-0.1531,fear
951,1348,The TT fiasco is a good example.,24/1/21,0.7,0.6000000000000001,0.324,0.392,0.284,-0.1027,joy
965,1363,"I support everyone taking the vaccine, but this method is plain wrong.",24/1/21,-0.35714285714285715,0.6285714285714286,0.277,0.6,0.123,-0.5106,sadness
967,1365,They're quite irresponsible and selfish.,24/1/21,-0.5,1.0,0.686,0.314,0.0,-0.762,anger
968,1366,"First the gov make it optional, so if there's any very bad adverse events, the gov scared to be blamed.",24/1/21,-0.3299999999999999,0.6,0.44,0.56,0.0,-0.9113,fear
972,1370,"Oh if you take but something bad happen, don't say I force you to take okay? """,24/1/21,-0.09999999999999992,0.5833333333333333,0.236,0.647,0.117,-0.5267,neutral
973,1371,- Totally irresponsible.,24/1/21,0.0,0.75,0.762,0.238,0.0,-0.4927,neutral
975,1373,They'll only pay your hospitalisation bill.,24/1/21,0.0,1.0,0.219,0.781,0.0,-0.1027,neutral
976,1374,So the gov totally ignoring those who cannot take due to history of allergies or have pre-existing condition which they have no data whether it'll affect them in long term.,24/1/21,-0.05833333333333333,0.5083333333333333,0.156,0.844,0.0,-0.6361,anger
981,1379,The question is whether you pay subsidized rates or full rates.,25/1/21,0.35,0.55,0.123,0.877,0.0,-0.1027,neutral
983,1381,"Then they say no insurance companies are to insure travellers for COVID-19, and if you get infected with COVID-19 upon returning to Singapore, you will be charged full rate.",25/1/21,0.35,0.55,0.217,0.783,0.0,-0.7351,neutral
984,1382,Most stopped travelling afterwards.,25/1/21,0.5,0.5,0.422,0.578,0.0,-0.2944,neutral
999,1403,"Especially, 0:10 ~ 0:15 If anyone ( referring to hospital staffs ) refuse to be vaccinated, staffs will be transferred .",25/1/21,0.0,1.0,0.121,0.879,0.0,-0.296,anger
1004,1408,dxdx999 wrote: Zhun bo I highly doubt they will do it like this politicalsg wrote: TS spreading fake news.,25/1/21,-0.16999999999999998,0.77,0.252,0.641,0.107,-0.5256,joy
1005,1409,"rachdanon wrote: Spreading fear and fake news.... delfina wrote: TS please post evidence or will report you for spreading falsehood To the above all, watch the YouTube clip.",25/1/21,-0.25,0.55,0.188,0.744,0.068,-0.6124,fear
1010,1414,"MOM should be emailed to clarified if - Employer can redeploy staff because of vaccine - Employee can sack staff because of inability to redeploy which is highly likely While vaccine builds immunity, it does not fully protect others because the virus can stay in the air or on the surface/mask of the nurses and spread to next patients too.",25/1/21,0.0,0.5,0.083,0.917,0.0,-0.625,anger
1013,1417,No sick no wear mask should be sack rather than no vaccine.,25/1/21,0.35714285714285715,0.8571428571428571,0.553,0.447,0.0,-0.836,neutral
1019,1423,ramlee wrote: They got track records you see ramlee wrote: But any inefficiency and hypocrisy is borne out of good intentions no this their evil plan.,25/1/21,-0.15000000000000002,0.8,0.203,0.708,0.089,-0.5719,anger
1022,1432,moolala wrote: no this their evil plan.,25/1/21,-1.0,1.0,0.569,0.431,0.0,-0.765,neutral
1040,1460,"Deliberately making ""cons"" out of thin air will only backfire because it gives people an idea that there's really nothing positive to say about vaccinations till they have to resort threatening your rice bowl.",25/1/21,0.0068181818181818135,0.6488636363636364,0.171,0.829,0.0,-0.7651,anger
1043,1465,My Chinese A wor wtf.,25/1/21,-0.25,0.5,0.559,0.441,0.0,-0.5859,joy
1045,1467,"why are they forcing us when we are healthy, take liao may die faster.",25/1/21,0.5,0.5,0.21,0.645,0.145,-0.296,sadness
1061,1486,"No travel, no high exposure assignments etc.",25/1/21,-0.08,0.5399999999999999,0.468,0.532,0.0,-0.5267,neutral
1079,1509,One hospital only achieved 70% vaccination when the target is 90% and they plan a serving round No need scare.,25/1/21,-0.1,0.7,0.241,0.759,0.0,-0.6597,fear
1097,1529,"cet87 wrote: But CEcA no need jab, come in and do high pay job?",25/1/21,0.16,0.5399999999999999,0.231,0.769,0.0,-0.3818,neutral
1103,1547,I also dontknow who should be more worried?,25/1/21,0.5,0.5,0.294,0.706,0.0,-0.3597,neutral
1108,1552,"IndigoEyes wrote: I support everyone taking the vaccine, but this method is plain wrong.",25/1/21,-0.35714285714285715,0.6285714285714286,0.244,0.647,0.109,-0.5106,sadness
1116,1571,"Media come out say companies might do this de hor, not limbei ok?",25/1/21,0.5,0.5,0.136,0.864,0.0,-0.2235,fear
1123,1578,"But last yr only then election, next election 2025, so PAP no fear, anyhow whack also no consequence as 2025 is too far away.",25/1/21,0.025,0.5166666666666666,0.286,0.714,0.0,-0.8136,fear
1132,1591,"Why so serious wrote: if i see sinovac vials, i sure reject on the spot.",25/2/21,0.08333333333333334,0.7777777777777777,0.259,0.603,0.139,-0.2484,neutral
1133,1592,I won't be surprised alot of people may thinking the same.,25/2/21,0.05,0.5125,0.156,0.844,0.0,-0.1695,fear
1135,1594,"If they ever come up with some threat or measures like if reject after appointment, then get blacklisted or have to pay fine, then people rather not book in the 1st place.",25/2/21,0.4166666666666667,0.5,0.193,0.696,0.111,-0.4939,fear
1152,1611,"Wealth is how poor the poor are, not how rich the rich is.",25/2/21,-0.012500000000000011,0.675,0.518,0.344,0.138,-0.8337,neutral
1153,1612,"And to measure how poor the poor is, check cardboard collector numbers",25/2/21,-0.4,0.6,0.383,0.617,0.0,-0.7351,neutral
1158,1621,But the fact that they picked Sinovac and worse ... invested in Arcturus Therapeutics ( their vaccine tanked) showed that they are incompetent by any reasonable benchmark.,25/2/21,-0.18333333333333335,0.5222222222222223,0.205,0.795,0.0,-0.7351,sadness
1162,1625,"For those losers who think got money why must buy Sinovac, the answer is that in this huge demand for vaccines, got money dun mean ppl will sell to you.",25/2/21,-0.03749999999999998,0.5958333333333333,0.142,0.782,0.076,-0.3127,anger
1165,1628,"kyo_465 wrote: For those losers who think got money why must buy Sinovac, the answer is that in this huge demand for vaccines, got money dun mean ppl will sell to you.",25/2/21,-0.03749999999999998,0.5958333333333333,0.134,0.794,0.072,-0.3127,joy
1179,1647,But for the different vaccines there is supposedly no sequence of administer.,25/2/21,0.0,0.6,0.167,0.833,0.0,-0.296,sadness
1190,1659,"But if you have no serious side effects for the first time, ppl might be cautious to change brands.",25/2/21,0.20833333333333331,0.5,0.234,0.766,0.0,-0.4404,fear
1191,1660,"The vaccines are made differently, so therefore they are not created equal in terms of efficacy, adverse side effects and the risk to unexpected outcomes.",25/2/21,0.03333333333333333,0.6166666666666667,0.224,0.776,0.0,-0.6531,fear
1193,1667,"powerrr wrote: The vaccines are made differently, so therefore they are not created equal in terms of efficacy, adverse side effects and the risk to unexpected outcomes.",25/2/21,0.03333333333333333,0.6166666666666667,0.209,0.791,0.0,-0.6531,anger
1204,1678,dun buy later winnie angry and bully us.,25/2/21,-0.25,0.5,0.52,0.48,0.0,-0.7579,anger
1208,1682,self proclaim ownself leading good life and telling others are loser yet got the cheek to tell people not to assume.,25/2/21,0.7,0.6000000000000001,0.134,0.751,0.115,-0.128,anger
1229,1703,There is only one reason why they still refuse to release this data... same logic as my kids will be hesitant to tell me their test results if they did badly... if they score 90-100 sure tell me without me asking for it... so by not releasing the data... is already give u hint liao...,25/2/21,-0.04999999999999996,0.6701388888888888,0.073,0.887,0.04,-0.2263,anger
1245,1724,dont play play life more important than money no data or not enough data how to approve this is very very head pain lah..........,26/2/21,0.29000000000000004,0.5975,0.324,0.609,0.067,-0.7918,fear
1260,1739,"However, since then clinical trials showed that the effectiveness of the vaccine is not good.",26/2/21,-0.35,0.6000000000000001,0.147,0.853,0.0,-0.3412,sadness
1264,1743,Evidence of this is when articles like this one often mention the lower efficacy rate compared to the Pfizer and Moderna mRNA vaccines while ignoring the high incidents of severe adverse reactions and deaths linked to mRNA vaccines.,26/2/21,0.16,0.5399999999999999,0.22,0.725,0.055,-0.7579,fear
1268,1751,wrong.,26/2/21,-0.5,0.9,1.0,0.0,0.0,-0.4767,anger
1274,1757,cap223 wrote: wrong.,26/2/21,-0.5,0.9,0.608,0.392,0.0,-0.4767,anger
1294,1796,Recently wumaos and dicksons have been trying to spread fake news about vaccines from non China sources as well.,26/2/21,-0.25,0.625,0.14,0.766,0.095,-0.25,anger
1304,1815,If it refuse the tiong vaccine means is blatantly showing that Singapore is not neutral to China which would be a grave insult to them.,26/2/21,-0.5,0.5,0.278,0.722,0.0,-0.7964,anger
1311,1822,"uselessbum wrote: Before that, didn't they themselves say that they cannot let up on measures because still no hard data on whether vaccination can prevent transmission?",26/2/21,0.14583333333333334,0.5416666666666666,0.13,0.83,0.04,-0.3612,anger
1358,1871,The story truly starts when both find out they got stuck with huge shipment of dead unfresh chicken... both hab to hurry up sell their chicken rice to the people before they find out... Peter comes from a chicken rice family background.,26/2/21,-0.31999999999999995,0.8300000000000001,0.13,0.763,0.107,-0.2732,fear
1361,1874,People duno his one good or not..Xian see his stall outside no queue very sad.,26/2/21,0.016666666666666646,0.55,0.347,0.517,0.136,-0.5413,sadness
1368,1881,"They ate and ate, and supposed to give 5 stars.... but the people got sick and instead say the chicken rice got problem like not fresh like that, and quickly give 3 stars and left.",26/2/21,-0.2261904761904762,0.5614285714285714,0.232,0.623,0.145,-0.605,sadness
1369,1882,It created a lot of doubt in Xian's food... Xian not happy of cos...bradpig got wind of it and quickly change to 4 star review to appease xian jian peng....,26/2/21,-0.033333333333333354,0.75,0.164,0.714,0.122,-0.3395,joy
1373,1886,"So... too bad, a proportion of our fellow citizens will be sacrificed to take the Sinovac jabs.",26/2/21,-0.6999999999999998,0.6666666666666666,0.189,0.811,0.0,-0.5423,sadness
1381,1899,ya and the son weak ass guniang,26/2/21,-0.375,0.625,0.561,0.439,0.0,-0.7506,fear
1392,1910,"https://www.bloomberg.com/news/artic...li-study-shows Pfizer-BioNTech Shot Stops Covid Spread, Israeli Study Shows The Pfizer Inc. and BioNTech SE Covid-19 vaccine appeared to stop the vast majority of recipients in Israel becoming infected, providing the first real-world indication that the immunization will curb transmission of the coronavirus.",24/2/21,0.2333333333333333,0.7277777777777779,0.149,0.851,0.0,-0.7184,fear
1399,1917,Ah you chicken shits won't even dare to let PAP lose.,24/2/21,-0.6,0.95,0.392,0.608,0.0,-0.7003,neutral
1403,1921,bman75 wrote: Ah you chicken shits won't even dare to let PAP lose.,24/2/21,-0.6,0.95,0.345,0.655,0.0,-0.7003,neutral
1408,1929,"Also subtle threat that if you refuse vaccination and fall seriously ill, may not be entitled to subsidies like this those never get vaccinated dont need to pay taxes?",24/2/21,-0.41666666666666663,0.75,0.316,0.583,0.101,-0.7974,fear
1434,1964,"continue part 2 ... then imported cases so high, makes more sense to vaccinate ppl coming in but because the vaccine chui, only stop u from being infected, but u still can be carrier and spread to ppl... so imported cases vaccinated  riao, still can come in to spread to locals then to protect the locals, proposal ish to jab everyone... which ish stupid when u think about it... basically jabbing urself, so as to not be infected by imported cases coming in... for this u gamble with the side effects....",24/2/21,-0.034999999999999976,0.76,0.159,0.807,0.034,-0.9274,fear
1478,2016,"Some will be carriers undetected, some will have fake vaccine/test documentation.",24/2/21,-0.5,1.0,0.237,0.763,0.0,-0.4767,neutral
1480,2018,"Going forward, new mutations/variations will appear and old vaccines will not necessary protect you.",24/2/21,0.07878787878787878,0.5515151515151515,0.144,0.856,0.0,-0.2924,neutral
1482,2020,"worst case scenario, vaccines will be needed yearly just like flu shots.",24/2/21,-1.0,1.0,0.368,0.495,0.137,-0.6369,fear
1521,2070,"Trying to divide the people, make people condemn one another for not adhering to a certain stand.",24/2/21,0.21428571428571427,0.5714285714285714,0.24,0.76,0.0,-0.529,anger
1523,2072,"just claim insurance like any normal illness On the flip side, if you get major side effects should gahmen pay our costs?",24/2/21,0.10625,0.575,0.16,0.742,0.098,-0.1531,fear
1533,2082,"and even if have in the future, here are the steps to take if you want to avoid : - drink a significant quantity of whisky before jab appointment - apply whisky on your hair to increase the drunkard smell - arrive at appointment completely drunk, never walk straight - nurses will most likely ask you to leave due to unfit to take jab - repeat each time they ask you to come for appointment Athlon_Riser wrote: there is no law said cannot arrive drunk at vaccine appointment we have a champion siao lang here",24/2/21,-0.0062500000000000056,0.659375,0.128,0.778,0.094,-0.3296,fear
1539,2088,Vaccine can make you very sick for a while.,24/2/21,-0.9285714285714286,1.0,0.339,0.661,0.0,-0.5563,neutral
1550,2099,JustForFun wrote: Is it legally and morally wrong not to take vaccine ?,24/2/21,-0.15,0.55,0.214,0.69,0.097,-0.4019,neutral
1556,2105,"If you fall sick, you take the medications doctor prescribed to you without questions correct?",24/2/21,-0.7142857142857143,0.8571428571428571,0.191,0.809,0.0,-0.5106,anger
1560,2109,"If someone died of covid now, is it fair if we blame anti-vaxxer?",24/2/21,0.7,0.9,0.328,0.546,0.126,-0.5719,neutral
1566,2115,"By than sinovac approve liao lol 200 million people already vaccinated, Don't know what u all scare of.",24/2/21,0.8,0.7,0.152,0.714,0.133,-0.1027,fear
1571,2120,"Tschuus wrote: If you fall sick, you take the medications doctor prescribed to you without questions correct?",24/2/21,-0.7142857142857143,0.8571428571428571,0.171,0.829,0.0,-0.5106,anger
1589,2142,Don't these people put those workjng in the hotels and drivers in a even higher risk?,24/2/21,0.25,0.5,0.13,0.87,0.0,-0.2732,fear
1595,2156,"and even if have in the future, here are the steps to take if you want to avoid : - drink a significant quantity of whisky before jab appointment - apply whisky on your hair to increase the drunkard smell - arrive at appointment completely drunk, never walk straight - nurses will most likely ask you to leave due to unfit to take jab - repeat each time they ask you to come for appointment civil disobedience at its finest ~~",24/2/21,0.06428571428571428,0.6107142857142858,0.097,0.836,0.067,-0.3311,fear
1596,2157,Something must be wrong with the current batch of vaccines if our higher mortals are using this kind of blame culture tactic to push sinkie to go inject.,24/2/21,0.0875,0.675,0.182,0.818,0.0,-0.6997,anger
