,index,Sentences,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,Emotions
140,239,I definitely will opt for inactivated vaccine if its an option.,18/1/21,0.0,0.5,0.0,0.769,0.231,0.4019,neutral
170,313,They are buying the china vaccine coz its cheap.,19/1/21,0.4,0.7,0.0,1.0,0.0,0.0,neutral
179,330,Is what type of the weaken virus that is critical.,21/1/21,0.0,0.8,0.389,0.611,0.0,-0.6249,neutral
184,343,"0% effective, 100% safe",21/1/21,0.55,0.65,0.0,0.25,0.75,0.7184,neutral
193,360,"So it may be more long term, mayb no need to jab version 2, 3, 4 etc China traditional approach my ass.",3/8/21,0.15,0.5499999999999999,0.231,0.769,0.0,-0.6908,neutral
197,364,And only 50% effective.,3/8/21,0.3,0.9,0.0,0.492,0.508,0.4767,neutral
205,372,Slow is of coz sure will slow one.,3/2/21,-0.03333333333333336,0.5629629629629629,0.0,0.753,0.247,0.3182,neutral
210,377,take care and have a safe vaccination soon.,3/2/21,0.5,0.5,0.0,0.45,0.55,0.7269,neutral
211,378,ya it is very slow i don't know why.,3/2/21,-0.39000000000000007,0.52,0.0,1.0,0.0,0.0,neutral
230,411,No wonder Lawrence Wong beh song My boss keep saying it like flu bug nia very safe Sent from \u897f\u65b9\u6781\u4e50\u4e16\u754c using GAGT,3/2/21,0.65,0.65,0.168,0.632,0.2,0.2247,neutral
231,412,"side effects aside, i think people in general adopting wait and see tactic.",3/2/21,0.05000000000000002,0.5,0.0,1.0,0.0,0.0,neutral
236,417,razor's edge wrote: ya it is very slow i don't know why.,3/2/21,-0.39000000000000007,0.52,0.0,1.0,0.0,0.0,neutral
240,425,"elimmel wrote: side effects aside, i think people in general adopting wait and see tactic.",3/2/21,0.05000000000000002,0.5,0.0,1.0,0.0,0.0,neutral
247,436,I will pass because I own my body.,3/2/21,0.6,1.0,0.0,1.0,0.0,0.0,neutral
258,452,No wonder Lawrence Wong beh song Lol that's so funny,3/2/21,0.525,0.85,0.145,0.461,0.394,0.5849,neutral
259,458,Theres only 1 answer.,3/2/21,0.0,1.0,0.0,1.0,0.0,0.0,neutral
263,467,No wonder Lawrence Wong beh song Wow........,3/2/21,0.1,1.0,0.268,0.732,0.0,-0.296,neutral
278,489,"If I am not in Chennai or Mumbai soon, we will lose many clients.",3/2/21,0.5,0.5,0.184,0.816,0.0,-0.4019,neutral
280,493,Only get letter then can register online.,3/2/21,0.0,1.0,0.0,1.0,0.0,0.0,neutral
291,509,Google more for news bah By right 3 high is considered high risk for covid right.,3/2/21,0.2782857142857143,0.5302857142857142,0.13,0.87,0.0,-0.2732,neutral
317,569,"Years later burden family, possible ?",3/3/21,0.0,0.5,0.42,0.58,0.0,-0.4404,neutral
325,578,insurance payout for vaccine no assurance and hospital bill not cheap leh,3/3/21,-0.2,0.7,0.151,0.685,0.164,0.0516,neutral
327,580,It won't be easy to get any compensation from what I see.,3/3/21,0.43333333333333335,0.8333333333333334,0.194,0.806,0.0,-0.3412,neutral
333,592,Like what others say you have do your own risk assessment as u know your mom conditions best...,3/3/21,0.8,0.65,0.107,0.765,0.128,0.1027,neutral
353,613,Shouldn\u2019t be... so many jlb grassroots is on purpose de.,3/11/21,0.5,0.5,0.0,1.0,0.0,0.0,neutral
371,632,"Photo: Sam Tsang More doses of the mainland-produced Sinovac vaccine will arrive within the month, Hong Kong\x92s health minister said on Saturday.",3/6/21,0.5,0.5,0.0,1.0,0.0,0.0,neutral
386,653,So you want to believe ccp hide data or they are open to everyone?,3/6/21,0.0,0.5,0.111,0.785,0.103,-0.0314,neutral
388,655,https://m.jpost.com/breaking-news/ja...ear-660679/amp Oh must be because she is already sick right?,3/6/21,-0.2142857142857143,0.6964285714285714,0.268,0.732,0.0,-0.5106,neutral
390,657,https://www.cnbc.com/2021/02/12/cdc-...cine-dose.html Oh already sick also.,3/6/21,-0.7142857142857143,0.8571428571428571,0.452,0.548,0.0,-0.5106,neutral
453,733,"Each vial contains five doses, and the shot in each syringe can be kept at room temperature no higher than 30 degrees and must be administered within six hours.",3/3/21,-0.125,0.5,0.073,0.927,0.0,-0.296,neutral
470,752,"for pfizer, morderna, generally yes for sinovac, maybe no.",3/5/21,0.05000000000000002,0.5,0.185,0.588,0.227,0.128,neutral
473,755,US also can say only recognize some vaccinations .,3/5/21,0.0,1.0,0.0,1.0,0.0,0.0,neutral
481,763,It greatly reduces the risk of catching / passing covid Not 100% immune then dont need to take?,3/5/21,0.7,0.825,0.221,0.779,0.0,-0.5026,neutral
490,772,fallen1 wrote: It greatly reduces the risk of catching / passing covid Not 100% immune then dont need to take?,3/5/21,0.7,0.825,0.2,0.8,0.0,-0.5026,neutral
493,790,TurboBumbleBee wrote: It says right there in the article the study is not even peer reviewed?,3/5/21,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0,neutral
529,833,abit catch 22 right?,3/3/21,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0,neutral
552,870,right now all still taking amdk vaccines tiong vaccines not approved ... yet,3/3/21,0.2857142857142857,0.5357142857142857,0.163,0.837,0.0,-0.3252,neutral
559,877,"Hence doubts abound, although desperate countries will accept and use it.",28/2/21,-0.6,1.0,0.298,0.53,0.172,-0.2263,neutral
562,880,"If we approve the vaccine, it will do much to calm the doubts of others.",28/2/21,0.30000000000000004,0.75,0.126,0.743,0.131,0.0258,neutral
563,881,But HSA will certainly not approve Sinovac until it is sure that it poses no greater risks than the other already approved vaccines.,28/2/21,0.004464285714285712,0.5838293650793651,0.137,0.543,0.319,0.6908,neutral
604,922,There was an agreement signed quite a while ago right?,28/2/21,0.2857142857142857,0.5357142857142857,0.0,0.714,0.286,0.4939,neutral
615,933,Do you already have a conclusion in mind before framing such claims ?,28/2/21,0.0,0.5,0.0,1.0,0.0,0.0,neutral
623,951,Will use the higher efficacy ones since got the money buy and logistics to support.,28/2/21,0.25,0.5,0.0,0.838,0.162,0.4019,neutral
634,962,Not enough documented papers to support isn't it.,28/2/21,0.0,0.5,0.0,0.722,0.278,0.4019,neutral
645,973,the data is only as good as the provider u should ask: what do you feel about the track record of the company that manufacture the vaccine?,3/1/21,0.35,0.8,0.0,0.896,0.104,0.4404,neutral
648,976,given that companies in china have a long and verifiable history of providing fake data and fake everything really.,3/1/21,-0.21250000000000002,0.65,0.279,0.721,0.0,-0.7351,neutral
651,979,50 percent effective only right ?,3/1/21,0.29523809523809524,0.7785714285714286,0.0,0.563,0.437,0.4767,neutral
655,983,No sane person will believe all these data seriously.,3/1/21,-0.3333333333333333,0.6666666666666666,0.358,0.642,0.0,-0.4404,neutral
668,996,"EDIT: Of course, if the Sinovac vaccine is approved by our MOH, i'll gladly use it.",3/1/21,0.5,1.0,0.0,0.729,0.271,0.6369,neutral
679,1010,you buay song can walk out anytime right?,3/1/21,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0,neutral
684,1018,No right..,3/1/21,-0.14285714285714285,0.5357142857142857,0.688,0.312,0.0,-0.296,neutral
716,1056,yuri2 wrote: sinovac not many people want.,3/1/21,-0.25,0.5,0.169,0.831,0.0,-0.0572,neutral
721,1061,The rest of us BBFA can only take after June.,3/1/21,0.0,1.0,0.0,1.0,0.0,0.0,neutral
738,1080,"Most people do not mind paying for one in the future, not necessary free is always good.",3/1/21,0.32,0.605,0.131,0.728,0.141,0.0511,neutral
763,1128,Wumao spreading fake news again Yawnzzzzz,3/1/21,-0.5,1.0,0.383,0.617,0.0,-0.4767,neutral
777,1142,Your own ppl's vaccination or visitors?,3/1/21,0.6,1.0,0.0,1.0,0.0,0.0,neutral
794,1161,Seems like they are given free access to travel to and fro.,3/1/21,0.4,0.8,0.0,0.633,0.367,0.7003,neutral
797,1164,Only Pfizer vaccine used.,3/1/21,0.0,1.0,0.0,1.0,0.0,0.0,neutral
806,1173,your title and what you posted is totally two different subject.,3/1/21,-0.05555555555555555,0.5611111111111111,0.0,1.0,0.0,0.0,neutral
815,1182,So just curious the vaccine means totally won't kanna infected or higher chance won't kanna only?,25/2/21,0.0375,0.8125,0.0,0.635,0.365,0.7558,neutral
819,1189,fxsg123 wrote: This year not possible without taking high risk.,3/1/21,0.08,0.77,0.0,0.832,0.168,0.2057,neutral
821,1191,Mass travel bubble will then be possible.,3/1/21,0.0,1.0,0.0,1.0,0.0,0.0,neutral
827,1197,Not sure what is happening as now they are vaccinating the bus and taxi drivers.,27/2/21,-0.25,0.8888888888888888,0.123,0.877,0.0,-0.2411,neutral
830,1202,"mod better take down this thread, the intention maybe is to be funny, but some may see otherwise, just saying.",28/2/21,0.1986111111111111,0.5472222222222223,0.0,0.822,0.178,0.4404,neutral
831,1203,"hope ts and ""his friend"" will be ok.",28/2/21,0.5,0.5,0.0,0.376,0.624,0.8074,neutral
832,1204,Good luck to ts.,28/2/21,0.7,0.6000000000000001,0.0,0.253,0.747,0.7096,neutral
877,1263,MNC need to travel right?,24/1/21,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0,neutral
890,1277,Did limbei hear wrongly?,24/1/21,-0.5,0.9,0.0,1.0,0.0,0.0,neutral
894,1281,tiredman wrote: Wait now they only say those frontline medical workers MA as far as I understand Which is true what protecr themselves But they also say those traveling ones They never mentioned general workers after I watched 3rd time of the video .. Who knows.,24/1/21,0.08333333333333333,0.525,0.0,0.939,0.061,0.4215,neutral
896,1283,AntiFakeNews wrote: Your life is yours only if you live in your own island.,24/1/21,0.24545454545454545,0.8333333333333334,0.0,1.0,0.0,0.0,neutral
909,1296,yperic wrote: This channel 8 news Different from what TS say loh.,24/1/21,0.0,0.6,0.0,1.0,0.0,0.0,neutral
912,1299,kmkimlo wrote: Different from what TS say loh.,24/1/21,0.0,0.6,0.0,1.0,0.0,0.0,neutral
921,1309,That then will definitely not be right,24/1/21,-0.14285714285714285,0.5357142857142857,0.0,0.69,0.31,0.4019,neutral
936,1325,So why is PAP so desperate?,24/1/21,-0.6,1.0,0.374,0.626,0.0,-0.4572,neutral
971,1369,"It's like say, "" You better go take ah, if not I take away your ricebowl.",24/1/21,0.5,0.5,0.0,0.69,0.31,0.6597,neutral
972,1370,"Oh if you take but something bad happen, don't say I force you to take okay? """,24/1/21,-0.09999999999999992,0.5833333333333333,0.236,0.647,0.117,-0.5267,neutral
973,1371,- Totally irresponsible.,24/1/21,0.0,0.75,0.762,0.238,0.0,-0.4927,neutral
975,1373,They'll only pay your hospitalisation bill.,24/1/21,0.0,1.0,0.219,0.781,0.0,-0.1027,neutral
981,1379,The question is whether you pay subsidized rates or full rates.,25/1/21,0.35,0.55,0.123,0.877,0.0,-0.1027,neutral
983,1381,"Then they say no insurance companies are to insure travellers for COVID-19, and if you get infected with COVID-19 upon returning to Singapore, you will be charged full rate.",25/1/21,0.35,0.55,0.217,0.783,0.0,-0.7351,neutral
984,1382,Most stopped travelling afterwards.,25/1/21,0.5,0.5,0.422,0.578,0.0,-0.2944,neutral
986,1384,they want everyone to vaccinate so that they can open up economy quickly and then earn praise around the world and hopefully from own people.,25/1/21,0.3111111111111111,0.6666666666666666,0.0,0.743,0.257,0.765,neutral
991,1389,"If you feel the risk is too high, you are better off leaving the profession.",25/1/21,0.33,0.52,0.117,0.722,0.161,0.2023,neutral
1013,1417,No sick no wear mask should be sack rather than no vaccine.,25/1/21,0.35714285714285715,0.8571428571428571,0.553,0.447,0.0,-0.836,neutral
1022,1432,moolala wrote: no this their evil plan.,25/1/21,-1.0,1.0,0.569,0.431,0.0,-0.765,neutral
1029,1445,"If edmwers can accept hiv positive surgeons working on you, we can follow up to see how covid vaccination can be non compulsory for healthcare workers.",25/1/21,0.22727272727272727,0.5454545454545454,0.0,0.795,0.205,0.7351,neutral
1031,1449,"Well, 60.1% loved it.",25/1/21,0.7,0.8,0.0,0.25,0.75,0.7184,neutral
1058,1483,If offered better take.,25/1/21,0.5,0.5,0.0,0.508,0.492,0.4404,neutral
1061,1486,"No travel, no high exposure assignments etc.",25/1/21,-0.08,0.5399999999999999,0.468,0.532,0.0,-0.5267,neutral
1065,1490,Only some who have history will be exempted right?,25/1/21,0.14285714285714285,0.7678571428571428,0.0,1.0,0.0,0.0,neutral
1083,1514,tomasulu wrote: If offered better take.,25/1/21,0.5,0.5,0.0,0.633,0.367,0.4404,neutral
1084,1516,"Yup, in future other countries surely will allow only vaccinated to travel.",25/1/21,0.09375,0.5972222222222222,0.0,0.676,0.324,0.5859,neutral
1096,1528,I believe the vaccines are safe for healthy adults.,25/1/21,0.5,0.5,0.0,0.517,0.483,0.6808,neutral
1097,1529,"cet87 wrote: But CEcA no need jab, come in and do high pay job?",25/1/21,0.16,0.5399999999999999,0.231,0.769,0.0,-0.3818,neutral
1099,1531,we need to open our doors and keep importing them to create jobs and opportunities for Singaporeans.,25/1/21,0.0,0.5,0.0,0.761,0.239,0.5719,neutral
1101,1533,"IndigoEyes wrote: Yup, in future other countries surely will allow only vaccinated to travel.",25/1/21,0.09375,0.5972222222222222,0.0,0.714,0.286,0.5859,neutral
1103,1547,I also dontknow who should be more worried?,25/1/21,0.5,0.5,0.294,0.706,0.0,-0.3597,neutral
1120,1575,"Cannot find, right?",25/1/21,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0,neutral
1127,1585,Smart 61%... good that they start the vaccine program at Tanjong pagar and AMK,25/1/21,0.45714285714285713,0.6214285714285714,0.0,0.682,0.318,0.6808,neutral
1132,1591,"Why so serious wrote: if i see sinovac vials, i sure reject on the spot.",25/2/21,0.08333333333333334,0.7777777777777777,0.259,0.603,0.139,-0.2484,neutral
1136,1595,So gov better think carefully if they ever consider to approve Sinovac.,25/2/21,0.2,0.75,0.0,0.681,0.319,0.5688,neutral
1138,1597,We pre-ordered based on the 3 most promising ones many moons ago mah.,25/2/21,0.39999999999999997,0.5,0.0,0.786,0.214,0.4576,neutral
1152,1611,"Wealth is how poor the poor are, not how rich the rich is.",25/2/21,-0.012500000000000011,0.675,0.518,0.344,0.138,-0.8337,neutral
1153,1612,"And to measure how poor the poor is, check cardboard collector numbers",25/2/21,-0.4,0.6,0.383,0.617,0.0,-0.7351,neutral
1160,1623,I think it is really necessary to have more opposition checking on Temasek.,25/2/21,0.25,0.75,0.0,1.0,0.0,0.0,neutral
1175,1642,"The bigger question is: if and when approved, what criteria are used to decide who gets which vaccine?",25/2/21,0.0,0.5,0.0,0.859,0.141,0.4215,neutral
1177,1644,"powerrr wrote: The bigger question is: if and when approved, what criteria are used to decide who gets which vaccine?",25/2/21,0.0,0.5,0.0,0.872,0.128,0.4215,neutral
1185,1654,They say annual vaccine a possibility right?,25/2/21,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0,neutral
1187,1656,whatheheck wrote: They say annual vaccine a possibility right?,25/2/21,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0,neutral
1194,1668,For sure.,25/2/21,0.5,0.8888888888888888,0.0,0.303,0.697,0.3182,neutral
1205,1679,kyo_465 wrote: sure.,25/2/21,0.5,0.8888888888888888,0.0,0.465,0.535,0.3182,neutral
1213,1687,True..,25/2/21,0.35,0.65,0.0,1.0,0.0,0.0,neutral
1215,1689,Sure kerna condemn by China.,25/2/21,0.5,0.8888888888888888,0.329,0.38,0.291,-0.0772,neutral
1225,1699,Moi tiong colleague keep saying China produced vaccine safer and more establish.,25/2/21,0.5,0.5,0.0,0.797,0.203,0.4215,neutral
1236,1710,So all the bozos... keep living in your own world.,26/2/21,0.6,1.0,0.0,1.0,0.0,0.0,neutral
1240,1714,CECAs will be cheaper since they using their own country vaccine.,26/2/21,0.6,1.0,0.0,1.0,0.0,0.0,neutral
1253,1732,I guess there is more things behind this .......,26/2/21,0.04999999999999999,0.6,0.0,1.0,0.0,0.0,neutral
1296,1803,actually true story hor.,26/2/21,0.35,0.65,0.0,0.517,0.483,0.4215,neutral
1298,1805,she says better take tionged vaccines.,26/2/21,0.5,0.5,0.0,0.633,0.367,0.4404,neutral
1312,1823,Then why is he suggesting such a thing for?,26/2/21,0.0,0.5,0.0,1.0,0.0,0.0,neutral
1326,1839,cant be that hard right~?,25/2/21,-0.0029761904761904934,0.5386904761904762,0.0,0.755,0.245,0.0762,neutral
1343,1856,Like how many stars rating,25/2/21,0.5,0.5,0.0,0.615,0.385,0.3612,neutral
1344,1857,ChrisChamber wrote: Lol Hong Kong that shithole which is part of china?,25/2/21,0.8,0.7,0.0,0.797,0.203,0.4215,neutral
1352,1865,I unironically only want to take Sinovac.,25/2/21,0.0,1.0,0.0,0.794,0.206,0.0772,neutral
1357,1870,he runs a chicken rice business... Xian wanted to beat this Peter guy.,26/2/21,-0.6,0.95,0.0,1.0,0.0,0.0,neutral
1359,1872,"His grandfather and great great grandfather all chicken rice sellers,  so when he started his business, people automatically hab faith his chicken rice should be good.",26/2/21,0.22000000000000003,0.8,0.0,0.613,0.387,0.9313,neutral
1365,1878,"He tell them to come, he will sell his chicken rice to them cheaper.",26/2/21,-0.6,0.95,0.0,1.0,0.0,0.0,neutral
1366,1879,"In exchange , they must give him good review.... if they dun come and buy, then he will erm herm them....",26/2/21,0.7,0.6000000000000001,0.0,0.868,0.132,0.4404,neutral
1399,1917,Ah you chicken shits won't even dare to let PAP lose.,24/2/21,-0.6,0.95,0.392,0.608,0.0,-0.7003,neutral
1403,1921,bman75 wrote: Ah you chicken shits won't even dare to let PAP lose.,24/2/21,-0.6,0.95,0.345,0.655,0.0,-0.7003,neutral
1417,1939,"So far, both Moderna and Pfizer's current vaccine are good against the UK and African Variants.",24/2/21,0.19999999999999998,0.5,0.0,0.838,0.162,0.4404,neutral
1424,1954,Covid is not your traditional SARS/H1N1.,24/2/21,0.0,0.75,0.0,1.0,0.0,0.0,neutral
1474,2012,Vaccine not necessary.,24/2/21,0.0,1.0,0.0,1.0,0.0,0.0,neutral
1477,2015,"Fact is, eventually gov will open borders, and we will have more people visiting.",24/2/21,0.25,0.5,0.0,1.0,0.0,0.0,neutral
1478,2016,"Some will be carriers undetected, some will have fake vaccine/test documentation.",24/2/21,-0.5,1.0,0.237,0.763,0.0,-0.4767,neutral
1479,2017,"So, even if you already jab, likely still have to wear mask follow SOP.",24/2/21,0.0,1.0,0.0,1.0,0.0,0.0,neutral
1480,2018,"Going forward, new mutations/variations will appear and old vaccines will not necessary protect you.",24/2/21,0.07878787878787878,0.5515151515151515,0.144,0.856,0.0,-0.2924,neutral
1488,2026,More data will help them better prepare for side effects and develop improved vaccines.,24/2/21,0.5,0.5,0.0,0.551,0.449,0.8387,neutral
1510,2059,Theoretically & ideally.,24/2/21,0.9,1.0,0.0,0.263,0.737,0.4215,neutral
1527,2076,very strong worded article!,24/2/21,0.7041666666666667,0.9533333333333333,0.0,0.436,0.564,0.5974,neutral
1539,2088,Vaccine can make you very sick for a while.,24/2/21,-0.9285714285714286,1.0,0.339,0.661,0.0,-0.5563,neutral
1550,2099,JustForFun wrote: Is it legally and morally wrong not to take vaccine ?,24/2/21,-0.15,0.55,0.214,0.69,0.097,-0.4019,neutral
1560,2109,"If someone died of covid now, is it fair if we blame anti-vaxxer?",24/2/21,0.7,0.9,0.328,0.546,0.126,-0.5719,neutral
1562,2111,Sg need to open asap.,24/2/21,0.0,0.5,0.0,1.0,0.0,0.0,neutral
1568,2117,"So far, anyone able to answer if this vaccine needs annual jabs?",24/2/21,0.3,0.8125,0.0,1.0,0.0,0.0,neutral
1573,2125,- Is it mandatory to take such medication and any non-medication alternative solution.,24/2/21,0.0,0.5,0.0,0.735,0.265,0.3818,neutral
1577,2129,"How to manage, care, minimize and contain such side effects?",24/2/21,0.0,0.5,0.0,0.738,0.262,0.4939,neutral
1579,2131,- Any better medication choices ?,24/2/21,0.5,0.5,0.0,0.508,0.492,0.4404,neutral
1586,2139,"If true, do not spread false sense.",24/2/21,-0.02500000000000005,0.625,0.0,0.682,0.318,0.4215,neutral
1594,2153,Thats why we see such ppl ard.,24/2/21,0.0,0.5,0.0,1.0,0.0,0.0,neutral
1601,2172,u ask so many question when u see doc?,24/2/21,0.5,0.5,0.0,1.0,0.0,0.0,neutral
1606,2179,"The vaccine not fully tested, with so many unknowns, a normal person who will go jab?",24/2/21,0.325,0.575,0.0,1.0,0.0,0.0,neutral
1614,2187,It is about the nature of your job and exposure to any positive contact.,24/2/21,0.22727272727272727,0.5454545454545454,0.0,0.783,0.217,0.5574,neutral
1628,2207,"SkyNinja wrote: So far, anyone able to answer if this vaccine needs annual jabs?",24/2/21,0.3,0.8125,0.0,1.0,0.0,0.0,neutral
1655,2247,"It is safe, yes.",24/2/21,0.5,0.5,0.0,0.263,0.737,0.6808,neutral
1662,2256,"If 100% safe, govt will make it mandatory.",24/2/21,0.5,0.5,0.0,0.588,0.412,0.4939,neutral
1689,2290,Brazil has its own strain.,19/2/21,0.6,1.0,0.231,0.769,0.0,-0.0516,neutral
1692,2293,Even normal covid it's only 50%...,19/2/21,0.075,0.825,0.0,1.0,0.0,0.0,neutral
1697,2298,One day it is not effective.,19/2/21,-0.3,0.8,0.338,0.662,0.0,-0.3724,neutral
1698,2299,Another day it is good news.,19/2/21,0.7,0.6000000000000001,0.0,0.633,0.367,0.4404,neutral
1703,2304,"china's healthcare is total third world, they are still using iv drips for common cold.",19/2/21,-0.22499999999999998,0.5625,0.0,1.0,0.0,0.0,neutral
1704,2305,totally lack of world class level doctors.,19/2/21,0.0,0.75,0.302,0.698,0.0,-0.3804,neutral
1705,2306,"Oh my, uk is now world class, how much good did it do them",19/2/21,0.7,0.6000000000000001,0.0,0.818,0.182,0.4404,neutral
1713,2314,Lolol.,20/2/21,0.8,0.8,0.0,1.0,0.0,0.0,neutral
1718,2319,PatrickTheStarFish wrote: Lolol.,20/2/21,0.8,0.8,0.0,1.0,0.0,0.0,neutral
1722,2326,"Manthink wrote: Errr...I believe u are confused between ""approve"" and ""delivery"".",20/2/21,-0.4,0.7,0.204,0.796,0.0,-0.3182,neutral
1740,2344,Surely you understands the difference between these two statements.,20/2/21,0.5,0.8888888888888888,0.0,0.734,0.266,0.4404,neutral
1743,2347,Ehhh surely you meant what you said right?,20/2/21,0.39285714285714285,0.7123015873015872,0.0,0.707,0.293,0.4404,neutral
1748,2357,d. SG pandemic control is better than Bolehland.,20/2/21,0.5,0.5,0.0,0.707,0.293,0.4404,neutral
1756,2366,"Yes, I am indeed thankful that you are just a deluded soul sitting behind the screen typing nonsense and not anyone of use to SG\x92s response to Covid.",20/2/21,-0.4,0.7,0.084,0.717,0.199,0.5719,neutral
1791,2418,History is full of such e.g.,20/2/21,0.175,0.525,0.0,1.0,0.0,0.0,neutral
1806,2452,https://www.todayonline.com/singapor...ahead-schedule Lolol.,21/2/21,0.8,0.8,0.0,1.0,0.0,0.0,neutral
1814,2460,"I think Venezuelan trust Russia and China, more than US.",21/2/21,0.5,0.5,0.0,0.708,0.292,0.5106,neutral
1830,2489,Playing on words to spin different narratives on what you actually mean when caught lying?,21/2/21,-0.15625,0.64375,0.187,0.714,0.099,-0.3818,neutral
1835,2499,Errr... why so serious?,21/2/21,-0.3333333333333333,0.6666666666666666,0.367,0.633,0.0,-0.188,neutral
1846,2518,Manthink wrote: Errr... why so serious?,21/2/21,-0.3333333333333333,0.6666666666666666,0.258,0.742,0.0,-0.188,neutral
1847,2528,"Manthink ah Manthink, why are you such a liar?",21/2/21,0.0,0.5,0.32,0.68,0.0,-0.5106,neutral
1851,2532,Sinovac shipment transhipping Singapore doesn\x92t mean Singapore govt will receive the vaccine shipment for use.,21/2/21,-0.3125,0.6875,0.0,1.0,0.0,0.0,neutral
1852,2533,I am sure you can understand this simple concept?,21/2/21,0.25,0.623015873015873,0.0,0.753,0.247,0.3182,neutral
1854,2535,"PatrickTheStarFish wrote: Manthink ah Manthink, why are you such a liar?",21/2/21,0.0,0.5,0.268,0.732,0.0,-0.5106,neutral
1857,2546,Pretty sure that Venezula has no choice but to accept whatever vaccine is given to them.,21/2/21,0.375,0.9444444444444444,0.077,0.578,0.345,0.6757,neutral
1874,2577,Are you a perpetrator of fake news?,22/2/21,-0.5,1.0,0.612,0.388,0.0,-0.743,neutral
1907,2635,"Just referring to your original post, people can see what you mean, nothing to speculate leh.",22/2/21,0.03125,0.71875,0.0,0.867,0.133,0.3182,neutral
1914,2642,Covas did not give any more details on exactly how effective the vaccine proved against these strains.,22/2/21,0.45,0.5166666666666667,0.108,0.739,0.153,0.2263,neutral
1922,2653,blong wrote: Yes it is good to have different sources of vaccine.,22/2/21,0.35,0.6000000000000001,0.0,0.641,0.359,0.6808,neutral
1965,2716,Maybe u are right while the 100 other countries are wrong.,24/2/21,-0.1130952380952381,0.6035714285714285,0.256,0.744,0.0,-0.4767,neutral
1978,2742,"Lolol, if you are into make belief and fiction like your lie, I suggest you go read some fairy tales.",24/2/21,0.8,0.8,0.0,0.878,0.122,0.3612,neutral
1984,2751,You know it can be difficult for others to see you in this manner also?,24/2/21,-0.5,1.0,0.152,0.848,0.0,-0.3612,neutral
2003,2781,Too many unknowns.,24/2/21,0.5,0.5,0.0,1.0,0.0,0.0,neutral
2005,2783,It has the highest reaction rate so far too.,24/2/21,0.1,1.0,0.0,1.0,0.0,0.0,neutral
2015,2793,Blindly worship everything west and hate everything from China.,24/2/21,-0.65,0.7833333333333333,0.287,0.543,0.171,-0.3612,neutral
2043,2842,Please don\x92t say untill they are the wise ones.,24/2/21,0.7,0.9,0.0,0.565,0.435,0.6597,neutral
2048,2847,How is point 3 a consideration on storage when you don\x92t need to store them for your own vaccination?,24/2/21,0.6,1.0,0.0,1.0,0.0,0.0,neutral
