,index,Sentences,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,Emotions
237,287,"1) When evidence has been published, the PAP Ministers and MOH Chief Scientist cannot pretend to be blind and say no evidence was seen.",4/5/20,-0.5,0.6666666666666666,0.18,0.772,0.048,-0.558,anger
238,288,Did MOH Chief Scientist spread fake news when he claimed he saw no evidence of community spread on 27 Feb?,4/5/20,-0.5,1.0,0.227,0.773,0.0,-0.6486,anger
240,290,"https://www.straitstimes.com/singapo...t-is-over-says Professor Tan Chorh Chuan told The Straits Times: ""Singapore's approach of actively looking for new cases and quarantining close contacts has been effective in ring-fencing clusters of infection so far, and we have not seen evidence of community spread.",4/5/20,0.17575757575757575,0.7136363636363636,0.0,0.876,0.124,0.6597,joy
243,293,"Community spread means people have been infected with the virus in an area, including some who are not sure how or where they became infected.",4/5/20,-0.25,0.8888888888888888,0.275,0.725,0.0,-0.8106,anger
244,294,"As of Feb 27, MOH reported a total of 96 cases.",4/5/20,0.0,0.75,0.0,1.0,0.0,0.0,fear
245,295,"https://www.channelnewsasia.com/news...-case-12475870 Based on MOH report on 28 February, there were a total of 32 unlinked cases out of 96 confirmed cases = 33% unlinked cases.",4/5/20,0.2,0.875,0.0,1.0,0.0,0.0,fear
246,296,"33% of confirmed cases were unlinked according to MOH report on 28 Feb, so on what basis did MOH Chief Scientist claim that he did not see any evidence of community spread?",4/5/20,0.4,1.0,0.0,1.0,0.0,0.0,anger
248,298,Did MOH spread fake news when they said no evidence of aerosol transmission on 10 Feb?,4/5/20,-0.5,1.0,0.275,0.725,0.0,-0.6486,sadness
250,301,"On what basis did MOH claim there was no evidence, just by citing only 1 single publication from China?",4/5/20,-0.03571428571428571,0.6071428571428571,0.115,0.885,0.0,-0.296,neutral
251,302,Did MOH suspect that China publication was fake news propaganda?,4/5/20,-0.3,0.55,0.51,0.49,0.0,-0.743,sadness
253,304,He was arrested for fake news.,4/5/20,-0.5,1.0,0.608,0.392,0.0,-0.7351,anger
259,310,Asymptomatic transmission or symptomatic only?,4/5/20,0.0,1.0,0.0,1.0,0.0,0.0,neutral
261,312,And the answers hold the key to infection control policies that will become necessary as the disease continues to infect tens of thousands in China and hundreds more across the globe.,4/5/20,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,0.0,fear
264,315,These infections put into question how effective infection control policies are at preventing transmission.,4/5/20,0.6,0.8,0.068,0.741,0.191,0.4588,fear
265,316,"Masks vs respirators\x97key differences In its newly published infection prevention and control recommendations for COVID-19, the US Centers for Disease Control and Prevention (CDC) recommends the use of N95 respirators in a healthcare setting with the suspected novel coronavirus, but the World Health Organization (WHO) has recommended surgical masks for general patient care and respirators for aerosol-generating procedures only.",4/5/20,0.062121212121212126,0.6515151515151515,0.023,0.827,0.15,0.7992,joy
272,323,"A surgical mask does a good job of trapping large droplets, and some aerosol transmission, he said.",4/5/20,0.45714285714285713,0.5142857142857143,0.0,0.828,0.172,0.4404,joy
274,325,"A respirator, such as an N95, fits tighter to the face and is meant to help protect the wearer from inhaling infectious droplets in the environment.",4/5/20,0.0,0.5,0.0,0.813,0.187,0.6486,fear
278,329,"At Emory, Ribner is responsible for the care of patients treated for Ebola, Lassa fever, and other serious pathogen diseases.",4/5/20,-0.0861111111111111,0.5305555555555556,0.055,0.714,0.231,0.6369,anger
282,333,"Though Chinese officials said earlier this week that they believe the coronavirus is transmitted only via droplets, implying they do not believe airborne or contact transmission plays a role, Milton said that statement is likely rooted in fear, not science.",4/5/20,0.0,0.625,0.076,0.877,0.047,-0.296,fear
284,335,"He said there has been scientific evidence of aerosol transmission of MERS-CoV (Middle East respiratory syndrome coronavirus), so it is likely possible for this novel coronavirus, as well.",4/5/20,0.0,0.6666666666666666,0.0,0.846,0.154,0.5754,joy
285,336,Milton cautions that the difference between aerosol and droplet transmission is largely in name only.,4/5/20,0.10714285714285714,0.7142857142857143,0.0,1.0,0.0,0.0,fear
287,338,"Respiratory aerosols are droplets too, Milton said, but smaller and light enough to travel farther.",4/5/20,0.13333333333333333,0.5666666666666667,0.0,1.0,0.0,0.0,fear
288,339,"""You cannot tell the difference epidemiologically between something aerosol transmitted by weak sources and large droplet spray,"" said Milton.",4/5/20,-0.08035714285714286,0.5267857142857143,0.139,0.861,0.0,-0.4404,sadness
289,340,"""They behave so similar, it's very hard to pick up the difference.""",4/5/20,-0.18958333333333335,0.5520833333333333,0.133,0.867,0.0,-0.1761,anger
291,342,"Protection may depend on resources For Ribner, the issue of correct mask use will linger until the exact route of transmission is documented, and it is established if an asymptomatic person (one having no symptoms) can shed the virus before becoming sick.",4/5/20,-0.004761904761904782,0.6523809523809524,0.121,0.879,0.0,-0.6705,fear
295,346,He said that likely contributes to the WHO's surgical mask recommendation.,4/5/20,0.0,1.0,0.0,1.0,0.0,0.0,joy
299,350,"If we don't do all we can to protect them, they will quickly transition from providers to patients, further stressing already overburdened facilities.""",4/5/20,0.16666666666666666,0.5,0.096,0.805,0.1,0.0258,anger
301,352,"In terms of minimizing illness and death, this will be more important than any border closing, airport screening, or quarantine.""",4/5/20,0.45,0.75,0.257,0.662,0.081,-0.6712,fear
304,366,And you start to compensate her with whatever u think it is right .,4/5/20,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0,neutral
305,367,So end of day it is not you to decide if your compensation is correct or enough.,4/5/20,0.0,0.5,0.0,1.0,0.0,0.0,neutral
306,368,It should be judged or rather determined by the victim instead My stand is sinkie should have every right to blame the naive government for totall believe\x94 or following\x94 WHO.,4/5/20,-0.029761904761904767,0.5285714285714286,0.189,0.743,0.069,-0.4939,anger
307,380,"LawLee LawSaw PaperMate Clone Ai Bee Bro, BeeKok CDC and Surgeon General only tell people masks NOT effective on 29 February.....one month 5 days later than Time Traveller Wong hor.....",4/5/20,-0.06249999999999999,0.575,0.084,0.916,0.0,-0.3724,neutral
309,393,Starfruit\u54e5\u54e5 wrote: Pap ib very funny one.,4/5/20,0.325,1.0,0.0,0.653,0.347,0.4927,joy
312,396,"Suddenly mask can also help prevent Ibdogs mah, trained to be shameless but then hor they should think of their family and give them some respect lah.",4/5/20,0.0,0.5,0.054,0.724,0.222,0.6542,joy
313,397,Yes.. like said.. We should request answer from govt why the price control and export ban was so late in implementing Did they have a valid reason?,4/5/20,-0.3,0.6,0.12,0.797,0.083,-0.2732,anger
316,401,Only 70% are confused.,4/5/20,-0.2,0.85,0.434,0.566,0.0,-0.3182,sadness
318,403,And the rest knew the reality there is no masks available for that period of time as well Moot point If I tell u its utmost Important to have sanitiser with u all the time and yet there is no stock for sale outside..how does that helps u?,4/5/20,0.4,0.7,0.086,0.786,0.128,0.2732,fear
319,404,Akai Ryu wrote: Only 70% are confused.,4/5/20,-0.2,0.85,0.277,0.723,0.0,-0.3182,sadness
325,422,You are fake news.,4/5/20,-0.5,1.0,0.508,0.492,0.0,-0.4767,neutral
326,423,"The evidence is right there to prove PAP Ministers lied, yet you do not refute it.",4/5/20,0.2857142857142857,0.5357142857142857,0.148,0.852,0.0,-0.3818,neutral
328,425,LOL,4/5/20,0.8,0.7,0.0,0.0,1.0,0.4215,fear
330,427,"If masks not enough, how to give out 5.2 mil to households?",4/5/20,0.0,0.5,0.0,1.0,0.0,0.0,fear
334,436,Earlier on you ask people to read the transcript.,4/5/20,0.0,0.5,0.0,1.0,0.0,0.0,neutral
339,441,"https://mothership.sg/2020/02/chan-c...ed-transcript/ Lie #1: ""Because first of all why use that mask when it is not community outbreak of that sort, when it is not proven effective?",4/5/20,0.425,0.5666666666666667,0.093,0.907,0.0,-0.3724,neutral
345,447,It is not only in hospital environment where doctors and nurses are in close proximity with virus carriers indoors.,4/5/20,0.0,1.0,0.0,1.0,0.0,0.0,neutral
349,451,Lie #2: You know SARS you know we got no masks right?,4/5/20,0.2857142857142857,0.5357142857142857,0.167,0.833,0.0,-0.296,neutral
350,452,"Don't have enough of the N95 one, what did we do?",4/5/20,0.0,0.5,0.0,1.0,0.0,0.0,anger
352,454,Seriously!,4/5/20,-0.41666666666666663,0.6666666666666666,1.0,0.0,0.0,-0.2481,neutral
362,464,This is only relevant in the event of aerosol transmission of virus.,4/5/20,0.2,0.95,0.0,1.0,0.0,0.0,anger
364,466,"Instead of taking swift and decisive action like Macau, Hong Kong, Taiwan to flatten the infection curve, the PAP government kept spreading fake news - no evidence of aerosol transmission - no evidence of asymptomatic carriers spreading the virus The result is Singapore infection rate curve shoot up while China, Macau, Hong Kong, Taiwan curve start to flatten.",4/5/20,-0.2,0.55,0.152,0.753,0.095,-0.5719,fear
365,467,PAP Ministers fake news became Singapore public health policy.,4/5/20,-0.25,0.5333333333333333,0.279,0.721,0.0,-0.4767,fear
368,502,70percentile wrote: Advisory was sent from WHO 29th Jan or earlier.,4/8/20,0.0,0.5,0.0,1.0,0.0,0.0,joy
369,503,Pls dun post misleading comments https://www.google.com/url?sa=t&sour...B_EEnPve9ENU84 pm_me_your_nudes wrote: The premise of your arguments are all flawed.,4/8/20,-0.5,0.5,0.274,0.66,0.066,-0.6249,anger
372,506,Okay fine.,4/8/20,0.45833333333333337,0.5,0.0,0.0,1.0,0.4019,neutral
375,509,"Okay, let's give you benefits of doubt that he was indeed referring to WHO but just because you don't have all the information he did doesn't mean he is lying.",4/8/20,0.09375,0.59375,0.178,0.73,0.091,-0.6249,anger
380,514,The only saga here is TS inability to make sense of logic.,4/8/20,0.0,1.0,0.197,0.803,0.0,-0.4019,sadness
384,518,"However, the use of a mask alone is insufficient to provide the adequate level of protection and other equally relevant measures should be adopted.",4/8/20,0.2027777777777778,0.5361111111111111,0.08,0.843,0.076,-0.0258,anger
386,520,"sunsetbay wrote: Haha~ I already know they were not telling the truth cos WHO was pretty complacence on the Corona virus as there was mere few cases in Europe & US back then~ Also when LW said they heard from the experts advice, he didn't quote it was from WHO, he also didn't explain who are this ""experts"" were~ then in Feb the four local doctors came out their own health 2M advisory, wear mask & stop mingling~ MOH chief was quick to rebut them, he didn't quote WHO as well~ when CCS audio leak came out, he said he took a gamble to give out 4 masks to make sinkies shiok shiok~ if it was WHO advise, then there wasn't a need to give fake advise~ Worst thing is people like Calvin Cheng and his readers are defending hard for the ministers u-turn advisory~ unbelievable~",4/8/20,-0.11319444444444444,0.5784722222222223,0.099,0.864,0.037,-0.8157,anger
387,521,"What a stupid Fox News thread ""When the facts change, I change my mind.",26/4/20,-0.7999999999999999,1.0,0.236,0.764,0.0,-0.5267,anger
389,523,"- John Maynard Keynes Those who keep going on and on and on about the masks, aren't thinking clearly If indeed the masks were that important, WHY DID CASELOADS NOT SHOOT UP MUCH EARLIER?",26/4/20,0.16666666666666666,0.6277777777777778,0.062,0.819,0.12,0.2779,anger
390,524,"Most of Jan-Mar didn't have mask policy, I didn't see caseloads shooting up.",26/4/20,0.5,0.5,0.0,1.0,0.0,0.0,sadness
391,525,"If mask so important and key driver of caseload, should have gone up A LOT EARLIER.",26/4/20,0.13333333333333333,0.8333333333333334,0.0,0.855,0.145,0.3327,anger
395,529,Mask was not key driver of caseload.,26/4/20,0.0,1.0,0.0,1.0,0.0,0.0,anger
400,534,"Arcspeed wrote: What a stupid Fox News thread ""When the facts change, I change my mind.",26/4/20,-0.7999999999999999,1.0,0.207,0.793,0.0,-0.5267,anger
401,547,Because symptoms are mild for majority and no aggressive testing and 5 days MC nia no need to test... Till today still need to sexplain....,26/4/20,0.3333333333333333,0.5,0.222,0.778,0.0,-0.6124,neutral
408,554,"Everyone admires the bold, no one honours the timid.",8/11/20,0.3333333333333333,0.6666666666666666,0.255,0.242,0.503,0.6249,joy
419,565,reading his shitpost can tell he is not very wise.,24/5/20,-0.26923076923076916,0.6923076923076923,0.235,0.765,0.0,-0.4158,sadness
422,568,I suspect MediaCorp has more.,24/5/20,0.5,0.5,0.423,0.577,0.0,-0.296,fear
425,571,Note that you can only catch COVID from someone who has been infected.,24/5/20,0.0,1.0,0.211,0.789,0.0,-0.4939,anger
426,572,"If there are only 100 of them running around, your probably of getting hemorrhoids is likely higher.",24/5/20,0.08333333333333333,0.8333333333333334,0.0,1.0,0.0,0.0,fear
430,576,Let\x92s use an army analogy to make the situation more obvious.,24/5/20,0.25,0.5,0.0,1.0,0.0,0.0,joy
432,578,"If you are not likely to meet the enemy, you shoot the bullets for what?",24/5/20,0.0,1.0,0.312,0.688,0.0,-0.7096,neutral
433,579,"Conserve bullets when when they are needed and only the people likely to meet the enemy, i.e.",24/5/20,0.0,1.0,0.179,0.821,0.0,-0.5423,joy
435,581,and his math is atrocious: We look at the death rates.,24/5/20,-0.7,1.0,0.281,0.719,0.0,-0.5994,sadness
442,588,but we stockpile bullets right??,24/5/20,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0,neutral
447,597,zeroman wrote: reading his shitpost can tell he is not very wise.,24/5/20,-0.26923076923076916,0.6923076923076923,0.201,0.799,0.0,-0.4158,neutral
450,624,Sorry to say very poor thinking skills for a professional accountant.,24/5/20,-0.3066666666666667,0.6266666666666667,0.37,0.63,0.0,-0.5709,sadness
455,631,"Given the choices, none of them good, a decision had to be made.",24/5/20,0.7,0.6000000000000001,0.179,0.821,0.0,-0.3412,anger
456,632,Is it possible to test everyone?,24/5/20,0.0,1.0,0.0,1.0,0.0,0.0,neutral
458,634,Enough test kits?,24/5/20,0.0,0.5,0.0,1.0,0.0,0.0,fear
466,642,Employers were sending workers for test en masse for selfish reasons.,24/5/20,-0.5,1.0,0.237,0.763,0.0,-0.4767,anger
468,644,Before more ad hominem attacks no i am not a pap supporter.,24/5/20,0.5,0.5,0.506,0.494,0.0,-0.7333,sadness
469,645,riceboy wrote: Sorry to say very poor thinking skills for a professional accountant.,24/5/20,-0.3066666666666667,0.6266666666666667,0.319,0.681,0.0,-0.5709,sadness
472,668,"4) A Prime Minister should not encourage for more crowds to gather when covid19 is a reality 5) In accounting, the sample size is extremely important especially when it comes to testing.",24/5/20,0.3,0.8333333333333334,0.082,0.854,0.064,-0.1553,fear
473,669,Small sample size may not turn out the form of evidence hence we always take out sample sizes as large as possible in order to derive a form of understanding.,24/5/20,-0.01190476190476191,0.6095238095238095,0.0,1.0,0.0,0.0,fear
474,670,FW(s) are known to gather in groups during weekends and within the dorms and likely not to be aware of governmental circulars,24/5/20,0.125,0.625,0.0,1.0,0.0,0.0,fear
479,683,FW(s) are known to gather in groups during weekends and within the dorms and likely not to be aware of governmental circulars The stockpiles were shown on tv.,24/5/20,0.125,0.625,0.0,1.0,0.0,0.0,fear
481,685,Note its a perishable First world country seriously?,24/5/20,-0.04166666666666666,0.5,0.221,0.779,0.0,-0.1779,joy
487,691,I stopped reading nus one when he said: Let\x92s use an army analogy to make the situation more obvious.,24/5/20,0.25,0.5,0.101,0.899,0.0,-0.2263,anger
488,696,WRONG ANALOGY.,24/5/20,-0.5,0.9,0.756,0.244,0.0,-0.4767,anger
489,697,Mask is like like having a defence force against potential intruder.,24/5/20,0.0,1.0,0.0,0.522,0.478,0.6597,joy
493,701,"So yes, the PAP Government was not omniscient enough to know we will have COVID19 this year.",24/5/20,0.0,0.5,0.0,0.842,0.158,0.4576,sadness
494,702,Damn lousy lah.,24/5/20,-0.5,0.5,0.861,0.139,0.0,-0.7351,anger
498,706,"LIMPEI : No war, why we need SO MANY GENERALS, COL, MAJ, LT-COL, LT and so on.",24/5/20,0.5,0.5,0.303,0.697,0.0,-0.7269,neutral
503,720,"With the first line of defense down and with only contact tracing in place,  its sheer stupidity to expect no cases of community spread Did they actually thought that all those infected with covid19 would automatically wear masks and practice social distancing?!",24/5/20,-0.06626984126984127,0.5055555555555556,0.179,0.79,0.031,-0.7959,fear
504,721,"Right til today, until end of phase one, people still have to suffer with lack of certain medical/dental services.",24/5/20,0.25,0.5535714285714286,0.243,0.669,0.088,-0.5719,sadness
505,722,Phase one and circuit breaker is not that different.,24/5/20,0.0,0.6,0.0,1.0,0.0,0.0,neutral
506,723,"The government\x92s mistakes is extremely costly, the monies incurred could have been used to transform our economy post covid19 Contact tracing was a 10 year or should i say 17 year series model answer.",24/5/20,-0.125,1.0,0.123,0.877,0.0,-0.4927,anger
511,733,Block in the end but spread already happened 2) Not honest on masks.,24/5/20,-0.3,0.9,0.333,0.667,0.0,-0.6708,fear
512,734,Logic can already tell everyone wear mask is definitely effective BUT cannot cos not enough masks for everyone plus healthcare workers.,24/5/20,0.3,0.65,0.0,0.83,0.17,0.4404,neutral
515,737,With even actor Louis Koo chipping in to secure millions of masks.,24/5/20,0.4,0.6,0.0,0.821,0.179,0.34,fear
517,739,"BUT unfortunately, virus don't listen to prayers",24/5/20,-0.5,1.0,0.341,0.659,0.0,-0.4767,anger
519,746,He went on to further criticize them for not listening to four doctors who wrote to ST Forum to advise that masks MUST be worn.,24/5/20,0.0,0.5,0.173,0.827,0.0,-0.5859,anger
